type,start_point,end_point,hex_code,d_code
gap,0000000000400D00,0000000000400D02,"['31', 'ED']","['None', 'None', 'None', 'None', 'public _start ', '_start proc near  ', 'xor ebp, ebp ']"
entry,0000000000400D02,0000000000400D05,"['49', '89', 'D1']","['mov r9, rdx  ']"
entry,0000000000400D05,0000000000400D06,['5E'],['pop rsi  ']
entry,0000000000400D06,0000000000400D09,"['48', '89', 'E2']","['mov rdx, rsp  ']"
entry,0000000000400D09,0000000000400D0D,"['48', '83', 'E4', 'F0']","['and rsp, 0FFFFFFFFFFFFFFF0h ']"
entry,0000000000400D0D,0000000000400D0E,['50'],['push rax ']
entry,0000000000400D0E,0000000000400D0F,['54'],['push rsp  ']
entry,0000000000400D0F,0000000000400D16,"['49', 'C7', 'C0', '30', '2E', '40', '00']","['mov r8, offset __libc_csu_fini  ']"
entry,0000000000400D16,0000000000400D1D,"['48', 'C7', 'C1', 'A0', '2D', '40', '00']","['mov rcx, offset __libc_csu_init  ']"
entry,0000000000400D1D,0000000000400D24,"['48', 'C7', 'C7', 'F0', '0D', '40', '00']","['mov rdi, offset main  ']"
entry,0000000000400D24,0000000000400D29,"['E8', 'B7', 'FE', 'FF', 'FF']",['call ___libc_start_main ']
entry,0000000000400D29,0000000000400D2A,['F4'],"['hlt ', '_start endp ', 'None', 'None']"
entry,0000000000400D2A,0000000000400D2C,"['90', '90']",['align 4 ']
gap,0000000000400D2C,0000000000400D30,"['48', '83', 'EC', '08']","['None', 'None', 'None', 'None', 'call_gmon_start proc near  ', 'sub rsp, 8 ']"
entry,0000000000400D30,0000000000400D37,"['48', '8B', '05', '19', '3B', '20', '00']","['mov rax, cs:__gmon_start___ptr ']"
entry,0000000000400D37,0000000000400D3A,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400D3A,0000000000400D3C,"['74', '02']",['jz short loc_400D3E ']
entry,0000000000400D3C,0000000000400D3E,"['FF', 'D0']",['call rax  ']
gap,0000000000400D3E,0000000000400D42,"['48', '83', 'C4', '08']","['None', 'loc_400D3E:  ', 'add rsp, 8 ']"
entry,0000000000400D42,0000000000400D43,['C3'],"['retn ', 'call_gmon_start endp ', 'None', 'None']"
entry,0000000000400D43,0000000000400D50,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,0000000000400D50,0000000000400D51,['55'],"['None', 'None', 'None', 'None', 'None', '__do_global_dtors_aux proc near  ', 'push rbp ']"
entry,0000000000400D51,0000000000400D54,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400D54,0000000000400D55,['53'],['push rbx ']
entry,0000000000400D55,0000000000400D59,"['48', '83', 'EC', '08']","['sub rsp, 8 ']"
entry,0000000000400D59,0000000000400D60,"['80', '3D', 'B0', '40', '20', '00', '00']","['cmp cs:completed_6531, 0 ']"
entry,0000000000400D60,0000000000400D62,"['75', '4B']",['jnz short loc_400DAD ']
entry,0000000000400D62,0000000000400D67,"['BB', '88', '42', '60', '00']","['mov ebx, offset __DTOR_END__ ']"
entry,0000000000400D67,0000000000400D6E,"['48', '8B', '05', 'AA', '40', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400D6E,0000000000400D75,"['48', '81', 'EB', '80', '42', '60', '00']","['sub rbx, offset __DTOR_LIST__ ']"
entry,0000000000400D75,0000000000400D79,"['48', 'C1', 'FB', '03']","['sar rbx, 3 ']"
entry,0000000000400D79,0000000000400D7D,"['48', '83', 'EB', '01']","['sub rbx, 1 ']"
entry,0000000000400D7D,0000000000400D80,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400D80,0000000000400D82,"['73', '24']",['jnb short loc_400DA6 ']
entry,0000000000400D82,0000000000400D88,"['66', '0F', '1F', '44', '00', '00']",['nop word ptr [rax+rax+00h] ']
gap,0000000000400D88,0000000000400D8C,"['48', '83', 'C0', '01']","['None', 'loc_400D88:  ', 'add rax, 1 ']"
entry,0000000000400D8C,0000000000400D93,"['48', '89', '05', '85', '40', '20', '00']","['mov cs:dtor_idx_6533, rax ']"
entry,0000000000400D93,0000000000400D9A,"['FF', '14', 'C5', '80', '42', '60', '00']",['call ds:__DTOR_LIST__[rax*8] ']
entry,0000000000400D9A,0000000000400DA1,"['48', '8B', '05', '77', '40', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400DA1,0000000000400DA4,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400DA4,0000000000400DA6,"['72', 'E2']",['jb short loc_400D88 ']
