type,start_point,end_point,hex_code,d_code
entry,0000000100000955,0000000100000958,"['88', '4D', 'F6']","['mov [rbp+var_A], cl ']"
gap,0000000100000958,000000010000095B,"['8A', '45', 'F6']","['None', 'loc_100000958:  ', 'mov al, [rbp+var_A] ']"
entry,000000010000095B,000000010000095E,"['88', '45', 'F7']","['mov [rbp+var_9], al ']"
gap,000000010000095E,0000000100000961,"['8A', '45', 'F7']","['None', 'loc_10000095E:  ', 'mov al, [rbp+var_9] ']"
entry,0000000100000961,0000000100000963,"['24', '01']","['and al, 1 ']"
entry,0000000100000963,0000000100000966,"['0F', 'B6', 'C0']","['movzx eax, al ']"
entry,0000000100000966,0000000100000967,['5D'],['pop rbp ']
entry,0000000100000967,0000000100000968,['C3'],"['retn ', '__Z2l1ii endp ', 'None', 'None']"
entry,0000000100000968,0000000100000970,"['0F', '1F', '84', '00', '00', '00', '00', '00']",['align 10h ']
gap,0000000100000970,0000000100000971,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_498 = qword ptr -498h ', 'var_490 = dword ptr -490h ', 'var_48C = dword ptr -48Ch ', 'var_488 = qword ptr -488h ', 'var_480 = qword ptr -480h ', 'var_478 = qword ptr -478h ', 'var_470 = qword ptr -470h ', 'var_468 = qword ptr -468h ', 'var_460 = qword ptr -460h ', 'var_458 = qword ptr -458h ', 'var_44C = dword ptr -44Ch ', 'var_448 = qword ptr -448h ', 'var_440 = qword ptr -440h ', 'var_438 = qword ptr -438h ', 'var_430 = qword ptr -430h ', 'var_428 = dword ptr -428h ', 'var_424 = dword ptr -424h ', 'var_420 = qword ptr -420h ', 'var_418 = dword ptr -418h ', 'var_414 = dword ptr -414h ', 'var_410 = qword ptr -410h ', 'var_408 = qword ptr -408h ', 'var_400 = qword ptr -400h ', 'var_3F8 = qword ptr -3F8h ', 'var_3F0 = dword ptr -3F0h ', 'var_3EC = dword ptr -3ECh ', 'var_3E8 = dword ptr -3E8h ', 'var_3E4 = dword ptr -3E4h ', 'var_3E0 = dword ptr -3E0h ', 'var_3D0 = qword ptr -3D0h ', 'var_3C8 = qword ptr -3C8h ', 'var_3B0 = qword ptr -3B0h ', 'var_3A8 = qword ptr -3A8h ', 'var_3A0 = qword ptr -3A0h ', 'var_398 = qword ptr -398h ', 'var_390 = qword ptr -390h ', 'var_378 = qword ptr -378h ', 'var_370 = qword ptr -370h ', 'var_368 = qword ptr -368h ', 'var_360 = qword ptr -360h ', 'var_358 = qword ptr -358h ', 'var_350 = qword ptr -350h ', 'var_348 = qword ptr -348h ', 'var_340 = qword ptr -340h ', 'var_328 = qword ptr -328h ', 'var_320 = qword ptr -320h ', 'var_308 = qword ptr -308h ', 'var_300 = qword ptr -300h ', 'var_2F8 = qword ptr -2F8h ', 'var_2F0 = qword ptr -2F0h ', 'var_2E8 = qword ptr -2E8h ', 'var_2D0 = qword ptr -2D0h ', 'var_2C8 = qword ptr -2C8h ', 'var_2C0 = qword ptr -2C0h ', 'var_2B8 = qword ptr -2B8h ', 'var_2B0 = qword ptr -2B0h ', 'var_2A8 = qword ptr -2A8h ', 'var_2A0 = qword ptr -2A0h ', 'var_298 = qword ptr -298h ', 'var_290 = qword ptr -290h ', 'var_288 = qword ptr -288h ', 'var_280 = qword ptr -280h ', 'var_278 = qword ptr -278h ', 'var_270 = qword ptr -270h ', 'var_268 = qword ptr -268h ', 'var_260 = qword ptr -260h ', 'var_258 = qword ptr -258h ', 'var_250 = qword ptr -250h ', 'var_248 = qword ptr -248h ', 'var_240 = qword ptr -240h ', 'var_238 = qword ptr -238h ', 'var_230 = qword ptr -230h ', 'var_228 = qword ptr -228h ', 'var_220 = qword ptr -220h ', 'var_218 = qword ptr -218h ', 'var_210 = qword ptr -210h ', 'var_208 = qword ptr -208h ', 'var_200 = qword ptr -200h ', 'var_1F8 = qword ptr -1F8h ', 'var_1F0 = qword ptr -1F0h ', 'var_1E8 = qword ptr -1E8h ', 'var_1E0 = qword ptr -1E0h ', 'var_1D8 = qword ptr -1D8h ', 'var_1D0 = qword ptr -1D0h ', 'var_1C8 = qword ptr -1C8h ', 'var_1C0 = qword ptr -1C0h ', 'var_1B8 = qword ptr -1B8h ', 'var_1B0 = qword ptr -1B0h ', 'var_1A8 = qword ptr -1A8h ', 'var_1A0 = qword ptr -1A0h ', 'var_198 = qword ptr -198h ', 'var_190 = qword ptr -190h ', 'var_188 = qword ptr -188h ', 'var_180 = qword ptr -180h ', 'var_178 = qword ptr -178h ', 'var_170 = qword ptr -170h ', 'var_168 = qword ptr -168h ', 'var_160 = qword ptr -160h ', 'var_158 = qword ptr -158h ', 'var_150 = qword ptr -150h ', 'var_148 = qword ptr -148h ', 'var_140 = qword ptr -140h ', 'var_138 = qword ptr -138h ', 'var_130 = qword ptr -130h ', 'var_128 = qword ptr -128h ', 'var_120 = qword ptr -120h ', 'var_118 = qword ptr -118h ', 'var_110 = qword ptr -110h ', 'var_100 = qword ptr -100h ', 'var_F8 = qword ptr -0F8h ', 'var_F0 = byte ptr -0F0h ', 'var_E8 = qword ptr -0E8h ', 'var_E0 = qword ptr -0E0h ', 'var_D8 = qword ptr -0D8h ', 'var_D0 = qword ptr -0D0h ', 'var_C8 = qword ptr -0C8h ', 'var_C0 = qword ptr -0C0h ', 'var_B8 = qword ptr -0B8h ', 'var_B0 = qword ptr -0B0h ', 'var_A8 = qword ptr -0A8h ', 'var_A0 = qword ptr -0A0h ', 'var_98 = qword ptr -98h ', 'var_90 = qword ptr -90h ', 'var_88 = qword ptr -88h ', 'var_80 = qword ptr -80h ', 'var_78 = qword ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_58 = qword ptr -58h ', 'var_50 = qword ptr -50h ', 'var_48 = qword ptr -48h ', 'var_40 = qword ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = qword ptr -30h ', 'var_28 = qword ptr -28h ', 'var_20 = qword ptr -20h ', 'var_18 = qword ptr -18h ', 'var_10 = qword ptr -10h ', 'var_8 = qword ptr -8 ', 'None', 'push rbp ']"
entry,0000000100000971,0000000100000974,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000974,000000010000097B,"['48', '81', 'EC', 'A0', '04', '00', '00']","['sub rsp, 4A0h ']"
entry,000000010000097B,0000000100000982,"['48', '8B', '3D', '8E', '46', '00', '00']","['mov rdi, cs:__ZNSt3__13cinE_ptr ']"
entry,0000000100000982,0000000100000989,"['48', '8D', 'B5', '1C', 'FC', 'FF', 'FF']","['lea rsi, [rbp+var_3E4] ']"
entry,0000000100000989,0000000100000993,"['C7', '85', '20', 'FC', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_3E0], 0 ']"
entry,0000000100000993,0000000100000998,"['E8', '72', '42', '00', '00']",['call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi  ']
entry,0000000100000998,00000001000009A2,"['C7', '85', '18', 'FC', 'FF', 'FF', '01', '00', '00', '00']","['mov [rbp+var_3E8], 1 ']"
entry,00000001000009A2,00000001000009A9,"['48', '89', '85', 'E0', 'FB', 'FF', 'FF']","['mov [rbp+var_420], rax ']"
gap,00000001000009A9,00000001000009AF,"['8B', '85', '18', 'FC', 'FF', 'FF']","['None', 'loc_1000009A9:  ', 'mov eax, [rbp+var_3E8] ']"
entry,00000001000009AF,00000001000009B5,"['3B', '85', '1C', 'FC', 'FF', 'FF']","['cmp eax, [rbp+var_3E4] ']"
entry,00000001000009B5,00000001000009BB,"['0F', '8F', 'FC', '09', '00', '00']",['jg loc_1000013B7 ']
entry,00000001000009BB,00000001000009C2,"['48', '8D', '3D', '56', '45', '00', '00']","['lea rdi, aD  ']"
entry,00000001000009C2,00000001000009C9,"['48', '8D', '35', 'C7', '47', '00', '00']","['lea rsi, _n ']"
entry,00000001000009C9,00000001000009CB,"['B0', '00']","['mov al, 0 ']"
entry,00000001000009CB,00000001000009D0,"['E8', 'AC', '42', '00', '00']",['call _scanf ']
entry,00000001000009D0,00000001000009DA,"['C7', '85', '14', 'FC', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_3EC], 0 ']"
entry,00000001000009DA,00000001000009E0,"['89', '85', 'DC', 'FB', 'FF', 'FF']","['mov [rbp+var_424], eax ']"
gap,00000001000009E0,00000001000009E6,"['8B', '85', '14', 'FC', 'FF', 'FF']","['None', 'loc_1000009E0:  ', 'mov eax, [rbp+var_3EC] ']"
entry,00000001000009E6,00000001000009EC,"['3B', '05', 'A4', '47', '00', '00']","['cmp eax, cs:_n ']"
entry,00000001000009EC,00000001000009F2,"['0F', '8D', '42', '00', '00', '00']",['jge loc_100000A34 ']
entry,00000001000009F2,00000001000009F9,"['48', '8D', '3D', '1F', '45', '00', '00']","['lea rdi, aD  ']"
entry,00000001000009F9,0000000100000A00,"['48', '8D', '05', 'A0', '47', '00', '00']","['lea rax, _x ']"
entry,0000000100000A00,0000000100000A07,"['48', '63', '8D', '14', 'FC', 'FF', 'FF']","['movsxd rcx, [rbp+var_3EC] ']"
entry,0000000100000A07,0000000100000A0B,"['48', 'C1', 'E1', '02']","['shl rcx, 2 ']"
entry,0000000100000A0B,0000000100000A0E,"['48', '01', 'C8']","['add rax, rcx ']"
entry,0000000100000A0E,0000000100000A11,"['48', '89', 'C6']","['mov rsi, rax ']"
entry,0000000100000A11,0000000100000A13,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000A13,0000000100000A18,"['E8', '64', '42', '00', '00']",['call _scanf ']
entry,0000000100000A18,0000000100000A1E,"['89', '85', 'D8', 'FB', 'FF', 'FF']","['mov [rbp+var_428], eax ']"
entry,0000000100000A1E,0000000100000A24,"['8B', '85', '14', 'FC', 'FF', 'FF']","['mov eax, [rbp+var_3EC] ']"
entry,0000000100000A24,0000000100000A29,"['05', '01', '00', '00', '00']","['add eax, 1 ']"
entry,0000000100000A29,0000000100000A2F,"['89', '85', '14', 'FC', 'FF', 'FF']","['mov [rbp+var_3EC], eax ']"
entry,0000000100000A2F,0000000100000A34,"['E9', 'AC', 'FF', 'FF', 'FF']",['jmp loc_1000009E0 ']
gap,0000000100000A34,0000000100000A3B,"['48', '8D', '05', 'A5', '66', '00', '00']","['None', 'None', 'loc_100000A34:  ', 'lea rax, _v ']"
entry,0000000100000A3B,0000000100000A42,"['48', '89', '85', '30', 'FC', 'FF', 'FF']","['mov [rbp+var_3D0], rax ']"
entry,0000000100000A42,0000000100000A49,"['48', '8B', '85', '30', 'FC', 'FF', 'FF']","['mov rax, [rbp+var_3D0] ']"
entry,0000000100000A49,0000000100000A4C,"['48', '89', 'C1']","['mov rcx, rax ']"
entry,0000000100000A4C,0000000100000A53,"['48', '89', '8D', '38', 'FC', 'FF', 'FF']","['mov [rbp+var_3C8], rcx ']"
entry,0000000100000A53,0000000100000A5A,"['48', '8B', '8D', '38', 'FC', 'FF', 'FF']","['mov rcx, [rbp+var_3C8] ']"
entry,0000000100000A5A,0000000100000A5D,"['48', '8B', '11']","['mov rdx, [rcx] ']"
entry,0000000100000A5D,0000000100000A64,"['48', '89', '8D', '58', 'FC', 'FF', 'FF']","['mov [rbp+var_3A8], rcx ']"
entry,0000000100000A64,0000000100000A6B,"['48', '89', '95', '50', 'FC', 'FF', 'FF']","['mov [rbp+var_3B0], rdx ']"
entry,0000000100000A6B,0000000100000A72,"['48', '8B', '8D', '58', 'FC', 'FF', 'FF']","['mov rcx, [rbp+var_3A8] ']"
entry,0000000100000A72,0000000100000A79,"['48', '89', '85', 'D0', 'FB', 'FF', 'FF']","['mov [rbp+var_430], rax ']"
entry,0000000100000A79,0000000100000A80,"['48', '89', '8D', 'C8', 'FB', 'FF', 'FF']","['mov [rbp+var_438], rcx ']"
gap,0000000100000A80,0000000100000A87,"['48', '8B', '85', '50', 'FC', 'FF', 'FF']","['None', 'loc_100000A80:  ', 'mov rax, [rbp+var_3B0] ']"
entry,0000000100000A87,0000000100000A8E,"['48', '8B', '8D', 'C8', 'FB', 'FF', 'FF']","['mov rcx, [rbp+var_438] ']"
entry,0000000100000A8E,0000000100000A92,"['48', '3B', '41', '08']","['cmp rax, [rcx+8] ']"
entry,0000000100000A92,0000000100000A98,"['0F', '84', '84', '00', '00', '00']",['jz loc_100000B1C ']
entry,0000000100000A98,0000000100000A9F,"['48', '8B', '85', 'C8', 'FB', 'FF', 'FF']","['mov rax, [rbp+var_438] ']"
entry,0000000100000A9F,0000000100000AA6,"['48', '89', '85', '60', 'FC', 'FF', 'FF']","['mov [rbp+var_3A0], rax ']"
entry,0000000100000AA6,0000000100000AAD,"['48', '8B', '8D', '60', 'FC', 'FF', 'FF']","['mov rcx, [rbp+var_3A0] ']"
entry,0000000100000AAD,0000000100000AB4,"['48', '81', 'C1', '10', '00', '00', '00']","['add rcx, 10h ']"
entry,0000000100000AB4,0000000100000ABB,"['48', '89', '8D', '68', 'FC', 'FF', 'FF']","['mov [rbp+var_398], rcx ']"
entry,0000000100000ABB,0000000100000AC2,"['48', '8B', '8D', '68', 'FC', 'FF', 'FF']","['mov rcx, [rbp+var_398] ']"
entry,0000000100000AC2,0000000100000AC9,"['48', '89', '8D', '70', 'FC', 'FF', 'FF']","['mov [rbp+var_390], rcx ']"
entry,0000000100000AC9,0000000100000AD0,"['48', '8B', '8D', '70', 'FC', 'FF', 'FF']","['mov rcx, [rbp+var_390] ']"
entry,0000000100000AD0,0000000100000AD4,"['48', '8B', '50', '08']","['mov rdx, [rax+8] ']"
entry,0000000100000AD4,0000000100000ADB,"['48', '81', 'C2', 'FC', 'FF', 'FF', 'FF']","['add rdx, 0FFFFFFFFFFFFFFFCh ']"
entry,0000000100000ADB,0000000100000ADF,"['48', '89', '50', '08']","['mov [rax+8], rdx ']"
entry,0000000100000ADF,0000000100000AE6,"['48', '89', '95', 'A8', 'FC', 'FF', 'FF']","['mov [rbp+var_358], rdx ']"
entry,0000000100000AE6,0000000100000AED,"['48', '8B', '95', 'A8', 'FC', 'FF', 'FF']","['mov rdx, [rbp+var_358] ']"
entry,0000000100000AED,0000000100000AF4,"['48', '89', '8D', '90', 'FC', 'FF', 'FF']","['mov [rbp+var_370], rcx ']"
entry,0000000100000AF4,0000000100000AFB,"['48', '89', '95', '88', 'FC', 'FF', 'FF']","['mov [rbp+var_378], rdx ']"
entry,0000000100000AFB,0000000100000B02,"['48', '8B', '8D', '90', 'FC', 'FF', 'FF']","['mov rcx, [rbp+var_370] ']"
entry,0000000100000B02,0000000100000B09,"['48', '8B', '95', '88', 'FC', 'FF', 'FF']","['mov rdx, [rbp+var_378] ']"
entry,0000000100000B09,0000000100000B10,"['48', '89', '8D', 'A0', 'FC', 'FF', 'FF']","['mov [rbp+var_360], rcx ']"
entry,0000000100000B10,0000000100000B17,"['48', '89', '95', '98', 'FC', 'FF', 'FF']","['mov [rbp+var_368], rdx ']"
entry,0000000100000B17,0000000100000B1C,"['E9', '64', 'FF', 'FF', 'FF']",['jmp loc_100000A80 ']
gap,0000000100000B1C,0000000100000B23,"['48', '8D', '05', 'D5', '65', '00', '00']","['None', 'None', 'loc_100000B1C:  ', 'lea rax, _w ']"
entry,0000000100000B23,0000000100000B2A,"['48', '8B', '8D', 'D0', 'FB', 'FF', 'FF']","['mov rcx, [rbp+var_430] ']"
entry,0000000100000B2A,0000000100000B31,"['48', '89', '8D', 'B0', 'FC', 'FF', 'FF']","['mov [rbp+var_350], rcx ']"
entry,0000000100000B31,0000000100000B38,"['48', '89', '85', 'D8', 'FC', 'FF', 'FF']","['mov [rbp+var_328], rax ']"
entry,0000000100000B38,0000000100000B3F,"['48', '8B', '85', 'D8', 'FC', 'FF', 'FF']","['mov rax, [rbp+var_328] ']"
entry,0000000100000B3F,0000000100000B42,"['48', '89', 'C2']","['mov rdx, rax ']"
entry,0000000100000B42,0000000100000B49,"['48', '89', '95', 'E0', 'FC', 'FF', 'FF']","['mov [rbp+var_320], rdx ']"
entry,0000000100000B49,0000000100000B50,"['48', '8B', '95', 'E0', 'FC', 'FF', 'FF']","['mov rdx, [rbp+var_320] ']"
entry,0000000100000B50,0000000100000B53,"['48', '8B', '32']","['mov rsi, [rdx] ']"
entry,0000000100000B53,0000000100000B5A,"['48', '89', '95', '00', 'FD', 'FF', 'FF']","['mov [rbp+var_300], rdx ']"
entry,0000000100000B5A,0000000100000B61,"['48', '89', 'B5', 'F8', 'FC', 'FF', 'FF']","['mov [rbp+var_308], rsi ']"
entry,0000000100000B61,0000000100000B68,"['48', '8B', '95', '00', 'FD', 'FF', 'FF']","['mov rdx, [rbp+var_300] ']"
entry,0000000100000B68,0000000100000B6F,"['48', '89', '85', 'C0', 'FB', 'FF', 'FF']","['mov [rbp+var_440], rax ']"
entry,0000000100000B6F,0000000100000B76,"['48', '89', '95', 'B8', 'FB', 'FF', 'FF']","['mov [rbp+var_448], rdx ']"
gap,0000000100000B76,0000000100000B7D,"['48', '8B', '85', 'F8', 'FC', 'FF', 'FF']","['None', 'loc_100000B76:  ', 'mov rax, [rbp+var_308] ']"
entry,0000000100000B7D,0000000100000B84,"['48', '8B', '8D', 'B8', 'FB', 'FF', 'FF']","['mov rcx, [rbp+var_448] ']"
entry,0000000100000B84,0000000100000B88,"['48', '3B', '41', '08']","['cmp rax, [rcx+8] ']"
entry,0000000100000B88,0000000100000B8E,"['0F', '84', '84', '00', '00', '00']",['jz loc_100000C12 ']
entry,0000000100000B8E,0000000100000B95,"['48', '8B', '85', 'B8', 'FB', 'FF', 'FF']","['mov rax, [rbp+var_448] ']"
entry,0000000100000B95,0000000100000B9C,"['48', '89', '85', '08', 'FD', 'FF', 'FF']","['mov [rbp+var_2F8], rax ']"
entry,0000000100000B9C,0000000100000BA3,"['48', '8B', '8D', '08', 'FD', 'FF', 'FF']","['mov rcx, [rbp+var_2F8] ']"
entry,0000000100000BA3,0000000100000BAA,"['48', '81', 'C1', '10', '00', '00', '00']","['add rcx, 10h ']"
entry,0000000100000BAA,0000000100000BB1,"['48', '89', '8D', '10', 'FD', 'FF', 'FF']","['mov [rbp+var_2F0], rcx ']"
entry,0000000100000BB1,0000000100000BB8,"['48', '8B', '8D', '10', 'FD', 'FF', 'FF']","['mov rcx, [rbp+var_2F0] ']"
entry,0000000100000BB8,0000000100000BBF,"['48', '89', '8D', '18', 'FD', 'FF', 'FF']","['mov [rbp+var_2E8], rcx ']"
entry,0000000100000BBF,0000000100000BC6,"['48', '8B', '8D', '18', 'FD', 'FF', 'FF']","['mov rcx, [rbp+var_2E8] ']"
entry,0000000100000BC6,0000000100000BCA,"['48', '8B', '50', '08']","['mov rdx, [rax+8] ']"
entry,0000000100000BCA,0000000100000BD1,"['48', '81', 'C2', 'FC', 'FF', 'FF', 'FF']","['add rdx, 0FFFFFFFFFFFFFFFCh ']"
entry,0000000100000BD1,0000000100000BD5,"['48', '89', '50', '08']","['mov [rax+8], rdx ']"
entry,0000000100000BD5,0000000100000BDC,"['48', '89', '95', '50', 'FD', 'FF', 'FF']","['mov [rbp+var_2B0], rdx ']"
entry,0000000100000BDC,0000000100000BE3,"['48', '8B', '95', '50', 'FD', 'FF', 'FF']","['mov rdx, [rbp+var_2B0] ']"
entry,0000000100000BE3,0000000100000BEA,"['48', '89', '8D', '38', 'FD', 'FF', 'FF']","['mov [rbp+var_2C8], rcx ']"
entry,0000000100000BEA,0000000100000BF1,"['48', '89', '95', '30', 'FD', 'FF', 'FF']","['mov [rbp+var_2D0], rdx ']"
entry,0000000100000BF1,0000000100000BF8,"['48', '8B', '8D', '38', 'FD', 'FF', 'FF']","['mov rcx, [rbp+var_2C8] ']"
entry,0000000100000BF8,0000000100000BFF,"['48', '8B', '95', '30', 'FD', 'FF', 'FF']","['mov rdx, [rbp+var_2D0] ']"
entry,0000000100000BFF,0000000100000C06,"['48', '89', '8D', '48', 'FD', 'FF', 'FF']","['mov [rbp+var_2B8], rcx ']"
entry,0000000100000C06,0000000100000C0D,"['48', '89', '95', '40', 'FD', 'FF', 'FF']","['mov [rbp+var_2C0], rdx ']"
entry,0000000100000C0D,0000000100000C12,"['E9', '64', 'FF', 'FF', 'FF']",['jmp loc_100000B76 ']
gap,0000000100000C12,0000000100000C19,"['48', '8B', '85', 'C0', 'FB', 'FF', 'FF']","['None', 'None', 'loc_100000C12:  ', 'mov rax, [rbp+var_440] ']"
entry,0000000100000C19,0000000100000C20,"['48', '89', '85', '58', 'FD', 'FF', 'FF']","['mov [rbp+var_2A8], rax ']"
entry,0000000100000C20,0000000100000C2A,"['C7', '85', '10', 'FC', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_3F0], 0 ']"
gap,0000000100000C2A,0000000100000C30,"['8B', '85', '10', 'FC', 'FF', 'FF']","['None', 'loc_100000C2A:  ', 'mov eax, [rbp+var_3F0] ']"
entry,0000000100000C30,0000000100000C36,"['3B', '05', '5A', '45', '00', '00']","['cmp eax, cs:_n ']"
entry,0000000100000C36,0000000100000C3C,"['0F', '8D', 'EA', '02', '00', '00']",['jge loc_100000F26 ']
entry,0000000100000C3C,0000000100000C43,"['48', '8D', '3D', 'D5', '42', '00', '00']","['lea rdi, aD  ']"
entry,0000000100000C43,0000000100000C4A,"['48', '8D', '05', 'F6', '54', '00', '00']","['lea rax, _y ']"
entry,0000000100000C4A,0000000100000C51,"['48', '63', '8D', '10', 'FC', 'FF', 'FF']","['movsxd rcx, [rbp+var_3F0] ']"
entry,0000000100000C51,0000000100000C55,"['48', 'C1', 'E1', '02']","['shl rcx, 2 ']"
entry,0000000100000C55,0000000100000C58,"['48', '01', 'C8']","['add rax, rcx ']"
entry,0000000100000C58,0000000100000C5B,"['48', '89', 'C6']","['mov rsi, rax ']"
entry,0000000100000C5B,0000000100000C5D,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000C5D,0000000100000C62,"['E8', '1A', '40', '00', '00']",['call _scanf ']
entry,0000000100000C62,0000000100000C69,"['48', '8D', '0D', 'D7', '54', '00', '00']","['lea rcx, _y ']"
entry,0000000100000C69,0000000100000C70,"['48', '63', 'B5', '10', 'FC', 'FF', 'FF']","['movsxd rsi, [rbp+var_3F0] ']"
