type,start_point,end_point,hex_code,d_code
gap,0000000100000C10,0000000100000C11,['55'],"['None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_110 = qword ptr -110h ', 'var_108 = dword ptr -108h ', 'var_104 = dword ptr -104h ', 'var_100 = qword ptr -100h ', 'var_F8 = qword ptr -0F8h ', 'var_F0 = qword ptr -0F0h ', 'var_E8 = qword ptr -0E8h ', 'var_DC = dword ptr -0DCh ', 'var_D8 = dword ptr -0D8h ', 'var_D4 = dword ptr -0D4h ', 'var_D0 = qword ptr -0D0h ', 'var_C4 = dword ptr -0C4h ', 'var_C0 = dword ptr -0C0h ', 'var_BC = dword ptr -0BCh ', 'var_B8 = dword ptr -0B8h ', 'var_B4 = dword ptr -0B4h ', 'var_B0 = dword ptr -0B0h ', 'var_AC = dword ptr -0ACh ', 'var_A8 = dword ptr -0A8h ', 'var_A4 = dword ptr -0A4h ', 'var_98 = qword ptr -98h ', 'var_90 = qword ptr -90h ', 'var_88 = byte ptr -88h ', 'var_80 = qword ptr -80h ', 'var_78 = qword ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_58 = qword ptr -58h ', 'var_50 = qword ptr -50h ', 'var_40 = qword ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = byte ptr -30h ', 'var_28 = qword ptr -28h ', 'var_20 = qword ptr -20h ', 'var_18 = qword ptr -18h ', 'var_10 = qword ptr -10h ', 'var_8 = qword ptr -8 ', 'None', 'push rbp ']"
entry,0000000100000C11,0000000100000C14,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000C14,0000000100000C1B,"['48', '81', 'EC', '10', '01', '00', '00']","['sub rsp, 110h ']"
entry,0000000100000C1B,0000000100000C22,"['48', '8B', '3D', 'EE', '13', '00', '00']","['mov rdi, cs:__ZNSt3__13cinE_ptr ']"
entry,0000000100000C22,0000000100000C29,"['48', '8D', 'B5', '58', 'FF', 'FF', 'FF']","['lea rsi, [rbp+var_A8] ']"
entry,0000000100000C29,0000000100000C33,"['C7', '85', '5C', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_A4], 0 ']"
entry,0000000100000C33,0000000100000C38,"['E8', '84', '10', '00', '00']",['call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi  ']
entry,0000000100000C38,0000000100000C42,"['C7', '85', '54', 'FF', 'FF', 'FF', '01', '00', '00', '00']","['mov [rbp+var_AC], 1 ']"
entry,0000000100000C42,0000000100000C49,"['48', '89', '85', '30', 'FF', 'FF', 'FF']","['mov [rbp+var_D0], rax ']"
gap,0000000100000C49,0000000100000C4F,"['8B', '85', '54', 'FF', 'FF', 'FF']","['None', 'loc_100000C49:  ', 'mov eax, [rbp+var_AC] ']"
entry,0000000100000C4F,0000000100000C55,"['3B', '85', '58', 'FF', 'FF', 'FF']","['cmp eax, [rbp+var_A8] ']"
entry,0000000100000C55,0000000100000C5B,"['0F', '8F', 'B5', '03', '00', '00']",['jg loc_100001010 ']
entry,0000000100000C5B,0000000100000C62,"['48', '8D', '3D', 'C2', '12', '00', '00']","['lea rdi, aD  ']"
entry,0000000100000C62,0000000100000C69,"['48', '8D', '35', '77', '14', '00', '00']","['lea rsi, _n ']"
entry,0000000100000C69,0000000100000C6B,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000C6B,0000000100000C70,"['E8', 'A0', '10', '00', '00']",['call _scanf ']
entry,0000000100000C70,0000000100000C7A,"['C7', '85', '50', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_B0], 0 ']"
entry,0000000100000C7A,0000000100000C80,"['89', '85', '2C', 'FF', 'FF', 'FF']","['mov [rbp+var_D4], eax ']"
gap,0000000100000C80,0000000100000C86,"['8B', '85', '50', 'FF', 'FF', 'FF']","['None', 'loc_100000C80:  ', 'mov eax, [rbp+var_B0] ']"
entry,0000000100000C86,0000000100000C8C,"['3B', '05', '54', '14', '00', '00']","['cmp eax, cs:_n ']"
entry,0000000100000C8C,0000000100000C92,"['0F', '8D', '6F', '00', '00', '00']",['jge loc_100000D01 ']
entry,0000000100000C92,0000000100000C99,"['48', '8D', '3D', '8E', '12', '00', '00']","['lea rdi, aDD  ']"
entry,0000000100000C99,0000000100000CA0,"['48', '8D', '05', '90', 'B0', '00', '00']","['lea rax, _d ']"
entry,0000000100000CA0,0000000100000CA7,"['48', '8D', '0D', '49', '14', '00', '00']","['lea rcx, _x ']"
entry,0000000100000CA7,0000000100000CAE,"['48', '63', '95', '50', 'FF', 'FF', 'FF']","['movsxd rdx, [rbp+var_B0] ']"
entry,0000000100000CAE,0000000100000CB2,"['48', 'C1', 'E2', '02']","['shl rdx, 2 ']"
entry,0000000100000CB2,0000000100000CB5,"['48', '01', 'D1']","['add rcx, rdx ']"
entry,0000000100000CB5,0000000100000CBC,"['48', '63', '95', '50', 'FF', 'FF', 'FF']","['movsxd rdx, [rbp+var_B0] ']"
entry,0000000100000CBC,0000000100000CC0,"['48', 'C1', 'E2', '02']","['shl rdx, 2 ']"
entry,0000000100000CC0,0000000100000CC3,"['48', '01', 'D0']","['add rax, rdx ']"
entry,0000000100000CC3,0000000100000CC6,"['48', '89', 'CE']","['mov rsi, rcx ']"
entry,0000000100000CC6,0000000100000CC9,"['48', '89', 'C2']","['mov rdx, rax ']"
entry,0000000100000CC9,0000000100000CCB,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000CCB,0000000100000CD0,"['E8', '40', '10', '00', '00']",['call _scanf ']
entry,0000000100000CD0,0000000100000CD7,"['48', '8D', '0D', '99', '4C', '01', '00']","['lea rcx, _res ']"
entry,0000000100000CD7,0000000100000CDE,"['48', '63', '95', '50', 'FF', 'FF', 'FF']","['movsxd rdx, [rbp+var_B0] ']"
entry,0000000100000CDE,0000000100000CE5,"['C7', '04', '91', '00', '00', '00', '00']","['mov dword ptr [rcx+rdx*4], 0 ']"
entry,0000000100000CE5,0000000100000CEB,"['89', '85', '28', 'FF', 'FF', 'FF']","['mov [rbp+var_D8], eax ']"
entry,0000000100000CEB,0000000100000CF1,"['8B', '85', '50', 'FF', 'FF', 'FF']","['mov eax, [rbp+var_B0] ']"
entry,0000000100000CF1,0000000100000CF6,"['05', '01', '00', '00', '00']","['add eax, 1 ']"
entry,0000000100000CF6,0000000100000CFC,"['89', '85', '50', 'FF', 'FF', 'FF']","['mov [rbp+var_B0], eax ']"
entry,0000000100000CFC,0000000100000D01,"['E9', '7F', 'FF', 'FF', 'FF']",['jmp loc_100000C80 ']
gap,0000000100000D01,0000000100000D08,"['48', '8D', '3D', '1C', '12', '00', '00']","['None', 'None', 'loc_100000D01:  ', 'lea rdi, aD  ']"
entry,0000000100000D08,0000000100000D0F,"['48', '8D', 'B5', '4C', 'FF', 'FF', 'FF']","['lea rsi, [rbp+var_B4] ']"
entry,0000000100000D0F,0000000100000D11,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000D11,0000000100000D16,"['E8', 'FA', '0F', '00', '00']",['call _scanf ']
entry,0000000100000D16,0000000100000D20,"['C7', '85', '48', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_B8], 0 ']"
entry,0000000100000D20,0000000100000D26,"['8B', '0D', 'CA', '13', '00', '00']","['mov ecx, cs:_x ']"
entry,0000000100000D26,0000000100000D2C,"['89', '0D', '44', '4C', '01', '00']","['mov cs:_res, ecx ']"
entry,0000000100000D2C,0000000100000D36,"['C7', '85', '44', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_BC], 0 ']"
entry,0000000100000D36,0000000100000D3C,"['89', '85', '24', 'FF', 'FF', 'FF']","['mov [rbp+var_DC], eax ']"
gap,0000000100000D3C,0000000100000D42,"['8B', '85', '44', 'FF', 'FF', 'FF']","['None', 'loc_100000D3C:  ', 'mov eax, [rbp+var_BC] ']"
entry,0000000100000D42,0000000100000D48,"['3B', '05', '98', '13', '00', '00']","['cmp eax, cs:_n ']"
entry,0000000100000D48,0000000100000D4E,"['0F', '8D', '14', '02', '00', '00']",['jge loc_100000F62 ']
entry,0000000100000D4E,0000000100000D55,"['48', '8D', '05', '1B', '4C', '01', '00']","['lea rax, _res ']"
entry,0000000100000D55,0000000100000D5C,"['48', '8D', '0D', '94', '13', '00', '00']","['lea rcx, _x ']"
entry,0000000100000D5C,0000000100000D63,"['48', '63', '95', '44', 'FF', 'FF', 'FF']","['movsxd rdx, [rbp+var_BC] ']"
entry,0000000100000D63,0000000100000D66,"['8B', '34', '91']","['mov esi, [rcx+rdx*4] ']"
entry,0000000100000D66,0000000100000D6D,"['48', '63', '8D', '44', 'FF', 'FF', 'FF']","['movsxd rcx, [rbp+var_BC] ']"
entry,0000000100000D6D,0000000100000D70,"['03', '34', '88']","['add esi, [rax+rcx*4] ']"
entry,0000000100000D70,0000000100000D76,"['3B', 'B5', '4C', 'FF', 'FF', 'FF']","['cmp esi, [rbp+var_B4] ']"
entry,0000000100000D76,0000000100000D7C,"['0F', '8C', '0A', '00', '00', '00']",['jl loc_100000D86 ']
entry,0000000100000D7C,0000000100000D86,"['C7', '85', '48', 'FF', 'FF', 'FF', '01', '00', '00', '00']","['mov [rbp+var_B8], 1 ']"
gap,0000000100000D86,0000000100000D8C,"['8B', '85', '44', 'FF', 'FF', 'FF']","['None', 'loc_100000D86:  ', 'mov eax, [rbp+var_BC] ']"
entry,0000000100000D8C,0000000100000D91,"['05', '01', '00', '00', '00']","['add eax, 1 ']"
entry,0000000100000D91,0000000100000D97,"['89', '85', '40', 'FF', 'FF', 'FF']","['mov [rbp+var_C0], eax ']"
gap,0000000100000D97,0000000100000D9D,"['8B', '85', '40', 'FF', 'FF', 'FF']","['None', 'loc_100000D97:  ', 'mov eax, [rbp+var_C0] ']"
