type,start_point,end_point,hex_code,d_code
gap,0000000000400DF0,0000000000400DF2,"['31', 'ED']","['None', 'None', 'None', 'None', 'public _start ', '_start proc near  ', 'xor ebp, ebp ']"
entry,0000000000400DF2,0000000000400DF5,"['49', '89', 'D1']","['mov r9, rdx  ']"
entry,0000000000400DF5,0000000000400DF6,['5E'],['pop rsi  ']
entry,0000000000400DF6,0000000000400DF9,"['48', '89', 'E2']","['mov rdx, rsp  ']"
entry,0000000000400DF9,0000000000400DFD,"['48', '83', 'E4', 'F0']","['and rsp, 0FFFFFFFFFFFFFFF0h ']"
entry,0000000000400DFD,0000000000400DFE,['50'],['push rax ']
entry,0000000000400DFE,0000000000400DFF,['54'],['push rsp  ']
entry,0000000000400DFF,0000000000400E06,"['49', 'C7', 'C0', 'B0', '9A', '40', '00']","['mov r8, offset __libc_csu_fini  ']"
entry,0000000000400E06,0000000000400E0D,"['48', 'C7', 'C1', '20', '9A', '40', '00']","['mov rcx, offset __libc_csu_init  ']"
entry,0000000000400E0D,0000000000400E14,"['48', 'C7', 'C7', 'E0', '0E', '40', '00']","['mov rdi, offset main  ']"
entry,0000000000400E14,0000000000400E19,"['E8', '97', 'FE', 'FF', 'FF']",['call ___libc_start_main ']
entry,0000000000400E19,0000000000400E1A,['F4'],"['hlt ', '_start endp ', 'None', 'None']"
entry,0000000000400E1A,0000000000400E1C,"['90', '90']",['align 4 ']
gap,0000000000400E1C,0000000000400E20,"['48', '83', 'EC', '08']","['None', 'None', 'None', 'None', 'call_gmon_start proc near  ', 'sub rsp, 8 ']"
entry,0000000000400E20,0000000000400E27,"['48', '8B', '05', 'C9', 'B7', '20', '00']","['mov rax, cs:__gmon_start___ptr ']"
entry,0000000000400E27,0000000000400E2A,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400E2A,0000000000400E2C,"['74', '02']",['jz short loc_400E2E ']
entry,0000000000400E2C,0000000000400E2E,"['FF', 'D0']",['call rax  ']
gap,0000000000400E2E,0000000000400E32,"['48', '83', 'C4', '08']","['None', 'loc_400E2E:  ', 'add rsp, 8 ']"
entry,0000000000400E32,0000000000400E33,['C3'],"['retn ', 'call_gmon_start endp ', 'None', 'None']"
entry,0000000000400E33,0000000000400E40,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 20h ']
gap,0000000000400E40,0000000000400E41,['55'],"['None', 'None', 'None', 'None', 'None', '__do_global_dtors_aux proc near  ', 'push rbp ']"
entry,0000000000400E41,0000000000400E44,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400E44,0000000000400E45,['53'],['push rbx ']
entry,0000000000400E45,0000000000400E49,"['48', '83', 'EC', '08']","['sub rsp, 8 ']"
entry,0000000000400E49,0000000000400E50,"['80', '3D', '80', 'C4', '20', '00', '00']","['cmp cs:completed_6531, 0 ']"
entry,0000000000400E50,0000000000400E52,"['75', '4B']",['jnz short loc_400E9D ']
entry,0000000000400E52,0000000000400E57,"['BB', '28', 'C0', '60', '00']","['mov ebx, offset __DTOR_END__ ']"
entry,0000000000400E57,0000000000400E5E,"['48', '8B', '05', '7A', 'C4', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400E5E,0000000000400E65,"['48', '81', 'EB', '20', 'C0', '60', '00']","['sub rbx, offset __DTOR_LIST__ ']"
entry,0000000000400E65,0000000000400E69,"['48', 'C1', 'FB', '03']","['sar rbx, 3 ']"
entry,0000000000400E69,0000000000400E6D,"['48', '83', 'EB', '01']","['sub rbx, 1 ']"
entry,0000000000400E6D,0000000000400E70,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400E70,0000000000400E72,"['73', '24']",['jnb short loc_400E96 ']
entry,0000000000400E72,0000000000400E78,"['66', '0F', '1F', '44', '00', '00']",['nop word ptr [rax+rax+00h] ']
gap,0000000000400E78,0000000000400E7C,"['48', '83', 'C0', '01']","['None', 'loc_400E78:  ', 'add rax, 1 ']"
entry,0000000000400E7C,0000000000400E83,"['48', '89', '05', '55', 'C4', '20', '00']","['mov cs:dtor_idx_6533, rax ']"
entry,0000000000400E83,0000000000400E8A,"['FF', '14', 'C5', '20', 'C0', '60', '00']",['call ds:__DTOR_LIST__[rax*8] ']
entry,0000000000400E8A,0000000000400E91,"['48', '8B', '05', '47', 'C4', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400E91,0000000000400E94,"['48', '39', 'D8']","['cmp rax, rbx ']"
