type,start_point,end_point,hex_code,d_code
gap,0000000000400A50,0000000000400A52,"['31', 'ED']","['None', 'None', 'None', 'None', 'public _start ', '_start proc near  ', 'xor ebp, ebp ']"
entry,0000000000400A52,0000000000400A55,"['49', '89', 'D1']","['mov r9, rdx  ']"
entry,0000000000400A55,0000000000400A56,['5E'],['pop rsi  ']
entry,0000000000400A56,0000000000400A59,"['48', '89', 'E2']","['mov rdx, rsp  ']"
entry,0000000000400A59,0000000000400A5D,"['48', '83', 'E4', 'F0']","['and rsp, 0FFFFFFFFFFFFFFF0h ']"
entry,0000000000400A5D,0000000000400A5E,['50'],['push rax ']
entry,0000000000400A5E,0000000000400A5F,['54'],['push rsp  ']
entry,0000000000400A5F,0000000000400A66,"['49', 'C7', 'C0', '40', '1A', '40', '00']","['mov r8, offset __libc_csu_fini  ']"
entry,0000000000400A66,0000000000400A6D,"['48', 'C7', 'C1', 'B0', '19', '40', '00']","['mov rcx, offset __libc_csu_init  ']"
entry,0000000000400A6D,0000000000400A74,"['48', 'C7', 'C7', '40', '0B', '40', '00']","['mov rdi, offset main  ']"
entry,0000000000400A74,0000000000400A79,"['E8', 'F7', 'FE', 'FF', 'FF']",['call ___libc_start_main ']
entry,0000000000400A79,0000000000400A7A,['F4'],"['hlt ', '_start endp ', 'None', 'None']"
entry,0000000000400A7A,0000000000400A7C,"['90', '90']",['align 4 ']
gap,0000000000400A7C,0000000000400A80,"['48', '83', 'EC', '08']","['None', 'None', 'None', 'None', 'call_gmon_start proc near  ', 'sub rsp, 8 ']"
entry,0000000000400A80,0000000000400A87,"['48', '8B', '05', '69', '2B', '20', '00']","['mov rax, cs:__gmon_start___ptr ']"
entry,0000000000400A87,0000000000400A8A,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400A8A,0000000000400A8C,"['74', '02']",['jz short loc_400A8E ']
entry,0000000000400A8C,0000000000400A8E,"['FF', 'D0']",['call rax  ']
gap,0000000000400A8E,0000000000400A92,"['48', '83', 'C4', '08']","['None', 'loc_400A8E:  ', 'add rsp, 8 ']"
entry,0000000000400A92,0000000000400A93,['C3'],"['retn ', 'call_gmon_start endp ', 'None', 'None']"
entry,0000000000400A93,0000000000400AA0,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 20h ']
gap,0000000000400AA0,0000000000400AA1,['55'],"['None', 'None', 'None', 'None', 'None', '__do_global_dtors_aux proc near  ', 'push rbp ']"
entry,0000000000400AA1,0000000000400AA4,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400AA4,0000000000400AA5,['53'],['push rbx ']
entry,0000000000400AA5,0000000000400AA9,"['48', '83', 'EC', '08']","['sub rsp, 8 ']"
entry,0000000000400AA9,0000000000400AB0,"['80', '3D', '90', '2D', '20', '00', '00']","['cmp cs:completed_6531, 0 ']"
entry,0000000000400AB0,0000000000400AB2,"['75', '4B']",['jnz short loc_400AFD ']
entry,0000000000400AB2,0000000000400AB7,"['BB', '20', '30', '60', '00']","['mov ebx, offset __DTOR_END__ ']"
entry,0000000000400AB7,0000000000400ABE,"['48', '8B', '05', '8A', '2D', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400ABE,0000000000400AC5,"['48', '81', 'EB', '18', '30', '60', '00']","['sub rbx, offset __DTOR_LIST__ ']"
entry,0000000000400AC5,0000000000400AC9,"['48', 'C1', 'FB', '03']","['sar rbx, 3 ']"
entry,0000000000400AC9,0000000000400ACD,"['48', '83', 'EB', '01']","['sub rbx, 1 ']"
entry,0000000000400ACD,0000000000400AD0,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400AD0,0000000000400AD2,"['73', '24']",['jnb short loc_400AF6 ']
entry,0000000000400AD2,0000000000400AD8,"['66', '0F', '1F', '44', '00', '00']",['nop word ptr [rax+rax+00h] ']
gap,0000000000400AD8,0000000000400ADC,"['48', '83', 'C0', '01']","['None', 'loc_400AD8:  ', 'add rax, 1 ']"
entry,0000000000400ADC,0000000000400AE3,"['48', '89', '05', '65', '2D', '20', '00']","['mov cs:dtor_idx_6533, rax ']"
entry,0000000000400AE3,0000000000400AEA,"['FF', '14', 'C5', '18', '30', '60', '00']",['call ds:__DTOR_LIST__[rax*8] ']
entry,0000000000400AEA,0000000000400AF1,"['48', '8B', '05', '57', '2D', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400AF1,0000000000400AF4,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400AF4,0000000000400AF6,"['72', 'E2']",['jb short loc_400AD8 ']
gap,0000000000400AF6,0000000000400AFD,"['C6', '05', '43', '2D', '20', '00', '01']","['None', 'loc_400AF6:  ', 'mov cs:completed_6531, 1 ']"
gap,0000000000400AFD,0000000000400B01,"['48', '83', 'C4', '08']","['None', 'loc_400AFD:  ', 'add rsp, 8 ']"
entry,0000000000400B01,0000000000400B02,['5B'],['pop rbx ']
entry,0000000000400B02,0000000000400B03,['5D'],['pop rbp ']
entry,0000000000400B03,0000000000400B04,['C3'],"['retn ', '__do_global_dtors_aux endp ', 'None', 'None']"
entry,0000000000400B04,0000000000400B10,"['66', '66', '66', '2E', '0F', '1F', '84', '00', '00', '00', '00', '00']",['align 10h ']
gap,0000000000400B10,0000000000400B18,"['48', '83', '3D', '10', '25', '20', '00', '00']","['None', 'None', 'None', 'None', 'None', 'frame_dummy proc near  ', 'cmp cs:__JCR_LIST__, 0 ']"
entry,0000000000400B18,0000000000400B19,['55'],['push rbp ']
entry,0000000000400B19,0000000000400B1C,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400B1C,0000000000400B1E,"['74', '12']",['jz short loc_400B30 ']
entry,0000000000400B1E,0000000000400B23,"['B8', '00', '00', '00', '00']","['mov eax, 0 ']"
entry,0000000000400B23,0000000000400B26,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400B26,0000000000400B28,"['74', '08']",['jz short loc_400B30 ']
entry,0000000000400B28,0000000000400B29,['5D'],['pop rbp ']
entry,0000000000400B29,0000000000400B2E,"['BF', '28', '30', '60', '00']","['mov edi, offset __JCR_LIST__ ']"
entry,0000000000400B2E,0000000000400B30,"['FF', 'E0']",['jmp rax ']
gap,0000000000400B30,0000000000400B31,['5D'],"['None', 'None', 'loc_400B30:  ', 'None', 'pop rbp ']"
entry,0000000000400B31,0000000000400B32,['C3'],"['retn ', 'frame_dummy endp ', 'None', 'None']"
entry,0000000000400B32,0000000000400B40,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 20h ']
