type,start_point,end_point,hex_code,d_code
gap,0000000100000BF0,0000000100000BF1,['55'],"['None', 'None', 'None', 'None', 'None', 'public __Z4readv ', '__Z4readv proc near  ', 'None', 'var_20 = qword ptr -20h ', 'var_14 = dword ptr -14h ', 'var_10 = qword ptr -10h ', 'var_4 = dword ptr -4 ', 'None', 'push rbp ']"
entry,0000000100000BF1,0000000100000BF4,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000BF4,0000000100000BF8,"['48', '83', 'EC', '20']","['sub rsp, 20h ']"
entry,0000000100000BF8,0000000100000BFF,"['48', '8B', '3D', '11', '14', '00', '00']","['mov rdi, cs:__ZNSt3__13cinE_ptr ']"
entry,0000000100000BFF,0000000100000C06,"['48', '8D', '35', 'DA', '14', '00', '00']","['lea rsi, _n ']"
entry,0000000100000C06,0000000100000C0B,"['E8', 'A1', '10', '00', '00']",['call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi  ']
entry,0000000100000C0B,0000000100000C12,"['C7', '45', 'FC', '00', '00', '00', '00']","['mov [rbp+var_4], 0 ']"
entry,0000000100000C12,0000000100000C16,"['48', '89', '45', 'F0']","['mov [rbp+var_10], rax ']"
gap,0000000100000C16,0000000100000C19,"['8B', '45', 'FC']","['None', 'loc_100000C16:  ', 'mov eax, [rbp+var_4] ']"
entry,0000000100000C19,0000000100000C1F,"['3B', '05', 'C1', '14', '00', '00']","['cmp eax, cs:_n ']"
entry,0000000100000C1F,0000000100000C25,"['0F', '8D', '4B', '00', '00', '00']",['jge loc_100000C70 ']
entry,0000000100000C25,0000000100000C2C,"['48', '8D', '3D', 'FC', '12', '00', '00']","['lea rdi, aDD  ']"
entry,0000000100000C2C,0000000100000C33,"['48', '8D', '05', '7D', 'CB', '06', '00']","['lea rax, _l ']"
entry,0000000100000C33,0000000100000C3A,"['48', '8D', '0D', 'B6', '14', '00', '00']","['lea rcx, _d ']"
entry,0000000100000C3A,0000000100000C3E,"['48', '63', '55', 'FC']","['movsxd rdx, [rbp+var_4] ']"
entry,0000000100000C3E,0000000100000C42,"['48', 'C1', 'E2', '02']","['shl rdx, 2 ']"
entry,0000000100000C42,0000000100000C45,"['48', '01', 'D1']","['add rcx, rdx ']"
entry,0000000100000C45,0000000100000C49,"['48', '63', '55', 'FC']","['movsxd rdx, [rbp+var_4] ']"
entry,0000000100000C49,0000000100000C4D,"['48', 'C1', 'E2', '02']","['shl rdx, 2 ']"
entry,0000000100000C4D,0000000100000C50,"['48', '01', 'D0']","['add rax, rdx ']"
entry,0000000100000C50,0000000100000C53,"['48', '89', 'CE']","['mov rsi, rcx ']"
entry,0000000100000C53,0000000100000C56,"['48', '89', 'C2']","['mov rdx, rax ']"
entry,0000000100000C56,0000000100000C58,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000C58,0000000100000C5D,"['E8', 'A9', '10', '00', '00']",['call _scanf ']
entry,0000000100000C5D,0000000100000C60,"['89', '45', 'EC']","['mov [rbp+var_14], eax ']"
entry,0000000100000C60,0000000100000C63,"['8B', '45', 'FC']","['mov eax, [rbp+var_4] ']"
entry,0000000100000C63,0000000100000C68,"['05', '01', '00', '00', '00']","['add eax, 1 ']"
entry,0000000100000C68,0000000100000C6B,"['89', '45', 'FC']","['mov [rbp+var_4], eax ']"
entry,0000000100000C6B,0000000100000C70,"['E9', 'A6', 'FF', 'FF', 'FF']",['jmp loc_100000C16 ']
gap,0000000100000C70,0000000100000C77,"['48', '8B', '3D', '99', '13', '00', '00']","['None', 'None', 'loc_100000C70:  ', 'mov rdi, cs:__ZNSt3__13cinE_ptr ']"
entry,0000000100000C77,0000000100000C7E,"['48', '8D', '35', 'F2', '81', '0D', '00']","['lea rsi, _fin ']"
entry,0000000100000C7E,0000000100000C83,"['E8', '29', '10', '00', '00']",['call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi  ']
entry,0000000100000C83,0000000100000C87,"['48', '89', '45', 'E0']","['mov [rbp+var_20], rax ']"
entry,0000000100000C87,0000000100000C8B,"['48', '83', 'C4', '20']","['add rsp, 20h ']"
entry,0000000100000C8B,0000000100000C8C,['5D'],['pop rbp ']
entry,0000000100000C8C,0000000100000C8D,['C3'],"['retn ', '__Z4readv endp ', 'None', 'None']"
entry,0000000100000C8D,0000000100000C90,"['0F', '1F', '00']",['align 10h ']
gap,0000000100000C90,0000000100000C91,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public __Z5solvev ', '__Z5solvev proc near  ', 'None', 'var_C0 = dword ptr -0C0h ', 'var_BC = dword ptr -0BCh ', 'var_B8 = qword ptr -0B8h ', 'var_B0 = qword ptr -0B0h ', 'var_A6 = byte ptr -0A6h ', 'var_A5 = byte ptr -0A5h ', 'var_A4 = dword ptr -0A4h ', 'var_A0 = dword ptr -0A0h ', 'var_9C = dword ptr -9Ch ', 'var_98 = dword ptr -98h ', 'var_94 = dword ptr -94h ', 'var_88 = qword ptr -88h ', 'var_80 = qword ptr -80h ', 'var_78 = byte ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_58 = qword ptr -58h ', 'var_50 = qword ptr -50h ', 'var_40 = qword ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = byte ptr -30h ', 'var_28 = qword ptr -28h ', 'var_20 = qword ptr -20h ', 'var_18 = qword ptr -18h ', 'var_10 = qword ptr -10h ', 'var_8 = qword ptr -8 ', 'None', 'push rbp ']"
entry,0000000100000C91,0000000100000C94,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000C94,0000000100000C9B,"['48', '81', 'EC', 'C0', '00', '00', '00']","['sub rsp, 0C0h ']"
entry,0000000100000C9B,0000000100000CA5,"['C7', '85', '6C', 'FF', 'FF', 'FF', '01', '00', '00', '00']","['mov [rbp+var_94], 1 ']"
