type,start_point,end_point,hex_code,d_code
gap,0000000000400E20,0000000000400E22,"['31', 'ED']","['None', 'None', 'None', 'None', 'public _start ', '_start proc near  ', 'xor ebp, ebp ']"
entry,0000000000400E22,0000000000400E25,"['49', '89', 'D1']","['mov r9, rdx  ']"
entry,0000000000400E25,0000000000400E26,['5E'],['pop rsi  ']
entry,0000000000400E26,0000000000400E29,"['48', '89', 'E2']","['mov rdx, rsp  ']"
entry,0000000000400E29,0000000000400E2D,"['48', '83', 'E4', 'F0']","['and rsp, 0FFFFFFFFFFFFFFF0h ']"
entry,0000000000400E2D,0000000000400E2E,['50'],['push rax ']
entry,0000000000400E2E,0000000000400E2F,['54'],['push rsp  ']
entry,0000000000400E2F,0000000000400E36,"['49', 'C7', 'C0', 'D0', '94', '40', '00']","['mov r8, offset __libc_csu_fini  ']"
entry,0000000000400E36,0000000000400E3D,"['48', 'C7', 'C1', '40', '94', '40', '00']","['mov rcx, offset __libc_csu_init  ']"
entry,0000000000400E3D,0000000000400E44,"['48', 'C7', 'C7', '10', '0F', '40', '00']","['mov rdi, offset main  ']"
entry,0000000000400E44,0000000000400E49,"['E8', '97', 'FE', 'FF', 'FF']",['call ___libc_start_main ']
entry,0000000000400E49,0000000000400E4A,['F4'],"['hlt ', '_start endp ', 'None', 'None']"
entry,0000000000400E4A,0000000000400E4C,"['90', '90']",['align 4 ']
gap,0000000000400E4C,0000000000400E50,"['48', '83', 'EC', '08']","['None', 'None', 'None', 'None', 'call_gmon_start proc near  ', 'sub rsp, 8 ']"
entry,0000000000400E50,0000000000400E57,"['48', '8B', '05', 'B9', 'AC', '20', '00']","['mov rax, cs:__gmon_start___ptr ']"
entry,0000000000400E57,0000000000400E5A,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400E5A,0000000000400E5C,"['74', '02']",['jz short loc_400E5E ']
entry,0000000000400E5C,0000000000400E5E,"['FF', 'D0']",['call rax  ']
gap,0000000000400E5E,0000000000400E62,"['48', '83', 'C4', '08']","['None', 'loc_400E5E:  ', 'add rsp, 8 ']"
entry,0000000000400E62,0000000000400E63,['C3'],"['retn ', 'call_gmon_start endp ', 'None', 'None']"
entry,0000000000400E63,0000000000400E70,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,0000000000400E70,0000000000400E71,['55'],"['None', 'None', 'None', 'None', 'None', '__do_global_dtors_aux proc near  ', 'push rbp ']"
entry,0000000000400E71,0000000000400E74,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400E74,0000000000400E75,['53'],['push rbx ']
entry,0000000000400E75,0000000000400E79,"['48', '83', 'EC', '08']","['sub rsp, 8 ']"
entry,0000000000400E79,0000000000400E80,"['80', '3D', '90', 'BA', '20', '00', '00']","['cmp byte ptr cs:completed_6531, 0 ']"
entry,0000000000400E80,0000000000400E82,"['75', '4B']",['jnz short loc_400ECD ']
entry,0000000000400E82,0000000000400E87,"['BB', '38', 'B5', '60', '00']","['mov ebx, offset __DTOR_END__ ']"
entry,0000000000400E87,0000000000400E8E,"['48', '8B', '05', '8A', 'BA', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400E8E,0000000000400E95,"['48', '81', 'EB', '30', 'B5', '60', '00']","['sub rbx, offset __DTOR_LIST__ ']"
entry,0000000000400E95,0000000000400E99,"['48', 'C1', 'FB', '03']","['sar rbx, 3 ']"
entry,0000000000400E99,0000000000400E9D,"['48', '83', 'EB', '01']","['sub rbx, 1 ']"
entry,0000000000400E9D,0000000000400EA0,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400EA0,0000000000400EA2,"['73', '24']",['jnb short loc_400EC6 ']
entry,0000000000400EA2,0000000000400EA8,"['66', '0F', '1F', '44', '00', '00']",['nop word ptr [rax+rax+00h] ']
gap,0000000000400EA8,0000000000400EAC,"['48', '83', 'C0', '01']","['None', 'loc_400EA8:  ', 'add rax, 1 ']"
entry,0000000000400EAC,0000000000400EB3,"['48', '89', '05', '65', 'BA', '20', '00']","['mov cs:dtor_idx_6533, rax ']"
entry,0000000000400EB3,0000000000400EBA,"['FF', '14', 'C5', '30', 'B5', '60', '00']",['call ds:__DTOR_LIST__[rax*8] ']
entry,0000000000400EBA,0000000000400EC1,"['48', '8B', '05', '57', 'BA', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400EC1,0000000000400EC4,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400EC4,0000000000400EC6,"['72', 'E2']",['jb short loc_400EA8 ']
gap,0000000000400EC6,0000000000400ECD,"['C6', '05', '43', 'BA', '20', '00', '01']","['None', 'loc_400EC6:  ', 'mov byte ptr cs:completed_6531, 1 ']"
