type,start_point,end_point,hex_code,d_code
gap,0000000000400F40,0000000000400F42,"['31', 'ED']","['None', 'None', 'None', 'None', 'public _start ', '_start proc near  ', 'xor ebp, ebp ']"
entry,0000000000400F42,0000000000400F45,"['49', '89', 'D1']","['mov r9, rdx  ']"
entry,0000000000400F45,0000000000400F46,['5E'],['pop rsi  ']
entry,0000000000400F46,0000000000400F49,"['48', '89', 'E2']","['mov rdx, rsp  ']"
entry,0000000000400F49,0000000000400F4D,"['48', '83', 'E4', 'F0']","['and rsp, 0FFFFFFFFFFFFFFF0h ']"
entry,0000000000400F4D,0000000000400F4E,['50'],['push rax ']
entry,0000000000400F4E,0000000000400F4F,['54'],['push rsp  ']
entry,0000000000400F4F,0000000000400F56,"['49', 'C7', 'C0', '60', 'A0', '40', '00']","['mov r8, offset __libc_csu_fini  ']"
entry,0000000000400F56,0000000000400F5D,"['48', 'C7', 'C1', 'D0', '9F', '40', '00']","['mov rcx, offset __libc_csu_init  ']"
entry,0000000000400F5D,0000000000400F64,"['48', 'C7', 'C7', '30', '10', '40', '00']","['mov rdi, offset main  ']"
entry,0000000000400F64,0000000000400F69,"['E8', '77', 'FE', 'FF', 'FF']",['call ___libc_start_main ']
entry,0000000000400F69,0000000000400F6A,['F4'],"['hlt ', '_start endp ', 'None', 'None']"
entry,0000000000400F6A,0000000000400F6C,"['90', '90']",['align 4 ']
gap,0000000000400F6C,0000000000400F70,"['48', '83', 'EC', '08']","['None', 'None', 'None', 'None', 'call_gmon_start proc near  ', 'sub rsp, 8 ']"
entry,0000000000400F70,0000000000400F77,"['48', '8B', '05', '59', 'B7', '20', '00']","['mov rax, cs:__gmon_start___ptr ']"
entry,0000000000400F77,0000000000400F7A,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400F7A,0000000000400F7C,"['74', '02']",['jz short loc_400F7E ']
entry,0000000000400F7C,0000000000400F7E,"['FF', 'D0']",['call rax  ']
gap,0000000000400F7E,0000000000400F82,"['48', '83', 'C4', '08']","['None', 'loc_400F7E:  ', 'add rsp, 8 ']"
entry,0000000000400F82,0000000000400F83,['C3'],"['retn ', 'call_gmon_start endp ', 'None', 'None']"
entry,0000000000400F83,0000000000400F90,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,0000000000400F90,0000000000400F91,['55'],"['None', 'None', 'None', 'None', 'None', '__do_global_dtors_aux proc near  ', 'push rbp ']"
entry,0000000000400F91,0000000000400F94,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400F94,0000000000400F95,['53'],['push rbx ']
entry,0000000000400F95,0000000000400F99,"['48', '83', 'EC', '08']","['sub rsp, 8 ']"
entry,0000000000400F99,0000000000400FA0,"['80', '3D', '30', 'C4', '20', '00', '00']","['cmp cs:completed_6531, 0 ']"
entry,0000000000400FA0,0000000000400FA2,"['75', '4B']",['jnz short loc_400FED ']
entry,0000000000400FA2,0000000000400FA7,"['BB', '00', 'C1', '60', '00']","['mov ebx, offset __DTOR_END__ ']"
entry,0000000000400FA7,0000000000400FAE,"['48', '8B', '05', '2A', 'C4', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400FAE,0000000000400FB5,"['48', '81', 'EB', 'F8', 'C0', '60', '00']","['sub rbx, offset __DTOR_LIST__ ']"
entry,0000000000400FB5,0000000000400FB9,"['48', 'C1', 'FB', '03']","['sar rbx, 3 ']"
entry,0000000000400FB9,0000000000400FBD,"['48', '83', 'EB', '01']","['sub rbx, 1 ']"
entry,0000000000400FBD,0000000000400FC0,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400FC0,0000000000400FC2,"['73', '24']",['jnb short loc_400FE6 ']
entry,0000000000400FC2,0000000000400FC8,"['66', '0F', '1F', '44', '00', '00']",['nop word ptr [rax+rax+00h] ']
gap,0000000000400FC8,0000000000400FCC,"['48', '83', 'C0', '01']","['None', 'loc_400FC8:  ', 'add rax, 1 ']"
entry,0000000000400FCC,0000000000400FD3,"['48', '89', '05', '05', 'C4', '20', '00']","['mov cs:dtor_idx_6533, rax ']"
entry,0000000000400FD3,0000000000400FDA,"['FF', '14', 'C5', 'F8', 'C0', '60', '00']",['call ds:__DTOR_LIST__[rax*8] ']
entry,0000000000400FDA,0000000000400FE1,"['48', '8B', '05', 'F7', 'C3', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,0000000000400FE1,0000000000400FE4,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,0000000000400FE4,0000000000400FE6,"['72', 'E2']",['jb short loc_400FC8 ']
gap,0000000000400FE6,0000000000400FED,"['C6', '05', 'E3', 'C3', '20', '00', '01']","['None', 'loc_400FE6:  ', 'mov cs:completed_6531, 1 ']"
gap,0000000000400FED,0000000000400FF1,"['48', '83', 'C4', '08']","['None', 'loc_400FED:  ', 'add rsp, 8 ']"
entry,0000000000400FF1,0000000000400FF2,['5B'],['pop rbx ']
entry,0000000000400FF2,0000000000400FF3,['5D'],['pop rbp ']
entry,0000000000400FF3,0000000000400FF4,['C3'],"['retn ', '__do_global_dtors_aux endp ', 'None', 'None']"
entry,0000000000400FF4,0000000000401000,"['66', '66', '66', '2E', '0F', '1F', '84', '00', '00', '00', '00', '00']",['align 20h ']
gap,0000000000401000,0000000000401008,"['48', '83', '3D', '00', 'B1', '20', '00', '00']","['None', 'None', 'None', 'None', 'None', 'frame_dummy proc near  ', 'cmp cs:__JCR_LIST__, 0 ']"
entry,0000000000401008,0000000000401009,['55'],['push rbp ']
entry,0000000000401009,000000000040100C,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,000000000040100C,000000000040100E,"['74', '12']",['jz short loc_401020 ']
entry,000000000040100E,0000000000401013,"['B8', '00', '00', '00', '00']","['mov eax, 0 ']"
entry,0000000000401013,0000000000401016,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000401016,0000000000401018,"['74', '08']",['jz short loc_401020 ']
entry,0000000000401018,0000000000401019,['5D'],['pop rbp ']
entry,0000000000401019,000000000040101E,"['BF', '08', 'C1', '60', '00']","['mov edi, offset __JCR_LIST__ ']"
entry,000000000040101E,0000000000401020,"['FF', 'E0']",['jmp rax ']
gap,0000000000401020,0000000000401021,['5D'],"['None', 'None', 'loc_401020:  ', 'None', 'pop rbp ']"
entry,0000000000401021,0000000000401022,['C3'],"['retn ', 'frame_dummy endp ', 'None', 'None']"
entry,0000000000401022,0000000000401030,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,0000000000401030,0000000000401031,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public main ', 'main proc near  ', 'None', 'var_80 = qword ptr -80h ', 'var_78 = qword ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = dword ptr -60h ', 'var_5C = dword ptr -5Ch ', 'None', 'None', 'push rbp ']"
entry,0000000000401031,0000000000401034,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000401034,0000000000401038,"['48', '83', 'E4', '80']","['and rsp, 0FFFFFFFFFFFFFF80h ']"
entry,0000000000401038,000000000040103F,"['48', '81', 'EC', '80', '00', '00', '00']","['sub rsp, 80h ']"
entry,000000000040103F,0000000000401049,"['48', 'BE', '00', '00', '00', '00', '00', '00', '00', '00']","['mov rsi, 0 ']"
entry,0000000000401049,000000000040104E,"['BF', '03', '00', '00', '00']","['mov edi, 3 ']"
entry,000000000040104E,0000000000401053,"['E8', 'FD', '0D', '00', '00']",['call __intel_new_feature_proc_init ']
entry,0000000000401053,0000000000401058,"['0F', 'AE', '5C', '24', '20']",['stmxcsr [rsp+80h+var_60] ']
entry,0000000000401058,000000000040105D,"['BF', 'A0', 'D1', '60', '00']","['mov edi, offset _ZSt3cin@@GLIBCXX_3_4 ']"
entry,000000000040105D,0000000000401062,"['48', '8D', '74', '24', '24']","['lea rsi, [rsp+80h+var_5C] ']"
entry,0000000000401062,000000000040106A,"['81', '4C', '24', '20', '40', '80', '00', '00']","['or [rsp+80h+var_60], 8040h ']"
entry,000000000040106A,000000000040106F,"['0F', 'AE', '54', '24', '20']",['ldmxcsr [rsp+80h+var_60] ']
entry,000000000040106F,0000000000401074,"['E8', '5C', 'FE', 'FF', 'FF']",['call __ZNSirsERi  ']
entry,0000000000401074,0000000000401076,"['33', 'F6']","['xor esi, esi ']"
entry,0000000000401076,0000000000401079,"['45', '33', 'C0']","['xor r8d, r8d ']"
entry,0000000000401079,000000000040107E,"['83', '7C', '24', '24', '00']","['cmp [rsp+80h+var_5C], 0 ']"
entry,000000000040107E,0000000000401084,"['0F', '8E', '8D', '01', '00', '00']",['jle loc_401211 ']
entry,0000000000401084,0000000000401088,"['4C', '89', '2C', '24']","['mov [rsp+80h+var_80], r13 ']"
entry,0000000000401088,000000000040108B,"['45', '89', 'C5']","['mov r13d, r8d ']"
entry,000000000040108B,0000000000401090,"['4C', '89', '74', '24', '08']","['mov [rsp+80h+var_78], r14 ']"
entry,0000000000401090,0000000000401095,"['4C', '89', '7C', '24', '10']","['mov [rsp+80h+var_70], r15 ']"
entry,0000000000401095,000000000040109A,"['48', '89', '5C', '24', '18']","['mov [rsp+80h+var_68], rbx ']"
entry,000000000040109A,000000000040109C,"['89', 'F3']","['mov ebx, esi ']"
gap,000000000040109C,00000000004010A1,"['BF', 'C0', 'D2', '60', '00']","['None', 'loc_40109C:  ', 'mov edi, offset _ZSt4cerr@@GLIBCXX_3_4 ']"
entry,00000000004010A1,00000000004010A3,"['89', 'DE']","['mov esi, ebx ']"
entry,00000000004010A3,00000000004010A8,"['E8', 'C8', 'FC', 'FF', 'FF']",['call __ZNSolsEi  ']
entry,00000000004010A8,00000000004010AB,"['48', '89', 'C7']","['mov rdi, rax ']"
entry,00000000004010AB,00000000004010B0,"['BE', 'C4', 'A0', '40', '00']","['mov esi, offset unk_40A0C4 ']"
entry,00000000004010B0,00000000004010B5,"['E8', '6B', 'FD', 'FF', 'FF']",['call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc  ']
entry,00000000004010B5,00000000004010B8,"['48', '89', 'C7']","['mov rdi, rax ']"
entry,00000000004010B8,00000000004010BC,"['8B', '74', '24', '24']","['mov esi, [rsp+80h+var_5C] ']"
entry,00000000004010BC,00000000004010C1,"['E8', 'AF', 'FC', 'FF', 'FF']",['call __ZNSolsEi  ']
entry,00000000004010C1,00000000004010C4,"['48', '89', 'C7']","['mov rdi, rax ']"
entry,00000000004010C4,00000000004010C9,"['BE', '00', '0F', '40', '00']","['mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_  ']"
entry,00000000004010C9,00000000004010CE,"['E8', '12', 'FE', 'FF', 'FF']",['call __ZNSolsEPFRSoS_E  ']
entry,00000000004010CE,00000000004010D3,"['BF', 'A0', 'D1', '60', '00']","['mov edi, offset _ZSt3cin@@GLIBCXX_3_4 ']"
entry,00000000004010D3,00000000004010D8,"['BE', 'A8', 'B1', '67', '00']","['mov esi, offset k ']"
entry,00000000004010D8,00000000004010DD,"['E8', 'F3', 'FD', 'FF', 'FF']",['call __ZNSirsERi  ']
entry,00000000004010DD,00000000004010E0,"['48', '89', 'C7']","['mov rdi, rax ']"
entry,00000000004010E0,00000000004010E5,"['BE', 'AC', 'B1', '67', '00']","['mov esi, offset n ']"
entry,00000000004010E5,00000000004010EA,"['E8', 'E6', 'FD', 'FF', 'FF']",['call __ZNSirsERi  ']
entry,00000000004010EA,00000000004010ED,"['48', '89', 'C7']","['mov rdi, rax ']"
entry,00000000004010ED,00000000004010F2,"['BE', 'B0', 'B1', '67', '00']","['mov esi, offset m ']"
entry,00000000004010F2,00000000004010F7,"['E8', 'D9', 'FD', 'FF', 'FF']",['call __ZNSirsERi  ']
entry,00000000004010F7,00000000004010FA,"['45', '33', 'FF']","['xor r15d, r15d ']"
entry,00000000004010FA,0000000000401100,"['41', 'BE', 'E0', 'D3', '60', '00']","['mov r14d, offset r ']"
entry,0000000000401100,0000000000401107,"['83', '3D', 'A1', 'A0', '27', '00', '00']","['cmp cs:k, 0 ']"
entry,0000000000401107,0000000000401109,"['7E', '22']",['jle short loc_40112B ']
gap,0000000000401109,000000000040110E,"['BF', 'C8', 'AB', '40', '00']","['None', 'loc_401109:  ', 'mov edi, offset format  ']"
entry,000000000040110E,0000000000401111,"['4C', '89', 'F6']","['mov rsi, r14 ']"
entry,0000000000401111,0000000000401113,"['33', 'C0']","['xor eax, eax ']"
entry,0000000000401113,0000000000401118,"['E8', '18', 'FD', 'FF', 'FF']",['call _scanf ']
entry,0000000000401118,000000000040111B,"['49', 'FF', 'C7']",['inc r15 ']
entry,000000000040111B,000000000040111F,"['49', '83', 'C6', '04']","['add r14, 4 ']"
entry,000000000040111F,0000000000401126,"['48', '63', '05', '82', 'A0', '27', '00']","['movsxd rax, cs:k ']"
entry,0000000000401126,0000000000401129,"['4C', '3B', 'F8']","['cmp r15, rax ']"
entry,0000000000401129,000000000040112B,"['7C', 'DE']",['jl short loc_401109 ']
gap,000000000040112B,000000000040112D,"['FF', 'C3']","['None', 'loc_40112B:  ', 'inc ebx ']"
entry,000000000040112D,0000000000401132,"['BF', 'C8', 'A0', '40', '00']","['mov edi, offset aCaseD  ']"
entry,0000000000401132,0000000000401134,"['89', 'DE']","['mov esi, ebx ']"
