type,start_point,end_point,hex_code,d_code
gap,0000000100000750,0000000100000751,['55'],"['None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_24 = dword ptr -24h ', 'var_20 = qword ptr -20h ', 'var_14 = dword ptr -14h ', 'var_10 = dword ptr -10h ', 'var_C = dword ptr -0Ch ', 'var_8 = dword ptr -8 ', 'var_4 = dword ptr -4 ', 'None', 'push rbp ']"
entry,0000000100000751,0000000100000754,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000754,0000000100000758,"['48', '83', 'EC', '30']","['sub rsp, 30h ']"
entry,0000000100000758,000000010000075F,"['48', '8D', '3D', '71', '01', '00', '00']","['lea rdi, aD  ']"
entry,000000010000075F,0000000100000763,"['48', '8D', '75', 'F4']","['lea rsi, [rbp+var_C] ']"
entry,0000000100000763,000000010000076A,"['C7', '45', 'FC', '00', '00', '00', '00']","['mov [rbp+var_4], 0 ']"
entry,000000010000076A,000000010000076C,"['B0', '00']","['mov al, 0 ']"
entry,000000010000076C,0000000100000771,"['E8', '19', '01', '00', '00']",['call _scanf ']
entry,0000000100000771,0000000100000778,"['C7', '45', 'F8', '01', '00', '00', '00']","['mov [rbp+var_8], 1 ']"
entry,0000000100000778,000000010000077B,"['89', '45', 'EC']","['mov [rbp+var_14], eax ']"
gap,000000010000077B,000000010000077E,"['8B', '45', 'F8']","['None', 'loc_10000077B:  ', 'mov eax, [rbp+var_8] ']"
entry,000000010000077E,0000000100000781,"['3B', '45', 'F4']","['cmp eax, [rbp+var_C] ']"
entry,0000000100000781,0000000100000787,"['0F', '8F', 'EB', '00', '00', '00']",['jg loc_100000872 ']
entry,0000000100000787,000000010000078E,"['48', '8D', '3D', 'B2', '88', '01', '00']","['lea rdi, _s  ']"
entry,000000010000078E,0000000100000793,"['BE', 'A5', '86', '01', '00']","['mov esi, 186A5h  ']"
entry,0000000100000793,000000010000079A,"['48', '8B', '05', '76', '88', '01', '00']","['mov rax, cs:___stdinp_ptr ']"
entry,000000010000079A,000000010000079D,"['48', '8B', '10']","['mov rdx, [rax]  ']"
entry,000000010000079D,00000001000007A2,"['E8', 'DC', '00', '00', '00']",['call _fgets ']
entry,00000001000007A2,00000001000007A9,"['48', '8D', '3D', '97', '88', '01', '00']","['lea rdi, _s  ']"
entry,00000001000007A9,00000001000007AD,"['48', '89', '45', 'E0']","['mov [rbp+var_20], rax ']"
entry,00000001000007AD,00000001000007B2,"['E8', 'DE', '00', '00', '00']",['call _strlen ']
entry,00000001000007B2,00000001000007B4,"['89', 'C6']","['mov esi, eax ']"
entry,00000001000007B4,00000001000007BA,"['89', '35', '2E', '0F', '03', '00']","['mov cs:_n, esi ']"
entry,00000001000007BA,00000001000007C1,"['C7', '45', 'F0', '00', '00', '00', '00']","['mov [rbp+var_10], 0 ']"
gap,00000001000007C1,00000001000007C4,"['8B', '45', 'F0']","['None', 'loc_1000007C1:  ', 'mov eax, [rbp+var_10] ']"
entry,00000001000007C4,00000001000007CA,"['3B', '05', '1E', '0F', '03', '00']","['cmp eax, cs:_n ']"
entry,00000001000007CA,00000001000007D0,"['0F', '8D', '77', '00', '00', '00']",['jge loc_100000847 ']
entry,00000001000007D0,00000001000007D5,"['B8', '61', '00', '00', '00']","['mov eax, 61h  ']"
entry,00000001000007D5,00000001000007DC,"['48', '8D', '0D', '64', '88', '01', '00']","['lea rcx, _s ']"
entry,00000001000007DC,00000001000007E0,"['48', '63', '55', 'F0']","['movsxd rdx, [rbp+var_10] ']"
entry,00000001000007E0,00000001000007E4,"['0F', 'BE', '34', '11']","['movsx esi, byte ptr [rcx+rdx] ']"
entry,00000001000007E4,00000001000007E6,"['39', 'F0']","['cmp eax, esi ']"
entry,00000001000007E6,00000001000007EC,"['0F', '8F', '46', '00', '00', '00']",['jg loc_100000832 ']
entry,00000001000007EC,00000001000007F3,"['48', '8D', '05', '4D', '88', '01', '00']","['lea rax, _s ']"
entry,00000001000007F3,00000001000007F7,"['48', '63', '4D', 'F0']","['movsxd rcx, [rbp+var_10] ']"
