type,start_point,end_point,hex_code,d_code
gap,0000000100000BF0,0000000100000BF1,['55'],"['None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_C0 = dword ptr -0C0h ', 'var_BC = dword ptr -0BCh ', 'var_B8 = qword ptr -0B8h ', 'var_B0 = qword ptr -0B0h ', 'var_A8 = dword ptr -0A8h ', 'var_A4 = dword ptr -0A4h ', 'var_A0 = qword ptr -0A0h ', 'var_98 = qword ptr -98h ', 'var_90 = dword ptr -90h ', 'var_8C = dword ptr -8Ch ', 'var_88 = dword ptr -88h ', 'var_84 = dword ptr -84h ', 'var_80 = qword ptr -80h ', 'var_78 = qword ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_58 = qword ptr -58h ', 'var_50 = qword ptr -50h ', 'var_48 = qword ptr -48h ', 'var_40 = qword ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = qword ptr -30h ', 'var_28 = qword ptr -28h ', 'var_20 = qword ptr -20h ', 'var_18 = qword ptr -18h ', 'var_10 = qword ptr -10h ', 'var_8 = qword ptr -8 ', 'None', 'push rbp ']"
entry,0000000100000BF1,0000000100000BF4,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000BF4,0000000100000BFB,"['48', '81', 'EC', 'C0', '00', '00', '00']","['sub rsp, 0C0h ']"
entry,0000000100000BFB,0000000100000C02,"['48', '8D', '3D', '85', '03', '00', '00']","['lea rdi, aD  ']"
entry,0000000100000C02,0000000100000C09,"['48', '8D', '35', '6F', '04', '00', '00']","['lea rsi, _tt ']"
entry,0000000100000C09,0000000100000C13,"['C7', '85', '7C', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_84], 0 ']"
entry,0000000100000C13,0000000100000C15,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000C15,0000000100000C1A,"['E8', 'FA', '02', '00', '00']",['call _scanf ']
entry,0000000100000C1A,0000000100000C21,"['48', '8D', '3D', '5F', '04', '00', '00']","['lea rdi, _s  ']"
entry,0000000100000C21,0000000100000C27,"['89', '85', '70', 'FF', 'FF', 'FF']","['mov [rbp+var_90], eax ']"
entry,0000000100000C27,0000000100000C2C,"['E8', 'DC', '02', '00', '00']",['call _gets ']
entry,0000000100000C2C,0000000100000C36,"['C7', '85', '78', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_88], 0 ']"
entry,0000000100000C36,0000000100000C3D,"['48', '89', '85', '68', 'FF', 'FF', 'FF']","['mov [rbp+var_98], rax ']"
gap,0000000100000C3D,0000000100000C43,"['8B', '85', '78', 'FF', 'FF', 'FF']","['None', 'loc_100000C3D:  ', 'mov eax, [rbp+var_88] ']"
entry,0000000100000C43,0000000100000C49,"['3B', '05', '2F', '04', '00', '00']","['cmp eax, cs:_tt ']"
entry,0000000100000C49,0000000100000C4F,"['0F', '8D', 'DC', '01', '00', '00']",['jge loc_100000E2B ']
entry,0000000100000C4F,0000000100000C56,"['48', '8D', '3D', '2A', '04', '00', '00']","['lea rdi, _s  ']"
entry,0000000100000C56,0000000100000C5B,"['E8', 'AD', '02', '00', '00']",['call _gets ']
entry,0000000100000C5B,0000000100000C62,"['48', '8D', '3D', '28', '03', '00', '00']","['lea rdi, aCaseD  ']"
entry,0000000100000C62,0000000100000C68,"['8B', '8D', '78', 'FF', 'FF', 'FF']","['mov ecx, [rbp+var_88] ']"
entry,0000000100000C68,0000000100000C6E,"['81', 'C1', '01', '00', '00', '00']","['add ecx, 1 ']"
entry,0000000100000C6E,0000000100000C70,"['89', 'CE']","['mov esi, ecx ']"
entry,0000000100000C70,0000000100000C77,"['48', '89', '85', '60', 'FF', 'FF', 'FF']","['mov [rbp+var_A0], rax ']"
entry,0000000100000C77,0000000100000C79,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000C79,0000000100000C7E,"['E8', '90', '02', '00', '00']",['call _printf ']
entry,0000000100000C7E,0000000100000C88,"['C7', '85', '74', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_8C], 0 ']"
entry,0000000100000C88,0000000100000C8E,"['89', '85', '5C', 'FF', 'FF', 'FF']","['mov [rbp+var_A4], eax ']"
gap,0000000100000C8E,0000000100000C95,"['48', '8D', '05', 'EB', '03', '00', '00']","['None', 'loc_100000C8E:  ', 'lea rax, _s ']"
entry,0000000100000C95,0000000100000C9C,"['48', '63', '8D', '74', 'FF', 'FF', 'FF']","['movsxd rcx, [rbp+var_8C] ']"
entry,0000000100000C9C,0000000100000CA0,"['80', '3C', '08', '00']","['cmp byte ptr [rax+rcx], 0 ']"
entry,0000000100000CA0,0000000100000CA6,"['0F', '84', '5B', '01', '00', '00']",['jz loc_100000E01 ']
entry,0000000100000CA6,0000000100000CAD,"['48', '8D', '05', 'D3', '03', '00', '00']","['lea rax, _s ']"
entry,0000000100000CAD,0000000100000CB4,"['48', '63', '8D', '74', 'FF', 'FF', 'FF']","['movsxd rcx, [rbp+var_8C] ']"
entry,0000000100000CB4,0000000100000CB8,"['0F', 'BE', '14', '08']","['movsx edx, byte ptr [rax+rcx] ']"
entry,0000000100000CB8,0000000100000CBE,"['81', 'FA', '20', '00', '00', '00']","['cmp edx, 20h  ']"
entry,0000000100000CBE,0000000100000CC4,"['0F', '85', '19', '00', '00', '00']",['jnz loc_100000CDD ']
entry,0000000100000CC4,0000000100000CCB,"['48', '8D', '3D', 'CA', '02', '00', '00']","['lea rdi, asc_100000F95  ']"
entry,0000000100000CCB,0000000100000CCD,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000CCD,0000000100000CD2,"['E8', '3C', '02', '00', '00']",['call _printf ']
entry,0000000100000CD2,0000000100000CD8,"['89', '85', '58', 'FF', 'FF', 'FF']","['mov [rbp+var_A8], eax ']"
entry,0000000100000CD8,0000000100000CDD,"['E9', '09', '01', '00', '00']",['jmp loc_100000DE6 ']
gap,0000000100000CDD,0000000100000CE4,"['48', '8D', '05', '6C', '03', '00', '00']","['None', 'None', 'loc_100000CDD:  ', 'lea rax, __ZL3res  ']"
entry,0000000100000CE4,0000000100000CEB,"['48', '8D', '0D', '95', '03', '00', '00']","['lea rcx, _s ']"
entry,0000000100000CEB,0000000100000CF2,"['48', '63', '95', '74', 'FF', 'FF', 'FF']","['movsxd rdx, [rbp+var_8C] ']"
entry,0000000100000CF2,0000000100000CF6,"['0F', 'BE', '34', '11']","['movsx esi, byte ptr [rcx+rdx] ']"
entry,0000000100000CF6,0000000100000CFC,"['81', 'EE', '61', '00', '00', '00']","['sub esi, 61h  ']"
entry,0000000100000CFC,0000000100000CFF,"['48', '63', 'CE']","['movsxd rcx, esi ']"
entry,0000000100000CFF,0000000100000D03,"['48', '89', '45', '88']","['mov [rbp+var_78], rax ']"
entry,0000000100000D03,0000000100000D07,"['48', '89', '4D', '80']","['mov [rbp+var_80], rcx ']"
entry,0000000100000D07,0000000100000D0B,"['48', '8B', '45', '88']","['mov rax, [rbp+var_78] ']"
entry,0000000100000D0B,0000000100000D0F,"['48', '89', '45', '90']","['mov [rbp+var_70], rax ']"
entry,0000000100000D0F,0000000100000D13,"['48', '8B', '45', '90']","['mov rax, [rbp+var_70] ']"
entry,0000000100000D13,0000000100000D17,"['48', '89', '45', '98']","['mov [rbp+var_68], rax ']"
entry,0000000100000D17,0000000100000D1B,"['48', '8B', '45', '98']","['mov rax, [rbp+var_68] ']"
