type,start_point,end_point,hex_code,d_code
entry,00401119,0040111C,"['89', '4D', 'FC']","['mov [ebp+var_4], ecx ']"
entry,0040111C,0040111E,"['3B', 'F8']","['cmp edi, eax ']"
entry,0040111E,00401120,"['7C', '80']",['jl short loc_4010A0 ']
entry,00401120,00401125,"['68', '3C', '21', '40', '00']",['push offset Str  ']
entry,00401125,0040112B,"['FF', '15', 'D0', '20', '40', '00']",['call ds:puts ']
entry,0040112B,0040112E,"['83', 'C4', '04']","['add esp, 4 ']"
entry,0040112E,0040112F,['5F'],['pop edi ']
entry,0040112F,00401130,['5E'],['pop esi ']
entry,00401130,00401131,['5B'],['pop ebx ']
entry,00401131,00401133,"['8B', 'E5']","['mov esp, ebp ']"
entry,00401133,00401134,['5D'],['pop ebp ']
entry,00401134,00401135,['C3'],['retn ']
gap,00401135,00401137,"['3B', 'C7']","['None', 'None', 'loc_401135:  ', 'cmp eax, edi ']"
entry,00401137,00401139,"['7F', '15']",['jg short loc_40114E ']
gap,00401139,0040113E,"['68', '3C', '21', '40', '00']","['None', 'loc_401139:  ', 'push offset Str  ']"
entry,0040113E,00401144,"['FF', '15', 'D0', '20', '40', '00']",['call ds:puts ']
entry,00401144,00401147,"['83', 'C4', '04']","['add esp, 4 ']"
entry,00401147,00401148,['5F'],['pop edi ']
entry,00401148,00401149,['5E'],['pop esi ']
entry,00401149,0040114A,['5B'],['pop ebx ']
entry,0040114A,0040114C,"['8B', 'E5']","['mov esp, ebp ']"
entry,0040114C,0040114D,['5D'],['pop ebp ']
entry,0040114D,0040114E,['C3'],['retn ']
gap,0040114E,00401153,"['68', '40', '21', '40', '00']","['None', 'None', 'loc_40114E:  ', 'push offset aNo  ']"
entry,00401153,00401159,"['FF', '15', 'D0', '20', '40', '00']",['call ds:puts ']
entry,00401159,0040115C,"['83', 'C4', '04']","['add esp, 4 ']"
entry,0040115C,0040115D,['5F'],['pop edi ']
entry,0040115D,0040115E,['5E'],['pop esi ']
entry,0040115E,0040115F,['5B'],['pop ebx ']
entry,0040115F,00401161,"['8B', 'E5']","['mov esp, ebp ']"
entry,00401161,00401162,['5D'],['pop ebp ']
entry,00401162,00401163,['C3'],"['retn ', 'sub_401070 endp ', 'None', 'None']"
entry,00401163,00401170,"['CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC']",['align 10h ']
gap,00401170,00401171,['55'],"['None', 'None', 'None', 'None', 'None', 'None', '_main proc near  ', 'None', 'var_4 = dword ptr -4 ', 'argc = dword ptr 8 ', 'argv = dword ptr 0Ch ', 'envp = dword ptr 10h ', 'None', 'push ebp ']"
entry,00401171,00401173,"['8B', 'EC']","['mov ebp, esp ']"
entry,00401173,00401176,"['83', 'E4', 'F8']","['and esp, 0FFFFFFF8h ']"
entry,00401176,00401179,"['83', 'EC', '08']","['sub esp, 8 ']"
entry,00401179,0040117F,"['8B', '0D', '60', '20', '40', '00']","['mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ']"
entry,0040117F,00401180,['56'],['push esi ']
entry,00401180,00401181,['57'],['push edi ']
entry,00401181,00401185,"['8D', '44', '24', '0C']","['lea eax, [esp+10h+var_4] ']"
entry,00401185,00401186,['50'],['push eax ']
entry,00401186,0040118C,"['FF', '15', '58', '20', '40', '00']",['call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ']
entry,0040118C,00401190,"['8B', '44', '24', '0C']","['mov eax, [esp+10h+var_4] ']"
entry,00401190,00401192,"['33', 'F6']","['xor esi, esi ']"
entry,00401192,00401194,"['85', 'C0']","['test eax, eax ']"
entry,00401194,00401196,"['7E', '56']",['jle short loc_4011EC ']
entry,00401196,0040119C,"['8B', '3D', 'D4', '20', '40', '00']","['mov edi, ds:printf ']"
entry,0040119C,004011A0,"['8D', '64', '24', '00']","['lea esp, [esp+0] ']"
gap,004011A0,004011A6,"['8B', '0D', '44', '20', '40', '00']","['None', 'loc_4011A0:  ', 'mov ecx, ds:?endl@std@@YAAAV?$basic_ostream@DU?$char_traits@D@std@@@1@AAV21@@Z  ']"
entry,004011A6,004011A7,['51'],['push ecx ']
entry,004011A7,004011AD,"['8B', '0D', '70', '20', '40', '00']","['mov ecx, ds:?cerr@std@@3V?$basic_ostream@DU?$char_traits@D@std@@@1@A  ']"
entry,004011AD,004011AE,['50'],['push eax ']
entry,004011AE,004011AF,['56'],['push esi ']
entry,004011AF,004011B5,"['FF', '15', '50', '20', '40', '00']",['call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@H@Z  ']
entry,004011B5,004011B6,['50'],['push eax ']
entry,004011B6,004011BB,"['E8', 'D5', '00', '00', '00']",['call sub_401290 ']
entry,004011BB,004011BE,"['83', 'C4', '04']","['add esp, 4 ']"
entry,004011BE,004011C0,"['8B', 'C8']","['mov ecx, eax ']"
entry,004011C0,004011C6,"['FF', '15', '50', '20', '40', '00']",['call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@H@Z  ']
entry,004011C6,004011C8,"['8B', 'C8']","['mov ecx, eax ']"
entry,004011C8,004011CE,"['FF', '15', '4C', '20', '40', '00']",['call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAV01@AAV01@@Z@Z  ']
entry,004011CE,004011D3,"['E8', '2D', 'FE', 'FF', 'FF']",['call sub_401000 ']
entry,004011D3,004011D4,['46'],['inc esi ']
entry,004011D4,004011D5,['56'],['push esi ']
entry,004011D5,004011DA,"['68', '48', '21', '40', '00']",['push offset aCaseD  ']
entry,004011DA,004011DC,"['FF', 'D7']",['call edi  ']
entry,004011DC,004011DF,"['83', 'C4', '08']","['add esp, 8 ']"
entry,004011DF,004011E4,"['E8', '8C', 'FE', 'FF', 'FF']",['call sub_401070 ']
entry,004011E4,004011E8,"['8B', '44', '24', '0C']","['mov eax, [esp+10h+var_4] ']"
entry,004011E8,004011EA,"['3B', 'F0']","['cmp esi, eax ']"
entry,004011EA,004011EC,"['7C', 'B4']",['jl short loc_4011A0 ']
gap,004011EC,004011ED,['5F'],"['None', 'loc_4011EC:  ', 'pop edi ']"
entry,004011ED,004011EF,"['33', 'C0']","['xor eax, eax ']"
entry,004011EF,004011F0,['5E'],['pop esi ']
entry,004011F0,004011F2,"['8B', 'E5']","['mov esp, ebp ']"
entry,004011F2,004011F3,['5D'],['pop ebp ']
entry,004011F3,004011F4,['C3'],"['retn ', '_main endp ', 'None', 'None']"
entry,004011F4,00401200,"['CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC']",['align 10h ']
gap,00401200,00401201,['55'],"['None', 'None', 'None', 'None', 'None', 'sub_401200 proc near  ', 'None', 'var_C = dword ptr -0Ch ', 'var_4 = dword ptr -4 ', 'arg_0 = dword ptr 8 ', 'arg_4 = dword ptr 0Ch ', 'None', 'None', 'None', 'None', 'None', 'push ebp ']"
entry,00401201,00401203,"['8B', 'EC']","['mov ebp, esp ']"
entry,00401203,00401205,"['6A', 'FF']",['push 0FFFFFFFFh ']
entry,00401205,0040120A,"['68', 'B8', '1C', '40', '00']",['push offset SEH_401200 ']
entry,0040120A,00401210,"['64', 'A1', '00', '00', '00', '00']","['mov eax, large fs:0 ']"
entry,00401210,00401211,['50'],['push eax ']
entry,00401211,00401212,['56'],['push esi ']
entry,00401212,00401217,"['A1', '00', '30', '40', '00']","['mov eax, ___security_cookie ']"
entry,00401217,00401219,"['33', 'C5']","['xor eax, ebp ']"
entry,00401219,0040121A,['50'],['push eax ']
entry,0040121A,0040121D,"['8D', '45', 'F4']","['lea eax, [ebp+var_C] ']"
entry,0040121D,00401223,"['64', 'A3', '00', '00', '00', '00']","['mov large fs:0, eax ']"
entry,00401223,00401226,"['8B', '75', '08']","['mov esi, [ebp+arg_0] ']"
gap,00401226,0040122D,"['C7', '45', 'FC', '00', '00', '00', '00']","['None', 'mov [ebp+var_4], 0 ']"
entry,0040122D,00401233,"['FF', '15', '6C', '20', '40', '00']",['call ds:?uncaught_exception@std@@YA_NXZ  ']
entry,00401233,00401235,"['84', 'C0']","['test al, al ']"
entry,00401235,00401237,"['75', '08']",['jnz short loc_40123F ']
entry,00401237,00401239,"['8B', '0E']","['mov ecx, [esi] ']"
entry,00401239,0040123F,"['FF', '15', '64', '20', '40', '00']","['call ds:?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ  ', 'None']"
gap,0040123F,00401246,"['C7', '45', 'FC', 'FF', 'FF', 'FF', 'FF']","['None', 'loc_40123F:  ', 'mov [ebp+var_4], 0FFFFFFFFh ']"
entry,00401246,00401248,"['8B', '06']","['mov eax, [esi] ']"
entry,00401248,0040124A,"['8B', '08']","['mov ecx, [eax] ']"
entry,0040124A,0040124D,"['8B', '51', '04']","['mov edx, [ecx+4] ']"
entry,0040124D,00401251,"['8B', '44', '02', '38']","['mov eax, [edx+eax+38h] ']"
entry,00401251,00401253,"['85', 'C0']","['test eax, eax ']"
entry,00401253,00401255,"['74', '09']",['jz short loc_40125E ']
entry,00401255,00401257,"['8B', '10']","['mov edx, [eax] ']"
entry,00401257,00401259,"['8B', 'C8']","['mov ecx, eax ']"
entry,00401259,0040125C,"['8B', '42', '08']","['mov eax, [edx+8] ']"
entry,0040125C,0040125E,"['FF', 'D0']",['call eax ']
gap,0040125E,00401261,"['8B', '4D', 'F4']","['None', 'loc_40125E:  ', 'mov ecx, [ebp+var_C] ']"
entry,00401261,00401268,"['64', '89', '0D', '00', '00', '00', '00']","['mov large fs:0, ecx ']"
entry,00401268,00401269,['59'],['pop ecx ']
entry,00401269,0040126A,['5E'],['pop esi ']
entry,0040126A,0040126C,"['8B', 'E5']","['mov esp, ebp ']"
entry,0040126C,0040126D,['5D'],['pop ebp ']
entry,0040126D,00401270,"['C2', '04', '00']","['retn 4 ', 'None', 'sub_401200 endp ', 'None']"
gap,00401270,00401272,"['8B', '00']","['None', 'None', 'None', 'None', 'loc_401270:  ', 'None', 'None', 'mov eax, [eax] ']"
entry,00401272,00401274,"['8B', '08']","['mov ecx, [eax] ']"
entry,00401274,00401277,"['8B', '51', '04']","['mov edx, [ecx+4] ']"
entry,00401277,0040127B,"['8B', '44', '02', '38']","['mov eax, [edx+eax+38h] ']"
entry,0040127B,0040127D,"['85', 'C0']","['test eax, eax ']"
entry,0040127D,0040127F,"['74', '09']",['jz short locret_401288 ']
entry,0040127F,00401281,"['8B', '10']","['mov edx, [eax] ']"
entry,00401281,00401283,"['8B', 'C8']","['mov ecx, eax ']"
entry,00401283,00401286,"['8B', '42', '08']","['mov eax, [edx+8] ']"
entry,00401286,00401288,"['FF', 'E0']",['jmp eax ']
gap,00401288,00401289,['C3'],"['None', 'None', 'locret_401288:  ', 'retn ', 'None', 'None', 'None']"
entry,00401289,00401290,"['CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC']",['align 10h ']
gap,00401290,00401291,['55'],"['None', 'None', 'None', 'None', 'None', 'sub_401290 proc near  ', 'None', 'var_20 = dword ptr -20h ', 'var_1C = byte ptr -1Ch ', 'var_18 = dword ptr -18h ', 'var_14 = dword ptr -14h ', 'var_10 = dword ptr -10h ', 'var_C = dword ptr -0Ch ', 'var_4 = dword ptr -4 ', 'arg_0 = dword ptr 8 ', 'arg_4 = dword ptr 0Ch ', 'None', 'None', 'None', 'None', 'None', 'push ebp ']"
entry,00401291,00401293,"['8B', 'EC']","['mov ebp, esp ']"
entry,00401293,00401295,"['6A', 'FF']",['push 0FFFFFFFFh ']
entry,00401295,0040129A,"['68', 'FA', '1C', '40', '00']",['push offset SEH_401290 ']
entry,0040129A,004012A0,"['64', 'A1', '00', '00', '00', '00']","['mov eax, large fs:0 ']"
entry,004012A0,004012A1,['50'],['push eax ']
entry,004012A1,004012A4,"['83', 'EC', '14']","['sub esp, 14h ']"
entry,004012A4,004012A5,['53'],['push ebx ']
entry,004012A5,004012A6,['56'],['push esi ']
entry,004012A6,004012A7,['57'],['push edi ']
entry,004012A7,004012AC,"['A1', '00', '30', '40', '00']","['mov eax, ___security_cookie ']"
entry,004012AC,004012AE,"['33', 'C5']","['xor eax, ebp ']"
entry,004012AE,004012AF,['50'],['push eax ']
entry,004012AF,004012B2,"['8D', '45', 'F4']","['lea eax, [ebp+var_C] ']"
entry,004012B2,004012B8,"['64', 'A3', '00', '00', '00', '00']","['mov large fs:0, eax ']"
entry,004012B8,004012BB,"['89', '65', 'F0']","['mov [ebp+var_10], esp ']"
entry,004012BB,004012BE,"['8B', '75', '08']","['mov esi, [ebp+arg_0] ']"
entry,004012BE,004012C0,"['8B', '06']","['mov eax, [esi] ']"
entry,004012C0,004012C3,"['8B', '50', '04']","['mov edx, [eax+4] ']"
entry,004012C3,004012C7,"['8B', '4C', '32', '24']","['mov ecx, [edx+esi+24h] ']"
entry,004012C7,004012CB,"['8B', '44', '32', '20']","['mov eax, [edx+esi+20h] ']"
entry,004012CB,004012CD,"['33', 'DB']","['xor ebx, ebx ']"
entry,004012CD,004012D0,"['89', '5D', 'EC']","['mov [ebp+var_14], ebx ']"
entry,004012D0,004012D2,"['3B', 'CB']","['cmp ecx, ebx ']"
entry,004012D2,004012D4,"['7C', '1C']",['jl short loc_4012F0 ']
entry,004012D4,004012D6,"['7F', '0F']",['jg short loc_4012E5 ']
entry,004012D6,004012D8,"['3B', 'C3']","['cmp eax, ebx ']"
entry,004012D8,004012DA,"['76', '16']",['jbe short loc_4012F0 ']
entry,004012DA,004012DC,"['3B', 'CB']","['cmp ecx, ebx ']"
entry,004012DC,004012DE,"['7C', '12']",['jl short loc_4012F0 ']
entry,004012DE,004012E0,"['7F', '05']",['jg short loc_4012E5 ']
entry,004012E0,004012E3,"['83', 'F8', '01']","['cmp eax, 1 ']"
entry,004012E3,004012E5,"['76', '0B']",['jbe short loc_4012F0 ']
gap,004012E5,004012E8,"['83', 'E8', '01']","['None', 'loc_4012E5:  ', 'None', 'sub eax, 1 ']"
entry,004012E8,004012EA,"['1B', 'CB']","['sbb ecx, ebx ']"
entry,004012EA,004012EC,"['8B', 'F8']","['mov edi, eax ']"
entry,004012EC,004012EE,"['8B', 'D9']","['mov ebx, ecx ']"
entry,004012EE,004012F0,"['EB', '02']",['jmp short loc_4012F2 ']
gap,004012F0,004012F2,"['33', 'FF']","['None', 'None', 'loc_4012F0:  ', 'None', 'xor edi, edi ']"
gap,004012F2,004012F6,"['8B', '4C', '32', '38']","['None', 'loc_4012F2:  ', 'mov ecx, [edx+esi+38h] ']"
entry,004012F6,004012F9,"['89', '75', 'E0']","['mov [ebp+var_20], esi ']"
entry,004012F9,004012FB,"['85', 'C9']","['test ecx, ecx ']"
entry,004012FB,004012FD,"['74', '07']",['jz short loc_401304 ']
entry,004012FD,004012FF,"['8B', '11']","['mov edx, [ecx] ']"
entry,004012FF,00401302,"['8B', '42', '04']","['mov eax, [edx+4] ']"
entry,00401302,00401304,"['FF', 'D0']",['call eax ']
gap,00401304,0040130B,"['C7', '45', 'FC', '00', '00', '00', '00']","['None', 'loc_401304:  ', 'None', 'mov [ebp+var_4], 0 ']"
entry,0040130B,0040130D,"['8B', '0E']","['mov ecx, [esi] ']"
entry,0040130D,00401310,"['8B', '41', '04']","['mov eax, [ecx+4] ']"
entry,00401310,00401315,"['83', '7C', '30', '0C', '00']","['cmp dword ptr [eax+esi+0Ch], 0 ']"
entry,00401315,00401317,"['75', '10']",['jnz short loc_401327 ']
entry,00401317,0040131B,"['8B', '44', '30', '3C']","['mov eax, [eax+esi+3Ch] ']"
entry,0040131B,0040131D,"['85', 'C0']","['test eax, eax ']"
entry,0040131D,0040131F,"['74', '08']",['jz short loc_401327 ']
entry,0040131F,00401321,"['8B', 'C8']","['mov ecx, eax ']"
entry,00401321,00401327,"['FF', '15', '54', '20', '40', '00']",['call ds:?flush@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@XZ  ']
gap,00401327,00401329,"['8B', '06']","['None', 'loc_401327:  ', 'None', 'mov eax, [esi] ']"
entry,00401329,0040132C,"['8B', '40', '04']","['mov eax, [eax+4] ']"
entry,0040132C,00401331,"['83', '7C', '30', '0C', '00']","['cmp dword ptr [eax+esi+0Ch], 0 ']"
entry,00401331,00401334,"['0F', '94', 'C1']",['setz cl ']
entry,00401334,00401337,"['88', '4D', 'E4']","['mov [ebp+var_1C], cl ', 'None']"
gap,00401337,0040133E,"['C7', '45', 'FC', '01', '00', '00', '00']","['None', 'mov [ebp+var_4], 1 ']"
entry,0040133E,00401340,"['84', 'C9']","['test cl, cl ']"
entry,00401340,00401342,"['75', '0C']",['jnz short loc_40134E ']
entry,00401342,00401349,"['C7', '45', 'EC', '04', '00', '00', '00']","['mov [ebp+var_14], 4 ']"
entry,00401349,0040134E,"['E9', '97', '00', '00', '00']","['jmp loc_4013E5 ', 'None']"
gap,0040134E,00401352,"['C6', '45', 'FC', '02']","['None', 'None', 'loc_40134E:  ', 'None', 'mov byte ptr [ebp+var_4], 2 ']"
entry,00401352,00401356,"['8B', '44', '30', '14']","['mov eax, [eax+esi+14h] ']"
entry,00401356,0040135B,"['25', 'C0', '01', '00', '00']","['and eax, 1C0h ']"
entry,0040135B,0040135E,"['83', 'F8', '40']","['cmp eax, 40h  ']"
entry,0040135E,00401360,"['74', '37']",['jz short loc_401397 ']
gap,00401360,00401362,"['85', 'DB']","['None', 'loc_401360:  ', 'test ebx, ebx ']"
entry,00401362,00401364,"['7C', '2D']",['jl short loc_401391 ']
entry,00401364,00401366,"['7F', '04']",['jg short loc_40136A ']
entry,00401366,00401368,"['85', 'FF']","['test edi, edi ']"
entry,00401368,0040136A,"['74', '27']",['jz short loc_401391 ']
gap,0040136A,0040136C,"['8B', '16']","['None', 'loc_40136A:  ', 'mov edx, [esi] ']"
entry,0040136C,0040136F,"['8B', '42', '04']","['mov eax, [edx+4] ']"
entry,0040136F,00401373,"['8A', '4C', '30', '40']","['mov cl, [eax+esi+40h] ']"
entry,00401373,00401376,"['88', '4D', 'E8']","['mov byte ptr [ebp+var_18], cl ']"
entry,00401376,00401379,"['8B', '55', 'E8']","['mov edx, [ebp+var_18] ']"
entry,00401379,0040137D,"['8B', '4C', '30', '38']","['mov ecx, [eax+esi+38h] ']"
entry,0040137D,0040137E,['52'],['push edx ']
entry,0040137E,00401384,"['FF', '15', '5C', '20', '40', '00']",['call ds:?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z  ']
entry,00401384,00401387,"['83', 'F8', 'FF']","['cmp eax, 0FFFFFFFFh ']"
entry,00401387,0040138D,"['0F', '85', 'B6', '00', '00', '00']",['jnz loc_401443 ']
entry,0040138D,00401391,"['83', '4D', 'EC', '04']","['or [ebp+var_14], 4 ']"
gap,00401391,00401395,"['83', '7D', 'EC', '00']","['None', 'loc_401391:  ', 'None', 'cmp [ebp+var_14], 0 ']"
entry,00401395,00401397,"['75', '38']",['jnz short loc_4013CF ']
gap,00401397,00401399,"['8B', '06']","['None', 'loc_401397:  ', 'mov eax, [esi] ']"
entry,00401399,0040139C,"['8B', '48', '04']","['mov ecx, [eax+4] ']"
entry,0040139C,004013A0,"['8B', '4C', '31', '38']","['mov ecx, [ecx+esi+38h] ']"
entry,004013A0,004013A2,"['33', 'C0']","['xor eax, eax ']"
entry,004013A2,004013A3,['50'],['push eax ']
entry,004013A3,004013A8,"['B8', '01', '00', '00', '00']","['mov eax, 1 ']"
entry,004013A8,004013A9,['50'],['push eax ']
entry,004013A9,004013AE,"['B8', '44', '21', '40', '00']","['mov eax, offset asc_402144  ']"
entry,004013AE,004013AF,['50'],['push eax ']
entry,004013AF,004013B5,"['FF', '15', '68', '20', '40', '00']",['call ds:?sputn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAE_JPBD_J@Z  ']
entry,004013B5,004013BA,"['B9', '01', '00', '00', '00']","['mov ecx, 1 ']"
entry,004013BA,004013BC,"['3B', 'C1']","['cmp eax, ecx ']"
entry,004013BC,004013BE,"['75', '0A']",['jnz short loc_4013C8 ']
entry,004013BE,004013C0,"['33', 'C0']","['xor eax, eax ']"
entry,004013C0,004013C2,"['3B', 'D0']","['cmp edx, eax ']"
entry,004013C2,004013C8,"['0F', '84', '88', '00', '00', '00']",['jz loc_401450 ']
