type,start_point,end_point,hex_code,d_code
gap,0000000000400C10,0000000000400C12,"['31', 'ED']","['None', 'None', 'None', 'None', 'public _start ', '_start proc near  ', 'xor ebp, ebp ']"
entry,0000000000400C12,0000000000400C15,"['49', '89', 'D1']","['mov r9, rdx  ']"
entry,0000000000400C15,0000000000400C16,['5E'],['pop rsi  ']
entry,0000000000400C16,0000000000400C19,"['48', '89', 'E2']","['mov rdx, rsp  ']"
entry,0000000000400C19,0000000000400C1D,"['48', '83', 'E4', 'F0']","['and rsp, 0FFFFFFFFFFFFFFF0h ']"
entry,0000000000400C1D,0000000000400C1E,['50'],['push rax ']
entry,0000000000400C1E,0000000000400C1F,['54'],['push rsp  ']
entry,0000000000400C1F,0000000000400C26,"['49', 'C7', 'C0', 'F0', '1B', '40', '00']","['mov r8, offset __libc_csu_fini  ']"
entry,0000000000400C26,0000000000400C2D,"['48', 'C7', 'C1', '60', '1B', '40', '00']","['mov rcx, offset __libc_csu_init  ']"
entry,0000000000400C2D,0000000000400C34,"['48', 'C7', 'C7', '00', '0D', '40', '00']","['mov rdi, offset main  ']"
entry,0000000000400C34,0000000000400C39,"['E8', 'B7', 'FE', 'FF', 'FF']",['call ___libc_start_main ']
entry,0000000000400C39,0000000000400C3A,['F4'],"['hlt ', '_start endp ', 'None', 'None']"
entry,0000000000400C3A,0000000000400C3C,"['90', '90']",['align 4 ']
gap,0000000000400C3C,0000000000400C40,"['48', '83', 'EC', '08']","['None', 'None', 'None', 'None', 'call_gmon_start proc near  ', 'sub rsp, 8 ']"
entry,0000000000400C40,0000000000400C47,"['48', '8B', '05', 'C9', '28', '20', '00']","['mov rax, cs:__gmon_start___ptr ']"
entry,0000000000400C47,0000000000400C4A,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400C4A,0000000000400C4C,"['74', '02']",['jz short loc_400C4E ']
entry,0000000000400C4C,0000000000400C4E,"['FF', 'D0']",['call rax  ']
