type,start_point,end_point,hex_code,d_code
gap,00000001000009A0,00000001000009A1,['55'],"['None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_238 = qword ptr -238h ', 'var_22C = dword ptr -22Ch ', 'var_228 = qword ptr -228h ', 'var_220 = qword ptr -220h ', 'var_218 = qword ptr -218h ', 'var_210 = qword ptr -210h ', 'var_208 = dword ptr -208h ', 'var_204 = dword ptr -204h ', 'var_200 = qword ptr -200h ', 'var_1F4 = dword ptr -1F4h ', 'var_1F0 = dword ptr -1F0h ', 'var_1EC = dword ptr -1ECh ', 'var_1E8 = dword ptr -1E8h ', 'var_1E4 = dword ptr -1E4h ', 'var_1E0 = dword ptr -1E0h ', 'var_1DC = dword ptr -1DCh ', 'var_1D8 = dword ptr -1D8h ', 'var_1D4 = dword ptr -1D4h ', 'var_1D0 = dword ptr -1D0h ', 'var_1CC = dword ptr -1CCh ', 'var_1C8 = dword ptr -1C8h ', 'var_1C4 = dword ptr -1C4h ', 'var_1C0 = dword ptr -1C0h ', 'var_1BC = dword ptr -1BCh ', 'var_1B8 = dword ptr -1B8h ', 'var_1B4 = dword ptr -1B4h ', 'var_1A8 = qword ptr -1A8h ', 'var_1A0 = qword ptr -1A0h ', 'var_198 = byte ptr -198h ', 'var_190 = qword ptr -190h ', 'var_188 = qword ptr -188h ', 'var_178 = qword ptr -178h ', 'var_170 = qword ptr -170h ', 'var_160 = qword ptr -160h ', 'var_158 = qword ptr -158h ', 'var_150 = qword ptr -150h ', 'var_148 = qword ptr -148h ', 'var_140 = qword ptr -140h ', 'var_138 = qword ptr -138h ', 'var_130 = qword ptr -130h ', 'var_128 = qword ptr -128h ', 'var_11C = dword ptr -11Ch ', 'var_118 = qword ptr -118h ', 'var_110 = qword ptr -110h ', 'var_108 = qword ptr -108h ', 'var_100 = qword ptr -100h ', 'var_F8 = qword ptr -0F8h ', 'var_F0 = qword ptr -0F0h ', 'var_E8 = qword ptr -0E8h ', 'var_DC = dword ptr -0DCh ', 'var_D8 = qword ptr -0D8h ', 'var_D0 = qword ptr -0D0h ', 'var_C8 = qword ptr -0C8h ', 'var_C0 = qword ptr -0C0h ', 'var_B8 = qword ptr -0B8h ', 'var_B0 = qword ptr -0B0h ', 'var_A8 = qword ptr -0A8h ', 'var_98 = qword ptr -98h ', 'var_90 = qword ptr -90h ', 'var_88 = byte ptr -88h ', 'var_80 = qword ptr -80h ', 'var_78 = qword ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_50 = qword ptr -50h ', 'var_48 = qword ptr -48h ', 'var_40 = byte ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = qword ptr -30h ', 'var_28 = qword ptr -28h ', 'var_20 = qword ptr -20h ', 'var_18 = qword ptr -18h ', 'var_10 = qword ptr -10h ', 'var_8 = qword ptr -8 ', 'None', 'push rbp ']"
entry,00000001000009A1,00000001000009A4,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,00000001000009A4,00000001000009AB,"['48', '81', 'EC', '40', '02', '00', '00']","['sub rsp, 240h ']"
entry,00000001000009AB,00000001000009B2,"['48', '8B', '3D', '5E', '56', '00', '00']","['mov rdi, cs:__ZNSt3__13cinE_ptr ']"
entry,00000001000009B2,00000001000009B9,"['48', '8D', 'B5', '48', 'FE', 'FF', 'FF']","['lea rsi, [rbp+var_1B8] ']"
entry,00000001000009B9,00000001000009C3,"['C7', '85', '4C', 'FE', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_1B4], 0 ']"
entry,00000001000009C3,00000001000009C8,"['E8', 'EE', '52', '00', '00']",['call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi  ']
entry,00000001000009C8,00000001000009D2,"['C7', '85', '44', 'FE', 'FF', 'FF', '01', '00', '00', '00']","['mov [rbp+var_1BC], 1 ']"
entry,00000001000009D2,00000001000009D9,"['48', '89', '85', '00', 'FE', 'FF', 'FF']","['mov [rbp+var_200], rax ']"
gap,00000001000009D9,00000001000009DF,"['8B', '85', '44', 'FE', 'FF', 'FF']","['None', 'loc_1000009D9:  ', 'mov eax, [rbp+var_1BC] ']"
entry,00000001000009DF,00000001000009E5,"['3B', '85', '48', 'FE', 'FF', 'FF']","['cmp eax, [rbp+var_1B8] ']"
entry,00000001000009E5,00000001000009EB,"['0F', '8F', '6E', '07', '00', '00']",['jg loc_100001159 ']
entry,00000001000009EB,00000001000009F2,"['48', '8D', '3D', '2E', '55', '00', '00']","['lea rdi, aDDD  ']"
entry,00000001000009F2,00000001000009F9,"['48', '8D', '35', '27', '57', '00', '00']","['lea rsi, _n ']"
entry,00000001000009F9,0000000100000A00,"['48', '8D', '15', '28', '57', '00', '00']","['lea rdx, _w ']"
entry,0000000100000A00,0000000100000A07,"['48', '8D', '0D', '25', '57', '00', '00']","['lea rcx, _h ']"
entry,0000000100000A07,0000000100000A09,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000A09,0000000100000A0E,"['E8', 'FC', '52', '00', '00']",['call _scanf ']
entry,0000000100000A0E,0000000100000A18,"['C7', '85', '40', 'FE', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_1C0], 0 ']"
entry,0000000100000A18,0000000100000A1E,"['89', '85', 'FC', 'FD', 'FF', 'FF']","['mov [rbp+var_204], eax ']"
gap,0000000100000A1E,0000000100000A24,"['8B', '85', '40', 'FE', 'FF', 'FF']","['None', 'loc_100000A1E:  ', 'mov eax, [rbp+var_1C0] ']"
entry,0000000100000A24,0000000100000A2A,"['3B', '05', 'F6', '56', '00', '00']","['cmp eax, cs:_n ']"
entry,0000000100000A2A,0000000100000A30,"['0F', '8D', '5A', '00', '00', '00']",['jge loc_100000A8A ']
entry,0000000100000A30,0000000100000A37,"['48', '8D', '3D', 'F0', '54', '00', '00']","['lea rdi, aD  ']"
entry,0000000100000A37,0000000100000A3E,"['48', '8D', '05', 'F2', '56', '00', '00']","['lea rax, _v ']"
entry,0000000100000A3E,0000000100000A45,"['48', '63', '8D', '40', 'FE', 'FF', 'FF']","['movsxd rcx, [rbp+var_1C0] ']"
entry,0000000100000A45,0000000100000A49,"['48', 'C1', 'E1', '03']","['shl rcx, 3 ']"
entry,0000000100000A49,0000000100000A4C,"['48', '01', 'C8']","['add rax, rcx ']"
entry,0000000100000A4C,0000000100000A4F,"['48', '89', 'C6']","['mov rsi, rax ']"
entry,0000000100000A4F,0000000100000A51,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000A51,0000000100000A56,"['E8', 'B4', '52', '00', '00']",['call _scanf ']
