type,start_point,end_point,hex_code,d_code
gap,0000000100000D80,0000000100000D81,['55'],"['None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_2C = dword ptr -2Ch ', 'var_28 = dword ptr -28h ', 'var_24 = dword ptr -24h ', 'var_20 = dword ptr -20h ', 'var_1C = dword ptr -1Ch ', 'var_18 = dword ptr -18h ', 'var_14 = dword ptr -14h ', 'var_10 = dword ptr -10h ', 'var_C = dword ptr -0Ch ', 'var_8 = dword ptr -8 ', 'var_4 = dword ptr -4 ', 'None', 'push rbp ']"
entry,0000000100000D81,0000000100000D84,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000D84,0000000100000D88,"['48', '83', 'EC', '30']","['sub rsp, 30h ']"
entry,0000000100000D88,0000000100000D8F,"['48', '8D', '3D', 'E9', '01', '00', '00']","['lea rdi, aD  ']"
entry,0000000100000D8F,0000000100000D93,"['48', '8D', '75', 'F4']","['lea rsi, [rbp+var_C] ']"
entry,0000000100000D93,0000000100000D9A,"['C7', '45', 'FC', '00', '00', '00', '00']","['mov [rbp+var_4], 0 ']"
entry,0000000100000D9A,0000000100000D9C,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000D9C,0000000100000DA1,"['E8', 'AB', '01', '00', '00']",['call _scanf ']
entry,0000000100000DA1,0000000100000DA8,"['C7', '45', 'F8', '01', '00', '00', '00']","['mov [rbp+var_8], 1 ']"
entry,0000000100000DA8,0000000100000DAB,"['89', '45', 'E8']","['mov [rbp+var_18], eax ']"
gap,0000000100000DAB,0000000100000DAE,"['8B', '45', 'F8']","['None', 'loc_100000DAB:  ', 'mov eax, [rbp+var_8] ']"
entry,0000000100000DAE,0000000100000DB1,"['3B', '45', 'F4']","['cmp eax, [rbp+var_C] ']"
entry,0000000100000DB1,0000000100000DB7,"['0F', '8F', '84', '01', '00', '00']",['jg loc_100000F3B ']
entry,0000000100000DB7,0000000100000DBE,"['48', '8D', '3D', 'BF', '01', '00', '00']","['lea rdi, aDDD  ']"
entry,0000000100000DBE,0000000100000DC5,"['48', '8D', '35', 'C7', 'A9', '00', '00']","['lea rsi, _n ']"
entry,0000000100000DC5,0000000100000DCC,"['48', '8D', '15', 'C4', 'A9', '00', '00']","['lea rdx, _s ']"
entry,0000000100000DCC,0000000100000DD3,"['48', '8D', '0D', 'C1', 'A9', '00', '00']","['lea rcx, _p ']"
entry,0000000100000DD3,0000000100000DD5,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000DD5,0000000100000DDA,"['E8', '72', '01', '00', '00']",['call _scanf ']
entry,0000000100000DDA,0000000100000DE1,"['C7', '45', 'F0', '00', '00', '00', '00']","['mov [rbp+var_10], 0 ']"
entry,0000000100000DE1,0000000100000DE4,"['89', '45', 'E4']","['mov [rbp+var_1C], eax ']"
gap,0000000100000DE4,0000000100000DE7,"['8B', '45', 'F0']","['None', 'loc_100000DE4:  ', 'mov eax, [rbp+var_10] ']"
entry,0000000100000DE7,0000000100000DED,"['3B', '05', '9F', 'A9', '00', '00']","['cmp eax, cs:_n ']"
entry,0000000100000DED,0000000100000DF3,"['0F', '8D', '36', '00', '00', '00']",['jge loc_100000E29 ']
entry,0000000100000DF3,0000000100000DFA,"['48', '8D', '3D', '8D', '01', '00', '00']","['lea rdi, aD_0  ']"
entry,0000000100000DFA,0000000100000E01,"['48', '8D', '05', 'EF', 'A7', '00', '00']","['lea rax, _t ']"
entry,0000000100000E01,0000000100000E05,"['48', '63', '4D', 'F0']","['movsxd rcx, [rbp+var_10] ']"
entry,0000000100000E05,0000000100000E09,"['48', 'C1', 'E1', '02']","['shl rcx, 2 ']"
entry,0000000100000E09,0000000100000E0C,"['48', '01', 'C8']","['add rax, rcx ']"
entry,0000000100000E0C,0000000100000E0F,"['48', '89', 'C6']","['mov rsi, rax ']"
entry,0000000100000E0F,0000000100000E11,"['B0', '00']","['mov al, 0 ']"
