type,start_point,end_point,hex_code,d_code
gap,0000000100000FA0,0000000100000FA1,['55'],"['None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_3E8 = qword ptr -3E8h ', 'var_3E0 = qword ptr -3E0h ', 'var_3D8 = qword ptr -3D8h ', 'var_3D0 = qword ptr -3D0h ', 'var_3C8 = qword ptr -3C8h ', 'var_3C0 = qword ptr -3C0h ', 'var_3B4 = dword ptr -3B4h ', 'var_3B0 = qword ptr -3B0h ', 'var_3A1 = byte ptr -3A1h ', 'var_3A0 = qword ptr -3A0h ', 'var_391 = byte ptr -391h ', 'var_390 = qword ptr -390h ', 'var_388 = dword ptr -388h ', 'var_384 = dword ptr -384h ', 'var_380 = qword ptr -380h ', 'var_378 = dword ptr -378h ', 'var_374 = dword ptr -374h ', 'var_370 = dword ptr -370h ', 'var_36C = dword ptr -36Ch ', 'var_368 = dword ptr -368h ', 'var_364 = dword ptr -364h ', 'var_360 = byte ptr -360h ', 'var_358 = dword ptr -358h ', 'var_354 = dword ptr -354h ', 'var_350 = qword ptr -350h ', 'var_348 = dword ptr -348h ', 'var_344 = dword ptr -344h ', 'var_340 = dword ptr -340h ', 'var_33C = dword ptr -33Ch ', 'var_338 = byte ptr -338h ', 'var_328 = byte ptr -328h ', 'var_320 = dword ptr -320h ', 'var_31C = dword ptr -31Ch ', 'var_318 = dword ptr -318h ', 'var_314 = dword ptr -314h ', 'var_310 = dword ptr -310h ', 'var_30C = dword ptr -30Ch ', 'var_308 = qword ptr -308h ', 'var_300 = qword ptr -300h ', 'var_2F8 = qword ptr -2F8h ', 'var_2F0 = qword ptr -2F0h ', 'var_2E8 = qword ptr -2E8h ', 'var_2E0 = qword ptr -2E0h ', 'var_2D8 = qword ptr -2D8h ', 'var_2D0 = qword ptr -2D0h ', 'var_2C8 = byte ptr -2C8h ', 'var_2B8 = qword ptr -2B8h ', 'var_2B0 = qword ptr -2B0h ', 'var_2A8 = qword ptr -2A8h ', 'var_2A0 = qword ptr -2A0h ', 'var_298 = qword ptr -298h ', 'var_290 = qword ptr -290h ', 'var_288 = qword ptr -288h ', 'var_280 = qword ptr -280h ', 'var_278 = qword ptr -278h ', 'var_270 = qword ptr -270h ', 'var_268 = qword ptr -268h ', 'var_258 = qword ptr -258h ', 'var_250 = qword ptr -250h ', 'var_248 = byte ptr -248h ', 'var_240 = qword ptr -240h ', 'var_238 = qword ptr -238h ', 'var_230 = qword ptr -230h ', 'var_228 = qword ptr -228h ', 'var_220 = qword ptr -220h ', 'var_218 = qword ptr -218h ', 'var_210 = qword ptr -210h ', 'var_208 = qword ptr -208h ', 'var_200 = qword ptr -200h ', 'var_1F8 = qword ptr -1F8h ', 'var_1F0 = qword ptr -1F0h ', 'var_1E8 = qword ptr -1E8h ', 'var_1E0 = qword ptr -1E0h ', 'var_1D8 = qword ptr -1D8h ', 'var_1D0 = qword ptr -1D0h ', 'var_1C8 = qword ptr -1C8h ', 'var_1C0 = qword ptr -1C0h ', 'var_1B8 = qword ptr -1B8h ', 'var_1B0 = qword ptr -1B0h ', 'var_1A8 = qword ptr -1A8h ', 'var_1A0 = qword ptr -1A0h ', 'var_198 = qword ptr -198h ', 'var_190 = qword ptr -190h ', 'var_188 = qword ptr -188h ', 'var_180 = qword ptr -180h ', 'var_170 = qword ptr -170h ', 'var_168 = qword ptr -168h ', 'var_160 = byte ptr -160h ', 'var_158 = qword ptr -158h ', 'var_150 = qword ptr -150h ', 'var_148 = qword ptr -148h ', 'var_140 = qword ptr -140h ', 'var_138 = qword ptr -138h ', 'var_128 = qword ptr -128h ', 'var_120 = qword ptr -120h ', 'var_118 = byte ptr -118h ', 'var_110 = qword ptr -110h ', 'var_108 = qword ptr -108h ', 'var_100 = qword ptr -100h ', 'var_F8 = qword ptr -0F8h ', 'var_F0 = qword ptr -0F0h ', 'var_E0 = qword ptr -0E0h ', 'var_D8 = qword ptr -0D8h ', 'var_D0 = byte ptr -0D0h ', 'var_C8 = qword ptr -0C8h ', 'var_C0 = qword ptr -0C0h ', 'var_B8 = qword ptr -0B8h ', 'var_B0 = qword ptr -0B0h ', 'var_A8 = qword ptr -0A8h ', 'var_98 = qword ptr -98h ', 'var_90 = qword ptr -90h ', 'var_88 = byte ptr -88h ', 'var_80 = qword ptr -80h ', 'var_78 = qword ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_58 = qword ptr -58h ', 'var_50 = qword ptr -50h ', 'var_48 = dword ptr -48h ', 'var_44 = dword ptr -44h ', 'var_40 = qword ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = qword ptr -30h ', 'var_28 = qword ptr -28h ', 'var_20 = qword ptr -20h ', 'var_18 = qword ptr -18h ', 'None', 'push rbp ']"
entry,0000000100000FA1,0000000100000FA4,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000FA4,0000000100000FA6,"['41', '56']",['push r14 ']
entry,0000000100000FA6,0000000100000FA7,['53'],['push rbx ']
entry,0000000100000FA7,0000000100000FAE,"['48', '81', 'EC', 'E0', '03', '00', '00']","['sub rsp, 3E0h ']"
entry,0000000100000FAE,0000000100000FB5,"['48', '8B', '3D', '5B', 'A0', '00', '00']","['mov rdi, cs:__ZNSt3__13cinE_ptr ']"
entry,0000000100000FB5,0000000100000FBC,"['48', '8D', 'B5', 'E8', 'FC', 'FF', 'FF']","['lea rsi, [rbp+var_318] ']"
entry,0000000100000FBC,0000000100000FC6,"['C7', '85', 'EC', 'FC', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_314], 0 ']"
entry,0000000100000FC6,0000000100000FCB,"['E8', '7F', '9C', '00', '00']",['call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi  ']
entry,0000000100000FCB,0000000100000FD5,"['C7', '85', 'E4', 'FC', 'FF', 'FF', '01', '00', '00', '00']","['mov [rbp+var_31C], 1 ']"
