type,start_point,end_point,hex_code,d_code
entry,0000000000400989,0000000000400990,"['80', '3D', 'F0', '29', '20', '00', '00']","['cmp cs:completed_6531, 0 ']"
entry,0000000000400990,0000000000400992,"['75', '4B']",['jnz short loc_4009DD ']
entry,0000000000400992,0000000000400997,"['BB', 'B0', '2B', '60', '00']","['mov ebx, offset __DTOR_END__ ']"
entry,0000000000400997,000000000040099E,"['48', '8B', '05', 'EA', '29', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,000000000040099E,00000000004009A5,"['48', '81', 'EB', 'A8', '2B', '60', '00']","['sub rbx, offset __DTOR_LIST__ ']"
entry,00000000004009A5,00000000004009A9,"['48', 'C1', 'FB', '03']","['sar rbx, 3 ']"
entry,00000000004009A9,00000000004009AD,"['48', '83', 'EB', '01']","['sub rbx, 1 ']"
entry,00000000004009AD,00000000004009B0,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,00000000004009B0,00000000004009B2,"['73', '24']",['jnb short loc_4009D6 ']
entry,00000000004009B2,00000000004009B8,"['66', '0F', '1F', '44', '00', '00']",['nop word ptr [rax+rax+00h] ']
gap,00000000004009B8,00000000004009BC,"['48', '83', 'C0', '01']","['None', 'loc_4009B8:  ', 'add rax, 1 ']"
entry,00000000004009BC,00000000004009C3,"['48', '89', '05', 'C5', '29', '20', '00']","['mov cs:dtor_idx_6533, rax ']"
entry,00000000004009C3,00000000004009CA,"['FF', '14', 'C5', 'A8', '2B', '60', '00']",['call ds:__DTOR_LIST__[rax*8] ']
entry,00000000004009CA,00000000004009D1,"['48', '8B', '05', 'B7', '29', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,00000000004009D1,00000000004009D4,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,00000000004009D4,00000000004009D6,"['72', 'E2']",['jb short loc_4009B8 ']
gap,00000000004009D6,00000000004009DD,"['C6', '05', 'A3', '29', '20', '00', '01']","['None', 'loc_4009D6:  ', 'mov cs:completed_6531, 1 ']"
gap,00000000004009DD,00000000004009E1,"['48', '83', 'C4', '08']","['None', 'loc_4009DD:  ', 'add rsp, 8 ']"
entry,00000000004009E1,00000000004009E2,['5B'],['pop rbx ']
entry,00000000004009E2,00000000004009E3,['5D'],['pop rbp ']
entry,00000000004009E3,00000000004009E4,['C3'],"['retn ', '__do_global_dtors_aux endp ', 'None', 'None']"
entry,00000000004009E4,00000000004009F0,"['66', '66', '66', '2E', '0F', '1F', '84', '00', '00', '00', '00', '00']",['align 10h ']
gap,00000000004009F0,00000000004009F8,"['48', '83', '3D', 'C0', '21', '20', '00', '00']","['None', 'None', 'None', 'None', 'None', 'frame_dummy proc near  ', 'cmp cs:__JCR_LIST__, 0 ']"
entry,00000000004009F8,00000000004009F9,['55'],['push rbp ']
entry,00000000004009F9,00000000004009FC,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,00000000004009FC,00000000004009FE,"['74', '12']",['jz short loc_400A10 ']
entry,00000000004009FE,0000000000400A03,"['B8', '00', '00', '00', '00']","['mov eax, 0 ']"
entry,0000000000400A03,0000000000400A06,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400A06,0000000000400A08,"['74', '08']",['jz short loc_400A10 ']
entry,0000000000400A08,0000000000400A09,['5D'],['pop rbp ']
entry,0000000000400A09,0000000000400A0E,"['BF', 'B8', '2B', '60', '00']","['mov edi, offset __JCR_LIST__ ']"
entry,0000000000400A0E,0000000000400A10,"['FF', 'E0']",['jmp rax ']
gap,0000000000400A10,0000000000400A11,['5D'],"['None', 'None', 'loc_400A10:  ', 'None', 'pop rbp ']"
entry,0000000000400A11,0000000000400A12,['C3'],"['retn ', 'frame_dummy endp ', 'None', 'None']"
entry,0000000000400A12,0000000000400A20,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 20h ']
gap,0000000000400A20,0000000000400A21,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public main ', 'main proc near  ', 'None', 'var_80 = qword ptr -80h ', 'var_78 = qword ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = dword ptr -68h ', 'None', 'None', 'push rbp ']"
entry,0000000000400A21,0000000000400A24,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400A24,0000000000400A28,"['48', '83', 'E4', '80']","['and rsp, 0FFFFFFFFFFFFFF80h ']"
entry,0000000000400A28,0000000000400A2F,"['48', '81', 'EC', '80', '00', '00', '00']","['sub rsp, 80h ']"
entry,0000000000400A2F,0000000000400A39,"['48', 'BE', '00', '00', '00', '00', '00', '00', '00', '00']","['mov rsi, 0 ']"
entry,0000000000400A39,0000000000400A3E,"['BF', '03', '00', '00', '00']","['mov edi, 3 ']"
entry,0000000000400A3E,0000000000400A43,"['E8', '3D', '01', '00', '00']",['call __intel_new_feature_proc_init ']
entry,0000000000400A43,0000000000400A47,"['0F', 'AE', '1C', '24']",['stmxcsr dword ptr [rsp+80h+var_80] ']
entry,0000000000400A47,0000000000400A4C,"['BF', '84', '19', '40', '00']","['mov edi, offset format  ']"
entry,0000000000400A4C,0000000000400A51,"['48', '8D', '74', '24', '18']","['lea rsi, [rsp+80h+var_68] ']"
entry,0000000000400A51,0000000000400A58,"['81', '0C', '24', '40', '80', '00', '00']","['or dword ptr [rsp+80h+var_80], 8040h ']"
entry,0000000000400A58,0000000000400A5A,"['33', 'C0']","['xor eax, eax ']"
entry,0000000000400A5A,0000000000400A5E,"['0F', 'AE', '14', '24']",['ldmxcsr dword ptr [rsp+80h+var_80] ']
entry,0000000000400A5E,0000000000400A63,"['E8', '2D', 'FE', 'FF', 'FF']",['call _scanf ']
entry,0000000000400A63,0000000000400A68,"['BE', '01', '00', '00', '00']","['mov esi, 1 ']"
entry,0000000000400A68,0000000000400A6D,"['83', '7C', '24', '18', '00']","['cmp [rsp+80h+var_68], 0 ']"
entry,0000000000400A6D,0000000000400A73,"['0F', '8E', 'FE', '00', '00', '00']",['jle loc_400B71 ']
entry,0000000000400A73,0000000000400A78,"['4C', '89', '64', '24', '08']","['mov [rsp+80h+var_78], r12 ']"
entry,0000000000400A78,0000000000400A7C,"['4C', '89', '2C', '24']","['mov [rsp+80h+var_80], r13 ']"
entry,0000000000400A7C,0000000000400A7F,"['41', '89', 'F5']","['mov r13d, esi ']"
entry,0000000000400A7F,0000000000400A84,"['48', '89', '5C', '24', '10']","['mov [rsp+80h+var_70], rbx ']"
gap,0000000000400A84,0000000000400A89,"['BF', '8C', '19', '40', '00']","['None', 'loc_400A84:  ', 'mov edi, offset aDDD  ']"
entry,0000000000400A89,0000000000400A8E,"['BE', '1C', 'DB', '60', '00']","['mov esi, offset n ']"
entry,0000000000400A8E,0000000000400A93,"['BA', '20', 'DB', '60', '00']","['mov edx, offset s ']"
entry,0000000000400A93,0000000000400A98,"['B9', '24', 'DB', '60', '00']","['mov ecx, offset p ']"
entry,0000000000400A98,0000000000400A9A,"['33', 'C0']","['xor eax, eax ']"
entry,0000000000400A9A,0000000000400A9F,"['E8', 'F1', 'FD', 'FF', 'FF']",['call _scanf ']
entry,0000000000400A9F,0000000000400AA6,"['48', '63', '3D', '76', 'D0', '20', '00']","['movsxd rdi, cs:n ']"
entry,0000000000400AA6,0000000000400AA8,"['33', 'DB']","['xor ebx, ebx ']"
entry,0000000000400AA8,0000000000400AAE,"['41', 'BC', '80', 'D9', '60', '00']","['mov r12d, offset t ']"
entry,0000000000400AAE,0000000000400AB1,"['48', '85', 'FF']","['test rdi, rdi ']"
entry,0000000000400AB1,0000000000400AB3,"['7E', '22']",['jle short loc_400AD5 ']
gap,0000000000400AB3,0000000000400AB8,"['BF', '98', '19', '40', '00']","['None', 'loc_400AB3:  ', 'mov edi, offset aD_0  ']"
entry,0000000000400AB8,0000000000400ABB,"['4C', '89', 'E6']","['mov rsi, r12 ']"
entry,0000000000400ABB,0000000000400ABD,"['33', 'C0']","['xor eax, eax ']"
entry,0000000000400ABD,0000000000400AC2,"['E8', 'CE', 'FD', 'FF', 'FF']",['call _scanf ']
entry,0000000000400AC2,0000000000400AC5,"['48', 'FF', 'C3']",['inc rbx ']
entry,0000000000400AC5,0000000000400AC9,"['49', '83', 'C4', '04']","['add r12, 4 ']"
entry,0000000000400AC9,0000000000400AD0,"['48', '63', '3D', '4C', 'D0', '20', '00']","['movsxd rdi, cs:n ']"
entry,0000000000400AD0,0000000000400AD3,"['48', '3B', 'DF']","['cmp rbx, rdi ']"
entry,0000000000400AD3,0000000000400AD5,"['7C', 'DE']",['jl short loc_400AB3 ']
gap,0000000000400AD5,0000000000400AD7,"['33', 'C9']","['None', 'loc_400AD5:  ', 'xor ecx, ecx ']"
entry,0000000000400AD7,0000000000400ADA,"['45', '33', 'C9']","['xor r9d, r9d ']"
entry,0000000000400ADA,0000000000400ADD,"['48', '85', 'FF']","['test rdi, rdi ']"
entry,0000000000400ADD,0000000000400ADF,"['7E', '65']",['jle short loc_400B44 ']
entry,0000000000400ADF,0000000000400AE6,"['44', '8B', '05', '3E', 'D0', '20', '00']","['mov r8d, cs:p ']"
entry,0000000000400AE6,0000000000400AEC,"['8B', '1D', '34', 'D0', '20', '00']","['mov ebx, cs:s ']"
gap,0000000000400AEC,0000000000400AF4,"['46', '8B', '1C', '8D', '80', 'D9', '60', '00']","['None', 'loc_400AEC:  ', 'mov r11d, ds:t[r9*4] ']"
entry,0000000000400AF4,0000000000400AF9,"['B8', '56', '55', '55', '55']","['mov eax, 55555556h ']"
entry,0000000000400AF9,0000000000400AFD,"['45', '8D', '53', '02']","['lea r10d, [r11+2] ']"
entry,0000000000400AFD,0000000000400B00,"['41', 'F7', 'EA']",['imul r10d ']
entry,0000000000400B00,0000000000400B04,"['41', 'C1', 'FA', '1F']","['sar r10d, 1Fh ']"
entry,0000000000400B04,0000000000400B07,"['41', '2B', 'D2']","['sub edx, r10d ']"
entry,0000000000400B07,0000000000400B0A,"['44', '3B', 'C2']","['cmp r8d, edx ']"
entry,0000000000400B0A,0000000000400B0C,"['7F', '04']",['jg short loc_400B10 ']
entry,0000000000400B0C,0000000000400B0E,"['FF', 'C1']",['inc ecx ']
entry,0000000000400B0E,0000000000400B10,"['EB', '2C']",['jmp short loc_400B3C ']
gap,0000000000400B10,0000000000400B12,"['85', 'DB']","['None', 'None', 'loc_400B10:  ', 'test ebx, ebx ']"
entry,0000000000400B12,0000000000400B14,"['7E', '28']",['jle short loc_400B3C ']
entry,0000000000400B14,0000000000400B18,"['41', '83', 'FB', '02']","['cmp r11d, 2 ']"
entry,0000000000400B18,0000000000400B1A,"['7C', '22']",['jl short loc_400B3C ']
entry,0000000000400B1A,0000000000400B1E,"['41', '83', 'C3', '04']","['add r11d, 4 ']"
entry,0000000000400B1E,0000000000400B23,"['B8', '56', '55', '55', '55']","['mov eax, 55555556h ']"
entry,0000000000400B23,0000000000400B26,"['41', 'F7', 'EB']",['imul r11d ']
entry,0000000000400B26,0000000000400B2A,"['41', 'C1', 'FB', '1F']","['sar r11d, 1Fh ']"
entry,0000000000400B2A,0000000000400B2D,"['41', '2B', 'D3']","['sub edx, r11d ']"
entry,0000000000400B2D,0000000000400B30,"['44', '3B', 'C2']","['cmp r8d, edx ']"
entry,0000000000400B30,0000000000400B32,"['7F', '0A']",['jg short loc_400B3C ']
entry,0000000000400B32,0000000000400B34,"['FF', 'CB']",['dec ebx ']
entry,0000000000400B34,0000000000400B36,"['FF', 'C1']",['inc ecx ']
entry,0000000000400B36,0000000000400B3C,"['89', '1D', 'E4', 'CF', '20', '00']","['mov cs:s, ebx ']"
gap,0000000000400B3C,0000000000400B3F,"['49', 'FF', 'C1']","['None', 'loc_400B3C:  ', 'None', 'inc r9 ']"
entry,0000000000400B3F,0000000000400B42,"['4C', '3B', 'CF']","['cmp r9, rdi ']"
entry,0000000000400B42,0000000000400B44,"['7C', 'A8']",['jl short loc_400AEC ']
gap,0000000000400B44,0000000000400B49,"['BF', '9C', '19', '40', '00']","['None', 'loc_400B44:  ', 'mov edi, offset aCaseDD  ']"
entry,0000000000400B49,0000000000400B4C,"['44', '89', 'EE']","['mov esi, r13d ']"
entry,0000000000400B4C,0000000000400B4E,"['89', 'CA']","['mov edx, ecx ']"
entry,0000000000400B4E,0000000000400B50,"['33', 'C0']","['xor eax, eax ']"
entry,0000000000400B50,0000000000400B55,"['E8', 'DB', 'FC', 'FF', 'FF']",['call _printf ']
entry,0000000000400B55,0000000000400B58,"['41', 'FF', 'C5']",['inc r13d ']
entry,0000000000400B58,0000000000400B5D,"['44', '3B', '6C', '24', '18']","['cmp r13d, [rsp+80h+var_68] ']"
entry,0000000000400B5D,0000000000400B63,"['0F', '8E', '21', 'FF', 'FF', 'FF']",['jle loc_400A84 ']
entry,0000000000400B63,0000000000400B68,"['4C', '8B', '64', '24', '08']","['mov r12, [rsp+80h+var_78] ']"
entry,0000000000400B68,0000000000400B6C,"['4C', '8B', '2C', '24']","['mov r13, [rsp+80h+var_80] ']"
entry,0000000000400B6C,0000000000400B71,"['48', '8B', '5C', '24', '10']","['mov rbx, [rsp+80h+var_70] ']"
gap,0000000000400B71,0000000000400B73,"['33', 'C0']","['None', 'loc_400B71:  ', 'xor eax, eax ']"
entry,0000000000400B73,0000000000400B76,"['48', '89', 'EC']","['mov rsp, rbp ']"
entry,0000000000400B76,0000000000400B77,['5D'],['pop rbp ']
entry,0000000000400B77,0000000000400B78,['C3'],"['retn ', 'main endp ', 'None', 'None']"
entry,0000000000400B78,0000000000400B80,"['0F', '1F', '84', '00', '00', '00', '00', '00']","['align 20h ', 'None']"
gap,0000000000400B80,0000000000400B82,"['41', '54']","['None', 'None', 'None', 'None', 'public __intel_new_feature_proc_init ', '__intel_new_feature_proc_init proc near  ', 'None', 'dest = byte ptr -448h ', 'var_48 = qword ptr -48h ', 'var_40 = qword ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = qword ptr -30h ', 'var_28 = qword ptr -28h ', 's = qword ptr -20h ', 'None', 'None', 'push r12 ']"
entry,0000000000400B82,0000000000400B84,"['41', '55']",['push r13 ']
entry,0000000000400B84,0000000000400B86,"['41', '56']",['push r14 ']
entry,0000000000400B86,0000000000400B8D,"['48', '81', 'EC', '30', '04', '00', '00']","['sub rsp, 430h ']"
entry,0000000000400B8D,0000000000400B90,"['49', '89', 'F6']","['mov r14, rsi ']"
entry,0000000000400B90,0000000000400B97,"['48', '8B', '05', 'C1', '25', '20', '00']","['mov rax, cs:__intel_cpu_feature_indicator_ptr ']"
entry,0000000000400B97,0000000000400B9A,"['41', '89', 'FD']","['mov r13d, edi ']"
entry,0000000000400B9A,0000000000400B9D,"['4C', '8B', '20']","['mov r12, [rax] ']"
entry,0000000000400B9D,0000000000400BA0,"['4D', '85', 'E4']","['test r12, r12 ']"
entry,0000000000400BA0,0000000000400BA6,"['0F', '84', '37', '03', '00', '00']",['jz loc_400EDD ']
gap,0000000000400BA6,0000000000400BA9,"['4C', '89', 'E0']","['None', 'loc_400BA6:  ', 'mov rax, r12 ']"
entry,0000000000400BA9,0000000000400BAC,"['49', '23', 'C6']","['and rax, r14 ']"
entry,0000000000400BAC,0000000000400BAF,"['4C', '3B', 'F0']","['cmp r14, rax ']"
entry,0000000000400BAF,0000000000400BB1,"['75', '1B']",['jnz short loc_400BCC ']
entry,0000000000400BB1,0000000000400BB8,"['49', 'F7', 'C4', '06', '00', '00', '00']","['test r12, 6 ']"
entry,0000000000400BB8,0000000000400BBE,"['0F', '85', '8F', '02', '00', '00']",['jnz loc_400E4D ']
gap,0000000000400BBE,0000000000400BC5,"['48', '81', 'C4', '30', '04', '00', '00']","['None', 'loc_400BBE:  ', 'add rsp, 430h ']"
entry,0000000000400BC5,0000000000400BC7,"['41', '5E']",['pop r14 ']
entry,0000000000400BC7,0000000000400BC9,"['41', '5D']",['pop r13 ']
entry,0000000000400BC9,0000000000400BCB,"['41', '5C']",['pop r12 ']
entry,0000000000400BCB,0000000000400BCC,['C3'],['retn ']
gap,0000000000400BCC,0000000000400BD3,"['49', 'F7', 'C6', '01', '00', '00', '00']","['None', 'None', 'loc_400BCC:  ', 'test r14, 1 ']"
entry,0000000000400BD3,0000000000400BD9,"['0F', '85', 'EF', '02', '00', '00']",['jnz loc_400EC8 ']
entry,0000000000400BD9,0000000000400BDC,"['49', 'F7', 'D4']",['not r12 ']
entry,0000000000400BDC,0000000000400BE1,"['BF', '39', '00', '00', '00']","['mov edi, 39h  ']"
entry,0000000000400BE1,0000000000400BE4,"['4D', '23', 'E6']","['and r12, r14 ']"
entry,0000000000400BE4,0000000000400BE7,"['45', '33', 'F6']","['xor r14d, r14d ']"
entry,0000000000400BE7,0000000000400BE9,"['33', 'F6']","['xor esi, esi ']"
entry,0000000000400BE9,0000000000400BEB,"['33', 'C0']","['xor eax, eax ']"
entry,0000000000400BEB,0000000000400BF0,"['E8', '30', '03', '00', '00']",['call __libirc_get_msg ']
entry,0000000000400BF0,0000000000400BF2,"['33', 'D2']","['xor edx, edx ']"
entry,0000000000400BF2,0000000000400BF5,"['41', 'B0', '01']","['mov r8b, 1 ']"
entry,0000000000400BF5,0000000000400BF9,"['C6', '04', '24', '00']","['mov [rsp+448h+dest], 0 ']"
entry,0000000000400BF9,0000000000400BFC,"['45', '33', 'ED']","['xor r13d, r13d ']"
entry,0000000000400BFC,0000000000400C04,"['48', '89', '84', '24', '28', '04', '00', '00']","['mov [rsp+448h+s], rax ']"
entry,0000000000400C04,0000000000400C0C,"['4C', '89', 'BC', '24', '20', '04', '00', '00']","['mov [rsp+448h+var_28], r15 ']"
entry,0000000000400C0C,0000000000400C0F,"['4D', '89', 'E7']","['mov r15, r12 ']"
entry,0000000000400C0F,0000000000400C17,"['48', '89', '9C', '24', '18', '04', '00', '00']","['mov [rsp+448h+var_30], rbx ']"
entry,0000000000400C17,0000000000400C1A,"['45', '88', 'C4']","['mov r12b, r8b ']"
entry,0000000000400C1A,0000000000400C22,"['48', '89', 'AC', '24', '10', '04', '00', '00']","['mov [rsp+448h+var_38], rbp ']"
entry,0000000000400C22,0000000000400C25,"['4C', '89', 'F5']","['mov rbp, r14 ']"
entry,0000000000400C25,0000000000400C28,"['49', '89', 'D6']","['mov r14, rdx ']"
gap,0000000000400C28,0000000000400C2B,"['44', '89', 'E9']","['None', 'loc_400C28:  ', 'mov ecx, r13d ']"
entry,0000000000400C2B,0000000000400C30,"['B8', '01', '00', '00', '00']","['mov eax, 1 ']"
entry,0000000000400C30,0000000000400C33,"['48', 'D3', 'E0']","['shl rax, cl ']"
entry,0000000000400C33,0000000000400C36,"['4C', '85', 'F8']","['test rax, r15 ']"
entry,0000000000400C36,0000000000400C3C,"['0F', '84', '08', '01', '00', '00']",['jz loc_400D44 ']
entry,0000000000400C3C,0000000000400C40,"['41', '80', 'FC', '26']","['cmp r12b, 26h  ']"
entry,0000000000400C40,0000000000400C46,"['0F', '83', 'DD', '01', '00', '00']",['jnb loc_400E23 ']
entry,0000000000400C46,0000000000400C4A,"['41', '0F', 'B6', 'DC']","['movzx ebx, r12b ']"
entry,0000000000400C4A,0000000000400C51,"['48', '8D', '05', 'CF', '25', '20', '00']","['lea rax, c_feature_names ']"
entry,0000000000400C51,0000000000400C55,"['48', '8B', '1C', 'D8']","['mov rbx, [rax+rbx*8] ']"
entry,0000000000400C55,0000000000400C58,"['48', '85', 'DB']","['test rbx, rbx ']"
entry,0000000000400C58,0000000000400C5E,"['0F', '84', 'C5', '01', '00', '00']",['jz loc_400E23 ']
entry,0000000000400C5E,0000000000400C61,"['80', '3B', '00']","['cmp byte ptr [rbx], 0 ']"
entry,0000000000400C61,0000000000400C67,"['0F', '84', 'BC', '01', '00', '00']",['jz loc_400E23 ']
entry,0000000000400C67,0000000000400C6B,"['80', '3C', '24', '00']","['cmp [rsp+448h+dest], 0 ']"
entry,0000000000400C6B,0000000000400C71,"['0F', '84', 'AE', '00', '00', '00']",['jz loc_400D1F ']
entry,0000000000400C71,0000000000400C74,"['48', '85', 'ED']","['test rbp, rbp ']"
entry,0000000000400C74,0000000000400C7A,"['0F', '84', 'A0', '00', '00', '00']",['jz loc_400D1A ']
entry,0000000000400C7A,0000000000400C7D,"['48', '89', 'EF']","['mov rdi, rbp  ']"
entry,0000000000400C7D,0000000000400C82,"['E8', '1E', 'FC', 'FF', 'FF']",['call _strlen ']
entry,0000000000400C82,0000000000400C8A,"['48', '89', '84', '24', '08', '04', '00', '00']","['mov [rsp+448h+var_40], rax ']"
entry,0000000000400C8A,0000000000400C92,"['48', '8B', 'BC', '24', '28', '04', '00', '00']","['mov rdi, [rsp+448h+s]  ']"
entry,0000000000400C92,0000000000400C97,"['E8', '09', 'FC', 'FF', 'FF']",['call _strlen ']
entry,0000000000400C97,0000000000400C9F,"['48', '89', '84', '24', '00', '04', '00', '00']","['mov [rsp+448h+var_48], rax ']"
entry,0000000000400C9F,0000000000400CA2,"['48', '89', 'DF']","['mov rdi, rbx  ']"
entry,0000000000400CA2,0000000000400CA7,"['E8', 'F9', 'FB', 'FF', 'FF']",['call _strlen ']
entry,0000000000400CA7,0000000000400CAA,"['49', '89', 'C1']","['mov r9, rax ']"
entry,0000000000400CAA,0000000000400CB2,"['48', '8B', '84', '24', '08', '04', '00', '00']","['mov rax, [rsp+448h+var_40] ']"
entry,0000000000400CB2,0000000000400CB5,"['49', '03', 'C6']","['add rax, r14 ']"
entry,0000000000400CB5,0000000000400CBD,"['48', '03', '84', '24', '00', '04', '00', '00']","['add rax, [rsp+448h+var_48] ']"
entry,0000000000400CBD,0000000000400CC2,"['4E', '8D', '4C', '08', '02']","['lea r9, [rax+r9+2] ']"
entry,0000000000400CC2,0000000000400CC9,"['49', '81', 'F9', '00', '04', '00', '00']","['cmp r9, 400h ']"
entry,0000000000400CC9,0000000000400CCF,"['0F', '83', '8D', '01', '00', '00']",['jnb loc_400E5C ']
entry,0000000000400CCF,0000000000400CD2,"['49', 'F7', 'DE']",['neg r14 ']
entry,0000000000400CD2,0000000000400CD6,"['48', '8D', '3C', '24']","['lea rdi, [rsp+448h+dest]  ']"
entry,0000000000400CD6,0000000000400CDD,"['49', '81', 'C6', 'FF', '03', '00', '00']","['add r14, 3FFh ']"
entry,0000000000400CDD,0000000000400CE4,"['48', '8D', '35', 'D4', '0D', '00', '00']","['lea rsi, src  ']"
entry,0000000000400CE4,0000000000400CE7,"['4C', '89', 'F2']","['mov rdx, r14  ']"
entry,0000000000400CE7,0000000000400CEC,"['E8', '64', 'FB', 'FF', 'FF']",['call _strncat ']
entry,0000000000400CEC,0000000000400CF0,"['48', '8D', '3C', '24']","['lea rdi, [rsp+448h+dest]  ']"
entry,0000000000400CF0,0000000000400CF5,"['E8', 'AB', 'FB', 'FF', 'FF']",['call _strlen ']
entry,0000000000400CF5,0000000000400CF8,"['48', '63', 'D0']","['movsxd rdx, eax ']"
entry,0000000000400CF8,0000000000400CFC,"['48', '8D', '3C', '24']","['lea rdi, [rsp+448h+dest]  ']"
entry,0000000000400CFC,0000000000400CFF,"['48', 'F7', 'DA']",['neg rdx ']
entry,0000000000400CFF,0000000000400D02,"['48', '89', 'EE']","['mov rsi, rbp  ']"
entry,0000000000400D02,0000000000400D09,"['48', '81', 'C2', 'FF', '03', '00', '00']","['add rdx, 3FFh  ']"
entry,0000000000400D09,0000000000400D0E,"['E8', '42', 'FB', 'FF', 'FF']",['call _strncat ']
entry,0000000000400D0E,0000000000400D12,"['48', '8D', '3C', '24']","['lea rdi, [rsp+448h+dest]  ']"
entry,0000000000400D12,0000000000400D17,"['E8', '89', 'FB', 'FF', 'FF']",['call _strlen ']
entry,0000000000400D17,0000000000400D1A,"['4C', '63', 'F0']","['movsxd r14, eax ']"
gap,0000000000400D1A,0000000000400D1D,"['48', '89', 'DD']","['None', 'loc_400D1A:  ', 'mov rbp, rbx ']"
entry,0000000000400D1D,0000000000400D1F,"['EB', '25']",['jmp short loc_400D44 ']
gap,0000000000400D1F,0000000000400D22,"['49', 'F7', 'DE']","['None', 'None', 'loc_400D1F:  ', 'neg r14 ']"
entry,0000000000400D22,0000000000400D26,"['48', '8D', '3C', '24']","['lea rdi, [rsp+448h+dest]  ']"
entry,0000000000400D26,0000000000400D2D,"['49', '81', 'C6', 'FF', '03', '00', '00']","['add r14, 3FFh ']"
entry,0000000000400D2D,0000000000400D30,"['48', '89', 'DE']","['mov rsi, rbx  ']"
entry,0000000000400D30,0000000000400D33,"['4C', '89', 'F2']","['mov rdx, r14  ']"
entry,0000000000400D33,0000000000400D38,"['E8', '18', 'FB', 'FF', 'FF']",['call _strncat ']
entry,0000000000400D38,0000000000400D3C,"['48', '8D', '3C', '24']","['lea rdi, [rsp+448h+dest]  ']"
entry,0000000000400D3C,0000000000400D41,"['E8', '5F', 'FB', 'FF', 'FF']",['call _strlen ']
entry,0000000000400D41,0000000000400D44,"['4C', '63', 'F0']","['movsxd r14, eax ']"
gap,0000000000400D44,0000000000400D47,"['41', 'FE', 'C4']","['None', 'loc_400D44:  ', 'None', 'inc r12b ']"
entry,0000000000400D47,0000000000400D4A,"['41', 'FF', 'C5']",['inc r13d ']
entry,0000000000400D4A,0000000000400D4E,"['41', '80', 'FC', '25']","['cmp r12b, 25h  ']"
