type,start_point,end_point,hex_code,d_code
entry,0040105B,00401060,"['68', '30', '35', '40', '00']",['push offset byte_403530  ']
entry,00401060,00401065,"['E8', '9F', '0E', '00', '00']",['call memset ']
entry,00401065,00401068,"['89', '5D', 'E8']","['mov [ebp+var_18], ebx ']"
entry,00401068,0040106B,"['89', '5D', 'EC']","['mov [ebp+var_14], ebx ']"
entry,0040106B,00401071,"['8B', '1D', '70', '33', '40', '00']","['mov ebx, dword_403370 ']"
entry,00401071,00401073,"['8B', 'CF']","['mov ecx, edi ']"
entry,00401073,00401076,"['83', 'C4', '0C']","['add esp, 0Ch ']"
entry,00401076,00401079,"['89', '4D', 'F4']","['mov [ebp+var_C], ecx ']"
entry,00401079,0040107B,"['3B', 'CB']","['cmp ecx, ebx ']"
entry,0040107B,00401081,"['0F', '8F', 'FC', '00', '00', '00']",['jg loc_40117D ']
gap,00401081,00401088,"['80', 'B9', '30', '35', '40', '00', '00']","['None', 'loc_401081:  ', 'cmp byte_403530[ecx], 0 ']"
entry,00401088,0040108E,"['0F', '85', 'E3', '00', '00', '00']",['jnz loc_401171 ']
entry,0040108E,00401091,"['8D', '46', '01']","['lea eax, [esi+1] ']"
entry,00401091,00401093,"['33', 'FF']","['xor edi, edi ']"
entry,00401093,00401095,"['85', 'C0']","['test eax, eax ']"
entry,00401095,00401097,"['7E', '4A']",['jle short loc_4010E1 ']
entry,00401097,00401099,"['8B', 'F0']","['mov esi, eax ']"
entry,00401099,004010A0,"['8D', 'A4', '24', '00', '00', '00', '00']","['lea esp, [esp+0] ']"
gap,004010A0,004010A7,"['C6', '81', '30', '35', '40', '00', '01']","['None', 'loc_4010A0:  ', 'mov byte_403530[ecx], 1 ']"
entry,004010A7,004010AA,"['3B', '4D', 'FC']","['cmp ecx, [ebp+var_4] ']"
entry,004010AA,004010AC,"['7C', '14']",['jl short loc_4010C0 ']
entry,004010AC,004010B2,"['39', '0D', '74', '33', '40', '00']","['cmp dword_403374, ecx ']"
entry,004010B2,004010B4,"['7F', '0C']",['jg short loc_4010C0 ']
entry,004010B4,004010B6,"['3B', 'CB']","['cmp ecx, ebx ']"
entry,004010B6,004010B8,"['7F', '08']",['jg short loc_4010C0 ']
entry,004010B8,004010BF,"['89', '0C', 'BD', '78', '33', '40', '00']","['mov dword_403378[edi*4], ecx ']"
entry,004010BF,004010C0,['47'],['inc edi ']
gap,004010C0,004010C5,"['B8', '67', '66', '66', '66']","['None', 'loc_4010C0:  ', 'None', 'mov eax, 66666667h ']"
entry,004010C5,004010C7,"['F7', 'E9']",['imul ecx ']
entry,004010C7,004010CA,"['C1', 'FA', '02']","['sar edx, 2 ']"
entry,004010CA,004010CC,"['8B', 'C2']","['mov eax, edx ']"
entry,004010CC,004010CF,"['C1', 'E8', '1F']","['shr eax, 1Fh ']"
entry,004010CF,004010D1,"['03', 'C2']","['add eax, edx ']"
entry,004010D1,004010D4,"['8D', '14', '80']","['lea edx, [eax+eax*4] ']"
entry,004010D4,004010D6,"['03', 'D2']","['add edx, edx ']"
entry,004010D6,004010D8,"['2B', 'CA']","['sub ecx, edx ']"
entry,004010D8,004010DC,"['0F', 'AF', '4D', 'FC']","['imul ecx, [ebp+var_4] ']"
entry,004010DC,004010DE,"['03', 'C8']","['add ecx, eax ']"
entry,004010DE,004010DF,['4E'],['dec esi ']
entry,004010DF,004010E1,"['75', 'BF']",['jnz short loc_4010A0 ']
gap,004010E1,004010E8,"['8D', '34', 'BD', '78', '33', '40', '00']","['None', 'loc_4010E1:  ', 'lea esi, dword_403378[edi*4] ']"
entry,004010E8,004010EA,"['8B', 'C6']","['mov eax, esi ']"
entry,004010EA,004010EF,"['2D', '78', '33', '40', '00']","['sub eax, offset dword_403378 ']"
entry,004010EF,004010F2,"['C1', 'F8', '02']","['sar eax, 2 ']"
entry,004010F2,004010F3,['50'],['push eax ']
entry,004010F3,004010F4,['56'],['push esi ']
entry,004010F4,004010F9,"['68', '78', '33', '40', '00']",['push offset dword_403378 ']
entry,004010F9,004010FE,"['E8', '22', '01', '00', '00']",['call sub_401220 ']
entry,004010FE,00401101,"['83', 'C4', '0C']","['add esp, 0Ch ']"
entry,00401101,00401107,"['81', 'FE', '78', '33', '40', '00']","['cmp esi, offset dword_403378 ']"
entry,00401107,00401109,"['74', '3C']",['jz short loc_401145 ']
entry,00401109,0040110E,"['B8', '7C', '33', '40', '00']","['mov eax, offset unk_40337C ']"
entry,0040110E,00401113,"['B9', '78', '33', '40', '00']","['mov ecx, offset dword_403378 ']"
entry,00401113,00401115,"['3B', 'F0']","['cmp esi, eax ']"
entry,00401115,00401117,"['74', '2E']",['jz short loc_401145 ']
gap,00401117,00401119,"['8B', '11']","['None', 'loc_401117:  ', 'mov edx, [ecx] ']"
entry,00401119,0040111B,"['3B', '10']","['cmp edx, [eax] ']"
entry,0040111B,0040111D,"['74', '0B']",['jz short loc_401128 ']
entry,0040111D,0040111F,"['8B', 'C8']","['mov ecx, eax ']"
entry,0040111F,00401122,"['83', 'C0', '04']","['add eax, 4 ']"
entry,00401122,00401124,"['3B', 'C6']","['cmp eax, esi ']"
entry,00401124,00401126,"['75', 'F1']",['jnz short loc_401117 ']
entry,00401126,00401128,"['EB', '1D']",['jmp short loc_401145 ']
gap,00401128,0040112B,"['83', 'C0', '04']","['None', 'None', 'loc_401128:  ', 'add eax, 4 ']"
entry,0040112B,0040112D,"['3B', 'C6']","['cmp eax, esi ']"
entry,0040112D,0040112F,"['74', '13']",['jz short loc_401142 ']
entry,0040112F,00401130,['90'],['nop ']
gap,00401130,00401132,"['8B', '10']","['None', 'loc_401130:  ', 'mov edx, [eax] ']"
entry,00401132,00401134,"['39', '11']","['cmp [ecx], edx ']"
entry,00401134,00401136,"['74', '05']",['jz short loc_40113B ']
entry,00401136,00401139,"['83', 'C1', '04']","['add ecx, 4 ']"
entry,00401139,0040113B,"['89', '11']","['mov [ecx], edx ']"
gap,0040113B,0040113E,"['83', 'C0', '04']","['None', 'loc_40113B:  ', 'add eax, 4 ']"
entry,0040113E,00401140,"['3B', 'C6']","['cmp eax, esi ']"
entry,00401140,00401142,"['75', 'EE']",['jnz short loc_401130 ']
gap,00401142,00401145,"['8D', '71', '04']","['None', 'loc_401142:  ', 'lea esi, [ecx+4] ']"
gap,00401145,0040114B,"['8B', '1D', '70', '33', '40', '00']","['None', 'loc_401145:  ', 'None', 'mov ebx, dword_403370 ']"
entry,0040114B,0040114E,"['8B', '4D', 'F4']","['mov ecx, [ebp+var_C] ']"
entry,0040114E,00401154,"['81', 'EE', '78', '33', '40', '00']","['sub esi, offset dword_403378 ']"
entry,00401154,00401157,"['C1', 'FE', '02']","['sar esi, 2 ']"
entry,00401157,0040115A,"['83', 'FE', '01']","['cmp esi, 1 ']"
entry,0040115A,0040115C,"['7E', '12']",['jle short loc_40116E ']
entry,0040115C,0040115F,"['8D', '46', 'FF']","['lea eax, [esi-1] ']"
entry,0040115F,00401162,"['0F', 'AF', 'C6']","['imul eax, esi ']"
entry,00401162,00401163,['99'],['cdq ']
entry,00401163,00401165,"['2B', 'C2']","['sub eax, edx ']"
entry,00401165,00401167,"['D1', 'F8']","['sar eax, 1 ']"
entry,00401167,00401168,['99'],['cdq ']
entry,00401168,0040116B,"['01', '45', 'E8']","['add [ebp+var_18], eax ']"
entry,0040116B,0040116E,"['11', '55', 'EC']","['adc [ebp+var_14], edx ']"
gap,0040116E,00401171,"['8B', '75', 'F8']","['None', 'loc_40116E:  ', 'mov esi, [ebp+var_8] ']"
gap,00401171,00401172,['41'],"['None', 'loc_401171:  ', 'inc ecx ']"
entry,00401172,00401175,"['89', '4D', 'F4']","['mov [ebp+var_C], ecx ']"
entry,00401175,00401177,"['3B', 'CB']","['cmp ecx, ebx ']"
entry,00401177,0040117D,"['0F', '8E', '04', 'FF', 'FF', 'FF']",['jle loc_401081 ']
gap,0040117D,00401182,"['A1', '54', '20', '40', '00']","['None', 'loc_40117D:  ', 'mov eax, ds:?endl@std@@YAAAV?$basic_ostream@DU?$char_traits@D@std@@@1@AAV21@@Z  ']"
entry,00401182,00401185,"['8B', '4D', 'EC']","['mov ecx, [ebp+var_14] ']"
entry,00401185,00401188,"['8B', '55', 'E8']","['mov edx, [ebp+var_18] ']"
entry,00401188,00401189,['50'],['push eax ']
entry,00401189,0040118A,['51'],['push ecx ']
entry,0040118A,00401190,"['8B', '0D', '58', '20', '40', '00']","['mov ecx, ds:?cout@std@@3V?$basic_ostream@DU?$char_traits@D@std@@@1@A  ']"
entry,00401190,00401191,['52'],['push edx ']
entry,00401191,00401197,"['FF', '15', '48', '20', '40', '00']",['call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@_J@Z  ']
entry,00401197,00401199,"['8B', 'C8']","['mov ecx, eax ']"
entry,00401199,0040119F,"['FF', '15', '44', '20', '40', '00']",['call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAV01@AAV01@@Z@Z  ']
entry,0040119F,004011A0,['5F'],['pop edi ']
entry,004011A0,004011A1,['5E'],['pop esi ']
entry,004011A1,004011A2,['5B'],['pop ebx ']
entry,004011A2,004011A4,"['8B', 'E5']","['mov esp, ebp ']"
entry,004011A4,004011A5,['5D'],['pop ebp ']
entry,004011A5,004011A6,['C3'],"['retn ', 'sub_401000 endp ', 'None', 'None']"
entry,004011A6,004011B0,"['CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC']",['align 10h ']
gap,004011B0,004011B1,['55'],"['None', 'None', 'None', 'None', 'None', 'None', '_main proc near  ', 'None', 'var_4 = dword ptr -4 ', 'argc = dword ptr 8 ', 'argv = dword ptr 0Ch ', 'envp = dword ptr 10h ', 'None', 'push ebp ']"
entry,004011B1,004011B3,"['8B', 'EC']","['mov ebp, esp ']"
entry,004011B3,004011B6,"['83', 'E4', 'F8']","['and esp, 0FFFFFFF8h ']"
entry,004011B6,004011B9,"['83', 'EC', '08']","['sub esp, 8 ']"
entry,004011B9,004011BF,"['8B', '0D', '50', '20', '40', '00']","['mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ']"
entry,004011BF,004011C0,['56'],['push esi ']
entry,004011C0,004011C1,['57'],['push edi ']
entry,004011C1,004011C5,"['8D', '44', '24', '0C']","['lea eax, [esp+10h+var_4] ']"
entry,004011C5,004011C6,['50'],['push eax ']
entry,004011C6,004011CC,"['FF', '15', '4C', '20', '40', '00']",['call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ']
entry,004011CC,004011CE,"['33', 'F6']","['xor esi, esi ']"
entry,004011CE,004011D2,"['39', '74', '24', '0C']","['cmp [esp+10h+var_4], esi ']"
entry,004011D2,004011D4,"['7E', '41']",['jle short loc_401215 ']
entry,004011D4,004011DA,"['8B', '3D', 'B8', '20', '40', '00']","['mov edi, ds:printf ']"
entry,004011DA,004011E0,"['8D', '9B', '00', '00', '00', '00']","['lea ebx, [ebx+0] ']"
gap,004011E0,004011E6,"['8B', '0D', '50', '20', '40', '00']","['None', 'loc_4011E0:  ', 'mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ']"
entry,004011E6,004011EB,"['68', '70', '33', '40', '00']",['push offset dword_403370 ']
entry,004011EB,004011F0,"['68', '74', '33', '40', '00']",['push offset dword_403374 ']
entry,004011F0,004011F6,"['FF', '15', '4C', '20', '40', '00']",['call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ']
entry,004011F6,004011F8,"['8B', 'C8']","['mov ecx, eax ']"
entry,004011F8,004011FE,"['FF', '15', '4C', '20', '40', '00']",['call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ']
entry,004011FE,004011FF,['46'],['inc esi ']
entry,004011FF,00401200,['56'],['push esi ']
entry,00401200,00401205,"['68', '14', '21', '40', '00']",['push offset Format  ']
entry,00401205,00401207,"['FF', 'D7']",['call edi  ']
entry,00401207,0040120A,"['83', 'C4', '08']","['add esp, 8 ']"
entry,0040120A,0040120F,"['E8', 'F1', 'FD', 'FF', 'FF']",['call sub_401000 ']
entry,0040120F,00401213,"['3B', '74', '24', '0C']","['cmp esi, [esp+10h+var_4] ']"
entry,00401213,00401215,"['7C', 'CB']",['jl short loc_4011E0 ']
gap,00401215,00401216,['5F'],"['None', 'loc_401215:  ', 'pop edi ']"
entry,00401216,00401218,"['33', 'C0']","['xor eax, eax ']"
entry,00401218,00401219,['5E'],['pop esi ']
entry,00401219,0040121B,"['8B', 'E5']","['mov esp, ebp ']"
entry,0040121B,0040121C,['5D'],['pop ebp ']
entry,0040121C,0040121D,['C3'],"['retn ', '_main endp ', 'None', 'None']"
entry,0040121D,00401220,"['CC', 'CC', 'CC']",['align 10h ']
gap,00401220,00401221,['55'],"['None', 'None', 'None', 'None', 'None', 'sub_401220 proc near  ', 'None', 'None', 'var_C = dword ptr -0Ch ', 'var_8 = dword ptr -8 ', 'arg_0 = dword ptr 8 ', 'arg_4 = dword ptr 0Ch ', 'arg_8 = dword ptr 10h ', 'None', 'push ebp ']"
entry,00401221,00401223,"['8B', 'EC']","['mov ebp, esp ']"
entry,00401223,00401226,"['83', 'EC', '10']","['sub esp, 10h ']"
entry,00401226,00401227,['53'],['push ebx ']
entry,00401227,0040122A,"['8B', '5D', '08']","['mov ebx, [ebp+arg_0] ']"
entry,0040122A,0040122B,['56'],['push esi ']
entry,0040122B,0040122C,['57'],['push edi ']
entry,0040122C,0040122F,"['8B', '7D', '0C']","['mov edi, [ebp+arg_4] ']"
entry,0040122F,00401231,"['8B', 'C7']","['mov eax, edi ']"
entry,00401231,00401233,"['2B', 'C3']","['sub eax, ebx ']"
entry,00401233,00401236,"['C1', 'F8', '02']","['sar eax, 2 ']"
entry,00401236,00401239,"['83', 'F8', '20']","['cmp eax, 20h  ']"
entry,00401239,0040123B,"['7E', '64']",['jle short loc_40129F ']
entry,0040123B,0040123E,"['8B', '75', '10']","['mov esi, [ebp+arg_8] ']"
gap,0040123E,00401240,"['85', 'F6']","['None', 'loc_40123E:  ', 'test esi, esi ']"
entry,00401240,00401242,"['7E', '76']",['jle short loc_4012B8 ']
entry,00401242,00401243,['57'],['push edi ']
entry,00401243,00401246,"['8D', '45', 'F4']","['lea eax, [ebp+var_C] ']"
entry,00401246,00401247,['53'],['push ebx ']
entry,00401247,00401248,['50'],['push eax ']
entry,00401248,0040124D,"['E8', 'A3', '00', '00', '00']",['call sub_4012F0 ']
entry,0040124D,0040124F,"['8B', 'C6']","['mov eax, esi ']"
entry,0040124F,00401250,['99'],['cdq ']
entry,00401250,00401252,"['2B', 'C2']","['sub eax, edx ']"
entry,00401252,00401254,"['D1', 'F8']","['sar eax, 1 ']"
entry,00401254,00401256,"['8B', 'F0']","['mov esi, eax ']"
entry,00401256,00401257,['99'],['cdq ']
entry,00401257,00401259,"['2B', 'C2']","['sub eax, edx ']"
entry,00401259,0040125C,"['8B', '55', 'F4']","['mov edx, [ebp+var_C] ']"
entry,0040125C,0040125E,"['D1', 'F8']","['sar eax, 1 ']"
entry,0040125E,00401260,"['03', 'F0']","['add esi, eax ']"
entry,00401260,00401263,"['8B', '45', 'F8']","['mov eax, [ebp+var_8] ']"
entry,00401263,00401265,"['8B', 'CF']","['mov ecx, edi ']"
entry,00401265,00401267,"['2B', 'C8']","['sub ecx, eax ']"
entry,00401267,00401269,"['2B', 'D3']","['sub edx, ebx ']"
entry,00401269,0040126C,"['83', 'C4', '0C']","['add esp, 0Ch ']"
entry,0040126C,0040126F,"['83', 'E1', 'FC']","['and ecx, 0FFFFFFFCh ']"
entry,0040126F,00401272,"['83', 'E2', 'FC']","['and edx, 0FFFFFFFCh ']"
entry,00401272,00401273,['56'],['push esi ']
entry,00401273,00401275,"['3B', 'D1']","['cmp edx, ecx ']"
entry,00401275,00401277,"['7D', '0F']",['jge short loc_401286 ']
entry,00401277,0040127A,"['8B', '45', 'F4']","['mov eax, [ebp+var_C] ']"
entry,0040127A,0040127B,['50'],['push eax ']
entry,0040127B,0040127C,['53'],['push ebx ']
entry,0040127C,00401281,"['E8', '9F', 'FF', 'FF', 'FF']",['call sub_401220 ']
entry,00401281,00401284,"['8B', '5D', 'F8']","['mov ebx, [ebp+var_8] ']"
entry,00401284,00401286,"['EB', '0A']",['jmp short loc_401290 ']
gap,00401286,00401287,['57'],"['None', 'None', 'loc_401286:  ', 'push edi ']"
entry,00401287,00401288,['50'],['push eax ']
entry,00401288,0040128D,"['E8', '93', 'FF', 'FF', 'FF']",['call sub_401220 ']
entry,0040128D,00401290,"['8B', '7D', 'F4']","['mov edi, [ebp+var_C] ']"
gap,00401290,00401292,"['8B', 'C7']","['None', 'loc_401290:  ', 'mov eax, edi ']"
entry,00401292,00401294,"['2B', 'C3']","['sub eax, ebx ']"
entry,00401294,00401297,"['C1', 'F8', '02']","['sar eax, 2 ']"
entry,00401297,0040129A,"['83', 'C4', '0C']","['add esp, 0Ch ']"
entry,0040129A,0040129D,"['83', 'F8', '20']","['cmp eax, 20h  ']"
entry,0040129D,0040129F,"['7F', '9F']",['jg short loc_40123E ']
gap,0040129F,004012A2,"['83', 'F8', '01']","['None', 'loc_40129F:  ', 'None', 'cmp eax, 1 ']"
entry,004012A2,004012A4,"['7E', '0D']",['jle short loc_4012B1 ']
entry,004012A4,004012A6,"['3B', 'DF']","['cmp ebx, edi ']"
entry,004012A6,004012A8,"['74', '09']",['jz short loc_4012B1 ']
entry,004012A8,004012A9,['57'],['push edi ']
entry,004012A9,004012AE,"['E8', 'F2', '03', '00', '00']",['call sub_4016A0 ']
entry,004012AE,004012B1,"['83', 'C4', '04']","['add esp, 4 ']"
gap,004012B1,004012B2,['5F'],"['None', 'loc_4012B1:  ', 'None', 'pop edi ']"
entry,004012B2,004012B3,['5E'],['pop esi ']
entry,004012B3,004012B4,['5B'],['pop ebx ']
entry,004012B4,004012B6,"['8B', 'E5']","['mov esp, ebp ']"
entry,004012B6,004012B7,['5D'],['pop ebp ']
entry,004012B7,004012B8,['C3'],['retn ']
gap,004012B8,004012BB,"['83', 'F8', '20']","['None', 'None', 'loc_4012B8:  ', 'cmp eax, 20h  ']"
entry,004012BB,004012BD,"['7E', 'E2']",['jle short loc_40129F ']
entry,004012BD,004012BF,"['8B', 'CF']","['mov ecx, edi ']"
entry,004012BF,004012C1,"['2B', 'CB']","['sub ecx, ebx ']"
entry,004012C1,004012C4,"['83', 'E1', 'FC']","['and ecx, 0FFFFFFFCh ']"
entry,004012C4,004012C7,"['83', 'F9', '04']","['cmp ecx, 4 ']"
entry,004012C7,004012C9,"['7E', '09']",['jle short loc_4012D2 ']
entry,004012C9,004012CB,"['8B', 'C7']","['mov eax, edi ']"
entry,004012CB,004012CD,"['8B', 'CB']","['mov ecx, ebx ']"
entry,004012CD,004012D2,"['E8', '8E', '02', '00', '00']",['call sub_401560 ']
gap,004012D2,004012D4,"['8B', 'C7']","['None', 'loc_4012D2:  ', 'mov eax, edi ']"
entry,004012D4,004012D6,"['8B', 'CB']","['mov ecx, ebx ']"
entry,004012D6,004012DB,"['E8', '25', '03', '00', '00']",['call sub_401600 ']
entry,004012DB,004012DC,['5F'],['pop edi ']
entry,004012DC,004012DD,['5E'],['pop esi ']
entry,004012DD,004012DE,['5B'],['pop ebx ']
entry,004012DE,004012E0,"['8B', 'E5']","['mov esp, ebp ']"
entry,004012E0,004012E1,['5D'],['pop ebp ']
entry,004012E1,004012E2,['C3'],"['retn ', 'sub_401220 endp ', 'None', 'None']"
entry,004012E2,004012F0,"['CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC']",['align 10h ']
gap,004012F0,004012F1,['55'],"['None', 'None', 'None', 'None', 'None', 'sub_4012F0 proc near  ', 'None', 'var_8 = dword ptr -8 ', 'var_4 = dword ptr -4 ', 'arg_0 = dword ptr 8 ', 'arg_4 = dword ptr 0Ch ', 'arg_8 = dword ptr 10h ', 'None', 'push ebp ']"
entry,004012F1,004012F3,"['8B', 'EC']","['mov ebp, esp ']"
entry,004012F3,004012F6,"['8B', '4D', '10']","['mov ecx, [ebp+arg_8] ']"
entry,004012F6,004012F9,"['83', 'EC', '08']","['sub esp, 8 ']"
entry,004012F9,004012FA,['53'],['push ebx ']
entry,004012FA,004012FD,"['8B', '5D', '0C']","['mov ebx, [ebp+arg_4] ']"
entry,004012FD,004012FF,"['8B', 'C1']","['mov eax, ecx ']"
entry,004012FF,00401301,"['2B', 'C3']","['sub eax, ebx ']"
entry,00401301,00401304,"['C1', 'F8', '02']","['sar eax, 2 ']"
entry,00401304,00401305,['99'],['cdq ']
entry,00401305,00401306,['56'],['push esi ']
entry,00401306,00401308,"['2B', 'C2']","['sub eax, edx ']"
entry,00401308,0040130B,"['83', 'C1', 'FC']","['add ecx, 0FFFFFFFCh ']"
entry,0040130B,0040130C,['57'],['push edi ']
entry,0040130C,0040130E,"['D1', 'F8']","['sar eax, 1 ']"
entry,0040130E,0040130F,['51'],['push ecx ']
entry,0040130F,00401312,"['8D', '34', '83']","['lea esi, [ebx+eax*4] ']"
entry,00401312,00401314,"['8B', 'CB']","['mov ecx, ebx ']"
entry,00401314,00401319,"['E8', '17', '01', '00', '00']",['call sub_401430 ']
entry,00401319,0040131C,"['83', 'C4', '04']","['add esp, 4 ']"
entry,0040131C,0040131E,"['8B', 'C6']","['mov eax, esi ']"
entry,0040131E,00401321,"['8D', '7E', '04']","['lea edi, [esi+4] ']"
entry,00401321,00401323,"['3B', 'DE']","['cmp ebx, esi ']"
entry,00401323,00401325,"['73', '12']",['jnb short loc_401337 ']
gap,00401325,00401328,"['8B', '48', 'FC']","['None', 'loc_401325:  ', 'mov ecx, [eax-4] ']"
entry,00401328,0040132A,"['8B', '10']","['mov edx, [eax] ']"
entry,0040132A,0040132C,"['3B', 'D1']","['cmp edx, ecx ']"
entry,0040132C,0040132E,"['7F', '09']",['jg short loc_401337 ']
entry,0040132E,00401330,"['7C', '07']",['jl short loc_401337 ']
entry,00401330,00401333,"['83', 'C0', 'FC']","['add eax, 0FFFFFFFCh ']"
entry,00401333,00401335,"['3B', 'D8']","['cmp ebx, eax ']"
entry,00401335,00401337,"['72', 'EE']",['jb short loc_401325 ']
gap,00401337,0040133A,"['8B', '75', '10']","['None', 'loc_401337:  ', 'None', 'mov esi, [ebp+arg_8] ']"
entry,0040133A,0040133C,"['3B', 'FE']","['cmp edi, esi ']"
entry,0040133C,0040133E,"['73', '11']",['jnb short loc_40134F ']
entry,0040133E,00401340,"['8B', '10']","['mov edx, [eax] ']"
gap,00401340,00401342,"['8B', '0F']","['None', 'loc_401340:  ', 'mov ecx, [edi] ']"
entry,00401342,00401344,"['3B', 'D1']","['cmp edx, ecx ']"
entry,00401344,00401346,"['7F', '09']",['jg short loc_40134F ']
entry,00401346,00401348,"['7C', '07']",['jl short loc_40134F ']
entry,00401348,0040134B,"['83', 'C7', '04']","['add edi, 4 ']"
entry,0040134B,0040134D,"['3B', 'FE']","['cmp edi, esi ']"
entry,0040134D,0040134F,"['72', 'F1']",['jb short loc_401340 ']
gap,0040134F,00401351,"['8B', 'CF']","['None', 'loc_40134F:  ', 'None', 'mov ecx, edi ']"
entry,00401351,00401353,"['8B', 'D0']","['mov edx, eax ']"
gap,00401353,00401356,"['3B', '4D', '10']","['None', 'loc_401353:  ', 'None', 'cmp ecx, [ebp+arg_8] ']"
entry,00401356,00401358,"['73', '25']",['jnb short loc_40137D ']
gap,00401358,0040135A,"['8B', '31']","['None', 'loc_401358:  ', 'mov esi, [ecx] ']"
entry,0040135A,0040135C,"['8B', '18']","['mov ebx, [eax] ']"
entry,0040135C,0040135E,"['3B', 'F3']","['cmp esi, ebx ']"
entry,0040135E,00401360,"['7F', '15']",['jg short loc_401375 ']
entry,00401360,00401362,"['7C', '1B']",['jl short loc_40137D ']
entry,00401362,00401364,"['8B', 'F7']","['mov esi, edi ']"
entry,00401364,00401366,"['8B', '1E']","['mov ebx, [esi] ']"
entry,00401366,00401369,"['89', '5D', 'FC']","['mov [ebp+var_4], ebx ']"
entry,00401369,0040136B,"['8B', '19']","['mov ebx, [ecx] ']"
entry,0040136B,0040136D,"['89', '1E']","['mov [esi], ebx ']"
entry,0040136D,00401370,"['8B', '75', 'FC']","['mov esi, [ebp+var_4] ']"
entry,00401370,00401373,"['83', 'C7', '04']","['add edi, 4 ']"
entry,00401373,00401375,"['89', '31']","['mov [ecx], esi ']"
