type,start_point,end_point,hex_code,d_code
gap,0000000000400D60,0000000000400D62,"['31', 'ED']","['None', 'None', 'None', 'None', 'public _start ', '_start proc near  ', 'xor ebp, ebp ']"
entry,0000000000400D62,0000000000400D65,"['49', '89', 'D1']","['mov r9, rdx  ']"
entry,0000000000400D65,0000000000400D66,['5E'],['pop rsi  ']
entry,0000000000400D66,0000000000400D69,"['48', '89', 'E2']","['mov rdx, rsp  ']"
entry,0000000000400D69,0000000000400D6D,"['48', '83', 'E4', 'F0']","['and rsp, 0FFFFFFFFFFFFFFF0h ']"
entry,0000000000400D6D,0000000000400D6E,['50'],['push rax ']
entry,0000000000400D6E,0000000000400D6F,['54'],['push rsp  ']
entry,0000000000400D6F,0000000000400D76,"['49', 'C7', 'C0', '00', '24', '40', '00']","['mov r8, offset __libc_csu_fini  ']"
entry,0000000000400D76,0000000000400D7D,"['48', 'C7', 'C1', '70', '23', '40', '00']","['mov rcx, offset __libc_csu_init  ']"
entry,0000000000400D7D,0000000000400D84,"['48', 'C7', 'C7', '50', '0E', '40', '00']","['mov rdi, offset main  ']"
entry,0000000000400D84,0000000000400D89,"['E8', 'B7', 'FE', 'FF', 'FF']",['call ___libc_start_main ']
entry,0000000000400D89,0000000000400D8A,['F4'],"['hlt ', '_start endp ', 'None', 'None']"
entry,0000000000400D8A,0000000000400D8C,"['90', '90']",['align 4 ']
gap,0000000000400D8C,0000000000400D90,"['48', '83', 'EC', '08']","['None', 'None', 'None', 'None', 'call_gmon_start proc near  ', 'sub rsp, 8 ']"
entry,0000000000400D90,0000000000400D97,"['48', '8B', '05', 'F9', '31', '20', '00']","['mov rax, cs:__gmon_start___ptr ']"
entry,0000000000400D97,0000000000400D9A,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000400D9A,0000000000400D9C,"['74', '02']",['jz short loc_400D9E ']
entry,0000000000400D9C,0000000000400D9E,"['FF', 'D0']",['call rax  ']
gap,0000000000400D9E,0000000000400DA2,"['48', '83', 'C4', '08']","['None', 'loc_400D9E:  ', 'add rsp, 8 ']"
entry,0000000000400DA2,0000000000400DA3,['C3'],"['retn ', 'call_gmon_start endp ', 'None', 'None']"
entry,0000000000400DA3,0000000000400DB0,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,0000000000400DB0,0000000000400DB1,['55'],"['None', 'None', 'None', 'None', 'None', '__do_global_dtors_aux proc near  ', 'push rbp ']"
entry,0000000000400DB1,0000000000400DB4,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000400DB4,0000000000400DB5,['53'],['push rbx ']
