type,start_point,end_point,hex_code,d_code
gap,0000000100000C90,0000000100000C91,['55'],"['None', 'None', 'None', 'None', 'None', 'public __Z2goiii ', '__Z2goiii proc near  ', 'None', 'None', 'var_1C = dword ptr -1Ch ', 'var_18 = dword ptr -18h ', 'var_14 = dword ptr -14h ', 'var_10 = dword ptr -10h ', 'var_C = dword ptr -0Ch ', 'var_8 = dword ptr -8 ', 'var_4 = dword ptr -4 ', 'None', 'push rbp ']"
entry,0000000100000C91,0000000100000C94,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000C94,0000000100000C98,"['48', '83', 'EC', '20']","['sub rsp, 20h ']"
entry,0000000100000C98,0000000100000C9F,"['48', '8D', '05', 'A1', '55', '00', '00']","['lea rax, _use ']"
entry,0000000100000C9F,0000000100000CA6,"['48', '8D', '0D', 'BA', '54', '2C', '11']","['lea rcx, _q ']"
entry,0000000100000CA6,0000000100000CA9,"['89', '7D', 'FC']","['mov [rbp+var_4], edi ']"
entry,0000000100000CA9,0000000100000CAC,"['89', '75', 'F8']","['mov [rbp+var_8], esi ']"
entry,0000000100000CAC,0000000100000CAF,"['89', '55', 'F4']","['mov [rbp+var_C], edx ']"
entry,0000000100000CAF,0000000100000CB2,"['8B', '55', 'F4']","['mov edx, [rbp+var_C] ']"
entry,0000000100000CB2,0000000100000CB6,"['4C', '63', '45', 'F8']","['movsxd r8, [rbp+var_8] ']"
entry,0000000100000CB6,0000000100000CBA,"['4C', '63', '4D', 'FC']","['movsxd r9, [rbp+var_4] ']"
entry,0000000100000CBA,0000000100000CC1,"['4D', '69', 'C9', 'C4', '5D', '00', '00']","['imul r9, 5DC4h ']"
entry,0000000100000CC1,0000000100000CC4,"['4C', '01', 'C9']","['add rcx, r9 ']"
entry,0000000100000CC4,0000000100000CC8,"['42', '89', '14', '81']","['mov [rcx+r8*4], edx ']"
entry,0000000100000CC8,0000000100000CCE,"['8B', '15', '0A', '61', '5B', '22']","['mov edx, cs:_ct ']"
entry,0000000100000CCE,0000000100000CD2,"['48', '63', '4D', 'F8']","['movsxd rcx, [rbp+var_8] ']"
entry,0000000100000CD2,0000000100000CD6,"['4C', '63', '45', 'FC']","['movsxd r8, [rbp+var_4] ']"
entry,0000000100000CD6,0000000100000CDD,"['4D', '69', 'C0', 'C4', '5D', '00', '00']","['imul r8, 5DC4h ']"
entry,0000000100000CDD,0000000100000CE0,"['4C', '01', 'C0']","['add rax, r8 ']"
entry,0000000100000CE0,0000000100000CE3,"['89', '14', '88']","['mov [rax+rcx*4], edx ']"
entry,0000000100000CE3,0000000100000CEA,"['C7', '45', 'F0', '00', '00', '00', '00']","['mov [rbp+var_10], 0 ']"
gap,0000000100000CEA,0000000100000CF1,"['81', '7D', 'F0', '06', '00', '00', '00']","['None', 'loc_100000CEA:  ', 'cmp [rbp+var_10], 6 ']"
entry,0000000100000CF1,0000000100000CF7,"['0F', '8D', 'E0', '00', '00', '00']",['jge loc_100000DD7 ']
entry,0000000100000CF7,0000000100000CFE,"['48', '8D', '05', 'F2', '51', '00', '00']","['lea rax, __ZL2dj  ']"
entry,0000000100000CFE,0000000100000D05,"['48', '8D', '0D', 'CB', '51', '00', '00']","['lea rcx, __ZL2di  ']"
entry,0000000100000D05,0000000100000D08,"['8B', '55', 'FC']","['mov edx, [rbp+var_4] ']"
entry,0000000100000D08,0000000100000D0C,"['48', '63', '75', 'F0']","['movsxd rsi, [rbp+var_10] ']"
entry,0000000100000D0C,0000000100000D0F,"['03', '14', 'B1']","['add edx, [rcx+rsi*4] ']"
entry,0000000100000D0F,0000000100000D12,"['89', '55', 'EC']","['mov [rbp+var_14], edx ']"
entry,0000000100000D12,0000000100000D15,"['8B', '55', 'F8']","['mov edx, [rbp+var_8] ']"
entry,0000000100000D15,0000000100000D19,"['48', '63', '4D', 'F0']","['movsxd rcx, [rbp+var_10] ']"
entry,0000000100000D19,0000000100000D1C,"['03', '14', '88']","['add edx, [rax+rcx*4] ']"
entry,0000000100000D1C,0000000100000D1F,"['89', '55', 'E8']","['mov [rbp+var_18], edx ']"
entry,0000000100000D1F,0000000100000D26,"['81', '7D', 'EC', '00', '00', '00', '00']","['cmp [rbp+var_14], 0 ']"
entry,0000000100000D26,0000000100000D2C,"['0F', '8C', '96', '00', '00', '00']",['jl loc_100000DC2 ']
entry,0000000100000D2C,0000000100000D33,"['81', '7D', 'E8', '00', '00', '00', '00']","['cmp [rbp+var_18], 0 ']"
entry,0000000100000D33,0000000100000D39,"['0F', '8C', '89', '00', '00', '00']",['jl loc_100000DC2 ']
entry,0000000100000D39,0000000100000D3C,"['8B', '45', 'EC']","['mov eax, [rbp+var_14] ']"
entry,0000000100000D3C,0000000100000D42,"['8B', '0D', 'EE', '54', '00', '00']","['mov ecx, cs:_n ']"
entry,0000000100000D42,0000000100000D45,"['C1', 'E1', '01']","['shl ecx, 1 ']"
