type,start_point,end_point,hex_code,d_code
entry,0040120E,0040120F,['50'],['push eax ']
entry,0040120F,00401210,['51'],['push ecx ']
entry,00401210,00401215,"['68', '50', '31', '40', '00']",['push offset aDD  ']
entry,00401215,0040121B,"['FF', '15', 'D4', '30', '40', '00']",['call ds:printf ']
entry,0040121B,0040121C,['46'],['inc esi ']
entry,0040121C,0040121F,"['83', 'C4', '0C']","['add esp, 0Ch ']"
entry,0040121F,00401225,"['3B', '35', '14', '53', '40', '00']","['cmp esi, dword_405314 ']"
entry,00401225,00401227,"['7C', 'D9']",['jl short loc_401200 ']
gap,00401227,0040122D,"['8B', '15', '44', '30', '40', '00']","['None', 'loc_401227:  ', 'mov edx, ds:?endl@std@@YAAAV?$basic_ostream@DU?$char_traits@D@std@@@1@AAV21@@Z  ']"
entry,0040122D,00401233,"['8B', '0D', '60', '30', '40', '00']","['mov ecx, ds:?cout@std@@3V?$basic_ostream@DU?$char_traits@D@std@@@1@A  ']"
entry,00401233,00401234,['52'],['push edx ']
entry,00401234,0040123A,"['FF', '15', '4C', '30', '40', '00']",['call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAV01@AAV01@@Z@Z  ']
entry,0040123A,0040123B,['47'],['inc edi ']
entry,0040123B,0040123F,"['89', '7C', '24', '14']","['mov [esp+28h+var_14], edi ']"
entry,0040123F,00401243,"['3B', '7C', '24', '18']","['cmp edi, [esp+28h+var_10] ']"
entry,00401243,00401249,"['0F', '8E', 'E7', 'FD', 'FF', 'FF']",['jle loc_401030 ']
gap,00401249,0040124A,['5F'],"['None', 'loc_401249:  ', 'pop edi ']"
entry,0040124A,0040124B,['5E'],['pop esi ']
entry,0040124B,0040124D,"['33', 'C0']","['xor eax, eax ']"
entry,0040124D,0040124E,['5B'],['pop ebx ']
entry,0040124E,00401250,"['8B', 'E5']","['mov esp, ebp ']"
entry,00401250,00401251,['5D'],['pop ebp ']
entry,00401251,00401252,['C3'],['retn ']
gap,00401252,00401256,"['8B', '7C', '24', '10']","['None', 'None', 'loc_401252:  ', 'mov edi, [esp+28h+var_18] ']"
entry,00401256,0040125D,"['8B', '3C', 'FD', 'A4', '91', '40', '00']","['mov edi, dword_4091A4[edi*8] ']"
entry,0040125D,00401264,"['89', '34', 'BD', '58', '72', '40', '00']","['mov dword_407258[edi*4], esi ']"
entry,00401264,0040126B,"['89', '04', 'BD', '00', '82', '40', '00']","['mov dword_408200[edi*4], eax ']"
entry,0040126B,0040126E,"['8D', '3C', '08']","['lea edi, [eax+ecx] ']"
entry,0040126E,00401270,"['03', 'F1']","['add esi, ecx ']"
entry,00401270,00401272,"['2B', 'C1']","['sub eax, ecx ']"
entry,00401272,00401279,"['89', '3C', '95', 'B8', '62', '40', '00']","['mov dword_4062B8[edx*4], edi ']"
entry,00401279,00401280,"['89', '34', '9D', '18', '53', '40', '00']","['mov dword_405318[ebx*4], esi ']"
entry,00401280,00401287,"['89', '04', '9D', 'B8', '62', '40', '00']","['mov dword_4062B8[ebx*4], eax ']"
entry,00401287,0040128E,"['89', '3C', '9D', '70', '43', '40', '00']","['mov dword_404370[ebx*4], edi ']"
entry,0040128E,0040128F,['43'],['inc ebx ']
entry,0040128F,00401294,"['E9', '11', 'FF', 'FF', 'FF']","['jmp loc_4011A5 ', '_main endp ', 'None', 'None']"
entry,00401294,004012A0,"['CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC']",['align 10h ']
gap,004012A0,004012A1,['55'],"['None', 'None', 'None', 'None', 'None', 'sub_4012A0 proc near  ', 'None', 'var_C = dword ptr -0Ch ', 'var_4 = dword ptr -4 ', 'arg_0 = dword ptr 8 ', 'arg_4 = dword ptr 0Ch ', 'None', 'None', 'None', 'None', 'None', 'push ebp ']"
entry,004012A1,004012A3,"['8B', 'EC']","['mov ebp, esp ']"
entry,004012A3,004012A5,"['6A', 'FF']",['push 0FFFFFFFFh ']
entry,004012A5,004012AA,"['68', '28', '24', '40', '00']",['push offset SEH_4012A0 ']
entry,004012AA,004012B0,"['64', 'A1', '00', '00', '00', '00']","['mov eax, large fs:0 ']"
entry,004012B0,004012B1,['50'],['push eax ']
entry,004012B1,004012B2,['56'],['push esi ']
entry,004012B2,004012B7,"['A1', '00', '40', '40', '00']","['mov eax, ___security_cookie ']"
entry,004012B7,004012B9,"['33', 'C5']","['xor eax, ebp ']"
entry,004012B9,004012BA,['50'],['push eax ']
entry,004012BA,004012BD,"['8D', '45', 'F4']","['lea eax, [ebp+var_C] ']"
entry,004012BD,004012C3,"['64', 'A3', '00', '00', '00', '00']","['mov large fs:0, eax ']"
entry,004012C3,004012C6,"['8B', '75', '08']","['mov esi, [ebp+arg_0] ']"
gap,004012C6,004012CD,"['C7', '45', 'FC', '00', '00', '00', '00']","['None', 'mov [ebp+var_4], 0 ']"
entry,004012CD,004012D3,"['FF', '15', '6C', '30', '40', '00']",['call ds:?uncaught_exception@std@@YA_NXZ  ']
entry,004012D3,004012D5,"['84', 'C0']","['test al, al ']"
entry,004012D5,004012D7,"['75', '08']",['jnz short loc_4012DF ']
entry,004012D7,004012D9,"['8B', '0E']","['mov ecx, [esi] ']"
entry,004012D9,004012DF,"['FF', '15', '64', '30', '40', '00']","['call ds:?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ  ', 'None']"
gap,004012DF,004012E6,"['C7', '45', 'FC', 'FF', 'FF', 'FF', 'FF']","['None', 'loc_4012DF:  ', 'mov [ebp+var_4], 0FFFFFFFFh ']"
entry,004012E6,004012E8,"['8B', '06']","['mov eax, [esi] ']"
entry,004012E8,004012EA,"['8B', '08']","['mov ecx, [eax] ']"
entry,004012EA,004012ED,"['8B', '51', '04']","['mov edx, [ecx+4] ']"
entry,004012ED,004012F1,"['8B', '44', '02', '38']","['mov eax, [edx+eax+38h] ']"
entry,004012F1,004012F3,"['85', 'C0']","['test eax, eax ']"
entry,004012F3,004012F5,"['74', '09']",['jz short loc_4012FE ']
entry,004012F5,004012F7,"['8B', '10']","['mov edx, [eax] ']"
entry,004012F7,004012F9,"['8B', 'C8']","['mov ecx, eax ']"
entry,004012F9,004012FC,"['8B', '42', '08']","['mov eax, [edx+8] ']"
entry,004012FC,004012FE,"['FF', 'D0']",['call eax ']
gap,004012FE,00401301,"['8B', '4D', 'F4']","['None', 'loc_4012FE:  ', 'mov ecx, [ebp+var_C] ']"
entry,00401301,00401308,"['64', '89', '0D', '00', '00', '00', '00']","['mov large fs:0, ecx ']"
entry,00401308,00401309,['59'],['pop ecx ']
entry,00401309,0040130A,['5E'],['pop esi ']
entry,0040130A,0040130C,"['8B', 'E5']","['mov esp, ebp ']"
entry,0040130C,0040130D,['5D'],['pop ebp ']
entry,0040130D,00401310,"['C2', '04', '00']","['retn 4 ', 'None', 'sub_4012A0 endp ', 'None']"
gap,00401310,00401312,"['8B', '00']","['None', 'None', 'None', 'None', 'loc_401310:  ', 'None', 'None', 'mov eax, [eax] ']"
entry,00401312,00401314,"['8B', '08']","['mov ecx, [eax] ']"
entry,00401314,00401317,"['8B', '51', '04']","['mov edx, [ecx+4] ']"
entry,00401317,0040131B,"['8B', '44', '02', '38']","['mov eax, [edx+eax+38h] ']"
entry,0040131B,0040131D,"['85', 'C0']","['test eax, eax ']"
entry,0040131D,0040131F,"['74', '09']",['jz short locret_401328 ']
entry,0040131F,00401321,"['8B', '10']","['mov edx, [eax] ']"
entry,00401321,00401323,"['8B', 'C8']","['mov ecx, eax ']"
entry,00401323,00401326,"['8B', '42', '08']","['mov eax, [edx+8] ']"
entry,00401326,00401328,"['FF', 'E0']",['jmp eax ']
gap,00401328,00401329,['C3'],"['None', 'None', 'locret_401328:  ', 'retn ', 'None', 'None', 'None']"
entry,00401329,00401330,"['CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC']",['align 10h ']
gap,00401330,00401331,['55'],"['None', 'None', 'None', 'None', 'None', 'sub_401330 proc near  ', 'None', 'None', 'var_30 = dword ptr -30h ', 'var_2C = byte ptr -2Ch ', 'var_24 = dword ptr -24h ', 'var_1C = dword ptr -1Ch ', 'var_18 = dword ptr -18h ', 'var_14 = dword ptr -14h ', 'var_10 = dword ptr -10h ', 'var_C = dword ptr -0Ch ', 'var_4 = dword ptr -4 ', 'arg_0 = dword ptr 8 ', 'arg_4 = dword ptr 0Ch ', 'None', 'None', 'None', 'None', 'None', 'push ebp ']"
entry,00401331,00401333,"['8B', 'EC']","['mov ebp, esp ']"
entry,00401333,00401335,"['6A', 'FF']",['push 0FFFFFFFFh ']
entry,00401335,0040133A,"['68', '6A', '24', '40', '00']",['push offset SEH_401330 ']
entry,0040133A,00401340,"['64', 'A1', '00', '00', '00', '00']","['mov eax, large fs:0 ']"
entry,00401340,00401341,['50'],['push eax ']
entry,00401341,00401344,"['83', 'EC', '24']","['sub esp, 24h ']"
entry,00401344,00401345,['53'],['push ebx ']
entry,00401345,00401346,['56'],['push esi ']
entry,00401346,00401347,['57'],['push edi ']
entry,00401347,0040134C,"['A1', '00', '40', '40', '00']","['mov eax, ___security_cookie ']"
entry,0040134C,0040134E,"['33', 'C5']","['xor eax, ebp ']"
entry,0040134E,0040134F,['50'],['push eax ']
entry,0040134F,00401352,"['8D', '45', 'F4']","['lea eax, [ebp+var_C] ']"
entry,00401352,00401358,"['64', 'A3', '00', '00', '00', '00']","['mov large fs:0, eax ']"
entry,00401358,0040135B,"['89', '65', 'F0']","['mov [ebp+var_10], esp ']"
entry,0040135B,0040135E,"['8B', '75', '08']","['mov esi, [ebp+arg_0] ']"
entry,0040135E,00401361,"['8B', '45', '0C']","['mov eax, [ebp+arg_4] ']"
entry,00401361,00401368,"['C7', '45', 'EC', '00', '00', '00', '00']","['mov [ebp+var_14], 0 ']"
entry,00401368,0040136B,"['8D', '48', '01']","['lea ecx, [eax+1] ']"
entry,0040136B,0040136D,"['EB', '03']","['jmp short loc_401370 ', 'None']"
entry,0040136D,00401370,"['8D', '49', '00']",['align 10h ']
gap,00401370,00401372,"['8A', '10']","['None', 'loc_401370:  ', 'None', 'mov dl, [eax] ']"
entry,00401372,00401373,['40'],['inc eax ']
entry,00401373,00401375,"['84', 'D2']","['test dl, dl ']"
entry,00401375,00401377,"['75', 'F9']",['jnz short loc_401370 ']
entry,00401377,00401379,"['2B', 'C1']","['sub eax, ecx ']"
entry,00401379,0040137C,"['89', '45', 'E8']","['mov [ebp+var_18], eax ']"
entry,0040137C,0040137E,"['8B', '06']","['mov eax, [esi] ']"
entry,0040137E,00401381,"['8B', '50', '04']","['mov edx, [eax+4] ']"
entry,00401381,00401385,"['8B', '4C', '32', '24']","['mov ecx, [edx+esi+24h] ']"
entry,00401385,00401389,"['8B', '44', '32', '20']","['mov eax, [edx+esi+20h] ']"
entry,00401389,0040138B,"['33', 'FF']","['xor edi, edi ']"
entry,0040138B,0040138D,"['85', 'C9']","['test ecx, ecx ']"
entry,0040138D,0040138F,"['7C', '1F']",['jl short loc_4013AE ']
entry,0040138F,00401391,"['7F', '04']",['jg short loc_401395 ']
entry,00401391,00401393,"['85', 'C0']","['test eax, eax ']"
entry,00401393,00401395,"['74', '19']",['jz short loc_4013AE ']
gap,00401395,00401397,"['3B', 'CF']","['None', 'loc_401395:  ', 'cmp ecx, edi ']"
entry,00401397,00401399,"['7C', '15']",['jl short loc_4013AE ']
entry,00401399,0040139B,"['7F', '05']",['jg short loc_4013A0 ']
entry,0040139B,0040139E,"['3B', '45', 'E8']","['cmp eax, [ebp+var_18] ']"
entry,0040139E,004013A0,"['76', '0E']",['jbe short loc_4013AE ']
gap,004013A0,004013A3,"['2B', '45', 'E8']","['None', 'loc_4013A0:  ', 'sub eax, [ebp+var_18] ']"
entry,004013A3,004013A5,"['1B', 'CF']","['sbb ecx, edi ']"
entry,004013A5,004013A7,"['8B', 'F9']","['mov edi, ecx ']"
entry,004013A7,004013A9,"['8B', 'D8']","['mov ebx, eax ']"
entry,004013A9,004013AC,"['89', '7D', 'DC']","['mov [ebp+var_24], edi ']"
entry,004013AC,004013AE,"['EB', '07']",['jmp short loc_4013B5 ']
gap,004013AE,004013B0,"['33', 'DB']","['None', 'None', 'loc_4013AE:  ', 'None', 'xor ebx, ebx ']"
entry,004013B0,004013B3,"['89', '5D', 'DC']","['mov [ebp+var_24], ebx ']"
entry,004013B3,004013B5,"['8B', 'FB']","['mov edi, ebx ']"
gap,004013B5,004013B9,"['8B', '54', '32', '38']","['None', 'loc_4013B5:  ', 'mov edx, [edx+esi+38h] ']"
entry,004013B9,004013BC,"['89', '75', 'D0']","['mov [ebp+var_30], esi ']"
entry,004013BC,004013BE,"['85', 'D2']","['test edx, edx ']"
entry,004013BE,004013C0,"['74', '09']",['jz short loc_4013C9 ']
entry,004013C0,004013C2,"['8B', '02']","['mov eax, [edx] ']"
entry,004013C2,004013C4,"['8B', 'CA']","['mov ecx, edx ']"
entry,004013C4,004013C7,"['8B', '50', '04']","['mov edx, [eax+4] ']"
entry,004013C7,004013C9,"['FF', 'D2']",['call edx ']
gap,004013C9,004013D0,"['C7', '45', 'FC', '00', '00', '00', '00']","['None', 'loc_4013C9:  ', 'None', 'mov [ebp+var_4], 0 ']"
entry,004013D0,004013D2,"['8B', '06']","['mov eax, [esi] ']"
entry,004013D2,004013D5,"['8B', '40', '04']","['mov eax, [eax+4] ']"
entry,004013D5,004013DA,"['83', '7C', '30', '0C', '00']","['cmp dword ptr [eax+esi+0Ch], 0 ']"
entry,004013DA,004013DC,"['75', '10']",['jnz short loc_4013EC ']
entry,004013DC,004013E0,"['8B', '44', '30', '3C']","['mov eax, [eax+esi+3Ch] ']"
entry,004013E0,004013E2,"['85', 'C0']","['test eax, eax ']"
entry,004013E2,004013E4,"['74', '08']",['jz short loc_4013EC ']
entry,004013E4,004013E6,"['8B', 'C8']","['mov ecx, eax ']"
entry,004013E6,004013EC,"['FF', '15', '54', '30', '40', '00']",['call ds:?flush@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@XZ  ']
gap,004013EC,004013EE,"['8B', '16']","['None', 'loc_4013EC:  ', 'None', 'mov edx, [esi] ']"
entry,004013EE,004013F1,"['8B', '42', '04']","['mov eax, [edx+4] ']"
entry,004013F1,004013F6,"['83', '7C', '30', '0C', '00']","['cmp dword ptr [eax+esi+0Ch], 0 ']"
entry,004013F6,004013F9,"['0F', '94', 'C1']",['setz cl ']
entry,004013F9,004013FC,"['88', '4D', 'D4']","['mov [ebp+var_2C], cl ', 'None']"
