type,start_point,end_point,hex_code,d_code
gap,0000000100000C60,0000000100000C61,['55'],"['None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near ', 'None', 'var_EC = dword ptr -0ECh ', 'var_E8 = qword ptr -0E8h ', 'var_E0 = dword ptr -0E0h ', 'var_DC = dword ptr -0DCh ', 'var_D8 = qword ptr -0D8h ', 'var_CC = dword ptr -0CCh ', 'var_C8 = dword ptr -0C8h ', 'var_C4 = dword ptr -0C4h ', 'var_C0 = dword ptr -0C0h ', 'var_BC = dword ptr -0BCh ', 'var_B8 = dword ptr -0B8h ', 'var_B4 = dword ptr -0B4h ', 'var_B0 = dword ptr -0B0h ', 'var_AC = dword ptr -0ACh ', 'var_A8 = dword ptr -0A8h ', 'var_A4 = dword ptr -0A4h ', 'var_A0 = dword ptr -0A0h ', 'var_9C = dword ptr -9Ch ', 'var_98 = dword ptr -98h ', 'var_94 = dword ptr -94h ', 'var_88 = qword ptr -88h ', 'var_80 = qword ptr -80h ', 'var_78 = byte ptr -78h ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_58 = qword ptr -58h ', 'var_50 = qword ptr -50h ', 'var_40 = qword ptr -40h ', 'var_38 = qword ptr -38h ', 'var_30 = byte ptr -30h ', 'var_28 = qword ptr -28h ', 'var_20 = qword ptr -20h ', 'var_18 = qword ptr -18h ', 'var_10 = qword ptr -10h ', 'var_8 = qword ptr -8 ', 'None', 'push rbp ']"
entry,0000000100000C61,0000000100000C64,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000100000C64,0000000100000C6B,"['48', '81', 'EC', 'F0', '00', '00', '00']","['sub rsp, 0F0h ']"
entry,0000000100000C6B,0000000100000C72,"['48', '8D', '3D', '16', '03', '00', '00']","['lea rdi, aD  ']"
entry,0000000100000C72,0000000100000C79,"['48', '8D', 'B5', '68', 'FF', 'FF', 'FF']","['lea rsi, [rbp+var_98] ']"
entry,0000000100000C79,0000000100000C83,"['C7', '85', '6C', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_94], 0 ']"
entry,0000000100000C83,0000000100000C85,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000C85,0000000100000C8A,"['E8', 'D2', '02', '00', '00']",['call _scanf ']
entry,0000000100000C8A,0000000100000C94,"['C7', '85', '64', 'FF', 'FF', 'FF', '01', '00', '00', '00']","['mov [rbp+var_9C], 1 ']"
entry,0000000100000C94,0000000100000C9A,"['89', '85', '44', 'FF', 'FF', 'FF']","['mov [rbp+var_BC], eax ']"
gap,0000000100000C9A,0000000100000CA0,"['8B', '85', '64', 'FF', 'FF', 'FF']","['None', 'loc_100000C9A:  ', 'mov eax, [rbp+var_9C] ']"
entry,0000000100000CA0,0000000100000CA6,"['3B', '85', '68', 'FF', 'FF', 'FF']","['cmp eax, [rbp+var_98] ']"
entry,0000000100000CA6,0000000100000CAC,"['0F', '8F', '9C', '02', '00', '00']",['jg loc_100000F48 ']
entry,0000000100000CAC,0000000100000CB3,"['48', '8D', '3D', 'D8', '02', '00', '00']","['lea rdi, aDDD  ']"
entry,0000000100000CB3,0000000100000CBA,"['48', '8D', '35', '66', '03', '00', '00']","['lea rsi, _n ']"
entry,0000000100000CBA,0000000100000CC1,"['48', '8D', '15', '63', '03', '00', '00']","['lea rdx, _m ']"
entry,0000000100000CC1,0000000100000CC8,"['48', '8D', '0D', '60', '03', '00', '00']","['lea rcx, _p ']"
entry,0000000100000CC8,0000000100000CCA,"['B0', '00']","['mov al, 0 ']"
entry,0000000100000CCA,0000000100000CCF,"['E8', '8D', '02', '00', '00']",['call _scanf ']
entry,0000000100000CCF,0000000100000CD9,"['C7', '85', '60', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_A0], 0 ']"
entry,0000000100000CD9,0000000100000CE3,"['C7', '85', '5C', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_A4], 0 ']"
entry,0000000100000CE3,0000000100000CE9,"['89', '85', '40', 'FF', 'FF', 'FF']","['mov [rbp+var_C0], eax ']"
