type,start_point,end_point,hex_code,d_code
entry,00000000004011A4,00000000004011A5,['53'],['push rbx ']
entry,00000000004011A5,00000000004011A9,"['48', '83', 'EC', '08']","['sub rsp, 8 ']"
entry,00000000004011A9,00000000004011B0,"['80', '3D', '50', '48', '20', '00', '00']","['cmp cs:completed_6531, 0 ']"
entry,00000000004011B0,00000000004011B2,"['75', '4B']",['jnz short loc_4011FD ']
entry,00000000004011B2,00000000004011B7,"['BB', '20', '50', '60', '00']","['mov ebx, offset __DTOR_END__ ']"
entry,00000000004011B7,00000000004011BE,"['48', '8B', '05', '4A', '48', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,00000000004011BE,00000000004011C5,"['48', '81', 'EB', '18', '50', '60', '00']","['sub rbx, offset __DTOR_LIST__ ']"
entry,00000000004011C5,00000000004011C9,"['48', 'C1', 'FB', '03']","['sar rbx, 3 ']"
entry,00000000004011C9,00000000004011CD,"['48', '83', 'EB', '01']","['sub rbx, 1 ']"
entry,00000000004011CD,00000000004011D0,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,00000000004011D0,00000000004011D2,"['73', '24']",['jnb short loc_4011F6 ']
entry,00000000004011D2,00000000004011D8,"['66', '0F', '1F', '44', '00', '00']",['nop word ptr [rax+rax+00h] ']
gap,00000000004011D8,00000000004011DC,"['48', '83', 'C0', '01']","['None', 'loc_4011D8:  ', 'add rax, 1 ']"
entry,00000000004011DC,00000000004011E3,"['48', '89', '05', '25', '48', '20', '00']","['mov cs:dtor_idx_6533, rax ']"
entry,00000000004011E3,00000000004011EA,"['FF', '14', 'C5', '18', '50', '60', '00']",['call ds:__DTOR_LIST__[rax*8] ']
entry,00000000004011EA,00000000004011F1,"['48', '8B', '05', '17', '48', '20', '00']","['mov rax, cs:dtor_idx_6533 ']"
entry,00000000004011F1,00000000004011F4,"['48', '39', 'D8']","['cmp rax, rbx ']"
entry,00000000004011F4,00000000004011F6,"['72', 'E2']",['jb short loc_4011D8 ']
gap,00000000004011F6,00000000004011FD,"['C6', '05', '03', '48', '20', '00', '01']","['None', 'loc_4011F6:  ', 'mov cs:completed_6531, 1 ']"
gap,00000000004011FD,0000000000401201,"['48', '83', 'C4', '08']","['None', 'loc_4011FD:  ', 'add rsp, 8 ']"
entry,0000000000401201,0000000000401202,['5B'],['pop rbx ']
entry,0000000000401202,0000000000401203,['5D'],['pop rbp ']
entry,0000000000401203,0000000000401204,['C3'],"['retn ', '__do_global_dtors_aux endp ', 'None', 'None']"
entry,0000000000401204,0000000000401210,"['66', '66', '66', '2E', '0F', '1F', '84', '00', '00', '00', '00', '00']",['align 10h ']
gap,0000000000401210,0000000000401218,"['48', '83', '3D', '10', '3E', '20', '00', '00']","['None', 'None', 'None', 'None', 'None', 'frame_dummy proc near  ', 'cmp cs:__JCR_LIST__, 0 ']"
entry,0000000000401218,0000000000401219,['55'],['push rbp ']
entry,0000000000401219,000000000040121C,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,000000000040121C,000000000040121E,"['74', '12']",['jz short loc_401230 ']
entry,000000000040121E,0000000000401223,"['B8', '00', '00', '00', '00']","['mov eax, 0 ']"
entry,0000000000401223,0000000000401226,"['48', '85', 'C0']","['test rax, rax ']"
entry,0000000000401226,0000000000401228,"['74', '08']",['jz short loc_401230 ']
entry,0000000000401228,0000000000401229,['5D'],['pop rbp ']
entry,0000000000401229,000000000040122E,"['BF', '28', '50', '60', '00']","['mov edi, offset __JCR_LIST__ ']"
entry,000000000040122E,0000000000401230,"['FF', 'E0']",['jmp rax ']
gap,0000000000401230,0000000000401231,['5D'],"['None', 'None', 'loc_401230:  ', 'None', 'pop rbp ']"
entry,0000000000401231,0000000000401232,['C3'],"['retn ', 'frame_dummy endp ', 'None', 'None']"
entry,0000000000401232,0000000000401240,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 20h ']
gap,0000000000401240,0000000000401241,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public main ', 'main proc near  ', 'None', 'var_80 = dword ptr -80h ', 'var_7C = dword ptr -7Ch ', 'var_70 = qword ptr -70h ', 'var_68 = qword ptr -68h ', 'var_60 = qword ptr -60h ', 'var_58 = byte ptr -58h ', 'var_57 = byte ptr -57h ', 'var_56 = byte ptr -56h ', 'var_55 = byte ptr -55h ', 'arg_0 = qword ptr 10h ', 'arg_8 = qword ptr 18h ', 'arg_10 = qword ptr 20h ', 'arg_18 = qword ptr 28h ', 'None', 'None', 'push rbp ']"
entry,0000000000401241,0000000000401244,"['48', '89', 'E5']","['mov rbp, rsp ']"
entry,0000000000401244,0000000000401248,"['48', '83', 'E4', '80']","['and rsp, 0FFFFFFFFFFFFFF80h ']"
entry,0000000000401248,000000000040124A,"['41', '55']",['push r13 ']
entry,000000000040124A,000000000040124C,"['41', '56']",['push r14 ']
entry,000000000040124C,000000000040124E,"['41', '57']",['push r15 ']
entry,000000000040124E,000000000040124F,['53'],['push rbx ']
entry,000000000040124F,0000000000401253,"['48', '83', 'EC', '60']","['sub rsp, 60h ']"
entry,0000000000401253,000000000040125D,"['48', 'BE', '00', '00', '00', '00', '00', '00', '00', '00']","['mov rsi, 0 ']"
entry,000000000040125D,0000000000401262,"['BF', '03', '00', '00', '00']","['mov edi, 3 ']"
entry,0000000000401262,0000000000401267,"['E8', 'F9', '12', '00', '00']",['call __intel_new_feature_proc_init ']
entry,0000000000401267,000000000040126B,"['0F', 'AE', '1C', '24']",['stmxcsr [rsp+80h+var_80] ']
entry,000000000040126B,000000000040126E,"['45', '33', 'FF']","['xor r15d, r15d ']"
entry,000000000040126E,0000000000401275,"['81', '0C', '24', '40', '80', '00', '00']","['or [rsp+80h+var_80], 8040h ']"
entry,0000000000401275,0000000000401278,"['45', '33', 'F6']","['xor r14d, r14d ']"
entry,0000000000401278,000000000040127C,"['0F', 'AE', '14', '24']",['ldmxcsr [rsp+80h+var_80] ']
gap,000000000040127C,0000000000401283,"['49', '8D', 'B6', '20', '5A', '60', '00']","['None', 'loc_40127C:  ', 'lea rsi, cons[r14] ']"
entry,0000000000401283,0000000000401288,"['48', '8D', '7C', '24', '18']","['lea rdi, [rsp+80h+var_68] ']"
entry,0000000000401288,000000000040128D,"['E8', '73', 'FD', 'FF', 'FF']",['call __ZNSsC1ERKSs  ']
entry,000000000040128D,0000000000401294,"['49', '8D', 'B6', '48', '5A', '60', '00']","['lea rsi, qword_605A48[r14] ']"
entry,0000000000401294,0000000000401299,"['48', '8D', '7C', '24', '20']","['lea rdi, [rsp+80h+var_60] ']"
gap,0000000000401299,000000000040129E,"['E8', '62', 'FD', 'FF', 'FF']","['None', 'call __ZNSsC1ERKSs  ', 'None']"
entry,000000000040129E,00000000004012A3,"['48', '8B', '7C', '24', '18']","['mov rdi, [rsp+80h+var_68] ']"
entry,00000000004012A3,00000000004012A5,"['33', 'DB']","['xor ebx, ebx ']"
entry,00000000004012A5,00000000004012A9,"['83', '7F', 'E8', '00']","['cmp dword ptr [rdi-18h], 0 ']"
entry,00000000004012A9,00000000004012AF,"['0F', '8E', 'C7', '00', '00', '00']",['jle loc_401376 ']
gap,00000000004012AF,00000000004012B3,"['83', '7F', 'F8', '00']","['None', 'loc_4012AF:  ', 'cmp dword ptr [rdi-8], 0 ']"
entry,00000000004012B3,00000000004012B5,"['7C', '0F']",['jl short loc_4012C4 ']
entry,00000000004012B5,00000000004012BA,"['48', '8D', '7C', '24', '18']","['lea rdi, [rsp+80h+var_68]  ']"
gap,00000000004012BA,00000000004012BF,"['E8', '81', 'FE', 'FF', 'FF']","['None', 'call __ZNSs12_M_leak_hardEv  ']"
entry,00000000004012BF,00000000004012C4,"['48', '8B', '7C', '24', '18']","['mov rdi, [rsp+80h+var_68] ']"
gap,00000000004012C4,00000000004012C8,"['80', '3C', '1F', '20']","['None', 'loc_4012C4:  ', 'cmp byte ptr [rdi+rbx], 20h  ']"
entry,00000000004012C8,00000000004012CE,"['0F', '84', '98', '00', '00', '00']",['jz loc_401366 ']
entry,00000000004012CE,00000000004012D3,"['48', '8B', '44', '24', '20']","['mov rax, [rsp+80h+var_60] ']"
entry,00000000004012D3,00000000004012D7,"['83', '78', 'F8', '00']","['cmp dword ptr [rax-8], 0 ']"
entry,00000000004012D7,00000000004012D9,"['7C', '14']",['jl short loc_4012ED ']
entry,00000000004012D9,00000000004012DE,"['48', '8D', '7C', '24', '20']","['lea rdi, [rsp+80h+var_60]  ']"
entry,00000000004012DE,00000000004012E3,"['E8', '5D', 'FE', 'FF', 'FF']",['call __ZNSs12_M_leak_hardEv  ']
entry,00000000004012E3,00000000004012E8,"['48', '8B', '7C', '24', '18']","['mov rdi, [rsp+80h+var_68] ']"
entry,00000000004012E8,00000000004012ED,"['48', '8B', '44', '24', '20']","['mov rax, [rsp+80h+var_60] ']"
gap,00000000004012ED,00000000004012F1,"['44', '8A', '2C', '18']","['None', 'loc_4012ED:  ', 'mov r13b, [rax+rbx] ']"
entry,00000000004012F1,00000000004012F5,"['83', '7F', 'F8', '00']","['cmp dword ptr [rdi-8], 0 ']"
entry,00000000004012F5,00000000004012F7,"['7C', '0F']",['jl short loc_401306 ']
entry,00000000004012F7,00000000004012FC,"['48', '8D', '7C', '24', '18']","['lea rdi, [rsp+80h+var_68]  ']"
entry,00000000004012FC,0000000000401301,"['E8', '3F', 'FE', 'FF', 'FF']",['call __ZNSs12_M_leak_hardEv  ']
entry,0000000000401301,0000000000401306,"['48', '8B', '7C', '24', '18']","['mov rdi, [rsp+80h+var_68] ']"
gap,0000000000401306,000000000040130B,"['BE', '78', '5A', '60', '00']","['None', 'loc_401306:  ', 'mov esi, offset qword_605A78 ']"
entry,000000000040130B,0000000000401312,"['48', '8B', '05', '6E', '47', '20', '00']","['mov rax, qword ptr cs:xmmword_605A80 ']"
entry,0000000000401312,0000000000401315,"['48', '89', 'F1']","['mov rcx, rsi ']"
entry,0000000000401315,0000000000401318,"['8A', '14', '3B']","['mov dl, [rbx+rdi] ']"
entry,0000000000401318,000000000040131B,"['48', '85', 'C0']","['test rax, rax ']"
entry,000000000040131B,000000000040131D,"['74', '1B']",['jz short loc_401338 ']
gap,000000000040131D,0000000000401321,"['40', '8A', '78', '20']","['None', 'loc_40131D:  ', 'mov dil, [rax+20h] ']"
entry,0000000000401321,0000000000401324,"['40', '3A', 'FA']","['cmp dil, dl ']"
entry,0000000000401324,0000000000401326,"['7C', '09']",['jl short loc_40132F ']
entry,0000000000401326,0000000000401329,"['48', '89', 'C6']","['mov rsi, rax ']"
entry,0000000000401329,000000000040132D,"['48', '8B', '40', '10']","['mov rax, [rax+10h] ']"
entry,000000000040132D,000000000040132F,"['EB', '04']",['jmp short loc_401333 ']
gap,000000000040132F,0000000000401333,"['48', '8B', '40', '18']","['None', 'None', 'loc_40132F:  ', 'mov rax, [rax+18h] ']"
gap,0000000000401333,0000000000401336,"['48', '85', 'C0']","['None', 'loc_401333:  ', 'test rax, rax ']"
entry,0000000000401336,0000000000401338,"['75', 'E5']",['jnz short loc_40131D ']
gap,0000000000401338,000000000040133B,"['48', '3B', 'F1']","['None', 'loc_401338:  ', 'cmp rsi, rcx ']"
entry,000000000040133B,000000000040133D,"['74', '05']",['jz short loc_401342 ']
entry,000000000040133D,0000000000401340,"['3A', '56', '20']","['cmp dl, [rsi+20h] ']"
entry,0000000000401340,0000000000401342,"['7D', '1B']",['jge short loc_40135D ']
gap,0000000000401342,0000000000401346,"['88', '54', '24', '28']","['None', 'loc_401342:  ', 'mov [rsp+80h+var_58], dl ']"
entry,0000000000401346,000000000040134B,"['BF', '70', '5A', '60', '00']","['mov edi, offset ma ']"
entry,000000000040134B,0000000000401350,"['C6', '44', '24', '29', '00']","['mov [rsp+80h+var_57], 0 ']"
entry,0000000000401350,0000000000401355,"['48', '8D', '54', '24', '28']","['lea rdx, [rsp+80h+var_58] ']"
entry,0000000000401355,000000000040135A,"['E8', '56', '0B', '00', '00']","['call _ZNSt8_Rb_treeIcSt4pairIKccESt10_Select1stIS2_ESt4lessIcESaIS2_EE17_M_insert_unique_ESt23_Rb_tree_const_iteratorIS2_ERKS2_  ', 'None']"
entry,000000000040135A,000000000040135D,"['48', '89', 'C6']","['mov rsi, rax ']"
gap,000000000040135D,0000000000401361,"['44', '88', '6E', '21']","['None', 'loc_40135D:  ', 'mov [rsi+21h], r13b ']"
entry,0000000000401361,0000000000401366,"['48', '8B', '7C', '24', '18']","['mov rdi, [rsp+80h+var_68] ']"
gap,0000000000401366,0000000000401369,"['48', 'FF', 'C3']","['None', 'loc_401366:  ', 'inc rbx ']"
entry,0000000000401369,000000000040136D,"['48', '63', '47', 'E8']","['movsxd rax, dword ptr [rdi-18h] ']"
entry,000000000040136D,0000000000401370,"['48', '3B', 'D8']","['cmp rbx, rax ']"
entry,0000000000401370,0000000000401376,"['0F', '8C', '39', 'FF', 'FF', 'FF']",['jl loc_4012AF ']
gap,0000000000401376,000000000040137B,"['48', '8B', '54', '24', '20']","['None', 'loc_401376:  ', 'mov rdx, [rsp+80h+var_60] ']"
entry,000000000040137B,0000000000401380,"['B8', 'E0', '59', '60', '00']","['mov eax, offset _ZNSs4_Rep20_S_empty_rep_storageE@@GLIBCXX_3_4 ']"
entry,0000000000401380,0000000000401384,"['48', '8D', '5A', 'E8']","['lea rbx, [rdx-18h] ']"
entry,0000000000401384,0000000000401387,"['48', '3B', 'D8']","['cmp rbx, rax ']"
entry,0000000000401387,000000000040138D,"['0F', '85', '6D', '02', '00', '00']",['jnz loc_4015FA ']
gap,000000000040138D,0000000000401392,"['B8', 'E0', '59', '60', '00']","['None', 'loc_40138D:  ', 'None', 'mov eax, offset _ZNSs4_Rep20_S_empty_rep_storageE@@GLIBCXX_3_4 ']"
entry,0000000000401392,0000000000401396,"['48', '8D', '57', 'E8']","['lea rdx, [rdi-18h] ']"
entry,0000000000401396,0000000000401399,"['48', '3B', 'D0']","['cmp rdx, rax ']"
entry,0000000000401399,000000000040139F,"['0F', '85', '1F', '02', '00', '00']",['jnz loc_4015BE ']
gap,000000000040139F,00000000004013A2,"['49', 'FF', 'C7']","['None', 'loc_40139F:  ', 'None', 'inc r15 ']"
entry,00000000004013A2,00000000004013A6,"['49', '83', 'C6', '08']","['add r14, 8 ']"
entry,00000000004013A6,00000000004013AA,"['49', '83', 'FF', '05']","['cmp r15, 5 ']"
entry,00000000004013AA,00000000004013B0,"['0F', '8C', 'CC', 'FE', 'FF', 'FF']",['jl loc_40127C ']
entry,00000000004013B0,00000000004013B5,"['BF', '64', '33', '40', '00']","['mov edi, offset format  ']"
entry,00000000004013B5,00000000004013BA,"['48', '8D', '74', '24', '04']","['lea rsi, [rsp+80h+var_7C] ']"
entry,00000000004013BA,00000000004013BC,"['33', 'C0']","['xor eax, eax ']"
entry,00000000004013BC,00000000004013C1,"['E8', '7F', 'FC', 'FF', 'FF']",['call _scanf ']
entry,00000000004013C1,00000000004013C4,"['45', '33', 'FF']","['xor r15d, r15d ']"
entry,00000000004013C4,00000000004013C9,"['83', '7C', '24', '04', '00']","['cmp [rsp+80h+var_7C], 0 ']"
entry,00000000004013C9,00000000004013CF,"['0F', '8E', '44', '01', '00', '00']",['jle loc_401513 ']
entry,00000000004013CF,00000000004013D5,"['41', 'BE', 'F8', '59', '60', '00']","['mov r14d, offset unk_6059F8 ']"
gap,00000000004013D5,00000000004013DC,"['48', '8B', '05', 'E4', '44', '20', '00']","['None', 'loc_4013D5:  ', 'mov rax, cs:_ZSt3cin@@GLIBCXX_3_4 ']"
entry,00000000004013DC,00000000004013E1,"['4C', '89', '74', '24', '10']","['mov [rsp+80h+var_70], r14 ']"
entry,00000000004013E1,00000000004013E5,"['48', '8B', '50', 'E8']","['mov rdx, [rax-18h] ']"
entry,00000000004013E5,00000000004013EC,"['48', '8B', '9A', 'B0', '59', '60', '00']","['mov rbx, ds:qword_6059B0[rdx] ']"
entry,00000000004013EC,00000000004013EF,"['48', '85', 'DB']","['test rbx, rbx ']"
entry,00000000004013EF,00000000004013F5,"['0F', '84', 'C4', '01', '00', '00']",['jz loc_4015B9 ']
entry,00000000004013F5,00000000004013F9,"['80', '7B', '38', '00']","['cmp byte ptr [rbx+38h], 0 ']"
entry,00000000004013F9,00000000004013FF,"['0F', '84', '9D', '01', '00', '00']",['jz loc_40159C ']
entry,00000000004013FF,0000000000401403,"['0F', 'BE', '53', '43']","['movsx edx, byte ptr [rbx+43h] ']"
gap,0000000000401403,0000000000401408,"['BF', 'C0', '58', '60', '00']","['None', 'loc_401403:  ', 'mov edi, offset _ZSt3cin@@GLIBCXX_3_4 ']"
entry,0000000000401408,000000000040140D,"['48', '8D', '74', '24', '10']","['lea rsi, [rsp+80h+var_70] ']"
gap,000000000040140D,0000000000401412,"['E8', '2E', 'FB', 'FF', 'FF']","['None', 'call __ZSt7getlineIcSt11char_traitsIcESaIcEERSt13basic_istreamIT_T0_ES7_RSbIS4_S5_T1_ES4_  ']"
entry,0000000000401412,0000000000401417,"['48', '8B', '54', '24', '10']","['mov rdx, [rsp+80h+var_70] ']"
entry,0000000000401417,000000000040141A,"['45', '33', 'ED']","['xor r13d, r13d ']"
entry,000000000040141A,000000000040141E,"['83', '7A', 'E8', '00']","['cmp dword ptr [rdx-18h], 0 ']"
entry,000000000040141E,0000000000401424,"['0F', '8E', 'BF', '00', '00', '00']",['jle loc_4014E3 ']
gap,0000000000401424,0000000000401428,"['83', '7A', 'F8', '00']","['None', 'loc_401424:  ', 'cmp dword ptr [rdx-8], 0 ']"
entry,0000000000401428,000000000040142A,"['7C', '0F']",['jl short loc_401439 ']
entry,000000000040142A,000000000040142F,"['48', '8D', '7C', '24', '10']","['lea rdi, [rsp+80h+var_70]  ']"
entry,000000000040142F,0000000000401434,"['E8', '0C', 'FD', 'FF', 'FF']",['call __ZNSs12_M_leak_hardEv  ']
entry,0000000000401434,0000000000401439,"['48', '8B', '54', '24', '10']","['mov rdx, [rsp+80h+var_70] ']"
gap,0000000000401439,000000000040143E,"['42', '80', '3C', '2A', '20']","['None', 'loc_401439:  ', 'cmp byte ptr [rdx+r13], 20h  ']"
entry,000000000040143E,0000000000401444,"['0F', '84', '8F', '00', '00', '00']",['jz loc_4014D3 ']
entry,0000000000401444,0000000000401448,"['83', '7A', 'F8', '00']","['cmp dword ptr [rdx-8], 0 ']"
entry,0000000000401448,000000000040144A,"['7C', '0F']",['jl short loc_401459 ']
entry,000000000040144A,000000000040144F,"['48', '8D', '7C', '24', '10']","['lea rdi, [rsp+80h+var_70]  ']"
entry,000000000040144F,0000000000401454,"['E8', 'EC', 'FC', 'FF', 'FF']",['call __ZNSs12_M_leak_hardEv  ']
entry,0000000000401454,0000000000401459,"['48', '8B', '54', '24', '10']","['mov rdx, [rsp+80h+var_70] ']"
gap,0000000000401459,000000000040145E,"['BE', '78', '5A', '60', '00']","['None', 'loc_401459:  ', 'mov esi, offset qword_605A78 ']"
entry,000000000040145E,0000000000401465,"['48', '8B', '1D', '1B', '46', '20', '00']","['mov rbx, qword ptr cs:xmmword_605A80 ']"
entry,0000000000401465,0000000000401468,"['48', '89', 'F1']","['mov rcx, rsi ']"
entry,0000000000401468,000000000040146D,"['41', '8A', '44', '15', '00']","['mov al, [r13+rdx+0] ']"
entry,000000000040146D,0000000000401470,"['48', '85', 'DB']","['test rbx, rbx ']"
entry,0000000000401470,0000000000401472,"['74', '1B']",['jz short loc_40148D ']
gap,0000000000401472,0000000000401476,"['40', '8A', '7B', '20']","['None', 'loc_401472:  ', 'mov dil, [rbx+20h] ']"
entry,0000000000401476,0000000000401479,"['40', '3A', 'F8']","['cmp dil, al ']"
entry,0000000000401479,000000000040147B,"['7C', '09']",['jl short loc_401484 ']
entry,000000000040147B,000000000040147E,"['48', '89', 'DE']","['mov rsi, rbx ']"
entry,000000000040147E,0000000000401482,"['48', '8B', '5B', '10']","['mov rbx, [rbx+10h] ']"
entry,0000000000401482,0000000000401484,"['EB', '04']",['jmp short loc_401488 ']
gap,0000000000401484,0000000000401488,"['48', '8B', '5B', '18']","['None', 'None', 'loc_401484:  ', 'mov rbx, [rbx+18h] ']"
gap,0000000000401488,000000000040148B,"['48', '85', 'DB']","['None', 'loc_401488:  ', 'test rbx, rbx ']"
entry,000000000040148B,000000000040148D,"['75', 'E5']",['jnz short loc_401472 ']
gap,000000000040148D,0000000000401490,"['48', '3B', 'F1']","['None', 'loc_40148D:  ', 'cmp rsi, rcx ']"
entry,0000000000401490,0000000000401492,"['74', '05']",['jz short loc_401497 ']
entry,0000000000401492,0000000000401495,"['3A', '46', '20']","['cmp al, [rsi+20h] ']"
entry,0000000000401495,0000000000401497,"['7D', '20']",['jge short loc_4014B7 ']
gap,0000000000401497,000000000040149C,"['BF', '70', '5A', '60', '00']","['None', 'loc_401497:  ', 'mov edi, offset ma ']"
entry,000000000040149C,00000000004014A1,"['48', '8D', '54', '24', '2A']","['lea rdx, [rsp+80h+var_56] ']"
entry,00000000004014A1,00000000004014A5,"['88', '44', '24', '2A']","['mov [rsp+80h+var_56], al ']"
entry,00000000004014A5,00000000004014AA,"['C6', '44', '24', '2B', '00']","['mov [rsp+80h+var_55], 0 ']"
entry,00000000004014AA,00000000004014AF,"['E8', '01', '0A', '00', '00']",['call _ZNSt8_Rb_treeIcSt4pairIKccESt10_Select1stIS2_ESt4lessIcESaIS2_EE17_M_insert_unique_ESt23_Rb_tree_const_iteratorIS2_ERKS2_  ']
entry,00000000004014AF,00000000004014B2,"['48', '89', 'C6']","['mov rsi, rax ']"
entry,00000000004014B2,00000000004014B7,"['48', '8B', '54', '24', '10']","['mov rdx, [rsp+80h+var_70] ']"
gap,00000000004014B7,00000000004014BA,"['8A', '5E', '21']","['None', 'loc_4014B7:  ', 'mov bl, [rsi+21h] ']"
entry,00000000004014BA,00000000004014BE,"['83', '7A', 'F8', '00']","['cmp dword ptr [rdx-8], 0 ']"
entry,00000000004014BE,00000000004014C0,"['7C', '0F']",['jl short loc_4014CF ']
entry,00000000004014C0,00000000004014C5,"['48', '8D', '7C', '24', '10']","['lea rdi, [rsp+80h+var_70]  ']"
entry,00000000004014C5,00000000004014CA,"['E8', '76', 'FC', 'FF', 'FF']",['call __ZNSs12_M_leak_hardEv  ']
entry,00000000004014CA,00000000004014CF,"['48', '8B', '54', '24', '10']","['mov rdx, [rsp+80h+var_70] ']"
gap,00000000004014CF,00000000004014D3,"['42', '88', '1C', '2A']","['None', 'loc_4014CF:  ', 'mov [rdx+r13], bl ']"
gap,00000000004014D3,00000000004014D6,"['49', 'FF', 'C5']","['None', 'loc_4014D3:  ', 'inc r13 ']"
entry,00000000004014D6,00000000004014DA,"['48', '63', '42', 'E8']","['movsxd rax, dword ptr [rdx-18h] ']"
entry,00000000004014DA,00000000004014DD,"['4C', '3B', 'E8']","['cmp r13, rax ']"
entry,00000000004014DD,00000000004014E3,"['0F', '8C', '41', 'FF', 'FF', 'FF']",['jl loc_401424 ']
gap,00000000004014E3,00000000004014E6,"['41', 'FF', 'C7']","['None', 'loc_4014E3:  ', 'inc r15d ']"
entry,00000000004014E6,00000000004014EB,"['BF', '68', '33', '40', '00']","['mov edi, offset aCaseDS  ']"
entry,00000000004014EB,00000000004014EE,"['44', '89', 'FE']","['mov esi, r15d ']"
entry,00000000004014EE,00000000004014F0,"['33', 'C0']","['xor eax, eax ']"
entry,00000000004014F0,00000000004014F5,"['E8', '5B', 'FA', 'FF', 'FF']","['call _printf ', 'None']"
entry,00000000004014F5,00000000004014FA,"['48', '8B', '7C', '24', '10']","['mov rdi, [rsp+80h+var_70] ']"
entry,00000000004014FA,00000000004014FF,"['B8', 'E0', '59', '60', '00']","['mov eax, offset _ZNSs4_Rep20_S_empty_rep_storageE@@GLIBCXX_3_4 ']"
entry,00000000004014FF,0000000000401503,"['48', '8D', '57', 'E8']","['lea rdx, [rdi-18h] ']"
entry,0000000000401503,0000000000401506,"['48', '3B', 'D0']","['cmp rdx, rax ']"
entry,0000000000401506,0000000000401508,"['75', '1D']",['jnz short loc_401525 ']
gap,0000000000401508,000000000040150D,"['44', '3B', '7C', '24', '04']","['None', 'loc_401508:  ', 'None', 'cmp r15d, [rsp+80h+var_7C] ']"
entry,000000000040150D,0000000000401513,"['0F', '8C', 'C2', 'FE', 'FF', 'FF']",['jl loc_4013D5 ']
gap,0000000000401513,0000000000401515,"['33', 'C0']","['None', 'loc_401513:  ', 'xor eax, eax ']"
entry,0000000000401515,0000000000401519,"['48', '83', 'C4', '60']","['add rsp, 60h ']"
entry,0000000000401519,000000000040151A,['5B'],['pop rbx ']
entry,000000000040151A,000000000040151C,"['41', '5F']",['pop r15 ']
entry,000000000040151C,000000000040151E,"['41', '5E']",['pop r14 ']
entry,000000000040151E,0000000000401520,"['41', '5D']",['pop r13 ']
entry,0000000000401520,0000000000401523,"['48', '89', 'EC']","['mov rsp, rbp ']"
entry,0000000000401523,0000000000401524,['5D'],['pop rbp ']
entry,0000000000401524,0000000000401525,['C3'],['retn ']
gap,0000000000401525,000000000040152A,"['B8', '00', '00', '00', '00']","['None', 'None', 'loc_401525:  ', 'mov eax, 0 ']"
entry,000000000040152A,000000000040152D,"['48', '85', 'C0']","['test rax, rax ']"
entry,000000000040152D,000000000040152F,"['74', '0F']",['jz short loc_40153E ']
