type,start_point,end_point,hex_code,d_code
gap,00401040,00401041,['55'],"['None', 'None', 'None', 'None', 'None', 'sub_401040 proc near  ', 'None', 'None', 'var_60 = byte ptr -60h ', 'var_58 = byte ptr -58h ', 'var_50 = dword ptr -50h ', 'var_4C = dword ptr -4Ch ', 'var_48 = dword ptr -48h ', 'var_44 = dword ptr -44h ', 'var_40 = dword ptr -40h ', 'var_3C = dword ptr -3Ch ', 'var_38 = dword ptr -38h ', 'var_34 = dword ptr -34h ', 'var_2C = dword ptr -2Ch ', 'var_28 = dword ptr -28h ', 'var_24 = byte ptr -24h ', 'var_20 = byte ptr -20h ', 'var_1C = byte ptr -1Ch ', 'var_18 = byte ptr -18h ', 'var_14 = dword ptr -14h ', 'var_10 = dword ptr -10h ', 'var_C = dword ptr -0Ch ', 'var_8 = dword ptr -8 ', 'var_4 = dword ptr -4 ', 'arg_0 = dword ptr 8 ', 'arg_4 = dword ptr 0Ch ', 'None', 'push ebp ']"
entry,00401041,00401043,"['8B', 'EC']","['mov ebp, esp ']"
entry,00401043,00401048,"['A1', 'C8', '43', '40', '00']","['mov eax, dword_4043C8 ']"
entry,00401048,0040104B,"['83', 'EC', '64']","['sub esp, 64h ']"
entry,0040104B,0040104C,['53'],['push ebx ']
entry,0040104C,0040104D,['56'],['push esi ']
entry,0040104D,0040104E,['57'],['push edi ']
entry,0040104E,00401051,"['39', '45', '0C']","['cmp [ebp+arg_4], eax ']"
entry,00401051,00401053,"['75', '47']",['jnz short loc_40109A ']
entry,00401053,00401055,"['33', 'F6']","['xor esi, esi ']"
entry,00401055,00401057,"['85', 'C0']","['test eax, eax ']"
entry,00401057,00401059,"['7E', '2A']",['jle short loc_401083 ']
entry,00401059,0040105F,"['8B', '3D', 'E8', '30', '40', '00']","['mov edi, ds:printf ']"
entry,0040105F,00401060,['90'],['nop ']
gap,00401060,00401067,"['8B', '04', 'F5', 'FC', 'FE', '46', '00']","['None', 'loc_401060:  ', 'mov eax, dword_46FEFC[esi*8] ']"
entry,00401067,0040106E,"['8B', '0C', 'F5', 'F8', 'FE', '46', '00']","['mov ecx, dword_46FEF8[esi*8] ']"
entry,0040106E,0040106F,['50'],['push eax ']
entry,0040106F,00401070,['51'],['push ecx ']
entry,00401070,00401075,"['68', '8C', '31', '40', '00']",['push offset Format  ']
entry,00401075,00401077,"['FF', 'D7']",['call edi  ']
entry,00401077,00401078,['46'],['inc esi ']
entry,00401078,0040107B,"['83', 'C4', '0C']","['add esp, 0Ch ']"
entry,0040107B,00401081,"['3B', '35', 'C8', '43', '40', '00']","['cmp esi, dword_4043C8 ']"
entry,00401081,00401083,"['7C', 'DD']",['jl short loc_401060 ']
gap,00401083,00401088,"['68', '93', '31', '40', '00']","['None', 'loc_401083:  ', 'push offset Str  ']"
entry,00401088,0040108E,"['FF', '15', 'E0', '30', '40', '00']",['call ds:puts ']
entry,0040108E,00401091,"['83', 'C4', '04']","['add esp, 4 ']"
gap,00401091,00401093,"['B0', '01']","['None', 'loc_401091:  ', 'None', 'mov al, 1 ']"
entry,00401093,00401094,['5F'],['pop edi ']
entry,00401094,00401095,['5E'],['pop esi ']
entry,00401095,00401096,['5B'],['pop ebx ']
entry,00401096,00401098,"['8B', 'E5']","['mov esp, ebp ']"
entry,00401098,00401099,['5D'],['pop ebp ']
entry,00401099,0040109A,['C3'],['retn ']
gap,0040109A,004010A1,"['83', '3D', '60', '21', '47', '00', '00']","['None', 'None', 'loc_40109A:  ', 'cmp dword_472160, 0 ']"
entry,004010A1,004010A7,"['0F', '84', '30', '03', '00', '00']",['jz loc_4013D7 ']
entry,004010A7,004010AD,"['8B', '15', '5C', '21', '47', '00']","['mov edx, dword_47215C ']"
entry,004010AD,004010AF,"['8B', '02']","['mov eax, [edx] ']"
entry,004010AF,004010B2,"['8B', '78', '0C']","['mov edi, [eax+0Ch] ']"
entry,004010B2,004010B5,"['8B', '58', '10']","['mov ebx, [eax+10h] ']"
entry,004010B5,004010B6,['50'],['push eax ']
entry,004010B6,004010B9,"['8D', '45', 'EC']","['lea eax, [ebp+var_14] ']"
entry,004010B9,004010BA,['50'],['push eax ']
entry,004010BA,004010BD,"['89', '7D', 'D4']","['mov [ebp+var_2C], edi ']"
entry,004010BD,004010C0,"['89', '5D', 'D8']","['mov [ebp+var_28], ebx ']"
entry,004010C0,004010C5,"['E8', 'BB', '04', '00', '00']",['call sub_401580 ']
entry,004010C5,004010C8,"['8B', '75', '08']","['mov esi, [ebp+arg_0] ']"
entry,004010C8,004010CF,"['80', 'BE', '98', 'FA', '46', '00', '00']","['cmp byte_46FA98[esi], 0 ']"
entry,004010CF,004010D1,"['74', '0D']",['jz short loc_4010DE ']
gap,004010D1,004010D2,['46'],"['None', 'loc_4010D1:  ', 'inc esi ']"
entry,004010D2,004010D9,"['80', 'BE', '98', 'FA', '46', '00', '00']","['cmp byte_46FA98[esi], 0 ']"
entry,004010D9,004010DB,"['75', 'F6']",['jnz short loc_4010D1 ']
entry,004010DB,004010DE,"['89', '75', '08']","['mov [ebp+arg_0], esi ']"
gap,004010DE,004010E0,"['8B', 'C6']","['None', 'loc_4010DE:  ', 'mov eax, esi ']"
entry,004010E0,004010E3,"['89', '45', 'FC']","['mov [ebp+var_4], eax ']"
entry,004010E3,004010E9,"['3B', '35', 'C8', '43', '40', '00']","['cmp esi, dword_4043C8 ']"
entry,004010E9,004010EF,"['0F', '8D', 'C1', '02', '00', '00']",['jge loc_4013B0 ']
entry,004010EF,004010F1,"['EB', '06']",['jmp short loc_4010F7 ']
gap,004010F1,004010F4,"['8B', '5D', 'D8']","['None', 'None', 'loc_4010F1:  ', 'mov ebx, [ebp+var_28] ']"
entry,004010F4,004010F7,"['8B', '7D', 'D4']","['mov edi, [ebp+var_2C] ']"
gap,004010F7,004010FE,"['80', 'B8', '98', 'FA', '46', '00', '00']","['None', 'loc_4010F7:  ', 'cmp byte_46FA98[eax], 0 ']"
entry,004010FE,00401104,"['0F', '85', '9C', '02', '00', '00']",['jnz loc_4013A0 ']
entry,00401104,0040110B,"['89', '3C', 'C5', 'F8', 'FE', '46', '00']","['mov dword_46FEF8[eax*8], edi ']"
entry,0040110B,00401112,"['89', '1C', 'C5', 'FC', 'FE', '46', '00']","['mov dword_46FEFC[eax*8], ebx ']"
entry,00401112,00401114,"['85', 'FF']","['test edi, edi ']"
entry,00401114,00401116,"['74', '0E']",['jz short loc_401124 ']
entry,00401116,0040111D,"['8B', '0C', '85', 'D8', '43', '40', '00']","['mov ecx, dword_4043D8[eax*4] ']"
entry,0040111D,00401124,"['01', '0C', 'C5', 'F8', 'FE', '46', '00']","['add dword_46FEF8[eax*8], ecx ']"
gap,00401124,00401126,"['85', 'DB']","['None', 'loc_401124:  ', 'test ebx, ebx ']"
entry,00401126,00401128,"['74', '0E']",['jz short loc_401136 ']
entry,00401128,0040112F,"['8B', '14', '85', 'D8', '43', '40', '00']","['mov edx, dword_4043D8[eax*4] ']"
entry,0040112F,00401136,"['01', '14', 'C5', 'FC', 'FE', '46', '00']","['add dword_46FEFC[eax*8], edx ']"
gap,00401136,0040113D,"['8B', '14', 'C5', 'F8', 'FE', '46', '00']","['None', 'loc_401136:  ', 'mov edx, dword_46FEF8[eax*8] ']"
entry,0040113D,00401140,"['89', '55', 'F4']","['mov [ebp+var_C], edx ']"
entry,00401140,00401146,"['3B', '15', 'D0', '43', '40', '00']","['cmp edx, dword_4043D0 ']"
entry,00401146,0040114C,"['0F', '8F', '54', '02', '00', '00']",['jg loc_4013A0 ']
entry,0040114C,00401153,"['8B', '0C', 'C5', 'FC', 'FE', '46', '00']","['mov ecx, dword_46FEFC[eax*8] ']"
entry,00401153,00401156,"['89', '4D', 'F8']","['mov [ebp+var_8], ecx ']"
entry,00401156,0040115C,"['3B', '0D', 'CC', '43', '40', '00']","['cmp ecx, dword_4043CC ']"
entry,0040115C,00401162,"['0F', '8F', '3E', '02', '00', '00']",['jg loc_4013A0 ']
entry,00401162,00401168,"['8B', '3D', 'E8', 'FE', '46', '00']","['mov edi, Src ']"
entry,00401168,0040116E,"['2B', '3D', 'E4', 'FE', '46', '00']","['sub edi, Dst ']"
entry,0040116E,00401170,"['33', 'DB']","['xor ebx, ebx ']"
entry,00401170,00401173,"['C1', 'FF', '02']","['sar edi, 2 ']"
entry,00401173,00401175,"['85', 'FF']","['test edi, edi ']"
entry,00401175,00401177,"['7E', '69']",['jle short loc_4011E0 ']
entry,00401177,0040117E,"['8B', '04', '85', 'D8', '43', '40', '00']","['mov eax, dword_4043D8[eax*4] ']"
entry,0040117E,00401181,"['89', '45', 'EC']","['mov [ebp+var_14], eax ']"
entry,00401181,00401183,"['EB', '06']",['jmp short loc_401189 ']
gap,00401183,00401186,"['8B', '55', 'F4']","['None', 'None', 'loc_401183:  ', 'mov edx, [ebp+var_C] ']"
entry,00401186,00401189,"['8B', '4D', 'F8']","['mov ecx, [ebp+var_8] ']"
gap,00401189,0040118E,"['A1', 'E4', 'FE', '46', '00']","['None', 'loc_401189:  ', 'mov eax, Dst ']"
entry,0040118E,00401191,"['8B', '34', '98']","['mov esi, [eax+ebx*4] ']"
entry,00401191,00401198,"['2B', '0C', 'F5', 'FC', 'FE', '46', '00']","['sub ecx, dword_46FEFC[esi*8] ']"
entry,00401198,0040119F,"['2B', '14', 'F5', 'F8', 'FE', '46', '00']","['sub edx, dword_46FEF8[esi*8] ']"
entry,0040119F,004011A2,"['89', '4D', 'F0']","['mov [ebp+var_10], ecx ']"
entry,004011A2,004011A5,"['DB', '45', 'F0']",['fild [ebp+var_10] ']
entry,004011A5,004011A8,"['89', '55', 'F0']","['mov [ebp+var_10], edx ']"
entry,004011A8,004011AB,"['DB', '45', 'F0']",['fild [ebp+var_10] ']
entry,004011AB,004011AD,"['DC', 'C8']","['fmul st, st ']"
entry,004011AD,004011AF,"['D9', 'C1']",['fld st(1) ']
entry,004011AF,004011B1,"['DE', 'CA']","['fmulp st(2), st ']"
entry,004011B1,004011B3,"['DE', 'C1']","['faddp st(1), st ']"
entry,004011B3,004011B8,"['E8', 'F8', '19', '00', '00']",['call _CIsqrt ']
entry,004011B8,004011BF,"['8B', '0C', 'B5', 'D8', '43', '40', '00']","['mov ecx, dword_4043D8[esi*4] ']"
entry,004011BF,004011C2,"['03', '4D', 'EC']","['add ecx, [ebp+var_14] ']"
entry,004011C2,004011C5,"['89', '4D', 'F0']","['mov [ebp+var_10], ecx ']"
entry,004011C5,004011C8,"['DB', '45', 'F0']",['fild [ebp+var_10] ']
entry,004011C8,004011CE,"['DC', '25', '80', '31', '40', '00']",['fsub ds:dbl_403180 ']
entry,004011CE,004011D0,"['DE', 'D9']",['fcompp ']
entry,004011D0,004011D2,"['DF', 'E0']",['fnstsw ax ']
entry,004011D2,004011D5,"['F6', 'C4', '41']","['test ah, 41h ']"
entry,004011D5,004011DB,"['0F', '84', 'BF', '01', '00', '00']",['jz loc_40139A ']
entry,004011DB,004011DC,['43'],['inc ebx ']
entry,004011DC,004011DE,"['3B', 'DF']","['cmp ebx, edi ']"
entry,004011DE,004011E0,"['7C', 'A3']",['jl short loc_401183 ']
gap,004011E0,004011E3,"['8D', '45', 'FC']","['None', 'loc_4011E0:  ', 'lea eax, [ebp+var_4] ']"
entry,004011E3,004011E8,"['E8', '78', '06', '00', '00']",['call sub_401860 ']
entry,004011E8,004011EB,"['8B', '75', 'FC']","['mov esi, [ebp+var_4] ']"
entry,004011EB,004011F2,"['8B', '14', 'B5', 'D8', '43', '40', '00']","['mov edx, dword_4043D8[esi*4] ']"
entry,004011F2,004011F9,"['8B', '04', 'F5', 'FC', 'FE', '46', '00']","['mov eax, dword_46FEFC[esi*8] ']"
entry,004011F9,00401200,"['8B', '0C', 'F5', 'F8', 'FE', '46', '00']","['mov ecx, dword_46FEF8[esi*8] ']"
entry,00401200,00401207,"['8D', '3C', 'F5', 'FC', 'FE', '46', '00']","['lea edi, dword_46FEFC[esi*8] ']"
entry,00401207,0040120E,"['8D', '1C', 'F5', 'F8', 'FE', '46', '00']","['lea ebx, dword_46FEF8[esi*8] ']"
entry,0040120E,00401210,"['2B', 'C2']","['sub eax, edx ']"
entry,00401210,00401212,"['03', 'CA']","['add ecx, edx ']"
entry,00401212,00401215,"['89', '45', 'EC']","['mov [ebp+var_14], eax ']"
entry,00401215,00401217,"['85', 'C0']","['test eax, eax ']"
entry,00401217,0040121E,"['C6', '86', '98', 'FA', '46', '00', '01']","['mov byte_46FA98[esi], 1 ']"
entry,0040121E,00401221,"['89', '7D', 'F4']","['mov [ebp+var_C], edi ']"
entry,00401221,00401228,"['C7', '45', 'F0', '00', '00', '00', '00']","['mov [ebp+var_10], 0 ']"
entry,00401228,0040122B,"['89', '5D', 'F8']","['mov [ebp+var_8], ebx ']"
entry,0040122B,0040122E,"['8D', '45', 'EC']","['lea eax, [ebp+var_14] ']"
entry,0040122E,00401230,"['7F', '03']",['jg short loc_401233 ']
entry,00401230,00401233,"['8D', '45', 'F0']","['lea eax, [ebp+var_10] ']"
gap,00401233,00401235,"['8B', '00']","['None', 'loc_401233:  ', 'mov eax, [eax] ']"
entry,00401235,00401238,"['89', '4D', 'C8']","['mov [ebp+var_38], ecx ']"
entry,00401238,0040123B,"['89', '45', 'CC']","['mov [ebp+var_34], eax ']"
entry,0040123B,00401241,"['3B', '0D', 'D0', '43', '40', '00']","['cmp ecx, dword_4043D0 ']"
entry,00401241,00401243,"['7F', '23']",['jg short loc_401266 ']
entry,00401243,00401249,"['3B', '05', 'CC', '43', '40', '00']","['cmp eax, dword_4043CC ']"
entry,00401249,0040124B,"['7F', '1B']",['jg short loc_401266 ']
entry,0040124B,0040124E,"['8D', '75', 'C8']","['lea esi, [ebp+var_38] ']"
entry,0040124E,00401253,"['E8', 'CD', '0F', '00', '00']",['call sub_402220 ']
entry,00401253,00401255,"['8B', 'D8']","['mov ebx, eax ']"
entry,00401255,00401258,"['8D', '7D', 'A8']","['lea edi, [ebp+var_58] ']"
entry,00401258,0040125D,"['E8', '23', '0D', '00', '00']",['call sub_401F80 ']
entry,0040125D,00401260,"['8B', '7D', 'F4']","['mov edi, [ebp+var_C] ']"
entry,00401260,00401263,"['8B', '75', 'FC']","['mov esi, [ebp+var_4] ']"
entry,00401263,00401266,"['8B', '5D', 'F8']","['mov ebx, [ebp+var_8] ']"
gap,00401266,0040126D,"['8B', '14', 'B5', 'D8', '43', '40', '00']","['None', 'loc_401266:  ', 'None', 'mov edx, dword_4043D8[esi*4] ']"
entry,0040126D,0040126F,"['8B', '03']","['mov eax, [ebx] ']"
entry,0040126F,00401271,"['8B', '0F']","['mov ecx, [edi] ']"
entry,00401271,00401273,"['2B', 'C2']","['sub eax, edx ']"
entry,00401273,00401275,"['03', 'CA']","['add ecx, edx ']"
entry,00401275,00401278,"['89', '45', 'EC']","['mov [ebp+var_14], eax ']"
entry,00401278,0040127A,"['85', 'C0']","['test eax, eax ']"
entry,0040127A,00401281,"['C7', '45', 'F0', '00', '00', '00', '00']","['mov [ebp+var_10], 0 ']"
entry,00401281,00401284,"['8D', '45', 'EC']","['lea eax, [ebp+var_14] ']"
entry,00401284,00401286,"['7F', '03']",['jg short loc_401289 ']
entry,00401286,00401289,"['8D', '45', 'F0']","['lea eax, [ebp+var_10] ']"
gap,00401289,0040128B,"['8B', '00']","['None', 'loc_401289:  ', 'mov eax, [eax] ']"
entry,0040128B,0040128E,"['89', '45', 'C0']","['mov [ebp+var_40], eax ']"
entry,0040128E,00401291,"['89', '4D', 'C4']","['mov [ebp+var_3C], ecx ']"
entry,00401291,00401297,"['3B', '05', 'D0', '43', '40', '00']","['cmp eax, dword_4043D0 ']"
entry,00401297,00401299,"['7F', '23']",['jg short loc_4012BC ']
entry,00401299,0040129F,"['3B', '0D', 'CC', '43', '40', '00']","['cmp ecx, dword_4043CC ']"
entry,0040129F,004012A1,"['7F', '1B']",['jg short loc_4012BC ']
entry,004012A1,004012A4,"['8D', '75', 'C0']","['lea esi, [ebp+var_40] ']"
entry,004012A4,004012A9,"['E8', '77', '0F', '00', '00']",['call sub_402220 ']
entry,004012A9,004012AB,"['8B', 'D8']","['mov ebx, eax ']"
entry,004012AB,004012AE,"['8D', '7D', 'A0']","['lea edi, [ebp+var_60] ']"
entry,004012AE,004012B3,"['E8', 'CD', '0C', '00', '00']",['call sub_401F80 ']
entry,004012B3,004012B6,"['8B', '7D', 'F4']","['mov edi, [ebp+var_C] ']"
entry,004012B6,004012B9,"['8B', '75', 'FC']","['mov esi, [ebp+var_4] ']"
entry,004012B9,004012BC,"['8B', '5D', 'F8']","['mov ebx, [ebp+var_8] ']"
gap,004012BC,004012BF,"['8B', '55', '0C']","['None', 'loc_4012BC:  ', 'None', 'mov edx, [ebp+arg_4] ']"
entry,004012BF,004012C2,"['8B', '45', '08']","['mov eax, [ebp+arg_0] ']"
entry,004012C2,004012C3,['42'],['inc edx ']
entry,004012C3,004012C4,['52'],['push edx ']
entry,004012C4,004012C5,['50'],['push eax ']
entry,004012C5,004012CA,"['E8', '76', 'FD', 'FF', 'FF']",['call sub_401040 ']
entry,004012CA,004012CD,"['83', 'C4', '08']","['add esp, 8 ']"
entry,004012CD,004012CF,"['84', 'C0']","['test al, al ']"
entry,004012CF,004012D5,"['0F', '85', 'BC', 'FD', 'FF', 'FF']",['jnz loc_401091 ']
entry,004012D5,004012DC,"['8B', '14', 'B5', 'D8', '43', '40', '00']","['mov edx, dword_4043D8[esi*4] ']"
entry,004012DC,004012DE,"['8B', '07']","['mov eax, [edi] ']"
entry,004012DE,004012E0,"['8B', '0B']","['mov ecx, [ebx] ']"
entry,004012E0,004012E2,"['2B', 'C2']","['sub eax, edx ']"
entry,004012E2,004012E4,"['03', 'CA']","['add ecx, edx ']"
entry,004012E4,004012E7,"['89', '45', 'EC']","['mov [ebp+var_14], eax ']"
entry,004012E7,004012E9,"['85', 'C0']","['test eax, eax ']"
entry,004012E9,004012F0,"['C7', '45', 'F0', '00', '00', '00', '00']","['mov [ebp+var_10], 0 ']"
entry,004012F0,004012F3,"['8D', '45', 'EC']","['lea eax, [ebp+var_14] ']"
entry,004012F3,004012F5,"['7F', '03']",['jg short loc_4012F8 ']
entry,004012F5,004012F8,"['8D', '45', 'F0']","['lea eax, [ebp+var_10] ']"
gap,004012F8,004012FA,"['8B', '00']","['None', 'loc_4012F8:  ', 'mov eax, [eax] ']"
entry,004012FA,004012FD,"['89', '4D', 'B8']","['mov [ebp+var_48], ecx ']"
entry,004012FD,00401300,"['89', '45', 'BC']","['mov [ebp+var_44], eax ']"
entry,00401300,00401306,"['3B', '0D', 'D0', '43', '40', '00']","['cmp ecx, dword_4043D0 ']"
entry,00401306,00401308,"['7F', '23']",['jg short loc_40132B ']
entry,00401308,0040130E,"['3B', '05', 'CC', '43', '40', '00']","['cmp eax, dword_4043CC ']"
entry,0040130E,00401310,"['7F', '1B']",['jg short loc_40132B ']
entry,00401310,00401313,"['8D', '4D', 'E8']","['lea ecx, [ebp+var_18] ']"
entry,00401313,00401314,['51'],['push ecx ']
entry,00401314,00401317,"['8D', '5D', 'B8']","['lea ebx, [ebp+var_48] ']"
entry,00401317,0040131C,"['E8', 'C4', '04', '00', '00']",['call sub_4017E0 ']
entry,0040131C,0040131E,"['8B', '10']","['mov edx, [eax] ']"
entry,0040131E,0040131F,['52'],['push edx ']
entry,0040131F,00401322,"['8D', '45', 'E4']","['lea eax, [ebp+var_1C] ']"
entry,00401322,00401323,['50'],['push eax ']
entry,00401323,00401328,"['E8', '58', '02', '00', '00']",['call sub_401580 ']
entry,00401328,0040132B,"['8B', '5D', 'F8']","['mov ebx, [ebp+var_8] ']"
gap,0040132B,00401332,"['8B', '14', 'B5', 'D8', '43', '40', '00']","['None', 'loc_40132B:  ', 'None', 'mov edx, dword_4043D8[esi*4] ']"
entry,00401332,00401334,"['8B', '03']","['mov eax, [ebx] ']"
entry,00401334,00401336,"['8B', '0F']","['mov ecx, [edi] ']"
entry,00401336,00401338,"['2B', 'C2']","['sub eax, edx ']"
entry,00401338,0040133A,"['03', 'CA']","['add ecx, edx ']"
entry,0040133A,0040133D,"['89', '45', 'EC']","['mov [ebp+var_14], eax ']"
entry,0040133D,0040133F,"['85', 'C0']","['test eax, eax ']"
entry,0040133F,00401346,"['C7', '45', 'F0', '00', '00', '00', '00']","['mov [ebp+var_10], 0 ']"
entry,00401346,00401349,"['8D', '45', 'EC']","['lea eax, [ebp+var_14] ']"
entry,00401349,0040134B,"['7F', '03']",['jg short loc_40134E ']
entry,0040134B,0040134E,"['8D', '45', 'F0']","['lea eax, [ebp+var_10] ']"
gap,0040134E,00401350,"['8B', '00']","['None', 'loc_40134E:  ', 'mov eax, [eax] ']"
entry,00401350,00401353,"['89', '45', 'B0']","['mov [ebp+var_50], eax ']"
entry,00401353,00401356,"['89', '4D', 'B4']","['mov [ebp+var_4C], ecx ']"
entry,00401356,0040135C,"['3B', '05', 'D0', '43', '40', '00']","['cmp eax, dword_4043D0 ']"
entry,0040135C,0040135E,"['7F', '20']",['jg short loc_40137E ']
entry,0040135E,00401364,"['3B', '0D', 'CC', '43', '40', '00']","['cmp ecx, dword_4043CC ']"
entry,00401364,00401366,"['7F', '18']",['jg short loc_40137E ']
entry,00401366,00401369,"['8D', '4D', 'E0']","['lea ecx, [ebp+var_20] ']"
entry,00401369,0040136A,['51'],['push ecx ']
entry,0040136A,0040136D,"['8D', '5D', 'B0']","['lea ebx, [ebp+var_50] ']"
entry,0040136D,00401372,"['E8', '6E', '04', '00', '00']",['call sub_4017E0 ']
entry,00401372,00401374,"['8B', '10']","['mov edx, [eax] ']"
entry,00401374,00401375,['52'],['push edx ']
entry,00401375,00401378,"['8D', '45', 'DC']","['lea eax, [ebp+var_24] ']"
entry,00401378,00401379,['50'],['push eax ']
entry,00401379,0040137E,"['E8', '02', '02', '00', '00']",['call sub_401580 ']
gap,0040137E,00401384,"['8B', '0D', 'E4', 'FE', '46', '00']","['None', 'loc_40137E:  ', 'None', 'mov ecx, Dst ']"
entry,00401384,0040138A,"['3B', '0D', 'E8', 'FE', '46', '00']","['cmp ecx, Src ']"
entry,0040138A,0040138C,"['74', '07']",['jz short loc_401393 ']
entry,0040138C,00401393,"['83', '2D', 'E8', 'FE', '46', '00', '04']","['sub Src, 4 ']"
gap,00401393,0040139A,"['C6', '86', '98', 'FA', '46', '00', '00']","['None', 'loc_401393:  ', 'mov byte_46FA98[esi], 0 ']"
gap,0040139A,0040139D,"['8B', '75', '08']","['None', 'loc_40139A:  ', 'mov esi, [ebp+arg_0] ']"
entry,0040139D,004013A0,"['8B', '45', 'FC']","['mov eax, [ebp+var_4] ']"
gap,004013A0,004013A1,['40'],"['None', 'loc_4013A0:  ', 'None', 'inc eax ']"
entry,004013A1,004013A4,"['89', '45', 'FC']","['mov [ebp+var_4], eax ']"
entry,004013A4,004013AA,"['3B', '05', 'C8', '43', '40', '00']","['cmp eax, dword_4043C8 ']"
entry,004013AA,004013B0,"['0F', '8C', '41', 'FD', 'FF', 'FF']",['jl loc_4010F1 ']
gap,004013B0,004013B3,"['8B', '55', '0C']","['None', 'loc_4013B0:  ', 'mov edx, [ebp+arg_4] ']"
entry,004013B3,004013B4,['52'],['push edx ']
entry,004013B4,004013B5,['56'],['push esi ']
entry,004013B5,004013BA,"['E8', '86', 'FC', 'FF', 'FF']",['call sub_401040 ']
entry,004013BA,004013BD,"['83', 'C4', '08']","['add esp, 8 ']"
entry,004013BD,004013BF,"['84', 'C0']","['test al, al ']"
entry,004013BF,004013C5,"['0F', '85', 'CC', 'FC', 'FF', 'FF']",['jnz loc_401091 ']
entry,004013C5,004013C8,"['8D', '75', 'D4']","['lea esi, [ebp+var_2C] ']"
entry,004013C8,004013CD,"['E8', '53', '0E', '00', '00']",['call sub_402220 ']
entry,004013CD,004013CF,"['8B', 'D8']","['mov ebx, eax ']"
entry,004013CF,004013D2,"['8D', '7D', 'A0']","['lea edi, [ebp+var_60] ']"
entry,004013D2,004013D7,"['E8', 'A9', '0B', '00', '00']",['call sub_401F80 ']
gap,004013D7,004013D8,['5F'],"['None', 'loc_4013D7:  ', 'pop edi ']"
entry,004013D8,004013D9,['5E'],['pop esi ']
entry,004013D9,004013DB,"['32', 'C0']","['xor al, al ']"
entry,004013DB,004013DC,['5B'],['pop ebx ']
entry,004013DC,004013DE,"['8B', 'E5']","['mov esp, ebp ']"
entry,004013DE,004013DF,['5D'],['pop ebp ']
entry,004013DF,004013E0,['C3'],"['retn ', 'sub_401040 endp ', 'None']"
gap,004013E0,004013E1,['55'],"['None', 'None', 'None', 'None', 'None', 'None', '_main proc near  ', 'None', 'var_14 = dword ptr -14h ', 'var_10 = dword ptr -10h ', 'var_C = byte ptr -0Ch ', 'var_8 = dword ptr -8 ', 'var_4 = dword ptr -4 ', 'argc = dword ptr 8 ', 'argv = dword ptr 0Ch ', 'envp = dword ptr 10h ', 'None', 'push ebp ']"
entry,004013E1,004013E3,"['8B', 'EC']","['mov ebp, esp ']"
entry,004013E3,004013E6,"['83', 'E4', 'F8']","['and esp, 0FFFFFFF8h ']"
entry,004013E6,004013E9,"['83', 'EC', '14']","['sub esp, 14h ']"
entry,004013E9,004013EF,"['8B', '0D', '74', '30', '40', '00']","['mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ']"
entry,004013EF,004013F0,['53'],['push ebx ']
entry,004013F0,004013F1,['56'],['push esi ']
entry,004013F1,004013F2,['57'],['push edi ']
entry,004013F2,004013F6,"['8D', '44', '24', '10']","['lea eax, [esp+20h+var_10] ']"
entry,004013F6,004013F7,['50'],['push eax ']
entry,004013F7,004013FD,"['FF', '15', '58', '30', '40', '00']",['call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ']
entry,004013FD,00401401,"['8B', '44', '24', '10']","['mov eax, [esp+20h+var_10] ']"
