idiom,label,count
pop r12  | * | loc_4011D6:  ,icc,1
loc_4011D6:   | * | call _getenv ,icc,1
call _getenv  | * | jz short loc_401257 ,icc,1
"jz short loc_401257  | * | lea rdi, [rsp+168h+dest]  ",icc,1
"mov r12, rax  | * | jz short loc_401257 ",icc,1
"jz short loc_401257  | * | lea rsi, [rsp+168h+dest]  ",icc,1
"mov byte ptr [r12], 2Eh   | * | loc_401257:  ",icc,1
"loc_401257:   | * | cmp rdi, 0FFFFFFFFFFFFFFFFh ",icc,1
"mov rdi, cs:message_catalog  | * | jnz loc_401106 ",icc,1
"cmp rdi, 0FFFFFFFFFFFFFFFFh  | * | jmp loc_401124 ",icc,1
jnz loc_401106  | * | loc_40126D:  ,icc,1
"jmp loc_401124  | * | mov rdi, cs:message_catalog ",icc,1
loc_40126D:   | * | jmp loc_401145 ,icc,1
jmp loc_401145  | * | align 20h ,icc,1
align 20h  | * | __libirc_print proc near  ,icc,10
"movzx r11d, al  | * | lea r11, loc_4012E7 ",icc,1
"lea r11, loc_4012E7  | * | lea rax, [rsp+168h+var_39] ",icc,1
"movaps xmmword ptr [rax-6Fh], xmm1  | * | loc_4012E7:  ",icc,1
"loc_4012E7:   | * | mov r15d, edx ",icc,1
"mov r13d, edi  | * | jnz short loc_40131C ",icc,1
jnz short loc_40131C  | * | jz loc_40142E ,icc,1
"cmp r13d, 1  | * | lea rdi, aCaseDD+0Ch  ",icc,3
"jz loc_40142E  | * | xor eax, eax ",icc,1
"lea rdi, aCaseDD+0Ch   | * | call _printf ",icc,6
pop r13  | * | loc_40131C:  ,icc,1
loc_40131C:   | * | jz short loc_401373 ,icc,1
"jz short loc_401373  | * | xor esi, esi  ",icc,1
"mov cs:message_catalog, rax  | * | jz loc_401455 ",icc,1
jz loc_401455  | * | loc_401355:  ,icc,1
"loc_401355:   | * | lea rcx, off_603048  ",icc,1
"mov cs:use_internal_msg, 0  | * | jmp short loc_401394 ",icc,1
"mov rcx, [rax+rcx]   | * | loc_401373:  ",icc,1
"jmp short loc_401394  | * | mov ebx, cs:use_internal_msg ",icc,1
"loc_401373:   | * | movsxd rax, r14d ",icc,1
"mov ebx, cs:use_internal_msg  | * | lea rcx, off_603048  ",icc,2
"lea rcx, off_603048   | * | test ebx, ebx ",icc,2
"test ebx, ebx  | * | jnz short loc_4013A4 ",icc,1
"mov rcx, [rax+rcx]  | * | jmp loc_401523 ",icc,1
jnz short loc_4013A4  | * | loc_401394:  ,icc,1
"jmp loc_401523  | * | mov esi, 1  ",icc,1
"loc_401394:   | * | mov edx, r14d  ",icc,1
call _catgets  | * | loc_4013A4:  ,icc,1
loc_4013A4:   | * | jle short loc_4013FD ,icc,1
"jle short loc_4013FD  | * | lea rax, [rsp+168h+arg_0] ",icc,1
call _vsprintf  | * | loc_4013FD:  ,icc,1
loc_4013FD:   | * | jz loc_4014E8 ,icc,1
"jz loc_4014E8  | * | xor eax, eax ",icc,1
"xor eax, eax  | * | lea rdi, aCaseDD+0Ch  ",icc,3
pop r13  | * | loc_40142E:  ,icc,1
"loc_40142E:   | * | lea rsi, aCaseDD+0Ch  ",icc,1
"lea rsi, aCaseDD+0Ch   | * | xor eax, eax ",icc,6
pop r13  | * | loc_401455:  ,icc,1
loc_401455:   | * | call _getenv ,icc,1
call _getenv  | * | jz short loc_4014D2 ,icc,1
"jz short loc_4014D2  | * | lea rdi, [rsp+168h+dest]  ",icc,1
"mov rbx, rax  | * | jz short loc_4014D2 ",icc,1
"jz short loc_4014D2  | * | lea rsi, [rsp+168h+dest]  ",icc,1
"mov byte ptr [rbx], 2Eh   | * | loc_4014D2:  ",icc,1
"loc_4014D2:   | * | cmp rdi, 0FFFFFFFFFFFFFFFFh ",icc,1
"mov rdi, cs:message_catalog  | * | jnz loc_401355 ",icc,1
"cmp rdi, 0FFFFFFFFFFFFFFFFh  | * | jmp loc_401373 ",icc,1
jnz loc_401355  | * | loc_4014E8:  ,icc,1
"jmp loc_401373  | * | mov rax, cs:stderr_ptr ",icc,1
"loc_4014E8:   | * | mov rsi, rcx  ",icc,1
"call _fprintf  | * | lea rsi, aCaseDD+0Ch  ",icc,3
pop r13  | * | loc_401523:  ,icc,1
loc_401523:   | * | jmp loc_401394 ,icc,1
jmp loc_401394  | * | align 10h ,icc,1
align 10h  | * | __intel_cpu_features_init_x proc near ,icc,10
align 10h  | * | __intel_cpu_features_init proc near  ,icc,10
"xor sil, sil  | * | jz loc_4018CF ",icc,1
jz loc_4018CF  | * | jz loc_4018DC ,icc,1
"cmp r11d, 1  | * | loc_4015A0:  ",icc,1
"jz loc_4018DC  | * | mov eax, 1 ",icc,1
loc_4015A0:   | * | cpuid ,icc,1
"cmovnz r8, rcx  | * | jz loc_4016D4 ",icc,1
"jz loc_4016D4  | * | mov r10, r8 ",icc,1
"test r10d, 20000000h  | * | loc_4016D4:  ",icc,1
"loc_4016D4:   | * | or rax, 20000h ",icc,1
"cmovnz r8, rax  | * | jnz short loc_4016F8 ",icc,1
"jnz short loc_4016F8  | * | xor ecx, ecx ",icc,1
cpuid  | * | loc_4016F8:  ,icc,1
"loc_4016F8:   | * | mov rcx, r8 ",icc,1
"cmovnz r8, rax  | * | jz loc_401886 ",icc,1
jz loc_401886  | * | xgetbv ,icc,1
"and edx, 6  | * | jnz loc_401886 ",icc,1
"jnz loc_401886  | * | or rdx, 10000h ",icc,1
"and edi, 18h  | * | jnz short loc_40181A ",icc,1
"jnz short loc_40181A  | * | mov rdx, 1000000000h ",icc,1
"test r10d, 4000h  | * | loc_40181A:  ",icc,1
"loc_40181A:   | * | cmp eax, 0E0h ",icc,1
"and eax, 0E0h  | * | jnz short loc_401886 ",icc,1
"jnz short loc_401886  | * | mov rdx, 400000000h ",icc,1
"test r10d, 4000000h  | * | loc_401886:  ",icc,1
"loc_401886:   | * | shr eax, 0Ch ",icc,1
"add eax, r9d  | * | jz short loc_4018AB ",icc,1
jz short loc_4018AB  | * | jz short loc_4018AB ,icc,1
jz short loc_4018AB  | * | jnz short loc_4018B0 ,icc,1
"cmp eax, 27h   | * | loc_4018AB:  ",icc,1
"jnz short loc_4018B0  | * | bts r8, 1Fh ",icc,1
loc_4018AB:   | * | loc_4018B0:  ,icc,1
loc_4018B0:   | * | jz short loc_4018BF ,icc,1
jz short loc_4018BF  | * | pop rbx ,icc,1
pop rbx  | * | loc_4018BF:  ,icc,1
"loc_4018BF:   | * | mov cs:__intel_cpu_feature_indicator_x, r8 ",icc,1
pop rbx  | * | loc_4018CF:  ,icc,1
loc_4018CF:   | * | pop rbx ,icc,1
pop rbx  | * | loc_4018DC:  ,icc,1
loc_4018DC:   | * | jnz short loc_4018CF ,icc,1
jnz short loc_4018CF  | * | jnz short loc_4018CF ,icc,2
"cmp [rsp+8+var_10], 6C65746Eh  | * | jmp loc_4015A0 ",icc,1
jnz short loc_4018CF  | * | __intel_cpu_features_init_body endp ,icc,1
jmp loc_4015A0  | * | align 20h ,icc,1
align 20h  | * | __intel_proc_init_ftzdazule proc near  ,icc,10
"and ebp, 4  | * | jz short loc_401923 ",icc,1
jz short loc_401923  | * | jz short loc_40192F ,icc,1
"test edi, 2  | * | loc_401923:  ",icc,1
"jz short loc_40192F  | * | test ebp, ebp ",icc,1
loc_401923:   | * | jz short loc_401957 ,icc,1
jz short loc_401957  | * | jnz short loc_401957 ,icc,1
"test edi, 4  | * | loc_40192F:  ",icc,1
"jnz short loc_401957  | * | xor esi, esi  ",icc,1
"loc_40192F:   | * | lea rdi, [rsp+218h+s]  ",icc,1
"test eax, 20000h  | * | loc_401957:  ",icc,1
loc_401957:   | * | jnz short loc_401995 ,icc,1
"test bl, 1  | * | loc_40195C:  ",icc,1
"jnz short loc_401995  | * | test r15d, r15d ",icc,1
loc_40195C:   | * | jz short loc_401972 ,icc,1
"jz short loc_401972  | * | mov eax, [rsp+218h+s] ",icc,1
"mov [rsp+218h+s], eax  | * | loc_401972:  ",icc,1
loc_401972:   | * | jz short loc_401989 ,icc,1
"jz short loc_401989  | * | mov eax, [rsp+218h+s] ",icc,1
"mov [rsp+218h+s], eax  | * | loc_401989:  ",icc,1
loc_401989:   | * | pop rbp ,icc,1
pop r15  | * | loc_401995:  ,icc,1
"loc_401995:   | * | mov eax, [rsp+218h+s] ",icc,1
"mov [rsp+218h+s], eax  | * | jmp short loc_40195C ",icc,1
jmp short loc_40195C  | * | align 10h ,icc,1
align 10h  | * | __libc_csu_init proc near  ,icc,10
call _init_proc  | * | jz short loc_401A16 ,icc,1
jz short loc_401A16  | * | nop dword ptr [rax+00h] ,icc,1
"xor ebx, ebx  | * | loc_401A00:  ",icc,1
"loc_401A00:   | * | mov rsi, r14 ",icc,1
"mov rsi, r14  | * | call ds:(__init_array_start - 603000h)[r12+rbx*8] ",icc,2
"call ds:(__init_array_start - 603000h)[r12+rbx*8]  | * | cmp rbx, rbp ",icc,2
"add rbx, 1  | * | jnz short loc_401A00 ",icc,1
"cmp rbx, rbp  | * | loc_401A16:  ",icc,1
"jnz short loc_401A00  | * | mov rbx, [rsp+38h+var_30] ",icc,1
"loc_401A16:   | * | mov rbp, [rsp+38h+var_28] ",icc,1
align 20h  | * | __libc_csu_fini proc near  ,icc,10
rep retn  | * | align 10h ,icc,10
align 10h  | * | push rbp ,icc,22
"mov rax, cs:__CTOR_LIST__  | * | jz short loc_401A7F ",icc,1
jz short loc_401A7F  | * | nop dword ptr [rax+rax+00h] ,icc,1
"mov ebx, offset __CTOR_LIST__  | * | loc_401A70:  ",icc,1
loc_401A70:   | * | call rax  ,icc,1
"mov rax, [rbx]  | * | jnz short loc_401A70 ",icc,1
"cmp rax, 0FFFFFFFFFFFFFFFFh  | * | loc_401A7F:  ",icc,1
"jnz short loc_401A70  | * | add rsp, 8 ",icc,1
"mov esi, 1  | * | jle loc_400F18 ",icc,1
"cmp [rsp+80h+var_60], 0  | * | mov [rsp+80h+var_80], r13 ",icc,1
"jle loc_400F18  | * | mov [rsp+80h+var_78], r14 ",icc,1
"mov [rsp+80h+var_80], r13  | * | mov [rsp+80h+var_70], r15 ",icc,1
"mov [rsp+80h+var_78], r14  | * | mov [rsp+80h+var_68], rbx ",icc,2
"mov [rsp+80h+var_68], rbx  | * | loc_400BA8:  ",icc,1
"mov ebx, esi  | * | mov edi, offset aDD  ",icc,1
"loc_400BA8:   | * | mov esi, offset n ",icc,1
"mov edi, offset aDD   | * | mov edx, offset m ",icc,1
"mov esi, offset n  | * | xor eax, eax ",icc,2
"mov edx, offset m  | * | call _scanf ",icc,2
"xor eax, eax  | * | mov r14d, cs:n ",icc,1
"call _scanf  | * | mov r10d, 1 ",icc,1
"mov r14d, cs:n  | * | cmp r14d, 0Ah ",icc,1
"mov r10d, 1  | * | jl short loc_400BE3 ",icc,1
"cmp r14d, 0Ah  | * | mov eax, 0Ah ",icc,1
jl short loc_400BE3  | * | loc_400BD6:  ,icc,1
"mov eax, 0Ah  | * | mov r10d, eax ",icc,1
"loc_400BD6:   | * | lea eax, [rax+rax*4] ",icc,1
"mov r10d, eax  | * | add eax, eax ",icc,1
"lea eax, [rax+rax*4]  | * | cmp r14d, eax ",icc,1
"add eax, eax  | * | jge short loc_400BD6 ",icc,1
"cmp r14d, eax  | * | loc_400BE3:  ",icc,1
"jge short loc_400BD6  | * | xor ecx, ecx ",icc,1
"loc_400BE3:   | * | mov r8d, cs:m ",icc,1
"xor ecx, ecx  | * | xor r9d, r9d ",icc,1
"mov r8d, cs:m  | * | cmp r14d, r8d ",icc,1
"xor r9d, r9d  | * | jg loc_400EDD ",icc,1
"cmp r14d, r8d  | * | mov r11d, r8d ",icc,1
"jg loc_400EDD  | * | sub r11d, r14d ",icc,1
"mov r11d, r8d  | * | mov r13d, cs:ct ",icc,1
"sub r11d, r14d  | * | inc r11d ",icc,1
"mov r13d, cs:ct  | * | loc_400C08:  ",icc,1
"inc r11d  | * | lea edi, [r14+r9] ",icc,1
"loc_400C08:   | * | mov eax, 66666667h ",icc,1
"lea edi, [r14+r9]  | * | imul edi ",icc,1
"mov eax, 66666667h  | * | mov r15d, edx ",icc,4
"imul edi  | * | mov eax, edi ",icc,1
"mov r15d, edx  | * | sar r15d, 2 ",icc,4
"mov eax, edi  | * | sar eax, 1Fh ",icc,1
"sar r15d, 2  | * | sub r15d, eax ",icc,4
"sar eax, 1Fh  | * | lea eax, [r15+r15*4] ",icc,4
"sub r15d, eax  | * | add eax, eax ",icc,4
"lea eax, [r15+r15*4]  | * | neg eax ",icc,1
"add eax, eax  | * | add eax, edi ",icc,1
"neg eax  | * | imul eax, r10d ",icc,1
"add eax, edi  | * | add r15d, eax ",icc,1
"imul eax, r10d  | * | cmp r15d, r14d ",icc,1
"add r15d, eax  | * | jl short loc_400C5C ",icc,1
"cmp r15d, r14d  | * | cmp r15d, r8d ",icc,4
jl short loc_400C5C  | * | jg short loc_400C5C ,icc,1
"cmp r15d, r8d  | * | cmp r15d, edi ",icc,4
jg short loc_400C5C  | * | jz short loc_400C5C ,icc,1
"cmp r15d, edi  | * | movsxd rdx, r15d ",icc,4
"jz short loc_400C5C  | * | lea eax, [r13+r9+1] ",icc,1
"movsxd rdx, r15d  | * | cmp eax, ds:was[rdx*4] ",icc,4
"lea eax, [r13+r9+1]  | * | jz short loc_400C5C ",icc,1
"cmp eax, ds:was[rdx*4]  | * | mov ds:was[rdx*4], eax ",icc,5
jz short loc_400C5C  | * | inc ecx ,icc,1
"mov ds:was[rdx*4], eax  | * | loc_400C5C:  ",icc,1
"inc ecx  | * | mov eax, 66666667h ",icc,8
loc_400C5C:   | * | imul r15d ,icc,1
"mov eax, 66666667h  | * | mov esi, edx ",icc,4
"imul r15d  | * | mov eax, r15d ",icc,4
"mov esi, edx  | * | sar esi, 2 ",icc,4
"mov eax, r15d  | * | sar eax, 1Fh ",icc,4
"sar esi, 2  | * | sub esi, eax ",icc,4
"sar eax, 1Fh  | * | lea eax, [rsi+rsi*4] ",icc,4
"sub esi, eax  | * | add eax, eax ",icc,4
"lea eax, [rsi+rsi*4]  | * | sub r15d, eax ",icc,4
"add eax, eax  | * | imul r15d, r10d ",icc,4
"sub r15d, eax  | * | add esi, r15d ",icc,4
"imul r15d, r10d  | * | cmp esi, r14d ",icc,4
"add esi, r15d  | * | jl short loc_400CAA ",icc,1
"cmp esi, r14d  | * | cmp esi, r8d ",icc,4
jl short loc_400CAA  | * | jg short loc_400CAA ,icc,1
"cmp esi, r8d  | * | cmp esi, edi ",icc,4
jg short loc_400CAA  | * | jz short loc_400CAA ,icc,1
"cmp esi, edi  | * | movsxd r15, esi ",icc,4
"jz short loc_400CAA  | * | lea eax, [r13+r9+1] ",icc,1
"movsxd r15, esi  | * | cmp eax, ds:was[r15*4] ",icc,4
"lea eax, [r13+r9+1]  | * | jz short loc_400CAA ",icc,1
"cmp eax, ds:was[r15*4]  | * | mov ds:was[r15*4], eax ",icc,4
jz short loc_400CAA  | * | inc ecx ,icc,1
"mov ds:was[r15*4], eax  | * | loc_400CAA:  ",icc,1
loc_400CAA:   | * | imul esi ,icc,1
"imul esi  | * | mov eax, esi ",icc,3
"mov eax, esi  | * | sar eax, 1Fh ",icc,3
"lea eax, [r15+r15*4]  | * | sub esi, eax ",icc,3
"add eax, eax  | * | imul esi, r10d ",icc,4
"sub esi, eax  | * | add r15d, esi ",icc,3
"imul esi, r10d  | * | cmp r15d, r14d ",icc,3
"add r15d, esi  | * | jl short loc_400CF8 ",icc,1
jl short loc_400CF8  | * | jg short loc_400CF8 ,icc,1
jg short loc_400CF8  | * | jz short loc_400CF8 ,icc,1
"jz short loc_400CF8  | * | lea eax, [r13+r9+1] ",icc,1
"lea eax, [r13+r9+1]  | * | jz short loc_400CF8 ",icc,1
jz short loc_400CF8  | * | inc ecx ,icc,1
"mov ds:was[rdx*4], eax  | * | loc_400CF8:  ",icc,1
loc_400CF8:   | * | imul r15d ,icc,1
"add esi, r15d  | * | jl short loc_400D46 ",icc,1
jl short loc_400D46  | * | jg short loc_400D46 ,icc,1
jg short loc_400D46  | * | jz short loc_400D46 ,icc,1
"jz short loc_400D46  | * | lea eax, [r13+r9+1] ",icc,1
"lea eax, [r13+r9+1]  | * | jz short loc_400D46 ",icc,1
jz short loc_400D46  | * | inc ecx ,icc,1
"mov ds:was[r15*4], eax  | * | loc_400D46:  ",icc,1
loc_400D46:   | * | imul esi ,icc,1
"add r15d, esi  | * | jl short loc_400D94 ",icc,1
jl short loc_400D94  | * | jg short loc_400D94 ,icc,1
jg short loc_400D94  | * | jz short loc_400D94 ,icc,1
"jz short loc_400D94  | * | lea eax, [r13+r9+1] ",icc,1
"lea eax, [r13+r9+1]  | * | jz short loc_400D94 ",icc,1
jz short loc_400D94  | * | inc ecx ,icc,1
"mov ds:was[rdx*4], eax  | * | loc_400D94:  ",icc,1
loc_400D94:   | * | imul r15d ,icc,1
"add esi, r15d  | * | jl short loc_400DE2 ",icc,1
jl short loc_400DE2  | * | jg short loc_400DE2 ,icc,1
jg short loc_400DE2  | * | jz short loc_400DE2 ,icc,1
"jz short loc_400DE2  | * | lea eax, [r13+r9+1] ",icc,1
"lea eax, [r13+r9+1]  | * | jz short loc_400DE2 ",icc,1
jz short loc_400DE2  | * | inc ecx ,icc,1
"mov ds:was[r15*4], eax  | * | loc_400DE2:  ",icc,1
loc_400DE2:   | * | imul esi ,icc,1
"add r15d, esi  | * | jl short loc_400E30 ",icc,1
jl short loc_400E30  | * | jg short loc_400E30 ,icc,1
jg short loc_400E30  | * | jz short loc_400E30 ,icc,1
"jz short loc_400E30  | * | lea eax, [r13+r9+1] ",icc,1
"lea eax, [r13+r9+1]  | * | jz short loc_400E30 ",icc,1
jz short loc_400E30  | * | inc ecx ,icc,1
"mov ds:was[rdx*4], eax  | * | loc_400E30:  ",icc,1
loc_400E30:   | * | imul r15d ,icc,1
"add esi, r15d  | * | jl short loc_400E7E ",icc,1
jl short loc_400E7E  | * | jg short loc_400E7E ,icc,1
jg short loc_400E7E  | * | jz short loc_400E7E ,icc,1
"jz short loc_400E7E  | * | lea eax, [r13+r9+1] ",icc,1
"lea eax, [r13+r9+1]  | * | jz short loc_400E7E ",icc,1
jz short loc_400E7E  | * | inc ecx ,icc,1
"mov ds:was[r15*4], eax  | * | loc_400E7E:  ",icc,1
"loc_400E7E:   | * | mov r15d, esi ",icc,1
"mov eax, 66666667h  | * | imul esi ",icc,1
"mov r15d, esi  | * | sar r15d, 1Fh ",icc,1
"imul esi  | * | sar edx, 2 ",icc,1
"sar r15d, 1Fh  | * | sub edx, r15d ",icc,1
"sar edx, 2  | * | lea eax, [rdx+rdx*4] ",icc,1
"sub edx, r15d  | * | add eax, eax ",icc,1
"lea eax, [rdx+rdx*4]  | * | sub esi, eax ",icc,1
"sub esi, eax  | * | add edx, esi ",icc,1
"imul esi, r10d  | * | cmp edx, r14d ",icc,1
"add edx, esi  | * | jl short loc_400EC7 ",icc,1
"cmp edx, r14d  | * | cmp edx, r8d ",icc,1
jl short loc_400EC7  | * | jg short loc_400EC7 ,icc,1
"cmp edx, r8d  | * | cmp edx, edi ",icc,1
jg short loc_400EC7  | * | jz short loc_400EC7 ,icc,1
"cmp edx, edi  | * | movsxd rdx, edx ",icc,1
"jz short loc_400EC7  | * | lea eax, [r13+r9+1] ",icc,1
"movsxd rdx, edx  | * | cmp eax, ds:was[rdx*4] ",icc,1
"lea eax, [r13+r9+1]  | * | jz short loc_400EC7 ",icc,1
jz short loc_400EC7  | * | inc ecx ,icc,1
"mov ds:was[rdx*4], eax  | * | loc_400EC7:  ",icc,1
inc ecx  | * | inc r9d ,icc,1
"loc_400EC7:   | * | cmp r9d, r11d ",icc,1
inc r9d  | * | jb loc_400C08 ,icc,1
"cmp r9d, r11d  | * | add r13d, r9d ",icc,1
"jb loc_400C08  | * | mov cs:ct, r13d ",icc,1
"add r13d, r9d  | * | loc_400EDD:  ",icc,1
"mov cs:ct, r13d  | * | mov r8d, ecx ",icc,1
"loc_400EDD:   | * | mov edi, offset aCaseDD  ",icc,1
"mov r8d, ecx  | * | shr r8d, 1Fh ",icc,1
"mov edi, offset aCaseDD   | * | mov esi, ebx ",icc,1
"shr r8d, 1Fh  | * | add ecx, r8d ",icc,1
"add ecx, r8d  | * | sar ecx, 1 ",icc,1
"xor eax, eax  | * | mov edx, ecx ",icc,1
"sar ecx, 1  | * | call _printf ",icc,1
"mov edx, ecx  | * | inc ebx ",icc,1
inc ebx  | * | jle loc_400BA8 ,icc,1
"jle loc_400BA8  | * | mov r14, [rsp+80h+var_78] ",icc,1
"mov r15, [rsp+80h+var_70]  | * | loc_400F18:  ",icc,1
"loc_400F18:   | * | mov rsp, rbp ",icc,1
"mov r12, [rax]  | * | jz loc_4012AD ",icc,1
"test r12, r12  | * | loc_400F76:  ",icc,1
"jz loc_4012AD  | * | mov rax, r12 ",icc,1
"loc_400F76:   | * | and rax, r14 ",icc,1
"and rax, r14  | * | jnz short loc_400F9C ",icc,1
jnz short loc_400F9C  | * | jnz loc_40121D ,icc,1
"test r12, 6  | * | loc_400F8E:  ",icc,1
"jnz loc_40121D  | * | add rsp, 430h ",icc,1
loc_400F8E:   | * | pop r14 ,icc,1
pop r12  | * | loc_400F9C:  ,icc,1
loc_400F9C:   | * | jnz loc_401298 ,icc,1
"jnz loc_401298  | * | mov edi, 39h  ",icc,1
"mov rbp, r14  | * | loc_400FF8:  ",icc,1
"loc_400FF8:   | * | mov eax, 1 ",icc,1
"shl rax, cl  | * | jz loc_401114 ",icc,1
jz loc_401114  | * | jnb loc_4011F3 ,icc,1
"jnb loc_4011F3  | * | lea rax, c_feature_names ",icc,1
"mov rbx, [rax+rbx*8]  | * | jz loc_4011F3 ",icc,1
jz loc_4011F3  | * | jz loc_4011F3 ,icc,1
jz loc_4011F3  | * | jz loc_4010EF ,icc,1
jz loc_4010EF  | * | jz loc_4010EA ,icc,1
jz loc_4010EA  | * | call _strlen ,icc,1
"lea r9, [rax+r9+2]  | * | jnb loc_40122C ",icc,1
"jnb loc_40122C  | * | lea rdi, [rsp+448h+dest]  ",icc,1
call _strlen  | * | loc_4010EA:  ,icc,1
loc_4010EA:   | * | jmp short loc_401114 ,icc,1
"mov rbp, rbx  | * | loc_4010EF:  ",icc,1
jmp short loc_401114  | * | neg r14 ,icc,1
"loc_4010EF:   | * | lea rdi, [rsp+448h+dest]  ",icc,1
call _strlen  | * | loc_401114:  ,icc,1
loc_401114:   | * | inc r13d ,icc,1
inc r13d  | * | jle loc_400FF8 ,icc,1
"jle loc_400FF8  | * | mov r14, rbp ",icc,1
"mov rbx, [rsp+448h+var_30]  | * | jz short loc_401187 ",icc,1
"jz short loc_401187  | * | lea rdi, [rsp+448h+dest]  ",icc,1
"add rdx, 3FFh   | * | loc_401187:  ",icc,1
loc_401187:   | * | jnz short loc_4011CA ,icc,1
"jnz short loc_4011CA  | * | mov edi, 1 ",icc,1
"xor eax, eax  | * | loc_40119D:  ",icc,1
"loc_40119D:   | * | mov esi, 3Ah  ",icc,1
"xor eax, eax  | * | loc_4011B0:  ",icc,1
"loc_4011B0:   | * | mov edi, 1 ",icc,1
"mov edi, 1   | * | loc_4011CA:  ",icc,1
"loc_4011CA:   | * | mov edi, 1 ",icc,1
"xor eax, eax  | * | jmp short loc_4011B0 ",icc,1
call __libirc_print  | * | loc_4011F3:  ,icc,1
"jmp short loc_4011B0  | * | mov r15, [rsp+448h+var_28] ",icc,1
"loc_4011F3:   | * | mov rbx, [rsp+448h+var_30] ",icc,1
"xor eax, eax  | * | jmp short loc_40119D ",icc,1
call __libirc_print  | * | loc_40121D:  ,icc,1
"jmp short loc_40119D  | * | xor edi, edi ",icc,1
"loc_40121D:   | * | mov esi, r13d ",icc,1
"mov esi, r13d  | * | jmp loc_400F8E ",icc,1
call __intel_proc_init_ftzdazule  | * | loc_40122C:  ,icc,1
"jmp loc_400F8E  | * | mov rdx, r14 ",icc,1
"loc_40122C:   | * | lea rdi, [rsp+448h+dest]  ",icc,1
"lea rdi, [rsp+448h+dest]   | * | jmp loc_401187 ",icc,1
call _strlen  | * | loc_401298:  ,icc,1
"jmp loc_401187  | * | xor esi, esi ",icc,1
"loc_401298:   | * | mov edi, 1 ",icc,1
"xor eax, eax  | * | jmp loc_40119D ",icc,1
call __libirc_print  | * | loc_4012AD:  ,icc,1
"jmp loc_40119D  | * | xor eax, eax ",icc,1
loc_4012AD:   | * | call __intel_cpu_features_init ,icc,1
"mov r12, [rax]  | * | jnz loc_400F76 ",icc,1
"jnz loc_400F76  | * | mov edi, 1 ",icc,1
"xor eax, eax  | * | jmp loc_4011B0 ",icc,1
jmp loc_4011B0  | * | align 10h ,icc,1
"movzx r11d, al  | * | lea r11, loc_40135E ",icc,1
"lea r11, loc_40135E  | * | lea rax, [rsp+168h+var_39] ",icc,1
"movaps xmmword ptr [rax-6Fh], xmm1  | * | loc_40135E:  ",icc,1
"loc_40135E:   | * | mov r14d, esi ",icc,1
"mov r14d, esi  | * | jz loc_4013F7 ",icc,1
jz loc_4013F7  | * | jz short loc_4013C4 ,icc,1
"jz short loc_4013C4  | * | xor esi, esi  ",icc,1
"mov cs:message_catalog, rax  | * | jz loc_401476 ",icc,1
jz loc_401476  | * | loc_4013A6:  ,icc,1
"loc_4013A6:   | * | lea rcx, off_603048  ",icc,1
"mov cs:use_internal_msg, 0  | * | jmp short loc_4013E5 ",icc,1
"mov rcx, [rax+rcx]   | * | loc_4013C4:  ",icc,1
"jmp short loc_4013E5  | * | mov edi, cs:use_internal_msg ",icc,1
"loc_4013C4:   | * | movsxd rax, r13d ",icc,1
"test edi, edi  | * | jnz short loc_4013FE ",icc,1
"mov rcx, [rax+rcx]  | * | jmp loc_40150D ",icc,1
jnz short loc_4013FE  | * | loc_4013E5:  ,icc,1
"jmp loc_40150D  | * | mov esi, 1  ",icc,1
"loc_4013E5:   | * | mov edx, r13d  ",icc,1
call _catgets  | * | jmp short loc_4013FE ,icc,1
"mov rcx, rax  | * | loc_4013F7:  ",icc,1
"jmp short loc_4013FE  | * | lea rcx, aCannotAllocate+34h  ",icc,1
loc_4013F7:   | * | loc_4013FE:  ,icc,1
loc_4013FE:   | * | jle short loc_401465 ,icc,1
"jle short loc_401465  | * | lea rdx, [rsp+168h+arg_0] ",icc,1
pop r12  | * | loc_401465:  ,icc,1
"loc_401465:   | * | add rsp, 150h ",icc,1
pop r12  | * | loc_401476:  ,icc,1
loc_401476:   | * | call _getenv ,icc,1
call _getenv  | * | jz short loc_4014F7 ,icc,1
"jz short loc_4014F7  | * | lea rdi, [rsp+168h+dest]  ",icc,1
"mov r12, rax  | * | jz short loc_4014F7 ",icc,1
"jz short loc_4014F7  | * | lea rsi, [rsp+168h+dest]  ",icc,1
"mov byte ptr [r12], 2Eh   | * | loc_4014F7:  ",icc,1
"loc_4014F7:   | * | cmp rdi, 0FFFFFFFFFFFFFFFFh ",icc,1
"mov rdi, cs:message_catalog  | * | jnz loc_4013A6 ",icc,1
"cmp rdi, 0FFFFFFFFFFFFFFFFh  | * | jmp loc_4013C4 ",icc,1
jnz loc_4013A6  | * | loc_40150D:  ,icc,1
"jmp loc_4013C4  | * | mov rdi, cs:message_catalog ",icc,1
loc_40150D:   | * | jmp loc_4013E5 ,icc,1
jmp loc_4013E5  | * | align 20h ,icc,1
"movzx r11d, al  | * | lea r11, loc_401587 ",icc,1
"lea r11, loc_401587  | * | lea rax, [rsp+168h+var_39] ",icc,1
"movaps xmmword ptr [rax-6Fh], xmm1  | * | loc_401587:  ",icc,1
"loc_401587:   | * | mov r15d, edx ",icc,1
"mov r13d, edi  | * | jnz short loc_4015BC ",icc,1
jnz short loc_4015BC  | * | jz loc_4016CE ,icc,1
"jz loc_4016CE  | * | xor eax, eax ",icc,1
