idiom,label,count
sub_401000 proc near   | * | jmp ds:??1exception@std@@UAE@XZ  ,msvc,1
"add ecx, ecx  | * | jz short loc_4010C9 ",msvc,1
"cmp dword_422970[ecx], edi  | * | cmp dword_8D828F8[ecx], edi ",msvc,1
jz short loc_4010C9  | * | jz short loc_4010C9 ,msvc,1
"cmp dword_8D828F8[ecx], edi  | * | mov ecx, [ebp+arg_8] ",msvc,1
jz short loc_4010C9  | * | push ecx ,msvc,1
"mov ecx, [ebp+arg_8]  | * | push edx ",msvc,1
push ecx  | * | push eax ,msvc,1
push edx  | * | call sub_401040 ,msvc,1
"push eax  | * | mov edi, dword_422964 ",msvc,1
"call sub_401040  | * | add esp, 0Ch ",msvc,2
"mov edi, dword_422964  | * | loc_4010C9:  ",msvc,1
"add esp, 0Ch  | * | add esi, 4 ",msvc,1
"loc_4010C9:   | * | cmp esi, 18h ",msvc,1
"add esi, 4  | * | jl short loc_401070 ",msvc,1
"cmp esi, 18h  | * | pop edi ",msvc,1
jl short loc_401070  | * | pop esi ,msvc,1
"pop edi  | * | xor eax, eax ",msvc,2
pop esi  | * | pop ebx ,msvc,2
"xor eax, eax  | * | pop ebp ",msvc,1
pop ebx  | * | retn ,msvc,1
pop ebp  | * | sub_401040 endp ,msvc,1
retn  | * | align 10h ,msvc,15
sub_401040 endp  | * | sub_4010E0 proc near  ,msvc,1
sub_4010E0 proc near   | * | push ebp ,msvc,1
"mov ebp, esp  | * | mov esi, [ebp+arg_0] ",msvc,1
"push esi  | * | mov eax, dword_1A04C448[esi*4] ",msvc,1
"mov esi, [ebp+arg_0]  | * | cmp eax, esi ",msvc,1
"mov eax, dword_1A04C448[esi*4]  | * | jz short loc_401102 ",msvc,1
"cmp eax, esi  | * | push eax ",msvc,1
jz short loc_401102  | * | call sub_4010E0 ,msvc,1
"push eax  | * | add esp, 4 ",msvc,34
"call sub_4010E0  | * | mov dword_1A04C448[esi*4], eax ",msvc,1
"add esp, 4  | * | loc_401102:  ",msvc,1
"mov dword_1A04C448[esi*4], eax  | * | pop esi ",msvc,1
loc_401102:   | * | pop ebp ,msvc,1
pop esi  | * | retn ,msvc,2
pop ebp  | * | sub_4010E0 endp ,msvc,1
sub_4010E0 endp  | * | _main proc near  ,msvc,1
var_48 = dword ptr -48h  | * | var_40 = dword ptr -40h ,data,1
var_44 = dword ptr -44h  | * | var_3C = dword ptr -3Ch ,data,1
var_40 = dword ptr -40h  | * | var_38 = dword ptr -38h ,data,1
var_3C = dword ptr -3Ch  | * | var_34 = dword ptr -34h ,data,1
var_38 = dword ptr -38h  | * | var_30 = dword ptr -30h ,data,1
var_34 = dword ptr -34h  | * | var_2C = dword ptr -2Ch ,data,1
var_30 = dword ptr -30h  | * | var_28 = dword ptr -28h ,data,1
var_2C = dword ptr -2Ch  | * | var_24 = dword ptr -24h ,data,1
var_28 = dword ptr -28h  | * | var_20 = dword ptr -20h ,data,1
var_24 = dword ptr -24h  | * | var_1C = dword ptr -1Ch ,data,1
var_20 = dword ptr -20h  | * | var_18 = dword ptr -18h ,data,1
var_1C = dword ptr -1Ch  | * | var_14 = dword ptr -14h ,data,2
var_18 = dword ptr -18h  | * | var_10 = dword ptr -10h ,data,3
var_14 = dword ptr -14h  | * | var_C = dword ptr -0Ch ,data,4
var_10 = dword ptr -10h  | * | var_8 = dword ptr -8 ,data,1
var_C = dword ptr -0Ch  | * | var_4 = dword ptr -4 ,data,1
var_8 = dword ptr -8  | * | argc = dword ptr 8 ,data,1
var_4 = dword ptr -4  | * | argv = dword ptr 0Ch ,data,1
argc = dword ptr 8  | * | envp = dword ptr 10h ,data,1
"push ebp  | * | and esp, 0FFFFFFF8h ",msvc,1
"mov ebp, esp  | * | sub esp, 4Ch ",msvc,1
"and esp, 0FFFFFFF8h  | * | mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ",msvc,1
"sub esp, 4Ch  | * | push ebx ",msvc,1
"mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A   | * | push esi ",msvc,1
push ebx  | * | push edi ,msvc,5
"push esi  | * | lea eax, [esp+58h+var_18] ",msvc,1
push edi  | * | push eax ,msvc,2
"lea eax, [esp+58h+var_18]  | * | call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ",msvc,1
"push eax  | * | mov esi, 1 ",msvc,1
"call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z   | * | mov [esp+58h+var_28], esi ",msvc,1
"mov esi, 1  | * | cmp [esp+58h+var_18], esi ",msvc,1
"mov [esp+58h+var_28], esi  | * | jge short loc_401155 ",msvc,1
"cmp [esp+58h+var_18], esi  | * | xor eax, eax ",msvc,1
jge short loc_401155  | * | pop edi ,msvc,1
"xor eax, eax  | * | pop esi ",msvc,1
pop edi  | * | pop ebx ,msvc,5
"pop esi  | * | mov esp, ebp ",msvc,5
pop ebx  | * | pop ebp ,msvc,6
"mov esp, ebp  | * | retn ",msvc,6
pop ebp  | * | jmp short loc_401150 ,msvc,1
jmp short loc_401150  | * | loc_401150:  ,msvc,1
"align 10h  | * | mov esi, 1 ",msvc,1
loc_401150:   | * | loc_401155:  ,msvc,1
"mov esi, 1  | * | push offset dword_422960 ",msvc,1
loc_401155:   | * | push offset dword_422968 ,msvc,1
push offset dword_422960  | * | push offset Format  ,msvc,1
push offset dword_422968  | * | call ds:scanf ,msvc,1
"push offset Format   | * | mov edx, dword_422968 ",msvc,1
"call ds:scanf  | * | lea eax, [edx+edx] ",msvc,1
"mov edx, dword_422968  | * | mov [esp+64h+var_1C], eax ",msvc,1
"lea eax, [edx+edx]  | * | dec eax ",msvc,1
"mov [esp+64h+var_1C], eax  | * | add esp, 0Ch ",msvc,1
"dec eax  | * | cmp eax, esi ",msvc,1
"add esp, 0Ch  | * | jl short loc_4011CB ",msvc,1
"cmp eax, esi  | * | mov ecx, 2 ",msvc,1
"jl short loc_4011CB  | * | mov [esp+58h+var_24], esi ",msvc,1
"mov ecx, 2  | * | sub ecx, edx ",msvc,1
"mov [esp+58h+var_24], esi  | * | lea edi, [edx-1] ",msvc,1
"sub ecx, edx  | * | xor esi, esi ",msvc,1
"lea edi, [edx-1]  | * | mov ebx, eax ",msvc,1
"xor esi, esi  | * | loc_401191:  ",msvc,1
"mov ebx, eax  | * | mov eax, edi ",msvc,1
loc_401191:   | * | cdq ,msvc,1
"mov eax, edi  | * | xor eax, edx ",msvc,1
"cdq  | * | sub eax, edx ",msvc,1
"xor eax, edx  | * | mov edx, [esp+58h+var_1C] ",msvc,1
"sub eax, edx  | * | sub edx, eax ",msvc,1
"mov edx, [esp+58h+var_1C]  | * | dec edx ",msvc,1
"sub edx, eax  | * | mov dword_40F0E4[esi], edx ",msvc,1
"dec edx  | * | mov [esp+58h+var_20], ecx ",msvc,1
"mov dword_40F0E4[esi], edx  | * | lea eax, [esp+58h+var_20] ",msvc,1
"mov [esp+58h+var_20], ecx  | * | cmp ecx, 1 ",msvc,1
"lea eax, [esp+58h+var_20]  | * | jg short loc_4011B6 ",msvc,1
"cmp ecx, 1  | * | lea eax, [esp+58h+var_24] ",msvc,1
jg short loc_4011B6  | * | loc_4011B6:  ,msvc,1
"lea eax, [esp+58h+var_24]  | * | mov eax, [eax] ",msvc,1
"loc_4011B6:   | * | mov dword_229AC3D4[esi], eax ",msvc,1
"mov eax, [eax]  | * | dec edi ",msvc,1
"mov dword_229AC3D4[esi], eax  | * | inc ecx ",msvc,1
"dec edi  | * | add esi, 4 ",msvc,1
inc ecx  | * | dec ebx ,msvc,1
"add esi, 4  | * | jnz short loc_401191 ",msvc,1
"dec ebx  | * | mov esi, 1 ",msvc,1
jnz short loc_401191  | * | loc_4011CB:  ,msvc,1
"mov esi, 1  | * | mov ebx, dword_229B603C ",msvc,1
"loc_4011CB:   | * | mov eax, dword_229B6038 ",msvc,1
"mov ebx, dword_229B603C  | * | add dword_422964, esi ",msvc,1
"mov eax, dword_229B6038  | * | cmp eax, ebx ",msvc,1
"add dword_422964, esi  | * | jz short loc_4011E8 ",msvc,1
"cmp eax, ebx  | * | mov ebx, eax ",msvc,1
"jz short loc_4011E8  | * | mov dword_229B603C, ebx ",msvc,1
"mov ebx, eax  | * | loc_4011E8:  ",msvc,1
"mov dword_229B603C, ebx  | * | mov ecx, dword_229B6028 ",msvc,1
"loc_4011E8:   | * | cmp ecx, dword_229B602C ",msvc,1
"mov ecx, dword_229B6028  | * | jz short loc_4011FC ",msvc,1
"cmp ecx, dword_229B602C  | * | mov dword_229B602C, ecx ",msvc,1
jz short loc_4011FC  | * | loc_4011FC:  ,msvc,1
"mov dword_229B602C, ecx  | * | xor esi, esi ",msvc,1
"loc_4011FC:   | * | mov [esp+58h+var_40], esi ",msvc,1
"xor esi, esi  | * | cmp dword_422960, esi ",msvc,1
"mov [esp+58h+var_40], esi  | * | jle loc_401708 ",msvc,1
"cmp dword_422960, esi  | * | jmp short loc_401214 ",msvc,1
jle loc_401708  | * | loc_401210:  ,msvc,1
"jmp short loc_401214  | * | mov esi, [esp+58h+var_40] ",msvc,1
loc_401210:   | * | loc_401214:  ,msvc,1
"mov esi, [esp+58h+var_40]  | * | lea ecx, [esp+58h+var_38] ",msvc,1
loc_401214:   | * | push ecx ,msvc,1
"lea ecx, [esp+58h+var_38]  | * | lea edx, [esp+5Ch+var_3C] ",msvc,1
push ecx  | * | push edx ,msvc,1
"lea edx, [esp+5Ch+var_3C]  | * | push offset Format  ",msvc,1
push edx  | * | call ds:scanf ,msvc,1
"push offset Format   | * | mov ecx, [esp+64h+var_3C] ",msvc,1
"call ds:scanf  | * | mov eax, [esp+64h+var_38] ",msvc,1
"mov ecx, [esp+64h+var_3C]  | * | mov ebx, dword_229B603C ",msvc,1
"mov eax, [esp+64h+var_38]  | * | mov dword_418D20[esi*4], ecx ",msvc,1
"mov ebx, dword_229B603C  | * | imul ecx, 1771h ",msvc,1
"mov dword_418D20[esi*4], ecx  | * | add esp, 0Ch ",msvc,1
"imul ecx, 1771h  | * | mov dword_4054A0[esi*4], eax ",msvc,1
"add esp, 0Ch  | * | mov esi, dword_229B602C ",msvc,1
"mov dword_4054A0[esi*4], eax  | * | add ecx, eax ",msvc,1
"mov esi, dword_229B602C  | * | mov eax, dword_422964 ",msvc,1
"add ecx, eax  | * | mov dword_8D828F8[ecx*4], eax ",msvc,1
"mov eax, dword_422964  | * | mov [esp+58h+var_34], 0 ",msvc,1
"mov dword_8D828F8[ecx*4], eax  | * | lea ebx, [ebx+0] ",msvc,1
"mov [esp+58h+var_34], 0  | * | loc_401270:  ",msvc,1
"lea ebx, [ebx+0]  | * | mov ecx, [esp+58h+var_34] ",msvc,1
"loc_401270:   | * | mov eax, ds:dword_40416C[ecx] ",msvc,1
"mov ecx, [esp+58h+var_34]  | * | add eax, [esp+58h+var_3C] ",msvc,1
"mov eax, ds:dword_40416C[ecx]  | * | mov ecx, ds:dword_404184[ecx] ",msvc,1
"add eax, [esp+58h+var_3C]  | * | add ecx, [esp+58h+var_38] ",msvc,1
"mov ecx, ds:dword_404184[ecx]  | * | mov [esp+58h+var_48], eax ",msvc,1
"add ecx, [esp+58h+var_38]  | * | imul eax, 1771h ",msvc,1
"mov [esp+58h+var_48], eax  | * | add eax, ecx ",msvc,1
"imul eax, 1771h  | * | mov [esp+58h+var_44], ecx ",msvc,1
"add eax, ecx  | * | mov ecx, dword_422964 ",msvc,1
"mov [esp+58h+var_44], ecx  | * | lea eax, dword_8D828F8[eax*4] ",msvc,1
"mov ecx, dword_422964  | * | mov [esp+58h+var_1C], eax ",msvc,1
"lea eax, dword_8D828F8[eax*4]  | * | cmp [eax], ecx ",msvc,1
"mov [esp+58h+var_1C], eax  | * | jz loc_401476 ",msvc,1
"cmp [eax], ecx  | * | mov ecx, [esp+58h+var_48] ",msvc,1
"jz loc_401476  | * | mov edx, [esp+58h+var_3C] ",msvc,1
"mov ecx, [esp+58h+var_48]  | * | mov eax, [esp+58h+var_38] ",msvc,1
"mov edx, [esp+58h+var_3C]  | * | mov edi, dword_229B6038 ",msvc,1
"mov eax, [esp+58h+var_38]  | * | mov [esp+58h+var_C], ecx ",msvc,1
"mov edi, dword_229B6038  | * | mov [esp+58h+var_14], edx ",msvc,1
"mov [esp+58h+var_C], ecx  | * | mov edx, [esp+58h+var_44] ",msvc,1
"mov [esp+58h+var_14], edx  | * | mov [esp+58h+var_10], eax ",msvc,1
"mov edx, [esp+58h+var_44]  | * | mov eax, [esp+58h+var_40] ",msvc,1
"mov [esp+58h+var_10], eax  | * | lea ecx, [esp+58h+var_14] ",msvc,1
"mov eax, [esp+58h+var_40]  | * | mov [esp+58h+var_8], edx ",msvc,1
"lea ecx, [esp+58h+var_14]  | * | mov [esp+58h+var_4], eax ",msvc,1
"mov [esp+58h+var_8], edx  | * | cmp ecx, ebx ",msvc,1
"mov [esp+58h+var_4], eax  | * | jnb loc_4013C0 ",msvc,1
"cmp ecx, ebx  | * | mov edx, ecx ",msvc,1
"jnb loc_4013C0  | * | cmp edi, edx ",msvc,1
"mov edx, ecx  | * | ja loc_4013C0 ",msvc,1
"cmp edi, edx  | * | sub ecx, edi ",msvc,1
"ja loc_4013C0  | * | mov eax, 66666667h ",msvc,1
"sub ecx, edi  | * | imul ecx ",msvc,3
"mov eax, 66666667h  | * | sar edx, 3 ",msvc,15
"imul ecx  | * | mov edi, edx ",msvc,3
"sar edx, 3  | * | shr edi, 1Fh ",msvc,3
"mov edi, edx  | * | add edi, edx ",msvc,2
"shr edi, 1Fh  | * | cmp ebx, dword_229B6040 ",msvc,1
"add edi, edx  | * | jnz short loc_401389 ",msvc,1
"cmp ebx, dword_229B6040  | * | mov ecx, ebx ",msvc,2
"jnz short loc_401389  | * | sub ecx, dword_229B6038 ",msvc,1
"mov ecx, ebx  | * | mov eax, 66666667h ",msvc,2
"sub ecx, dword_229B6038  | * | imul ecx ",msvc,1
"imul ecx  | * | mov ecx, edx ",msvc,4
"sar edx, 3  | * | shr ecx, 1Fh ",msvc,4
"mov ecx, edx  | * | add ecx, edx ",msvc,4
"shr ecx, 1Fh  | * | cmp ecx, offset unk_CCCCCCB ",msvc,4
"add ecx, edx  | * | ja loc_402085 ",msvc,4
"cmp ecx, offset unk_CCCCCCB  | * | mov edx, dword_229B6040 ",msvc,2
"ja loc_402085  | * | sub edx, dword_229B6038 ",msvc,1
"mov edx, dword_229B6040  | * | mov eax, 66666667h ",msvc,2
"sub edx, dword_229B6038  | * | imul edx ",msvc,1
"imul edx  | * | mov eax, edx ",msvc,5
"sar edx, 3  | * | shr eax, 1Fh ",msvc,8
"mov eax, edx  | * | inc ecx ",msvc,4
"shr eax, 1Fh  | * | add eax, edx ",msvc,5
"inc ecx  | * | cmp ecx, eax ",msvc,4
"add eax, edx  | * | jbe short loc_401389 ",msvc,1
"cmp ecx, eax  | * | mov edx, eax ",msvc,4
"jbe short loc_401389  | * | shr edx, 1 ",msvc,1
"mov edx, eax  | * | mov esi, offset unk_CCCCCCC ",msvc,4
"shr edx, 1  | * | sub esi, edx ",msvc,4
"mov esi, offset unk_CCCCCCC  | * | cmp esi, eax ",msvc,4
"sub esi, edx  | * | jnb short loc_40136A ",msvc,1
"cmp esi, eax  | * | xor eax, eax ",msvc,4
jnb short loc_40136A  | * | jmp short loc_40136C ,msvc,1
"xor eax, eax  | * | loc_40136A:  ",msvc,1
"jmp short loc_40136C  | * | add eax, edx ",msvc,1
loc_40136A:   | * | loc_40136C:  ,msvc,1
"add eax, edx  | * | cmp eax, ecx ",msvc,4
loc_40136C:   | * | jnb short loc_401372 ,msvc,1
"cmp eax, ecx  | * | mov eax, ecx ",msvc,4
jnb short loc_401372  | * | loc_401372:  ,msvc,1
"mov eax, ecx  | * | push eax ",msvc,4
"loc_401372:   | * | mov ecx, offset dword_229B6038 ",msvc,1
push eax  | * | call sub_402210 ,msvc,4
"mov ecx, offset dword_229B6038  | * | mov ebx, dword_229B603C ",msvc,2
"call sub_402210  | * | mov esi, dword_229B602C ",msvc,4
"mov ebx, dword_229B603C  | * | loc_401389:  ",msvc,1
"mov esi, dword_229B602C  | * | mov ecx, dword_229B6038 ",msvc,1
"loc_401389:   | * | lea eax, [edi+edi*4] ",msvc,1
"mov ecx, dword_229B6038  | * | lea eax, [ecx+eax*4] ",msvc,1
"lea eax, [edi+edi*4]  | * | mov ecx, ebx ",msvc,1
"lea eax, [ecx+eax*4]  | * | test ebx, ebx ",msvc,1
"mov ecx, ebx  | * | jz loc_40146D ",msvc,1
"test ebx, ebx  | * | mov edx, [eax] ",msvc,1
"jz loc_40146D  | * | mov [ebx], edx ",msvc,1
"mov edx, [eax]  | * | mov edx, [eax+4] ",msvc,2
"mov [ebx], edx  | * | mov [ecx+4], edx ",msvc,1
"mov edx, [eax+4]  | * | mov edx, [eax+8] ",msvc,2
"mov [ecx+4], edx  | * | mov [ecx+8], edx ",msvc,2
"mov edx, [eax+8]  | * | mov edx, [eax+0Ch] ",msvc,2
"mov [ecx+8], edx  | * | mov [ecx+0Ch], edx ",msvc,2
"mov edx, [eax+0Ch]  | * | mov eax, [eax+10h] ",msvc,2
"mov [ecx+0Ch], edx  | * | mov [ecx+10h], eax ",msvc,2
"mov eax, [eax+10h]  | * | jmp loc_401461 ",msvc,1
"mov [ecx+10h], eax  | * | loc_4013C0:  ",msvc,1
"jmp loc_401461  | * | cmp ebx, dword_229B6040 ",msvc,1
loc_4013C0:   | * | jnz short loc_401439 ,msvc,1
"jnz short loc_401439  | * | sub ecx, edi ",msvc,1
"ja loc_402085  | * | sub edx, edi ",msvc,2
"sub edx, edi  | * | imul edx ",msvc,2
"add eax, edx  | * | jbe short loc_401439 ",msvc,1
"jbe short loc_401439  | * | shr edx, 1 ",msvc,1
"sub esi, edx  | * | jnb short loc_40141A ",msvc,1
jnb short loc_40141A  | * | jmp short loc_40141C ,msvc,1
"xor eax, eax  | * | loc_40141A:  ",msvc,1
"jmp short loc_40141C  | * | add eax, edx ",msvc,1
loc_40141A:   | * | loc_40141C:  ,msvc,1
loc_40141C:   | * | jnb short loc_401422 ,msvc,1
jnb short loc_401422  | * | loc_401422:  ,msvc,1
"loc_401422:   | * | mov ecx, offset dword_229B6038 ",msvc,1
"mov ebx, dword_229B603C  | * | loc_401439:  ",msvc,1
"mov esi, dword_229B602C  | * | mov eax, ebx ",msvc,1
"loc_401439:   | * | test ebx, ebx ",msvc,1
"mov eax, ebx  | * | jz short loc_40146D ",msvc,1
"test ebx, ebx  | * | mov ecx, [esp+58h+var_14] ",msvc,1
"jz short loc_40146D  | * | mov edx, [esp+58h+var_10] ",msvc,1
"mov ecx, [esp+58h+var_14]  | * | mov [ebx], ecx ",msvc,1
"mov edx, [esp+58h+var_10]  | * | mov ecx, [esp+58h+var_48] ",msvc,2
"mov [ebx], ecx  | * | mov [eax+4], edx ",msvc,1
"mov ecx, [esp+58h+var_48]  | * | mov edx, [esp+58h+var_44] ",msvc,2
"mov [eax+4], edx  | * | mov [eax+8], ecx ",msvc,2
"mov edx, [esp+58h+var_44]  | * | mov ecx, [esp+58h+var_40] ",msvc,2
"mov [eax+8], ecx  | * | mov [eax+0Ch], edx ",msvc,2
"mov ecx, [esp+58h+var_40]  | * | mov [eax+10h], ecx ",msvc,2
"mov [eax+0Ch], edx  | * | loc_401461:  ",msvc,1
"mov [eax+10h], ecx  | * | mov ebx, dword_229B603C ",msvc,2
"loc_401461:   | * | mov esi, dword_229B602C ",msvc,1
"mov ebx, dword_229B603C  | * | loc_40146D:  ",msvc,1
"mov esi, dword_229B602C  | * | add ebx, 14h ",msvc,1
"loc_40146D:   | * | mov dword_229B603C, ebx ",msvc,1
"add ebx, 14h  | * | loc_401476:  ",msvc,1
"mov dword_229B603C, ebx  | * | mov edx, dword_422964 ",msvc,1
"loc_401476:   | * | mov eax, [esp+58h+var_1C] ",msvc,1
"mov edx, dword_422964  | * | cmp [eax], edx ",msvc,1
"mov eax, [esp+58h+var_1C]  | * | jnz loc_4016DF ",msvc,1
"cmp [eax], edx  | * | cmp [esp+58h+var_48], 1 ",msvc,1
jnz loc_4016DF  | * | jl loc_4016DF ,msvc,1
"cmp [esp+58h+var_48], 1  | * | cmp [esp+58h+var_44], 1 ",msvc,1
jl loc_4016DF  | * | jl loc_4016DF ,msvc,1
"cmp [esp+58h+var_44], 1  | * | mov eax, dword_422968 ",msvc,1
"jl loc_4016DF  | * | add eax, eax ",msvc,1
"mov eax, dword_422968  | * | cmp [esp+58h+var_48], eax ",msvc,1
"add eax, eax  | * | jge loc_4016DF ",msvc,1
"cmp [esp+58h+var_48], eax  | * | cmp [esp+58h+var_44], eax ",msvc,1
jge loc_4016DF  | * | jge loc_4016DF ,msvc,1
"cmp [esp+58h+var_44], eax  | * | mov ecx, [esp+58h+var_44] ",msvc,1
"jge loc_4016DF  | * | mov eax, dword_229AC3D0[ecx*4] ",msvc,1
"mov ecx, [esp+58h+var_44]  | * | cmp [esp+58h+var_48], eax ",msvc,1
"mov eax, dword_229AC3D0[ecx*4]  | * | jl loc_4016DF ",msvc,1
"cmp [esp+58h+var_48], eax  | * | mov edx, ecx ",msvc,1
"jl loc_4016DF  | * | mov ecx, dword_40F0E0[edx*4] ",msvc,1
"mov edx, ecx  | * | lea edx, [ecx+eax-1] ",msvc,1
"mov ecx, dword_40F0E0[edx*4]  | * | cmp [esp+58h+var_48], edx ",msvc,1
"lea edx, [ecx+eax-1]  | * | jg loc_4016DF ",msvc,1
"cmp [esp+58h+var_48], edx  | * | mov eax, [esp+58h+var_48] ",msvc,1
"jg loc_4016DF  | * | mov eax, dword_229AC3D0[eax*4] ",msvc,1
"mov eax, [esp+58h+var_48]  | * | cmp [esp+58h+var_44], eax ",msvc,1
"mov eax, dword_229AC3D0[eax*4]  | * | jl loc_4016DF ",msvc,1
"cmp [esp+58h+var_44], eax  | * | mov ecx, [esp+58h+var_48] ",msvc,1
"jl loc_4016DF  | * | mov edx, dword_40F0E0[ecx*4] ",msvc,1
"mov ecx, [esp+58h+var_48]  | * | lea eax, [edx+eax-1] ",msvc,1
"mov edx, dword_40F0E0[ecx*4]  | * | cmp [esp+58h+var_44], eax ",msvc,1
"lea eax, [edx+eax-1]  | * | jg loc_4016DF ",msvc,1
"cmp [esp+58h+var_44], eax  | * | mov eax, [esp+58h+var_48] ",msvc,1
"jg loc_4016DF  | * | mov ecx, [esp+58h+var_3C] ",msvc,1
"mov eax, [esp+58h+var_48]  | * | mov edx, [esp+58h+var_38] ",msvc,1
"mov ecx, [esp+58h+var_3C]  | * | mov [esp+58h+var_C], eax ",msvc,1
"mov edx, [esp+58h+var_38]  | * | mov [esp+58h+var_14], ecx ",msvc,1
"mov [esp+58h+var_C], eax  | * | mov ecx, [esp+58h+var_44] ",msvc,1
"mov [esp+58h+var_14], ecx  | * | mov [esp+58h+var_10], edx ",msvc,1
"mov ecx, [esp+58h+var_44]  | * | mov edx, [esp+58h+var_40] ",msvc,1
"mov [esp+58h+var_10], edx  | * | lea eax, [esp+58h+var_14] ",msvc,1
"mov edx, [esp+58h+var_40]  | * | mov [esp+58h+var_8], ecx ",msvc,1
"lea eax, [esp+58h+var_14]  | * | mov [esp+58h+var_4], edx ",msvc,1
"mov [esp+58h+var_8], ecx  | * | cmp eax, esi ",msvc,1
"mov [esp+58h+var_4], edx  | * | jnb loc_401623 ",msvc,1
"cmp eax, esi  | * | mov ecx, eax ",msvc,1
"jnb loc_401623  | * | cmp dword_229B6028, ecx ",msvc,1
"mov ecx, eax  | * | ja loc_401623 ",msvc,1
"cmp dword_229B6028, ecx  | * | sub ecx, dword_229B6028 ",msvc,1
"ja loc_401623  | * | mov eax, 66666667h ",msvc,1
"sub ecx, dword_229B6028  | * | imul ecx ",msvc,3
"shr edi, 1Fh  | * | cmp esi, dword_229B6030 ",msvc,1
"add edi, edx  | * | jnz short loc_4015ED ",msvc,1
"cmp esi, dword_229B6030  | * | mov ecx, esi ",msvc,1
