idiom,label,count
sub_401000 proc near   | * | jmp ds:??1exception@std@@UAE@XZ  ,msvc,1
"nop  | * | mov eax, dword_46FEFC[esi*8] ",msvc,1
"loc_401060:   | * | mov ecx, dword_46FEF8[esi*8] ",msvc,1
"mov eax, dword_46FEFC[esi*8]  | * | push eax ",msvc,1
"mov ecx, dword_46FEF8[esi*8]  | * | push ecx ",msvc,1
push eax  | * | push offset Format  ,msvc,1
push ecx  | * | call edi  ,msvc,1
push offset Format   | * | inc esi ,msvc,1
"call edi   | * | add esp, 0Ch ",msvc,1
"inc esi  | * | cmp esi, dword_4043C8 ",msvc,1
"add esp, 0Ch  | * | jl short loc_401060 ",msvc,1
"cmp esi, dword_4043C8  | * | loc_401083:  ",msvc,1
jl short loc_401060  | * | push offset Str  ,msvc,1
loc_401083:   | * | call ds:puts ,msvc,1
"push offset Str   | * | add esp, 4 ",msvc,1
call ds:puts  | * | loc_401091:  ,msvc,1
"add esp, 4  | * | mov al, 1 ",msvc,1
loc_401091:   | * | pop edi ,msvc,1
"mov al, 1  | * | pop esi ",msvc,1
pop edi  | * | pop ebx ,msvc,3
"pop esi  | * | mov esp, ebp ",msvc,2
pop ebx  | * | pop ebp ,msvc,5
"mov esp, ebp  | * | retn ",msvc,9
pop ebp  | * | loc_40109A:  ,msvc,1
"retn  | * | cmp dword_472160, 0 ",msvc,1
loc_40109A:   | * | jz loc_4013D7 ,msvc,1
"cmp dword_472160, 0  | * | mov edx, dword_47215C ",msvc,1
"jz loc_4013D7  | * | mov eax, [edx] ",msvc,1
"mov edx, dword_47215C  | * | mov edi, [eax+0Ch] ",msvc,1
"mov eax, [edx]  | * | mov ebx, [eax+10h] ",msvc,1
"mov edi, [eax+0Ch]  | * | push eax ",msvc,1
"mov ebx, [eax+10h]  | * | lea eax, [ebp+var_14] ",msvc,1
push eax  | * | push eax ,msvc,3
"lea eax, [ebp+var_14]  | * | mov [ebp+var_2C], edi ",msvc,1
"push eax  | * | mov [ebp+var_28], ebx ",msvc,1
"mov [ebp+var_2C], edi  | * | call sub_401580 ",msvc,1
"mov [ebp+var_28], ebx  | * | mov esi, [ebp+arg_0] ",msvc,1
"call sub_401580  | * | cmp byte_46FA98[esi], 0 ",msvc,1
"mov esi, [ebp+arg_0]  | * | jz short loc_4010DE ",msvc,1
"cmp byte_46FA98[esi], 0  | * | loc_4010D1:  ",msvc,1
jz short loc_4010DE  | * | inc esi ,msvc,1
"loc_4010D1:   | * | cmp byte_46FA98[esi], 0 ",msvc,1
inc esi  | * | jnz short loc_4010D1 ,msvc,1
"cmp byte_46FA98[esi], 0  | * | mov [ebp+arg_0], esi ",msvc,1
jnz short loc_4010D1  | * | loc_4010DE:  ,msvc,1
"mov [ebp+arg_0], esi  | * | mov eax, esi ",msvc,1
"loc_4010DE:   | * | mov [ebp+var_4], eax ",msvc,1
"mov eax, esi  | * | cmp esi, dword_4043C8 ",msvc,1
"mov [ebp+var_4], eax  | * | jge loc_4013B0 ",msvc,1
"cmp esi, dword_4043C8  | * | jmp short loc_4010F7 ",msvc,1
jge loc_4013B0  | * | loc_4010F1:  ,msvc,1
"jmp short loc_4010F7  | * | mov ebx, [ebp+var_28] ",msvc,1
"loc_4010F1:   | * | mov edi, [ebp+var_2C] ",msvc,1
"mov ebx, [ebp+var_28]  | * | loc_4010F7:  ",msvc,1
"mov edi, [ebp+var_2C]  | * | cmp byte_46FA98[eax], 0 ",msvc,1
loc_4010F7:   | * | jnz loc_4013A0 ,msvc,1
"cmp byte_46FA98[eax], 0  | * | mov dword_46FEF8[eax*8], edi ",msvc,1
"jnz loc_4013A0  | * | mov dword_46FEFC[eax*8], ebx ",msvc,1
"mov dword_46FEF8[eax*8], edi  | * | test edi, edi ",msvc,1
"mov dword_46FEFC[eax*8], ebx  | * | jz short loc_401124 ",msvc,1
"test edi, edi  | * | mov ecx, dword_4043D8[eax*4] ",msvc,1
"jz short loc_401124  | * | add dword_46FEF8[eax*8], ecx ",msvc,1
"mov ecx, dword_4043D8[eax*4]  | * | loc_401124:  ",msvc,1
"add dword_46FEF8[eax*8], ecx  | * | test ebx, ebx ",msvc,1
loc_401124:   | * | jz short loc_401136 ,msvc,1
"test ebx, ebx  | * | mov edx, dword_4043D8[eax*4] ",msvc,1
"jz short loc_401136  | * | add dword_46FEFC[eax*8], edx ",msvc,1
"mov edx, dword_4043D8[eax*4]  | * | loc_401136:  ",msvc,1
"add dword_46FEFC[eax*8], edx  | * | mov edx, dword_46FEF8[eax*8] ",msvc,1
"loc_401136:   | * | mov [ebp+var_C], edx ",msvc,1
"mov edx, dword_46FEF8[eax*8]  | * | cmp edx, dword_4043D0 ",msvc,1
"mov [ebp+var_C], edx  | * | jg loc_4013A0 ",msvc,1
"cmp edx, dword_4043D0  | * | mov ecx, dword_46FEFC[eax*8] ",msvc,1
"jg loc_4013A0  | * | mov [ebp+var_8], ecx ",msvc,1
"mov ecx, dword_46FEFC[eax*8]  | * | cmp ecx, dword_4043CC ",msvc,1
"mov [ebp+var_8], ecx  | * | jg loc_4013A0 ",msvc,1
"cmp ecx, dword_4043CC  | * | mov edi, Src ",msvc,1
"jg loc_4013A0  | * | sub edi, Dst ",msvc,1
"mov edi, Src  | * | xor ebx, ebx ",msvc,1
"sub edi, Dst  | * | sar edi, 2 ",msvc,1
"xor ebx, ebx  | * | test edi, edi ",msvc,1
"sar edi, 2  | * | jle short loc_4011E0 ",msvc,1
"test edi, edi  | * | mov eax, dword_4043D8[eax*4] ",msvc,1
"jle short loc_4011E0  | * | mov [ebp+var_14], eax ",msvc,1
"mov eax, dword_4043D8[eax*4]  | * | jmp short loc_401189 ",msvc,1
"mov [ebp+var_14], eax  | * | loc_401183:  ",msvc,1
"jmp short loc_401189  | * | mov edx, [ebp+var_C] ",msvc,1
"loc_401183:   | * | mov ecx, [ebp+var_8] ",msvc,1
"mov edx, [ebp+var_C]  | * | loc_401189:  ",msvc,1
"mov ecx, [ebp+var_8]  | * | mov eax, Dst ",msvc,1
"loc_401189:   | * | mov esi, [eax+ebx*4] ",msvc,1
"mov eax, Dst  | * | sub ecx, dword_46FEFC[esi*8] ",msvc,1
"mov esi, [eax+ebx*4]  | * | sub edx, dword_46FEF8[esi*8] ",msvc,1
"sub ecx, dword_46FEFC[esi*8]  | * | mov [ebp+var_10], ecx ",msvc,1
"sub edx, dword_46FEF8[esi*8]  | * | fild [ebp+var_10] ",msvc,1
"mov [ebp+var_10], ecx  | * | mov [ebp+var_10], edx ",msvc,1
fild [ebp+var_10]  | * | fild [ebp+var_10] ,msvc,1
"mov [ebp+var_10], edx  | * | fmul st, st ",msvc,1
fild [ebp+var_10]  | * | fld st(1) ,msvc,1
"fmul st, st  | * | fmulp st(2), st ",msvc,1
"fld st(1)  | * | faddp st(1), st ",msvc,1
"fmulp st(2), st  | * | call _CIsqrt ",msvc,1
"faddp st(1), st  | * | mov ecx, dword_4043D8[esi*4] ",msvc,1
"call _CIsqrt  | * | add ecx, [ebp+var_14] ",msvc,1
"mov ecx, dword_4043D8[esi*4]  | * | mov [ebp+var_10], ecx ",msvc,1
"add ecx, [ebp+var_14]  | * | fild [ebp+var_10] ",msvc,1
"mov [ebp+var_10], ecx  | * | fsub ds:dbl_403180 ",msvc,1
fild [ebp+var_10]  | * | fcompp ,msvc,1
fsub ds:dbl_403180  | * | fnstsw ax ,msvc,1
"fcompp  | * | test ah, 41h ",msvc,1
fnstsw ax  | * | jz loc_40139A ,msvc,1
"test ah, 41h  | * | inc ebx ",msvc,1
"jz loc_40139A  | * | cmp ebx, edi ",msvc,1
inc ebx  | * | jl short loc_401183 ,msvc,1
"cmp ebx, edi  | * | loc_4011E0:  ",msvc,1
"jl short loc_401183  | * | lea eax, [ebp+var_4] ",msvc,1
loc_4011E0:   | * | call sub_401860 ,msvc,1
"lea eax, [ebp+var_4]  | * | mov esi, [ebp+var_4] ",msvc,1
"call sub_401860  | * | mov edx, dword_4043D8[esi*4] ",msvc,1
"mov esi, [ebp+var_4]  | * | mov eax, dword_46FEFC[esi*8] ",msvc,1
"mov edx, dword_4043D8[esi*4]  | * | mov ecx, dword_46FEF8[esi*8] ",msvc,1
"mov eax, dword_46FEFC[esi*8]  | * | lea edi, dword_46FEFC[esi*8] ",msvc,1
"mov ecx, dword_46FEF8[esi*8]  | * | lea ebx, dword_46FEF8[esi*8] ",msvc,1
"lea edi, dword_46FEFC[esi*8]  | * | sub eax, edx ",msvc,1
"lea ebx, dword_46FEF8[esi*8]  | * | add ecx, edx ",msvc,1
"sub eax, edx  | * | mov [ebp+var_14], eax ",msvc,4
"add ecx, edx  | * | test eax, eax ",msvc,4
"mov [ebp+var_14], eax  | * | mov byte_46FA98[esi], 1 ",msvc,1
"test eax, eax  | * | mov [ebp+var_C], edi ",msvc,1
"mov byte_46FA98[esi], 1  | * | mov [ebp+var_10], 0 ",msvc,1
"mov [ebp+var_C], edi  | * | mov [ebp+var_8], ebx ",msvc,1
"mov [ebp+var_10], 0  | * | lea eax, [ebp+var_14] ",msvc,1
"mov [ebp+var_8], ebx  | * | jg short loc_401233 ",msvc,1
"lea eax, [ebp+var_14]  | * | lea eax, [ebp+var_10] ",msvc,4
jg short loc_401233  | * | loc_401233:  ,msvc,1
"lea eax, [ebp+var_10]  | * | mov eax, [eax] ",msvc,4
"loc_401233:   | * | mov [ebp+var_38], ecx ",msvc,1
"mov eax, [eax]  | * | mov [ebp+var_34], eax ",msvc,1
"mov [ebp+var_38], ecx  | * | cmp ecx, dword_4043D0 ",msvc,1
"mov [ebp+var_34], eax  | * | jg short loc_401266 ",msvc,1
"cmp ecx, dword_4043D0  | * | cmp eax, dword_4043CC ",msvc,2
jg short loc_401266  | * | jg short loc_401266 ,msvc,1
"cmp eax, dword_4043CC  | * | lea esi, [ebp+var_38] ",msvc,1
jg short loc_401266  | * | call sub_402220 ,msvc,1
"lea esi, [ebp+var_38]  | * | mov ebx, eax ",msvc,1
"call sub_402220  | * | lea edi, [ebp+var_58] ",msvc,1
"mov ebx, eax  | * | call sub_401F80 ",msvc,3
"lea edi, [ebp+var_58]  | * | mov edi, [ebp+var_C] ",msvc,1
"call sub_401F80  | * | mov esi, [ebp+var_4] ",msvc,2
"mov edi, [ebp+var_C]  | * | mov ebx, [ebp+var_8] ",msvc,2
"mov esi, [ebp+var_4]  | * | loc_401266:  ",msvc,1
"mov ebx, [ebp+var_8]  | * | mov edx, dword_4043D8[esi*4] ",msvc,2
"loc_401266:   | * | mov eax, [ebx] ",msvc,1
"mov edx, dword_4043D8[esi*4]  | * | mov ecx, [edi] ",msvc,2
"mov eax, [ebx]  | * | sub eax, edx ",msvc,2
"mov ecx, [edi]  | * | add ecx, edx ",msvc,2
"mov [ebp+var_14], eax  | * | mov [ebp+var_10], 0 ",msvc,3
"test eax, eax  | * | lea eax, [ebp+var_14] ",msvc,3
"mov [ebp+var_10], 0  | * | jg short loc_401289 ",msvc,1
jg short loc_401289  | * | loc_401289:  ,msvc,1
"loc_401289:   | * | mov [ebp+var_40], eax ",msvc,1
"mov eax, [eax]  | * | mov [ebp+var_3C], ecx ",msvc,1
"mov [ebp+var_40], eax  | * | cmp eax, dword_4043D0 ",msvc,1
"mov [ebp+var_3C], ecx  | * | jg short loc_4012BC ",msvc,1
"cmp eax, dword_4043D0  | * | cmp ecx, dword_4043CC ",msvc,2
jg short loc_4012BC  | * | jg short loc_4012BC ,msvc,1
"cmp ecx, dword_4043CC  | * | lea esi, [ebp+var_40] ",msvc,1
jg short loc_4012BC  | * | call sub_402220 ,msvc,1
"lea esi, [ebp+var_40]  | * | mov ebx, eax ",msvc,1
"call sub_402220  | * | lea edi, [ebp+var_60] ",msvc,2
"lea edi, [ebp+var_60]  | * | mov edi, [ebp+var_C] ",msvc,1
"mov esi, [ebp+var_4]  | * | loc_4012BC:  ",msvc,1
"mov ebx, [ebp+var_8]  | * | mov edx, [ebp+arg_4] ",msvc,1
"loc_4012BC:   | * | mov eax, [ebp+arg_0] ",msvc,1
"mov edx, [ebp+arg_4]  | * | inc edx ",msvc,1
"mov eax, [ebp+arg_0]  | * | push edx ",msvc,1
inc edx  | * | push eax ,msvc,1
push edx  | * | call sub_401040 ,msvc,2
"push eax  | * | add esp, 8 ",msvc,1
"call sub_401040  | * | test al, al ",msvc,2
"add esp, 8  | * | jnz loc_401091 ",msvc,2
"test al, al  | * | mov edx, dword_4043D8[esi*4] ",msvc,1
"jnz loc_401091  | * | mov eax, [edi] ",msvc,1
"mov edx, dword_4043D8[esi*4]  | * | mov ecx, [ebx] ",msvc,1
"mov eax, [edi]  | * | sub eax, edx ",msvc,1
"mov ecx, [ebx]  | * | add ecx, edx ",msvc,1
"mov [ebp+var_10], 0  | * | jg short loc_4012F8 ",msvc,1
jg short loc_4012F8  | * | loc_4012F8:  ,msvc,1
"loc_4012F8:   | * | mov [ebp+var_48], ecx ",msvc,1
"mov eax, [eax]  | * | mov [ebp+var_44], eax ",msvc,1
"mov [ebp+var_48], ecx  | * | cmp ecx, dword_4043D0 ",msvc,1
"mov [ebp+var_44], eax  | * | jg short loc_40132B ",msvc,1
jg short loc_40132B  | * | jg short loc_40132B ,msvc,1
"cmp eax, dword_4043CC  | * | lea ecx, [ebp+var_18] ",msvc,1
jg short loc_40132B  | * | push ecx ,msvc,1
"lea ecx, [ebp+var_18]  | * | lea ebx, [ebp+var_48] ",msvc,1
push ecx  | * | call sub_4017E0 ,msvc,2
"lea ebx, [ebp+var_48]  | * | mov edx, [eax] ",msvc,1
call sub_4017E0  | * | push edx ,msvc,2
"mov edx, [eax]  | * | lea eax, [ebp+var_1C] ",msvc,1
push edx  | * | push eax ,msvc,3
"lea eax, [ebp+var_1C]  | * | call sub_401580 ",msvc,1
"push eax  | * | mov ebx, [ebp+var_8] ",msvc,1
call sub_401580  | * | loc_40132B:  ,msvc,1
"loc_40132B:   | * | mov eax, [ebx] ",msvc,1
"mov [ebp+var_10], 0  | * | jg short loc_40134E ",msvc,1
jg short loc_40134E  | * | loc_40134E:  ,msvc,1
"loc_40134E:   | * | mov [ebp+var_50], eax ",msvc,1
"mov eax, [eax]  | * | mov [ebp+var_4C], ecx ",msvc,1
"mov [ebp+var_50], eax  | * | cmp eax, dword_4043D0 ",msvc,1
"mov [ebp+var_4C], ecx  | * | jg short loc_40137E ",msvc,1
jg short loc_40137E  | * | jg short loc_40137E ,msvc,1
"cmp ecx, dword_4043CC  | * | lea ecx, [ebp+var_20] ",msvc,1
jg short loc_40137E  | * | push ecx ,msvc,1
"lea ecx, [ebp+var_20]  | * | lea ebx, [ebp+var_50] ",msvc,1
"lea ebx, [ebp+var_50]  | * | mov edx, [eax] ",msvc,1
"mov edx, [eax]  | * | lea eax, [ebp+var_24] ",msvc,1
"lea eax, [ebp+var_24]  | * | call sub_401580 ",msvc,1
push eax  | * | loc_40137E:  ,msvc,1
"call sub_401580  | * | mov ecx, Dst ",msvc,1
"loc_40137E:   | * | cmp ecx, Src ",msvc,1
"mov ecx, Dst  | * | jz short loc_401393 ",msvc,1
"cmp ecx, Src  | * | sub Src, 4 ",msvc,1
jz short loc_401393  | * | loc_401393:  ,msvc,1
"sub Src, 4  | * | mov byte_46FA98[esi], 0 ",msvc,1
loc_401393:   | * | loc_40139A:  ,msvc,1
"mov byte_46FA98[esi], 0  | * | mov esi, [ebp+arg_0] ",msvc,1
"loc_40139A:   | * | mov eax, [ebp+var_4] ",msvc,1
"mov esi, [ebp+arg_0]  | * | loc_4013A0:  ",msvc,1
"mov eax, [ebp+var_4]  | * | inc eax ",msvc,1
"loc_4013A0:   | * | mov [ebp+var_4], eax ",msvc,1
"inc eax  | * | cmp eax, dword_4043C8 ",msvc,1
"mov [ebp+var_4], eax  | * | jl loc_4010F1 ",msvc,1
"cmp eax, dword_4043C8  | * | loc_4013B0:  ",msvc,1
"jl loc_4010F1  | * | mov edx, [ebp+arg_4] ",msvc,1
loc_4013B0:   | * | push edx ,msvc,1
"mov edx, [ebp+arg_4]  | * | push esi ",msvc,1
"push esi  | * | add esp, 8 ",msvc,1
"test al, al  | * | lea esi, [ebp+var_2C] ",msvc,1
jnz loc_401091  | * | call sub_402220 ,msvc,1
"lea esi, [ebp+var_2C]  | * | mov ebx, eax ",msvc,1
"lea edi, [ebp+var_60]  | * | loc_4013D7:  ",msvc,1
call sub_401F80  | * | pop edi ,msvc,1
loc_4013D7:   | * | pop esi ,msvc,1
"pop edi  | * | xor al, al ",msvc,1
pop esi  | * | pop ebx ,msvc,3
"xor al, al  | * | mov esp, ebp ",msvc,1
pop ebp  | * | sub_401040 endp ,msvc,1
retn  | * | _main proc near  ,msvc,1
var_14 = dword ptr -14h  | * | var_C = byte ptr -0Ch ,data,1
var_C = byte ptr -0Ch  | * | var_4 = dword ptr -4 ,data,1
var_8 = dword ptr -8  | * | argc = dword ptr 8 ,data,1
var_4 = dword ptr -4  | * | argv = dword ptr 0Ch ,data,1
argc = dword ptr 8  | * | envp = dword ptr 10h ,data,1
"push ebp  | * | and esp, 0FFFFFFF8h ",msvc,1
"mov ebp, esp  | * | sub esp, 14h ",msvc,1
"and esp, 0FFFFFFF8h  | * | mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ",msvc,1
"sub esp, 14h  | * | push ebx ",msvc,1
"mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A   | * | push esi ",msvc,1
"push esi  | * | lea eax, [esp+20h+var_10] ",msvc,1
push edi  | * | push eax ,msvc,1
"lea eax, [esp+20h+var_10]  | * | call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ",msvc,1
"push eax  | * | mov eax, [esp+20h+var_10] ",msvc,1
"call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z   | * | xor ebx, ebx ",msvc,1
"mov eax, [esp+20h+var_10]  | * | test eax, eax ",msvc,1
"xor ebx, ebx  | * | jle loc_401569 ",msvc,1
"test eax, eax  | * | mov [esp+20h+var_8], ebx ",msvc,1
"jle loc_401569  | * | mov [esp+20h+var_4], ebx ",msvc,1
"mov [esp+20h+var_8], ebx  | * | loc_401413:  ",msvc,1
"mov [esp+20h+var_4], ebx  | * | mov ecx, ds:?endl@std@@YAAAV?$basic_ostream@DU?$char_traits@D@std@@@1@AAV21@@Z  ",msvc,1
loc_401413:   | * | push ecx ,msvc,1
"mov ecx, ds:?endl@std@@YAAAV?$basic_ostream@DU?$char_traits@D@std@@@1@AAV21@@Z   | * | mov ecx, ds:?cerr@std@@3V?$basic_ostream@DU?$char_traits@D@std@@@1@A  ",msvc,1
push ecx  | * | push eax ,msvc,1
"mov ecx, ds:?cerr@std@@3V?$basic_ostream@DU?$char_traits@D@std@@@1@A   | * | push ebx ",msvc,1
push eax  | * | call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@H@Z  ,msvc,1
push ebx  | * | push eax ,msvc,1
call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@H@Z   | * | call sub_401D30 ,msvc,1
"push eax  | * | add esp, 4 ",msvc,6
"call sub_401D30  | * | mov ecx, eax ",msvc,1
"add esp, 4  | * | call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@H@Z  ",msvc,1
"mov ecx, eax  | * | mov ecx, eax ",msvc,2
call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@H@Z   | * | call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAV01@AAV01@@Z@Z  ,msvc,1
"mov ecx, eax  | * | mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ",msvc,1
call ds:??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAV01@AAV01@@Z@Z   | * | push offset dword_4043CC ,msvc,1
"mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A   | * | push offset dword_4043D0 ",msvc,1
push offset dword_4043CC  | * | push offset dword_4043C8 ,msvc,1
push offset dword_4043D0  | * | call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ,msvc,1
"push offset dword_4043C8  | * | mov ecx, eax ",msvc,1
call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z   | * | call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ,msvc,2
"mov ecx, eax  | * | xor esi, esi ",msvc,1
"call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z   | * | cmp dword_4043C8, esi ",msvc,1
"xor esi, esi  | * | jle short loc_40149B ",msvc,1
"cmp dword_4043C8, esi  | * | mov edi, offset dword_4043D8 ",msvc,1
jle short loc_40149B  | * | jmp short loc_401480 ,msvc,1
"mov edi, offset dword_4043D8  | * | align 10h ",msvc,1
jmp short loc_401480  | * | loc_401480:  ,msvc,1
align 10h  | * | push edi ,msvc,1
loc_401480:   | * | push offset aD  ,msvc,1
push edi  | * | call ds:scanf ,msvc,1
push offset aD   | * | inc esi ,msvc,1
"call ds:scanf  | * | add esp, 8 ",msvc,1
"inc esi  | * | add edi, 4 ",msvc,1
"add esp, 8  | * | cmp esi, dword_4043C8 ",msvc,1
"add edi, 4  | * | jl short loc_401480 ",msvc,1
"cmp esi, dword_4043C8  | * | loc_40149B:  ",msvc,1
jl short loc_401480  | * | inc ebx ,msvc,1
loc_40149B:   | * | push ebx ,msvc,1
inc ebx  | * | push offset aCaseD  ,msvc,1
push ebx  | * | call ds:printf ,msvc,1
"push offset aCaseD   | * | add esp, 8 ",msvc,1
"call ds:printf  | * | lea esi, [esp+20h+var_8] ",msvc,1
"add esp, 8  | * | call sub_402220 ",msvc,1
"lea esi, [esp+20h+var_8]  | * | mov ecx, dword_47215C ",msvc,1
"call sub_402220  | * | mov edx, [ecx+4] ",msvc,1
"mov ecx, dword_47215C  | * | cmp byte ptr [edx+15h], 0 ",msvc,1
"mov edx, [ecx+4]  | * | mov byte ptr [esp+20h+var_14], 1 ",msvc,1
"cmp byte ptr [edx+15h], 0  | * | jnz short loc_4014F9 ",msvc,1
"mov byte ptr [esp+20h+var_14], 1  | * | mov edi, [eax+0Ch] ",msvc,1
jnz short loc_4014F9  | * | jmp short loc_4014D0 ,msvc,1
"mov edi, [eax+0Ch]  | * | align 10h ",msvc,1
jmp short loc_4014D0  | * | loc_4014D0:  ,msvc,1
"align 10h  | * | mov esi, [edx+0Ch] ",msvc,1
"loc_4014D0:   | * | mov ecx, edx ",msvc,1
"mov esi, [edx+0Ch]  | * | cmp esi, edi ",msvc,1
"mov ecx, edx  | * | jg loc_401572 ",msvc,1
"cmp esi, edi  | * | jl short loc_4014EB ",msvc,1
"jg loc_401572  | * | mov esi, [eax+10h] ",msvc,1
"jl short loc_4014EB  | * | cmp esi, [edx+10h] ",msvc,1
"mov esi, [eax+10h]  | * | jl loc_401572 ",msvc,1
"cmp esi, [edx+10h]  | * | loc_4014EB:  ",msvc,1
"jl loc_401572  | * | mov edx, [edx+8] ",msvc,1
"loc_4014EB:   | * | mov byte ptr [esp+20h+var_14], 0 ",msvc,1
"mov edx, [edx+8]  | * | loc_4014F3:  ",msvc,1
"mov byte ptr [esp+20h+var_14], 0  | * | cmp byte ptr [edx+15h], 0 ",msvc,1
loc_4014F3:   | * | jz short loc_4014D0 ,msvc,1
"cmp byte ptr [edx+15h], 0  | * | loc_4014F9:  ",msvc,1
"jz short loc_4014D0  | * | mov edx, [esp+20h+var_14] ",msvc,1
loc_4014F9:   | * | push eax ,msvc,1
"mov edx, [esp+20h+var_14]  | * | push edx ",msvc,1
"push eax  | * | lea eax, [esp+28h+var_C] ",msvc,1
"lea eax, [esp+28h+var_C]  | * | call sub_401FF0 ",msvc,1
push eax  | * | push 44Ch  ,msvc,1
call sub_401FF0  | * | push 0  ,msvc,1
push 44Ch   | * | push offset byte_46FA98  ,msvc,1
