idiom,label,count
sub_401000 proc near   | * | jmp ds:??1exception@std@@UAE@XZ  ,msvc,1
jnz short loc_4010AD  | * | call sub_401060 ,msvc,1
"push edi  | * | add esp, 4 ",msvc,1
call sub_401060  | * | loc_4010AD:  ,msvc,1
"add esp, 4  | * | inc edi ",msvc,1
"loc_4010AD:   | * | add ebx, 88h ",msvc,1
"inc edi  | * | add esi, 4 ",msvc,1
"add ebx, 88h  | * | cmp edi, 22h  ",msvc,1
"add esi, 4  | * | jl short loc_401090 ",msvc,1
"cmp edi, 22h   | * | pop edi ",msvc,1
jl short loc_401090  | * | pop esi ,msvc,1
"pop edi  | * | xor eax, eax ",msvc,2
pop esi  | * | pop ebx ,msvc,2
"xor eax, eax  | * | pop ebp ",msvc,1
pop ebx  | * | retn ,msvc,1
pop ebp  | * | sub_401060 endp ,msvc,1
retn  | * | align 10h ,msvc,12
sub_401060 endp  | * | _main proc near  ,msvc,1
var_28 = dword ptr -28h  | * | var_20 = dword ptr -20h ,data,2
var_24 = dword ptr -24h  | * | var_1C = dword ptr -1Ch ,data,1
var_20 = dword ptr -20h  | * | var_18 = dword ptr -18h ,data,2
var_1C = dword ptr -1Ch  | * | var_14 = dword ptr -14h ,data,2
var_18 = dword ptr -18h  | * | var_10 = dword ptr -10h ,data,3
var_14 = dword ptr -14h  | * | var_C = dword ptr -0Ch ,data,3
var_10 = dword ptr -10h  | * | var_8 = dword ptr -8 ,data,1
var_C = dword ptr -0Ch  | * | var_4 = dword ptr -4 ,data,1
var_8 = dword ptr -8  | * | argc = dword ptr 8 ,data,1
var_4 = dword ptr -4  | * | argv = dword ptr 0Ch ,data,1
argc = dword ptr 8  | * | envp = dword ptr 10h ,data,1
"push ebp  | * | and esp, 0FFFFFFF8h ",msvc,1
"mov ebp, esp  | * | sub esp, 2Ch ",msvc,1
"and esp, 0FFFFFFF8h  | * | mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ",msvc,1
"sub esp, 2Ch  | * | push ebx ",msvc,1
"mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A   | * | push esi ",msvc,1
push ebx  | * | push edi ,msvc,4
"push esi  | * | lea eax, [esp+38h+var_10] ",msvc,1
push edi  | * | push eax ,msvc,2
"lea eax, [esp+38h+var_10]  | * | call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ",msvc,1
"push eax  | * | mov eax, 1 ",msvc,1
"call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z   | * | mov [esp+38h+var_14], eax ",msvc,1
"mov eax, 1  | * | cmp [esp+38h+var_10], eax ",msvc,1
"mov [esp+38h+var_14], eax  | * | jl loc_40172A ",msvc,1
"cmp [esp+38h+var_10], eax  | * | loc_401100:  ",msvc,1
"jl loc_40172A  | * | mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A  ",msvc,1
loc_401100:   | * | push offset unk_405514 ,msvc,1
"mov ecx, ds:?cin@std@@3V?$basic_istream@DU?$char_traits@D@std@@@1@A   | * | call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z  ",msvc,1
push offset unk_405514  | * | push eax ,msvc,1
call ds:??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z   | * | call sub_401F80 ,msvc,1
"push eax  | * | mov eax, Size ",msvc,1
"call sub_401F80  | * | xor ecx, ecx ",msvc,1
"mov eax, Size  | * | add esp, 4 ",msvc,1
"xor ecx, ecx  | * | mov esi, eax ",msvc,1
"add esp, 4  | * | mov dword_405510, esi ",msvc,1
"mov esi, eax  | * | mov [esp+38h+var_28], ecx ",msvc,1
"mov dword_405510, esi  | * | test eax, eax ",msvc,1
"mov [esp+38h+var_28], ecx  | * | jle loc_4013D9 ",msvc,1
"test eax, eax  | * | jmp short loc_401140 ",msvc,1
jle loc_4013D9  | * | align 10h ,msvc,1
jmp short loc_401140  | * | loc_401140:  ,msvc,1
"align 10h  | * | shl ecx, 4 ",msvc,1
"loc_401140:   | * | mov ebx, dword_4067B0[ecx] ",msvc,1
"shl ecx, 4  | * | lea esi, dword_4067B0[ecx] ",msvc,1
"mov ebx, dword_4067B0[ecx]  | * | mov ecx, [esi+4] ",msvc,1
"lea esi, dword_4067B0[ecx]  | * | cmp ebx, ecx ",msvc,1
"mov ecx, [esi+4]  | * | jz short loc_401175 ",msvc,1
"cmp ebx, ecx  | * | mov eax, ecx ",msvc,1
"jz short loc_401175  | * | sub eax, ecx ",msvc,1
"mov eax, ecx  | * | sar eax, 2 ",msvc,1
"sub eax, ecx  | * | lea edi, ds:0[eax*4] ",msvc,1
"sar eax, 2  | * | push edi  ",msvc,1
"lea edi, ds:0[eax*4]  | * | push ecx  ",msvc,1
push edi   | * | push ebx  ,msvc,1
push ecx   | * | call ds:memmove ,msvc,1
"push ebx   | * | add esp, 0Ch ",msvc,1
"call ds:memmove  | * | add edi, ebx ",msvc,1
"add esp, 0Ch  | * | mov [esi+4], edi ",msvc,1
"add edi, ebx  | * | loc_401175:  ",msvc,1
"mov [esi+4], edi  | * | cmp dword_405098, 10h ",msvc,1
"loc_401175:   | * | mov eax, Src ",msvc,1
"cmp dword_405098, 10h  | * | jnb short loc_401188 ",msvc,1
"mov eax, Src  | * | mov eax, offset Src ",msvc,2
jnb short loc_401188  | * | loc_401188:  ,msvc,1
"mov eax, offset Src  | * | mov ecx, [esp+38h+var_28] ",msvc,2
"loc_401188:   | * | movsx ebx, byte ptr [eax+ecx] ",msvc,1
"mov ecx, [esp+38h+var_28]  | * | mov eax, [esi+4] ",msvc,1
"movsx ebx, byte ptr [eax+ecx]  | * | sub ebx, 61h  ",msvc,1
"mov eax, [esi+4]  | * | lea edx, [esp+38h+var_24] ",msvc,1
"sub ebx, 61h   | * | mov [esp+38h+var_24], ebx ",msvc,1
"lea edx, [esp+38h+var_24]  | * | cmp edx, eax ",msvc,1
"mov [esp+38h+var_24], ebx  | * | jnb short loc_401205 ",msvc,1
"cmp edx, eax  | * | mov edx, [esi] ",msvc,1
"jnb short loc_401205  | * | lea ecx, [esp+38h+var_24] ",msvc,1
"mov edx, [esi]  | * | cmp edx, ecx ",msvc,1
"lea ecx, [esp+38h+var_24]  | * | ja short loc_401205 ",msvc,1
"cmp edx, ecx  | * | mov ebx, ecx ",msvc,2
"ja short loc_401205  | * | mov ecx, [esi+8] ",msvc,1
"mov ebx, ecx  | * | sub ebx, edx ",msvc,2
"mov ecx, [esi+8]  | * | sar ebx, 2 ",msvc,2
"sub ebx, edx  | * | cmp eax, ecx ",msvc,2
"sar ebx, 2  | * | jnz short loc_4011F5 ",msvc,1
"cmp eax, ecx  | * | sub eax, edx ",msvc,2
"jnz short loc_4011F5  | * | sar eax, 2 ",msvc,1
"sub eax, edx  | * | cmp eax, 3FFFFFFEh ",msvc,4
"sar eax, 2  | * | ja loc_401733 ",msvc,4
"cmp eax, 3FFFFFFEh  | * | sub ecx, edx ",msvc,4
ja loc_401733  | * | inc eax ,msvc,4
"sub ecx, edx  | * | sar ecx, 2 ",msvc,4
"inc eax  | * | cmp eax, ecx ",msvc,5
"sar ecx, 2  | * | jbe short loc_4011F5 ",msvc,1
"cmp eax, ecx  | * | mov edx, ecx ",msvc,4
"jbe short loc_4011F5  | * | shr edx, 1 ",msvc,1
"mov edx, ecx  | * | mov edi, 3FFFFFFFh ",msvc,4
"shr edx, 1  | * | sub edi, edx ",msvc,4
"mov edi, 3FFFFFFFh  | * | cmp edi, ecx ",msvc,4
"sub edi, edx  | * | jnb short loc_4011E7 ",msvc,1
"cmp edi, ecx  | * | xor ecx, ecx ",msvc,4
jnb short loc_4011E7  | * | jmp short loc_4011E9 ,msvc,1
"xor ecx, ecx  | * | loc_4011E7:  ",msvc,1
"jmp short loc_4011E9  | * | add ecx, edx ",msvc,1
loc_4011E7:   | * | loc_4011E9:  ,msvc,1
"add ecx, edx  | * | cmp ecx, eax ",msvc,4
loc_4011E9:   | * | jnb short loc_4011EF ,msvc,1
"cmp ecx, eax  | * | mov ecx, eax ",msvc,4
jnb short loc_4011EF  | * | loc_4011EF:  ,msvc,1
"mov ecx, eax  | * | push ecx ",msvc,4
loc_4011EF:   | * | call sub_401860 ,msvc,1
push ecx  | * | loc_4011F5:  ,msvc,1
"call sub_401860  | * | mov eax, [esi+4] ",msvc,4
"loc_4011F5:   | * | test eax, eax ",msvc,1
"mov eax, [esi+4]  | * | jz short loc_401252 ",msvc,2
"test eax, eax  | * | mov edx, [esi] ",msvc,2
"jz short loc_401252  | * | mov ecx, [edx+ebx*4] ",msvc,1
"mov edx, [esi]  | * | mov [eax], ecx ",msvc,2
"mov ecx, [edx+ebx*4]  | * | jmp short loc_401252 ",msvc,1
"mov [eax], ecx  | * | loc_401205:  ",msvc,1
"jmp short loc_401252  | * | mov ecx, [esi+8] ",msvc,1
"loc_401205:   | * | cmp eax, ecx ",msvc,1
"mov ecx, [esi+8]  | * | jnz short loc_401249 ",msvc,1
"cmp eax, ecx  | * | mov edx, [esi] ",msvc,2
"jnz short loc_401249  | * | sub eax, edx ",msvc,1
"mov edx, [esi]  | * | sar eax, 2 ",msvc,2
"sar ecx, 2  | * | jbe short loc_401249 ",msvc,1
"jbe short loc_401249  | * | shr edx, 1 ",msvc,1
"sub edi, edx  | * | jnb short loc_40123B ",msvc,1
jnb short loc_40123B  | * | jmp short loc_40123D ,msvc,1
"xor ecx, ecx  | * | loc_40123B:  ",msvc,1
"jmp short loc_40123D  | * | add ecx, edx ",msvc,1
loc_40123B:   | * | loc_40123D:  ,msvc,1
loc_40123D:   | * | jnb short loc_401243 ,msvc,1
jnb short loc_401243  | * | loc_401243:  ,msvc,1
loc_401243:   | * | call sub_401860 ,msvc,1
push ecx  | * | loc_401249:  ,msvc,1
"loc_401249:   | * | test eax, eax ",msvc,1
"test eax, eax  | * | mov [eax], ebx ",msvc,2
jz short loc_401252  | * | loc_401252:  ,msvc,1
"mov [eax], ebx  | * | mov edx, dword_405098 ",msvc,1
"loc_401252:   | * | add dword ptr [esi+4], 4 ",msvc,1
"mov edx, dword_405098  | * | mov eax, Src ",msvc,1
"add dword ptr [esi+4], 4  | * | cmp edx, 10h ",msvc,1
"mov eax, Src  | * | jnb short loc_40126B ",msvc,1
"cmp edx, 10h  | * | mov eax, offset Src ",msvc,2
jnb short loc_40126B  | * | loc_40126B:  ,msvc,1
"loc_40126B:   | * | mov al, [eax+ecx] ",msvc,1
"mov ecx, [esp+38h+var_28]  | * | cmp al, 6Fh  ",msvc,1
"mov al, [eax+ecx]  | * | jz short loc_401296 ",msvc,1
"cmp al, 6Fh   | * | cmp al, 69h  ",msvc,1
jz short loc_401296  | * | jz short loc_401296 ,msvc,6
"cmp al, 69h   | * | cmp al, 65h  ",msvc,1
"cmp al, 65h   | * | cmp al, 61h  ",msvc,1
"cmp al, 61h   | * | cmp al, 73h  ",msvc,1
"cmp al, 73h   | * | cmp al, 74h  ",msvc,1
"cmp al, 74h   | * | cmp al, 62h  ",msvc,1
"cmp al, 62h   | * | cmp al, 67h  ",msvc,1
jz short loc_401296  | * | jnz loc_4013C6 ,msvc,1
"cmp al, 67h   | * | loc_401296:  ",msvc,1
"jnz loc_4013C6  | * | mov eax, Src ",msvc,1
"loc_401296:   | * | cmp edx, 10h ",msvc,1
"mov eax, Src  | * | jnb short loc_4012A5 ",msvc,1
jnb short loc_4012A5  | * | loc_4012A5:  ,msvc,1
"mov eax, offset Src  | * | mov al, [eax+ecx] ",msvc,1
"loc_4012A5:   | * | cmp al, 6Fh  ",msvc,1
"mov al, [eax+ecx]  | * | jnz short loc_4012B0 ",msvc,1
"cmp al, 6Fh   | * | xor eax, eax ",msvc,1
jnz short loc_4012B0  | * | jmp short loc_401300 ,msvc,1
"xor eax, eax  | * | loc_4012B0:  ",msvc,1
"jmp short loc_401300  | * | cmp al, 69h  ",msvc,1
loc_4012B0:   | * | jnz short loc_4012BB ,msvc,1
"cmp al, 69h   | * | mov eax, 1 ",msvc,1
jnz short loc_4012BB  | * | jmp short loc_401300 ,msvc,1
"mov eax, 1  | * | loc_4012BB:  ",msvc,1
"jmp short loc_401300  | * | cmp al, 65h  ",msvc,1
loc_4012BB:   | * | jnz short loc_4012C6 ,msvc,1
"cmp al, 65h   | * | mov eax, 2 ",msvc,1
jnz short loc_4012C6  | * | jmp short loc_401300 ,msvc,1
"mov eax, 2  | * | loc_4012C6:  ",msvc,1
"jmp short loc_401300  | * | cmp al, 61h  ",msvc,1
loc_4012C6:   | * | jnz short loc_4012D1 ,msvc,1
"cmp al, 61h   | * | mov eax, 3 ",msvc,1
jnz short loc_4012D1  | * | jmp short loc_401300 ,msvc,1
"mov eax, 3  | * | loc_4012D1:  ",msvc,1
"jmp short loc_401300  | * | cmp al, 73h  ",msvc,1
loc_4012D1:   | * | jnz short loc_4012DC ,msvc,1
"cmp al, 73h   | * | mov eax, 4 ",msvc,1
jnz short loc_4012DC  | * | jmp short loc_401300 ,msvc,1
"mov eax, 4  | * | loc_4012DC:  ",msvc,1
"jmp short loc_401300  | * | cmp al, 74h  ",msvc,1
loc_4012DC:   | * | jnz short loc_4012E7 ,msvc,1
"cmp al, 74h   | * | mov eax, 5 ",msvc,1
jnz short loc_4012E7  | * | jmp short loc_401300 ,msvc,1
"mov eax, 5  | * | loc_4012E7:  ",msvc,1
"jmp short loc_401300  | * | cmp al, 62h  ",msvc,1
loc_4012E7:   | * | jnz short loc_4012F2 ,msvc,1
"cmp al, 62h   | * | mov eax, 6 ",msvc,1
jnz short loc_4012F2  | * | jmp short loc_401300 ,msvc,1
"mov eax, 6  | * | loc_4012F2:  ",msvc,1
"jmp short loc_401300  | * | xor edx, edx ",msvc,1
"loc_4012F2:   | * | cmp al, 67h  ",msvc,1
"xor edx, edx  | * | setz dl ",msvc,1
"cmp al, 67h   | * | lea eax, ds:0FFFFFFFFh[edx*8] ",msvc,1
setz dl  | * | loc_401300:  ,msvc,1
"lea eax, ds:0FFFFFFFFh[edx*8]  | * | lea ebx, [eax+1Ah] ",msvc,1
"loc_401300:   | * | mov eax, [esi+4] ",msvc,1
"lea ebx, [eax+1Ah]  | * | lea ecx, [esp+38h+var_24] ",msvc,1
"mov eax, [esi+4]  | * | mov [esp+38h+var_24], ebx ",msvc,1
"lea ecx, [esp+38h+var_24]  | * | cmp ecx, eax ",msvc,1
"mov [esp+38h+var_24], ebx  | * | jnb short loc_401371 ",msvc,1
"cmp ecx, eax  | * | mov edx, [esi] ",msvc,1
"jnb short loc_401371  | * | cmp edx, ecx ",msvc,1
"mov edx, [esi]  | * | ja short loc_401371 ",msvc,1
"ja short loc_401371  | * | mov ecx, [esi+8] ",msvc,1
"sar ebx, 2  | * | jnz short loc_401361 ",msvc,1
"jnz short loc_401361  | * | sar eax, 2 ",msvc,1
"sar ecx, 2  | * | jbe short loc_401361 ",msvc,1
"jbe short loc_401361  | * | shr edx, 1 ",msvc,1
"sub edi, edx  | * | jnb short loc_401353 ",msvc,1
jnb short loc_401353  | * | jmp short loc_401355 ,msvc,1
"xor ecx, ecx  | * | loc_401353:  ",msvc,1
"jmp short loc_401355  | * | add ecx, edx ",msvc,1
loc_401353:   | * | loc_401355:  ,msvc,1
loc_401355:   | * | jnb short loc_40135B ,msvc,1
jnb short loc_40135B  | * | loc_40135B:  ,msvc,1
loc_40135B:   | * | call sub_401860 ,msvc,1
push ecx  | * | loc_401361:  ,msvc,1
"loc_401361:   | * | test eax, eax ",msvc,1
"mov eax, [esi+4]  | * | jz short loc_4013BE ",msvc,2
"jz short loc_4013BE  | * | mov ecx, [edx+ebx*4] ",msvc,1
"mov ecx, [edx+ebx*4]  | * | jmp short loc_4013BE ",msvc,1
"mov [eax], ecx  | * | loc_401371:  ",msvc,1
"jmp short loc_4013BE  | * | mov ecx, [esi+8] ",msvc,1
"loc_401371:   | * | cmp eax, ecx ",msvc,1
"mov ecx, [esi+8]  | * | jnz short loc_4013B5 ",msvc,1
"jnz short loc_4013B5  | * | sub eax, edx ",msvc,1
"sar ecx, 2  | * | jbe short loc_4013B5 ",msvc,1
"jbe short loc_4013B5  | * | shr edx, 1 ",msvc,1
"sub edi, edx  | * | jnb short loc_4013A7 ",msvc,1
jnb short loc_4013A7  | * | jmp short loc_4013A9 ,msvc,1
"xor ecx, ecx  | * | loc_4013A7:  ",msvc,1
"jmp short loc_4013A9  | * | add ecx, edx ",msvc,1
loc_4013A7:   | * | loc_4013A9:  ,msvc,1
loc_4013A9:   | * | jnb short loc_4013AF ,msvc,1
jnb short loc_4013AF  | * | loc_4013AF:  ,msvc,1
loc_4013AF:   | * | call sub_401860 ,msvc,1
push ecx  | * | loc_4013B5:  ,msvc,1
"loc_4013B5:   | * | test eax, eax ",msvc,1
jz short loc_4013BE  | * | loc_4013BE:  ,msvc,1
"mov [eax], ebx  | * | mov ecx, [esp+38h+var_28] ",msvc,1
"loc_4013BE:   | * | add dword ptr [esi+4], 4 ",msvc,1
"mov ecx, [esp+38h+var_28]  | * | loc_4013C6:  ",msvc,1
"add dword ptr [esi+4], 4  | * | mov esi, dword_405510 ",msvc,1
loc_4013C6:   | * | inc ecx ,msvc,1
"mov esi, dword_405510  | * | mov [esp+38h+var_28], ecx ",msvc,1
"inc ecx  | * | cmp ecx, esi ",msvc,1
"mov [esp+38h+var_28], ecx  | * | jl loc_401140 ",msvc,1
"cmp ecx, esi  | * | loc_4013D9:  ",msvc,1
jl loc_401140  | * | push 88h  ,msvc,1
loc_4013D9:   | * | push 0  ,msvc,1
push 88h   | * | push offset dword_405400  ,msvc,1
push 0   | * | call memset ,msvc,3
"push offset dword_405400   | * | add esp, 0Ch ",msvc,1
call memset  | * | push 88h  ,msvc,1
"add esp, 0Ch  | * | push 0  ",msvc,2
push 88h   | * | push offset dword_405488  ,msvc,1
"push offset dword_405488   | * | add esp, 0Ch ",msvc,1
call memset  | * | push 1210h  ,msvc,1
push 1210h   | * | push offset dword_4055A0  ,msvc,1
"push offset dword_4055A0   | * | add esp, 0Ch ",msvc,1
"call memset  | * | cmp esi, 1 ",msvc,1
"add esp, 0Ch  | * | jle loc_4014AC ",msvc,1
"cmp esi, 1  | * | mov [esp+38h+var_1C], 1 ",msvc,1
"jle loc_4014AC  | * | mov edi, offset unk_4067B4 ",msvc,1
"mov [esp+38h+var_1C], 1  | * | jmp short loc_401430 ",msvc,1
"mov edi, offset unk_4067B4  | * | align 10h ",msvc,1
jmp short loc_401430  | * | loc_401430:  ,msvc,1
"align 10h  | * | mov ecx, [edi] ",msvc,1
"loc_401430:   | * | sub ecx, [edi-4] ",msvc,1
"mov ecx, [edi]  | * | xor eax, eax ",msvc,1
"sub ecx, [edi-4]  | * | sar ecx, 2 ",msvc,1
"xor eax, eax  | * | mov [esp+38h+var_18], eax ",msvc,1
"sar ecx, 2  | * | mov [esp+38h+var_20], ecx ",msvc,1
"mov [esp+38h+var_18], eax  | * | test ecx, ecx ",msvc,1
"mov [esp+38h+var_20], ecx  | * | jle short loc_401494 ",msvc,1
"test ecx, ecx  | * | mov edx, [edi+10h] ",msvc,1
"jle short loc_401494  | * | sub edx, [edi+0Ch] ",msvc,1
"mov edx, [edi+10h]  | * | sar edx, 2 ",msvc,1
"sub edx, [edi+0Ch]  | * | mov [esp+38h+var_24], edx ",msvc,1
"sar edx, 2  | * | loc_401453:  ",msvc,1
"mov [esp+38h+var_24], edx  | * | test edx, edx ",msvc,1
loc_401453:   | * | jle short loc_40148B ,msvc,1
"test edx, edx  | * | mov ecx, [edi-4] ",msvc,1
"jle short loc_40148B  | * | lea esi, [ecx+eax*4] ",msvc,1
"mov ecx, [edi-4]  | * | mov ecx, [edi+0Ch] ",msvc,1
"lea esi, [ecx+eax*4]  | * | loc_401460:  ",msvc,1
"mov ecx, [edi+0Ch]  | * | mov eax, [esi] ",msvc,1
"loc_401460:   | * | mov ebx, eax ",msvc,1
"mov eax, [esi]  | * | shl ebx, 4 ",msvc,1
"mov ebx, eax  | * | add ebx, eax ",msvc,1
"shl ebx, 4  | * | mov eax, [ecx] ",msvc,1
"add ebx, eax  | * | lea eax, [eax+ebx*2] ",msvc,1
"mov eax, [ecx]  | * | add ecx, 4 ",msvc,1
"lea eax, [eax+ebx*2]  | * | dec edx ",msvc,1
"add ecx, 4  | * | mov dword_4055A0[eax*4], 1 ",msvc,1
dec edx  | * | jnz short loc_401460 ,msvc,1
"mov dword_4055A0[eax*4], 1  | * | mov eax, [esp+38h+var_18] ",msvc,1
"jnz short loc_401460  | * | mov ecx, [esp+38h+var_20] ",msvc,1
"mov eax, [esp+38h+var_18]  | * | mov edx, [esp+38h+var_24] ",msvc,1
"mov ecx, [esp+38h+var_20]  | * | loc_40148B:  ",msvc,1
"mov edx, [esp+38h+var_24]  | * | inc eax ",msvc,1
"loc_40148B:   | * | mov [esp+38h+var_18], eax ",msvc,1
"mov [esp+38h+var_18], eax  | * | jl short loc_401453 ",msvc,1
"cmp eax, ecx  | * | loc_401494:  ",msvc,1
"jl short loc_401453  | * | mov eax, [esp+38h+var_1C] ",msvc,1
loc_401494:   | * | inc eax ,msvc,1
"mov eax, [esp+38h+var_1C]  | * | add edi, 10h ",msvc,1
"inc eax  | * | mov [esp+38h+var_1C], eax ",msvc,1
"add edi, 10h  | * | cmp eax, dword_405510 ",msvc,1
"mov [esp+38h+var_1C], eax  | * | jl loc_401430 ",msvc,1
"cmp eax, dword_405510  | * | loc_4014AC:  ",msvc,1
"jl loc_401430  | * | mov edx, offset dword_405400 ",msvc,1
"loc_4014AC:   | * | mov ecx, offset unk_4055A4 ",msvc,1
"mov edx, offset dword_405400  | * | mov edi, 1 ",msvc,1
"mov ecx, offset unk_4055A4  | * | xor esi, esi ",msvc,1
"mov edi, 1  | * | lea ecx, [ecx+0] ",msvc,1
"xor esi, esi  | * | loc_4014C0:  ",msvc,1
"lea ecx, [ecx+0]  | * | mov eax, offset unk_40548C ",msvc,1
loc_4014C0:   | * | loc_4014C5:  ,msvc,1
"mov eax, offset unk_40548C  | * | cmp [ecx-4], esi ",msvc,1
loc_4014C5:   | * | jz short loc_4014CF ,msvc,1
"cmp [ecx-4], esi  | * | add [edx], edi ",msvc,1
"jz short loc_4014CF  | * | add [eax-4], edi ",msvc,1
"add [edx], edi  | * | loc_4014CF:  ",msvc,1
"add [eax-4], edi  | * | cmp [ecx], esi ",msvc,1
loc_4014CF:   | * | jz short loc_4014D7 ,msvc,1
"cmp [ecx], esi  | * | add [edx], edi ",msvc,1
"jz short loc_4014D7  | * | add [eax], edi ",msvc,1
"add [edx], edi  | * | loc_4014D7:  ",msvc,1
"add [eax], edi  | * | add eax, 8 ",msvc,1
"loc_4014D7:   | * | add ecx, 8 ",msvc,1
"add eax, 8  | * | cmp eax, offset unk_405514 ",msvc,1
"add ecx, 8  | * | jl short loc_4014C5 ",msvc,1
"cmp eax, offset unk_405514  | * | add edx, 4 ",msvc,1
"jl short loc_4014C5  | * | cmp ecx, offset unk_4067B4 ",msvc,1
"add edx, 4  | * | jl short loc_4014C0 ",msvc,1
"cmp ecx, offset unk_4067B4  | * | push 88h  ",msvc,1
jl short loc_4014C0  | * | push esi  ,msvc,1
push 88h   | * | push offset dword_405518  ,msvc,1
"push esi   | * | mov [esp+44h+var_18], esi ",msvc,1
"push offset dword_405518   | * | mov [esp+44h+var_1C], esi ",msvc,1
"mov [esp+44h+var_18], esi  | * | mov [esp+44h+var_20], esi ",msvc,1
"mov [esp+44h+var_1C], esi  | * | mov [esp+44h+var_28], esi ",msvc,1
"mov [esp+44h+var_20], esi  | * | call memset ",msvc,1
"mov [esp+44h+var_28], esi  | * | add esp, 0Ch ",msvc,1
"call memset  | * | mov [esp+38h+var_8], esi ",msvc,1
"add esp, 0Ch  | * | mov [esp+38h+var_4], esi ",msvc,1
"mov [esp+38h+var_8], esi  | * | mov ebx, offset dword_4055A0 ",msvc,1
"mov [esp+38h+var_4], esi  | * | xor edi, edi ",msvc,1
