idiom,label,count
var_1C = dword ptr -1Ch  | * | var_14 = dword ptr -14h ,data,2
"mov esi, [ebp+arg_0]  | * | sub_401260 endp ",msvc,1
jmp loc_4013D0  | * | sub_40189C proc near  ,msvc,1
sub_401260 endp  | * | push offset ?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z  ,msvc,1
sub_40189C proc near   | * | call ds:SetUnhandledExceptionFilter ,msvc,1
"push offset ?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z   | * | xor eax, eax ",msvc,1
call ds:SetUnhandledExceptionFilter  | * | retn ,msvc,1
"xor eax, eax  | * | sub_40189C endp ",msvc,1
retn  | * | sub_401968 proc near  ,msvc,1
"sub_40189C endp  | * | mov edi, edi ",msvc,1
sub_401968 proc near   | * | push esi ,msvc,1
"mov edi, edi  | * | mov eax, offset unk_402220 ",msvc,1
"push esi  | * | mov esi, offset unk_402220 ",msvc,1
"mov eax, offset unk_402220  | * | push edi ",msvc,1
"mov esi, offset unk_402220  | * | mov edi, eax ",msvc,1
"push edi  | * | cmp eax, esi ",msvc,2
"mov edi, eax  | * | jnb short loc_40198B ",msvc,1
"cmp eax, esi  | * | loc_40197C:  ",msvc,1
"jnb short loc_40198B  | * | mov eax, [edi] ",msvc,1
"loc_40197C:   | * | test eax, eax ",msvc,1
"mov eax, [edi]  | * | jz short loc_401984 ",msvc,1
"test eax, eax  | * | call eax ",msvc,2
jz short loc_401984  | * | loc_401984:  ,msvc,1
"call eax  | * | add edi, 4 ",msvc,2
"loc_401984:   | * | cmp edi, esi ",msvc,1
"add edi, 4  | * | jb short loc_40197C ",msvc,1
"cmp edi, esi  | * | loc_40198B:  ",msvc,1
jb short loc_40197C  | * | pop edi ,msvc,1
loc_40198B:   | * | pop esi ,msvc,1
pop edi  | * | retn ,msvc,2
pop esi  | * | sub_401968 endp ,msvc,1
retn  | * | sub_40198E proc near  ,msvc,1
"sub_401968 endp  | * | mov edi, edi ",msvc,1
sub_40198E proc near   | * | push esi ,msvc,1
"mov edi, edi  | * | mov eax, offset unk_402228 ",msvc,1
"push esi  | * | mov esi, offset unk_402228 ",msvc,1
"mov eax, offset unk_402228  | * | push edi ",msvc,1
"mov esi, offset unk_402228  | * | mov edi, eax ",msvc,1
"mov edi, eax  | * | jnb short loc_4019B1 ",msvc,1
"cmp eax, esi  | * | loc_4019A2:  ",msvc,1
"jnb short loc_4019B1  | * | mov eax, [edi] ",msvc,1
"loc_4019A2:   | * | test eax, eax ",msvc,1
"mov eax, [edi]  | * | jz short loc_4019AA ",msvc,1
jz short loc_4019AA  | * | loc_4019AA:  ,msvc,1
"loc_4019AA:   | * | cmp edi, esi ",msvc,1
"add edi, 4  | * | jb short loc_4019A2 ",msvc,1
"cmp edi, esi  | * | loc_4019B1:  ",msvc,1
jb short loc_4019A2  | * | pop edi ,msvc,1
loc_4019B1:   | * | pop esi ,msvc,1
pop esi  | * | sub_40198E endp ,msvc,1
sub_40198E endp  | * | align 10h ,msvc,1
align 10h  | * | align 10h ,msvc,2
align 10h  | * | sub_401BC6 proc near  ,msvc,1
"align 10h  | * | xor eax, eax ",msvc,1
sub_401BC6 proc near   | * | retn ,msvc,1
"xor eax, eax  | * | sub_401BC6 endp ",msvc,1
sub_401BC6 endp  | * | loc_401CA0:  ,msvc,1
"align 10h  | * | mov eax, [ebp+arg_0] ",msvc,1
loc_401CA0:   | * | jmp loc_401240 ,msvc,1
"mov eax, [ebp+arg_0]  | * | SEH_4011D0:  ",msvc,1
"jmp loc_401240  | * | mov edx, [esp-4+arg_4] ",msvc,2
"SEH_4011D0:   | * | lea eax, [edx+0Ch] ",msvc,1
"mov edx, [esp-4+arg_4]  | * | mov ecx, [edx-8] ",msvc,1
"lea eax, [edx+0Ch]  | * | xor ecx, eax ",msvc,2
"mov ecx, [edx-8]  | * | call @__security_check_cookie@4  ",msvc,1
"xor ecx, eax  | * | mov eax, offset stru_402294 ",msvc,1
call @__security_check_cookie@4   | * | jmp __CxxFrameHandler3 ,msvc,2
"mov eax, offset stru_402294  | * | align 10h ",msvc,1
jmp __CxxFrameHandler3  | * | loc_401CD0:  ,msvc,1
"align 10h  | * | lea eax, [ebp+var_30] ",msvc,1
loc_401CD0:   | * | jmp loc_401240 ,msvc,1
"lea eax, [ebp+var_30]  | * | loc_401CD8:  ",msvc,1
"jmp loc_401240  | * | lea eax, [ebp+var_30] ",msvc,1
loc_401CD8:   | * | push eax ,msvc,1
"lea eax, [ebp+var_30]  | * | call sub_4011D0 ",msvc,1
push eax  | * | retn ,msvc,1
call sub_4011D0  | * | loc_401CE2:  ,msvc,1
"retn  | * | lea eax, [ebp+var_30] ",msvc,1
loc_401CE2:   | * | jmp loc_401240 ,msvc,1
"lea eax, [ebp+var_30]  | * | SEH_401260:  ",msvc,1
"SEH_401260:   | * | lea eax, [edx+0Ch] ",msvc,1
"mov edx, [esp-4+arg_4]  | * | mov ecx, [edx-34h] ",msvc,1
"mov ecx, [edx-34h]  | * | call @__security_check_cookie@4  ",msvc,1
"xor ecx, eax  | * | mov eax, offset stru_402304 ",msvc,1
"mov eax, offset stru_402304  | * | align 100h ",msvc,1
jmp __CxxFrameHandler3  | * | dd 80h dup(?) ,msvc,1
align 100h  | * | _text ends ,msvc,1
