idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
"loc_400E14:   | * | imul r14d, 5F5E100h ",icc,1
"inc edx  | * | cmp edx, eax ",icc,2
"imul r14d, 5F5E100h  | * | jb short loc_400E14 ",icc,1
"cmp edx, eax  | * | lea ecx, ds:1[rdx*8] ",icc,2
jb short loc_400E14  | * | loc_400E28:  ,icc,1
"lea ecx, ds:1[rdx*8]  | * | cmp ecx, r15d ",icc,1
loc_400E28:   | * | ja short loc_400E6D ,icc,1
"cmp ecx, r15d  | * | neg ecx ",icc,1
"ja short loc_400E6D  | * | add ecx, r15d ",icc,1
"neg ecx  | * | movsxd rcx, ecx ",icc,2
"add ecx, r15d  | * | jmp ds:jpt_400E35[rcx*8]  ",icc,1
"movsxd rcx, ecx  | * | loc_400E3C:  ",icc,1
"jmp ds:jpt_400E35[rcx*8]   | * | lea r14d, [r14+r14*4]  ",icc,1
"loc_400E3C:   | * | add r14d, r14d ",icc,1
"lea r14d, [r14+r14*4]   | * | loc_400E43:  ",icc,1
"add r14d, r14d  | * | lea r14d, [r14+r14*4]  ",icc,6
"loc_400E43:   | * | add r14d, r14d ",icc,1
"lea r14d, [r14+r14*4]   | * | loc_400E4A:  ",icc,1
"loc_400E4A:   | * | add r14d, r14d ",icc,1
"lea r14d, [r14+r14*4]   | * | loc_400E51:  ",icc,1
"loc_400E51:   | * | add r14d, r14d ",icc,1
"lea r14d, [r14+r14*4]   | * | loc_400E58:  ",icc,1
"loc_400E58:   | * | add r14d, r14d ",icc,1
"lea r14d, [r14+r14*4]   | * | loc_400E5F:  ",icc,1
"loc_400E5F:   | * | add r14d, r14d ",icc,1
"lea r14d, [r14+r14*4]   | * | loc_400E66:  ",icc,1
"loc_400E66:   | * | add r14d, r14d ",icc,1
"lea r14d, [r14+r14*4]   | * | loc_400E6D:  ",icc,1
"add r14d, r14d  | * | mov edi, offset u ",icc,1
"loc_400E6D:   | * | xor esi, esi ",icc,1
"mov edi, offset u  | * | mov edx, offset unk_68E7780 ",icc,2
"xor esi, esi  | * | call _intel_fast_memset ",icc,2
"mov edx, offset unk_68E7780  | * | mov edi, cs:a ",icc,1
"call _intel_fast_memset  | * | xor esi, esi ",icc,2
"mov edi, cs:a  | * | mov r9d, cs:b ",icc,1
"xor esi, esi  | * | cmp edi, r9d ",icc,1
"mov r9d, cs:b  | * | movsxd rcx, edi ",icc,1
"cmp edi, r9d  | * | jg loc_401059 ",icc,1
"movsxd rcx, edi  | * | mov edx, offset unk_60D584 ",icc,1
"jg loc_401059  | * | mov eax, offset unk_60D5C0 ",icc,1
"mov edx, offset unk_60D584  | * | mov [rsp+80h+var_28], r14d ",icc,1
"mov eax, offset unk_60D5C0  | * | mov rbx, rax ",icc,1
"mov [rsp+80h+var_28], r14d  | * | mov [rsp+80h+var_78], r13d ",icc,1
"mov rbx, rax  | * | mov r14, rdx ",icc,1
"mov [rsp+80h+var_78], r13d  | * | mov [rsp+80h+var_80], r12 ",icc,1
"mov r14, rdx  | * | mov r8d, r15d ",icc,1
"mov [rsp+80h+var_80], r12  | * | loc_400EBA:  ",icc,1
"mov r8d, r15d  | * | cmp ds:u[rcx], 0 ",icc,1
loc_400EBA:   | * | jnz loc_40103E ,icc,1
"cmp ds:u[rcx], 0  | * | mov r13d, edi ",icc,1
"jnz loc_40103E  | * | xor r10d, r10d ",icc,1
"mov r13d, edi  | * | xor r15d, r15d ",icc,1
"xor r10d, r10d  | * | test r8d, r8d ",icc,1
"xor r15d, r15d  | * | jl short loc_400F30 ",icc,1
"test r8d, r8d  | * | mov r11d, cs:a ",icc,1
"jl short loc_400F30  | * | mov r12d, [rsp+80h+var_28] ",icc,1
"mov r11d, cs:a  | * | loc_400EE1:  ",icc,1
"mov r12d, [rsp+80h+var_28]  | * | movsxd r13, r13d ",icc,1
"loc_400EE1:   | * | cmp r13d, r12d ",icc,1
"movsxd r13, r13d  | * | mov ds:u[r13], 1 ",icc,1
"cmp r13d, r12d  | * | jl short loc_400F06 ",icc,1
"mov ds:u[r13], 1  | * | cmp r11d, r13d ",icc,1
jl short loc_400F06  | * | jg short loc_400F06 ,icc,1
"cmp r11d, r13d  | * | cmp r13d, r9d ",icc,1
jg short loc_400F06  | * | jg short loc_400F06 ,icc,1
"cmp r13d, r9d  | * | mov ds:v[r10*4], r13d ",icc,1
jg short loc_400F06  | * | inc r10 ,icc,1
"mov ds:v[r10*4], r13d  | * | loc_400F06:  ",icc,1
"inc r10  | * | mov eax, 66666667h ",icc,1
loc_400F06:   | * | inc r15d ,icc,1
"mov eax, 66666667h  | * | imul r13d ",icc,1
"inc r15d  | * | mov eax, r13d ",icc,1
"imul r13d  | * | sar edx, 2 ",icc,1
"mov eax, r13d  | * | sar eax, 1Fh ",icc,1
"sar edx, 2  | * | sub edx, eax ",icc,2
"sar eax, 1Fh  | * | lea eax, [rdx+rdx*4] ",icc,2
"sub edx, eax  | * | add eax, eax ",icc,2
"lea eax, [rdx+rdx*4]  | * | sub r13d, eax ",icc,1
"add eax, eax  | * | imul r13d, r12d ",icc,1
"sub r13d, eax  | * | add r13d, edx ",icc,1
"imul r13d, r12d  | * | cmp r15d, r8d ",icc,1
"add r13d, edx  | * | jle short loc_400EE1 ",icc,1
"cmp r15d, r8d  | * | loc_400F30:  ",icc,1
"jle short loc_400EE1  | * | mov r12d, offset v ",icc,1
"loc_400F30:   | * | lea r13, [r12+r10*4] ",icc,1
"mov r12d, offset v  | * | cmp r12, r13 ",icc,1
"lea r13, [r12+r10*4]  | * | jnz loc_401096 ",icc,1
"cmp r12, r13  | * | loc_400F43:  ",icc,1
"jnz loc_401096  | * | mov r15, r12 ",icc,1
"loc_400F43:   | * | cmp r15, r13 ",icc,1
"mov r15, r12  | * | jz short loc_400F67 ",icc,1
"cmp r15, r13  | * | mov r9, r14 ",icc,1
"jz short loc_400F67  | * | cmp r14, r13 ",icc,1
"mov r9, r14  | * | jz short loc_400F67 ",icc,1
"cmp r14, r13  | * | loc_400F53:  ",icc,1
"jz short loc_400F67  | * | mov r10d, [r15] ",icc,1
"loc_400F53:   | * | cmp r10d, [r9] ",icc,1
"mov r10d, [r15]  | * | jz short loc_400F6A ",icc,1
"cmp r10d, [r9]  | * | mov r15, r9 ",icc,1
"jz short loc_400F6A  | * | add r9, 4 ",icc,1
"mov r15, r9  | * | cmp r9, r13 ",icc,1
"add r9, 4  | * | jnz short loc_400F53 ",icc,1
"cmp r9, r13  | * | loc_400F67:  ",icc,1
"jnz short loc_400F53  | * | mov r15, r13 ",icc,1
loc_400F67:   | * | loc_400F6A:  ,icc,1
"mov r15, r13  | * | cmp r15, r13 ",icc,1
loc_400F6A:   | * | jz loc_40100F ,icc,1
"cmp r15, r13  | * | mov r10, r15 ",icc,1
"jz loc_40100F  | * | lea r9, [r15+8] ",icc,1
"mov r10, r15  | * | cmp r13, r9 ",icc,1
"lea r9, [r15+8]  | * | jz loc_40100B ",icc,1
"cmp r13, r9  | * | mov r9, r13 ",icc,1
"jz loc_40100B  | * | mov r11d, 1 ",icc,1
"mov r9, r13  | * | sub r9, r15 ",icc,1
"mov r11d, 1  | * | xor edx, edx ",icc,1
"sub r9, r15  | * | add r9, 0FFFFFFFFFFFFFFFBh ",icc,1
"xor edx, edx  | * | sar r9, 1 ",icc,1
"add r9, 0FFFFFFFFFFFFFFFBh  | * | shr r9, 3Eh ",icc,1
"sar r9, 1  | * | add r13, r9 ",icc,1
"shr r9, 3Eh  | * | sub r13, r15 ",icc,1
"add r13, r9  | * | add r13, 0FFFFFFFFFFFFFFFBh ",icc,1
"sub r13, r15  | * | sar r13, 2 ",icc,1
"add r13, 0FFFFFFFFFFFFFFFBh  | * | mov r9, r13 ",icc,1
"sar r13, 2  | * | shr r9, 1 ",icc,1
"mov r9, r13  | * | test r9, r9 ",icc,1
"shr r9, 1  | * | jbe short loc_400FF1 ",icc,1
"test r9, r9  | * | loc_400FB5:  ",icc,1
"jbe short loc_400FF1  | * | mov r11d, [r15+rdx*8+8] ",icc,1
"loc_400FB5:   | * | mov eax, [r10] ",icc,1
"mov r11d, [r15+rdx*8+8]  | * | cmp eax, r11d ",icc,1
"mov eax, [r10]  | * | jz short loc_400FCF ",icc,1
"cmp eax, r11d  | * | mov [r10+4], r11d ",icc,2
"jz short loc_400FCF  | * | lea rax, [r10+4] ",icc,1
"mov [r10+4], r11d  | * | mov r10, rax ",icc,1
"lea rax, [r10+4]  | * | mov eax, [rax] ",icc,1
"mov r10, rax  | * | loc_400FCF:  ",icc,1
"mov eax, [rax]  | * | mov r11d, [r15+rdx*8+0Ch] ",icc,1
"loc_400FCF:   | * | cmp eax, r11d ",icc,1
"mov r11d, [r15+rdx*8+0Ch]  | * | jz short loc_400FE1 ",icc,1
"jz short loc_400FE1  | * | add r10, 4 ",icc,1
"mov [r10+4], r11d  | * | loc_400FE1:  ",icc,1
"add r10, 4  | * | inc rdx ",icc,1
"loc_400FE1:   | * | cmp rdx, r9 ",icc,1
inc rdx  | * | jb short loc_400FB5 ,icc,1
"cmp rdx, r9  | * | lea r11, ds:1[rdx*2] ",icc,1
jb short loc_400FB5  | * | loc_400FF1:  ,icc,1
"lea r11, ds:1[rdx*2]  | * | dec r11 ",icc,1
"loc_400FF1:   | * | cmp r11, r13 ",icc,1
dec r11  | * | jnb short loc_40100B ,icc,1
"cmp r11, r13  | * | mov r9d, [r15+r11*4+8] ",icc,1
"jnb short loc_40100B  | * | cmp r9d, [r10] ",icc,1
"mov r9d, [r15+r11*4+8]  | * | jz short loc_40100B ",icc,1
"cmp r9d, [r10]  | * | mov [r10+4], r9d ",icc,1
"jz short loc_40100B  | * | add r10, 4 ",icc,1
"mov [r10+4], r9d  | * | loc_40100B:  ",icc,1
"add r10, 4  | * | lea r13, [r10+4] ",icc,1
loc_40100B:   | * | loc_40100F:  ,icc,1
"lea r13, [r10+4]  | * | sub r13, r12 ",icc,1
"loc_40100F:   | * | shr r13, 2 ",icc,1
"sub r13, r12  | * | mov r9d, cs:b ",icc,1
"shr r13, 2  | * | cmp r13d, 1 ",icc,1
"mov r9d, cs:b  | * | jle short loc_40103E ",icc,1
"cmp r13d, 1  | * | lea r10d, [r13-1] ",icc,1
"jle short loc_40103E  | * | imul r13d, r10d ",icc,1
"lea r10d, [r13-1]  | * | mov r11d, r13d ",icc,1
"imul r13d, r10d  | * | shr r11d, 1Fh ",icc,1
"mov r11d, r13d  | * | add r13d, r11d ",icc,1
"shr r11d, 1Fh  | * | sar r13d, 1 ",icc,1
"add r13d, r11d  | * | movsxd r13, r13d ",icc,1
"sar r13d, 1  | * | add rsi, r13 ",icc,1
"movsxd r13, r13d  | * | loc_40103E:  ",icc,1
"add rsi, r13  | * | inc edi ",icc,1
loc_40103E:   | * | inc rcx ,icc,1
"inc edi  | * | cmp edi, r9d ",icc,1
inc rcx  | * | jle loc_400EBA ,icc,1
"cmp edi, r9d  | * | mov r13d, [rsp+80h+var_78] ",icc,1
"jle loc_400EBA  | * | xor ebx, ebx ",icc,1
"mov r13d, [rsp+80h+var_78]  | * | inc ebx ",icc,1
"xor ebx, ebx  | * | mov r12, [rsp+80h+var_80] ",icc,1
inc ebx  | * | loc_401059:  ,icc,1
"mov r12, [rsp+80h+var_80]  | * | mov edi, offset _ZSt4cout@@GLIBCXX_3_4 ",icc,1
loc_401059:   | * | call __ZNSolsEx  ,icc,1
"mov edi, offset _ZSt4cout@@GLIBCXX_3_4  | * | mov rdi, rax ",icc,2
"call __ZNSolsEx   | * | mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_  ",icc,2
"mov rdi, rax  | * | call __ZNSolsEPFRSoS_E  ",icc,2
"mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_   | * | cmp r13d, [rsp+80h+var_50] ",icc,1
call __ZNSolsEPFRSoS_E   | * | jl loc_400DA1 ,icc,1
"cmp r13d, [rsp+80h+var_50]  | * | mov r13, [rsp+80h+var_70] ",icc,1
"jl loc_400DA1  | * | mov r14, [rsp+80h+var_68] ",icc,1
"mov r13, [rsp+80h+var_70]  | * | mov r15, [rsp+80h+var_60] ",icc,1
"mov r14, [rsp+80h+var_68]  | * | mov rbx, [rsp+80h+var_58] ",icc,1
"mov r15, [rsp+80h+var_60]  | * | loc_40108F:  ",icc,1
"mov rbx, [rsp+80h+var_58]  | * | xor eax, eax ",icc,1
"loc_40108F:   | * | mov rsp, rbp ",icc,1
"xor eax, eax  | * | pop rbp ",icc,2
"mov rsp, rbp  | * | retn ",icc,4
pop rbp  | * | loc_401096:  ,icc,1
"retn  | * | mov r10, r13 ",icc,1
"loc_401096:   | * | mov r9, r13 ",icc,1
"mov r10, r13  | * | sub r10, r12 ",icc,1
"mov r9, r13  | * | mov rax, r10 ",icc,1
"sub r10, r12  | * | sar rax, 2 ",icc,1
"mov rax, r10  | * | sar r10, 22h ",icc,1
"sar rax, 2  | * | bsr r11d, eax ",icc,1
"sar r10, 22h  | * | bsr r15d, r10d ",icc,1
"bsr r11d, eax  | * | neg r11d ",icc,1
"bsr r15d, r10d  | * | neg r15d ",icc,1
"neg r11d  | * | add r11d, 3Fh  ",icc,1
"neg r15d  | * | add r15d, 1Fh ",icc,1
"add r11d, 3Fh   | * | test r10d, r10d ",icc,1
"add r15d, 1Fh  | * | cmovz r15d, r11d ",icc,1
"test r10d, r10d  | * | movsxd r15, r15d ",icc,1
"cmovz r15d, r11d  | * | add r15, r15 ",icc,1
"movsxd r15, r15d  | * | neg r15 ",icc,1
"add r15, r15  | * | add r15, 7Eh  ",icc,1
"neg r15  | * | cmp rax, 10h ",icc,1
"add r15, 7Eh   | * | jle loc_40156B ",icc,1
"cmp rax, 10h  | * | mov [rsp+80h+var_30], rcx ",icc,1
"jle loc_40156B  | * | mov [rsp+80h+var_38], edi ",icc,1
"mov [rsp+80h+var_30], rcx  | * | mov [rsp+80h+var_40], rsi ",icc,4
"mov [rsp+80h+var_38], edi  | * | mov [rsp+80h+var_48], r8d ",icc,5
"mov [rsp+80h+var_40], rsi  | * | loc_4010F1:  ",icc,1
"mov [rsp+80h+var_48], r8d  | * | mov rax, r9 ",icc,1
"loc_4010F1:   | * | sub rax, r12 ",icc,1
"mov rax, r9  | * | sar rax, 2 ",icc,1
"sub rax, r12  | * | test r15, r15 ",icc,1
"sar rax, 2  | * | jz loc_4012D9 ",icc,1
"test r15, r15  | * | mov rcx, rax ",icc,1
jz loc_4012D9  | * | dec r15 ,icc,1
"mov rcx, rax  | * | shr rcx, 3Fh ",icc,1
"dec r15  | * | add rax, rcx ",icc,1
"shr rcx, 3Fh  | * | sar rax, 1 ",icc,1
"add rax, rcx  | * | mov ecx, cs:v ",icc,1
"sar rax, 1  | * | mov ebx, [r9-4] ",icc,1
"mov ecx, cs:v  | * | mov edi, ds:v[rax*4] ",icc,1
"mov ebx, [r9-4]  | * | cmp ecx, edi ",icc,1
"mov edi, ds:v[rax*4]  | * | jge short loc_401143 ",icc,1
"cmp ecx, edi  | * | cmp edi, ebx ",icc,1
jge short loc_401143  | * | jl short loc_40115D ,icc,1
"cmp edi, ebx  | * | cmp ecx, ebx ",icc,1
jl short loc_40115D  | * | jge short loc_401170 ,icc,1
"cmp ecx, ebx  | * | mov cs:v, ebx ",icc,1
"jge short loc_401170  | * | mov [r9-4], ecx ",icc,1
"mov cs:v, ebx  | * | mov ecx, cs:v ",icc,2
"mov [r9-4], ecx  | * | jmp short loc_401170 ",icc,2
"mov ecx, cs:v  | * | loc_401143:  ",icc,1
"jmp short loc_401170  | * | cmp ecx, ebx ",icc,1
loc_401143:   | * | jl short loc_401170 ,icc,1
"cmp ecx, ebx  | * | cmp edi, ebx ",icc,1
jl short loc_401170  | * | jge short loc_40115D ,icc,1
"cmp edi, ebx  | * | mov cs:v, ebx ",icc,1
"jge short loc_40115D  | * | mov [r9-4], ecx ",icc,1
"mov ecx, cs:v  | * | loc_40115D:  ",icc,1
"jmp short loc_401170  | * | mov cs:v, edi ",icc,1
"loc_40115D:   | * | mov ds:v[rax*4], ecx ",icc,1
"mov cs:v, edi  | * | mov ecx, cs:v ",icc,1
"mov ds:v[rax*4], ecx  | * | loc_401170:  ",icc,1
"mov ecx, cs:v  | * | mov rbx, r14 ",icc,1
"loc_401170:   | * | mov rax, r9 ",icc,1
"mov rbx, r14  | * | jmp short loc_401188 ",icc,1
"mov rax, r9  | * | loc_401178:  ",icc,1
"jmp short loc_401188  | * | mov [rbx], r10d ",icc,1
"loc_401178:   | * | add rbx, 4 ",icc,1
"mov [rbx], r10d  | * | mov [rax], r8d ",icc,1
"add rbx, 4  | * | mov ecx, cs:v ",icc,1
"mov [rax], r8d  | * | loc_401188:  ",icc,1
"mov ecx, cs:v  | * | mov r8d, [rbx] ",icc,1
"loc_401188:   | * | cmp r8d, ecx ",icc,1
"mov r8d, [rbx]  | * | jge short loc_40119C ",icc,1
"cmp r8d, ecx  | * | loc_401190:  ",icc,1
"jge short loc_40119C  | * | add rbx, 4 ",icc,1
"loc_401190:   | * | mov r8d, [rbx] ",icc,1
"add rbx, 4  | * | cmp r8d, ecx ",icc,1
"mov r8d, [rbx]  | * | jl short loc_401190 ",icc,1
"cmp r8d, ecx  | * | loc_40119C:  ",icc,1
"jl short loc_401190  | * | add rax, 0FFFFFFFFFFFFFFFCh ",icc,1
"loc_40119C:   | * | mov r10d, [rax] ",icc,1
"add rax, 0FFFFFFFFFFFFFFFCh  | * | cmp ecx, r10d ",icc,1
"mov r10d, [rax]  | * | jl short loc_40119C ",icc,1
"cmp ecx, r10d  | * | cmp rbx, rax ",icc,1
jl short loc_40119C  | * | jb short loc_401178 ,icc,1
"cmp rbx, rax  | * | mov rdi, rbx ",icc,2
"jb short loc_401178  | * | mov rsi, r9 ",icc,1
"mov rdi, rbx  | * | mov rdx, r15 ",icc,1
"mov rsi, r9  | * | call _ZSt16__introsort_loopIPilEvT_S1_T0_  ",icc,1
"mov rdx, r15  | * | mov r9, rbx ",icc,1
"call _ZSt16__introsort_loopIPilEvT_S1_T0_   | * | sub rbx, r12 ",icc,1
"mov r9, rbx  | * | sar rbx, 2 ",icc,1
"sub rbx, r12  | * | cmp rbx, 10h ",icc,1
"sar rbx, 2  | * | jg loc_4010F1 ",icc,1
"cmp rbx, 10h  | * | mov rcx, [rsp+80h+var_30] ",icc,1
"jg loc_4010F1  | * | mov ebx, offset unk_60D5C0 ",icc,1
"mov rcx, [rsp+80h+var_30]  | * | mov edi, [rsp+80h+var_38] ",icc,5
"mov ebx, offset unk_60D5C0  | * | mov rsi, [rsp+80h+var_40] ",icc,1
