idiom,label,count
var_10 = dword ptr -10h  | * | var_8 = dword ptr -8 ,data,1
"mov large fs:0, ecx  | * | pop edi ",msvc,2
pop ecx  | * | pop esi ,msvc,2
pop ebp  | * | loc_401503:  ,msvc,1
"retn  | * | add edi, 0FFFFFFFFh ",msvc,1
"loc_401503:   | * | adc ebx, 0FFFFFFFFh ",msvc,1
"add edi, 0FFFFFFFFh  | * | jmp loc_401420 ",msvc,1
"adc ebx, 0FFFFFFFFh  | * | align 10h ",msvc,1
jmp loc_401420  | * | loc_401510:  ,msvc,1
"align 10h  | * | test ebx, ebx ",msvc,1
loc_401510:   | * | jl loc_40148F ,msvc,1
"test ebx, ebx  | * | jg short loc_401522 ",msvc,1
"jl loc_40148F  | * | test edi, edi ",msvc,1
jg short loc_401522  | * | jz loc_40148F ,msvc,1
"test edi, edi  | * | loc_401522:  ",msvc,1
"jz loc_40148F  | * | mov edx, [esi] ",msvc,1
"loc_401522:   | * | mov eax, [edx+4] ",msvc,1
call ds:?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z   | * | jnz short loc_40154A ,msvc,1
jnz short loc_40154A  | * | jmp loc_40148F ,msvc,1
"or [ebp+var_14], 4  | * | loc_40154A:  ",msvc,1
"jmp loc_40148F  | * | add edi, 0FFFFFFFFh ",msvc,1
"loc_40154A:   | * | adc ebx, 0FFFFFFFFh ",msvc,1
"add edi, 0FFFFFFFFh  | * | jmp short loc_401510 ",msvc,1
"adc ebx, 0FFFFFFFFh  | * | loc_401552:  ",msvc,1
"jmp short loc_401510  | * | mov eax, [ebp+arg_0] ",msvc,1
"loc_401552:   | * | mov ecx, [eax] ",msvc,1
"mov eax, [ebp+arg_0]  | * | mov ecx, [ecx+4] ",msvc,1
"mov ecx, [eax]  | * | push 1 ",msvc,1
"mov ecx, [ecx+4]  | * | push 4 ",msvc,1
"push 1  | * | add ecx, eax ",msvc,2
push 4  | * | call ds:?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z  ,msvc,2
"add ecx, eax  | * | mov [ebp+var_4], 1 ",msvc,2
"call ds:?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z   | * | mov eax, offset loc_401573 ",msvc,1
"mov [ebp+var_4], 1  | * | retn ",msvc,2
"mov eax, offset loc_401573  | * | loc_401573:  ",msvc,1
"retn  | * | mov esi, [ebp+arg_0] ",msvc,2
loc_401573:   | * | jmp loc_4014A5 ,msvc,1
"mov esi, [ebp+arg_0]  | * | sub_401350 endp ",msvc,1
jmp loc_4014A5  | * | align 10h ,msvc,1
sub_401350 endp  | * | sub_401580 proc near  ,msvc,1
var_24 = dword ptr -24h  | * | var_1C = dword ptr -1Ch ,data,1
var_20 = byte ptr -20h  | * | var_18 = dword ptr -18h ,data,1
var_1C = dword ptr -1Ch  | * | var_14 = dword ptr -14h ,data,1
"mov ebp, esp  | * | push offset SEH_401580 ",msvc,1
push offset SEH_401580  | * | push eax ,msvc,1
"mov eax, large fs:0  | * | sub esp, 18h ",msvc,1
"sub esp, 18h  | * | push esi ",msvc,1
"mov esi, [ebp+arg_0]  | * | mov ecx, [eax+4] ",msvc,1
"mov ecx, [eax+4]  | * | xor ebx, ebx ",msvc,1
"mov ecx, [ecx+esi+38h]  | * | mov edi, esi ",msvc,1
"xor ebx, ebx  | * | mov byte ptr [ebp+var_1C], 20h  ",msvc,1
"mov edi, esi  | * | mov [ebp+var_14], ebx ",msvc,1
"mov byte ptr [ebp+var_1C], 20h   | * | mov [ebp+var_24], edi ",msvc,1
"mov [ebp+var_14], ebx  | * | cmp ecx, ebx ",msvc,1
"mov [ebp+var_24], edi  | * | jz short loc_4015D0 ",msvc,1
"cmp ecx, ebx  | * | mov edx, [ecx] ",msvc,2
"jz short loc_4015D0  | * | mov eax, [edx+4] ",msvc,1
"mov eax, [edx+4]  | * | loc_4015D0:  ",msvc,1
"call eax  | * | mov [ebp+var_4], ebx ",msvc,1
"loc_4015D0:   | * | mov ecx, [esi] ",msvc,1
"mov [ebp+var_4], ebx  | * | mov eax, [ecx+4] ",msvc,1
"mov ecx, [esi]  | * | cmp [eax+esi+0Ch], ebx ",msvc,1
"mov eax, [ecx+4]  | * | jnz short loc_4015EE ",msvc,1
"cmp [eax+esi+0Ch], ebx  | * | mov eax, [eax+esi+3Ch] ",msvc,1
"jnz short loc_4015EE  | * | cmp eax, ebx ",msvc,1
"mov eax, [eax+esi+3Ch]  | * | jz short loc_4015EE ",msvc,1
"cmp eax, ebx  | * | mov ecx, eax ",msvc,1
jz short loc_4015EE  | * | call ds:?flush@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@XZ  ,msvc,1
"mov ecx, eax  | * | loc_4015EE:  ",msvc,1
"loc_4015EE:   | * | mov edx, [eax+4] ",msvc,1
"mov eax, [esi]  | * | add edx, esi ",msvc,1
"mov edx, [eax+4]  | * | cmp [edx+0Ch], ebx ",msvc,1
"add edx, esi  | * | setz al ",msvc,1
"cmp [edx+0Ch], ebx  | * | mov [ebp+var_20], al ",msvc,1
"setz al  | * | mov [ebp+var_4], 1 ",msvc,1
"mov [ebp+var_20], al  | * | test al, al ",msvc,1
"mov [ebp+var_4], 1  | * | jz loc_401713 ",msvc,1
"test al, al  | * | mov ecx, [edx+24h] ",msvc,1
"jz loc_401713  | * | mov eax, [edx+20h] ",msvc,1
"mov ecx, [edx+24h]  | * | cmp ecx, ebx ",msvc,1
"mov eax, [edx+20h]  | * | jg short loc_401622 ",msvc,1
"cmp ecx, ebx  | * | jl short loc_40161E ",msvc,1
"jg short loc_401622  | * | cmp eax, 1 ",msvc,1
jl short loc_40161E  | * | ja short loc_401622 ,msvc,1
"cmp eax, 1  | * | loc_40161E:  ",msvc,1
"ja short loc_401622  | * | xor edi, edi ",msvc,1
loc_40161E:   | * | jmp short loc_40162B ,msvc,1
"xor edi, edi  | * | loc_401622:  ",msvc,1
"jmp short loc_40162B  | * | sub eax, 1 ",msvc,1
"loc_401622:   | * | sbb ecx, ebx ",msvc,1
"mov edi, eax  | * | loc_40162B:  ",msvc,1
"mov ebx, ecx  | * | mov byte ptr [ebp+var_4], 2 ",msvc,1
"loc_40162B:   | * | mov edx, [edx+14h] ",msvc,1
"mov byte ptr [ebp+var_4], 2  | * | and edx, 1C0h ",msvc,1
"mov edx, [edx+14h]  | * | cmp edx, 40h  ",msvc,1
"and edx, 1C0h  | * | jz short loc_401682 ",msvc,1
"cmp edx, 40h   | * | lea ecx, [ecx+0] ",msvc,1
jz short loc_401682  | * | loc_401640:  ,msvc,1
"lea ecx, [ecx+0]  | * | cmp [ebp+var_14], 0 ",msvc,1
loc_401640:   | * | jnz loc_401707 ,msvc,1
"cmp [ebp+var_14], 0  | * | test ebx, ebx ",msvc,2
jnz loc_401707  | * | jl short loc_401682 ,msvc,1
"test ebx, ebx  | * | jg short loc_401654 ",msvc,1
"jl short loc_401682  | * | test edi, edi ",msvc,1
jg short loc_401654  | * | jz short loc_401682 ,msvc,1
"test edi, edi  | * | loc_401654:  ",msvc,1
"jz short loc_401682  | * | mov edx, [esi] ",msvc,1
"loc_401654:   | * | mov eax, [edx+4] ",msvc,1
call ds:?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z   | * | jnz short loc_40167A ,msvc,1
"cmp eax, 0FFFFFFFFh  | * | mov [ebp+var_14], 4 ",msvc,3
jnz short loc_40167A  | * | loc_40167A:  ,msvc,1
"mov [ebp+var_14], 4  | * | add edi, 0FFFFFFFFh ",msvc,2
"loc_40167A:   | * | adc ebx, 0FFFFFFFFh ",msvc,1
"add edi, 0FFFFFFFFh  | * | jmp short loc_401640 ",msvc,1
"adc ebx, 0FFFFFFFFh  | * | loc_401682:  ",msvc,1
"jmp short loc_401640  | * | mov eax, [esi] ",msvc,1
"loc_401682:   | * | mov ecx, [eax+4] ",msvc,1
"mov eax, [esi]  | * | mov edx, [ebp+var_1C] ",msvc,1
"mov ecx, [eax+4]  | * | mov ecx, [ecx+esi+38h] ",msvc,1
"mov edx, [ebp+var_1C]  | * | push edx ",msvc,1
"mov ecx, [ecx+esi+38h]  | * | call ds:?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z  ",msvc,1
call ds:?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z   | * | jnz short loc_4016A1 ,msvc,1
jnz short loc_4016A1  | * | loc_4016A1:  ,msvc,1
"mov [ebp+var_14], 4  | * | cmp [ebp+var_14], 0 ",msvc,1
loc_4016A1:   | * | jnz short loc_401707 ,msvc,1
jnz short loc_401707  | * | jl short loc_401707 ,msvc,1
"test ebx, ebx  | * | jg short loc_4016B1 ",msvc,1
"jl short loc_401707  | * | test edi, edi ",msvc,1
jg short loc_4016B1  | * | jz short loc_401707 ,msvc,1
"test edi, edi  | * | loc_4016B1:  ",msvc,1
"jz short loc_401707  | * | mov eax, [esi] ",msvc,1
"loc_4016B1:   | * | mov eax, [eax+4] ",msvc,1
"mov eax, [esi]  | * | mov dl, [eax+esi+40h] ",msvc,1
"mov eax, [eax+4]  | * | mov eax, [eax+esi+38h] ",msvc,1
"mov dl, [eax+esi+40h]  | * | mov byte ptr [ebp+var_18], dl ",msvc,1
"mov eax, [eax+esi+38h]  | * | mov ecx, [ebp+var_18] ",msvc,1
"mov byte ptr [ebp+var_18], dl  | * | push ecx ",msvc,1
"mov ecx, [ebp+var_18]  | * | mov ecx, eax ",msvc,1
push ecx  | * | call ds:?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z  ,msvc,1
"mov ecx, eax  | * | cmp eax, 0FFFFFFFFh ",msvc,1
call ds:?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z   | * | jnz short loc_4016D9 ,msvc,1
jnz short loc_4016D9  | * | loc_4016D9:  ,msvc,1
"loc_4016D9:   | * | adc ebx, 0FFFFFFFFh ",msvc,1
"add edi, 0FFFFFFFFh  | * | jmp short loc_4016A1 ",msvc,1
"adc ebx, 0FFFFFFFFh  | * | loc_4016E1:  ",msvc,1
"jmp short loc_4016A1  | * | mov eax, [ebp+arg_0] ",msvc,1
"loc_4016E1:   | * | mov edx, [eax] ",msvc,1
"mov eax, [ebp+arg_0]  | * | mov ecx, [edx+4] ",msvc,1
"mov edx, [eax]  | * | push 1 ",msvc,1
"mov ecx, [edx+4]  | * | push 4 ",msvc,1
"call ds:?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z   | * | mov eax, offset loc_401702 ",msvc,1
"mov eax, offset loc_401702  | * | loc_401702:  ",msvc,1
loc_401702:   | * | jmp short loc_40170E ,msvc,1
"mov esi, [ebp+arg_0]  | * | loc_401707:  ",msvc,1
"jmp short loc_40170E  | * | mov [ebp+var_4], 1 ",msvc,1
loc_401707:   | * | loc_40170E:  ,msvc,1
"mov [ebp+var_4], 1  | * | mov edi, [ebp+var_24] ",msvc,1
"loc_40170E:   | * | xor ebx, ebx ",msvc,1
"mov edi, [ebp+var_24]  | * | loc_401713:  ",msvc,1
"xor ebx, ebx  | * | mov eax, [esi] ",msvc,1
"loc_401713:   | * | mov eax, [eax+4] ",msvc,1
"mov eax, [esi]  | * | mov ecx, [ebp+var_14] ",msvc,1
"mov eax, [eax+4]  | * | mov [eax+esi+20h], ebx ",msvc,1
"mov ecx, [ebp+var_14]  | * | mov [eax+esi+24h], ebx ",msvc,1
"mov [eax+esi+20h], ebx  | * | mov edx, [esi] ",msvc,1
"mov [eax+esi+24h], ebx  | * | push ebx ",msvc,1
"mov edx, [esi]  | * | push ecx ",msvc,1
"push ebx  | * | mov ecx, [edx+4] ",msvc,1
"push ecx  | * | add ecx, esi ",msvc,1
"mov ecx, [edx+4]  | * | call ds:?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z  ",msvc,1
"mov [ebp+var_4], 4  | * | test al, al ",msvc,1
call ds:?uncaught_exception@std@@YA_NXZ   | * | jnz short loc_40174B ,msvc,1
jnz short loc_40174B  | * | call ds:?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ  ,msvc,1
"mov ecx, edi  | * | loc_40174B:  ",msvc,1
"loc_40174B:   | * | mov eax, [edi] ",msvc,1
"mov [ebp+var_4], 0FFFFFFFFh  | * | mov ecx, [eax+4] ",msvc,1
"mov eax, [edi]  | * | mov ecx, [ecx+edi+38h] ",msvc,1
"mov ecx, [eax+4]  | * | cmp ecx, ebx ",msvc,1
"mov ecx, [ecx+edi+38h]  | * | jz short loc_401766 ",msvc,1
"jz short loc_401766  | * | mov eax, [edx+8] ",msvc,1
"mov eax, [edx+8]  | * | loc_401766:  ",msvc,1
"loc_401766:   | * | mov ecx, [ebp+var_C] ",msvc,1
pop ebp  | * | sub_401580 endp ,msvc,1
retn  | * | sub_401B69 proc near  ,msvc,1
sub_401580 endp  | * | push offset ?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z  ,msvc,1
sub_401B69 proc near   | * | call ds:SetUnhandledExceptionFilter ,msvc,1
"push offset ?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z   | * | xor eax, eax ",msvc,1
call ds:SetUnhandledExceptionFilter  | * | retn ,msvc,1
"xor eax, eax  | * | sub_401B69 endp ",msvc,1
retn  | * | align 4 ,msvc,1
sub_401B69 endp  | * | sub_401C36 proc near  ,msvc,1
"align 4  | * | mov edi, edi ",msvc,1
sub_401C36 proc near   | * | push esi ,msvc,1
"mov edi, edi  | * | mov eax, offset unk_403234 ",msvc,1
"push esi  | * | mov esi, offset unk_403234 ",msvc,1
"mov eax, offset unk_403234  | * | push edi ",msvc,1
"mov esi, offset unk_403234  | * | mov edi, eax ",msvc,1
"push edi  | * | cmp eax, esi ",msvc,2
"mov edi, eax  | * | jnb short loc_401C59 ",msvc,1
"cmp eax, esi  | * | loc_401C4A:  ",msvc,1
"jnb short loc_401C59  | * | mov eax, [edi] ",msvc,1
"loc_401C4A:   | * | test eax, eax ",msvc,1
"mov eax, [edi]  | * | jz short loc_401C52 ",msvc,1
"test eax, eax  | * | call eax ",msvc,2
jz short loc_401C52  | * | loc_401C52:  ,msvc,1
"call eax  | * | add edi, 4 ",msvc,2
"loc_401C52:   | * | cmp edi, esi ",msvc,1
"add edi, 4  | * | jb short loc_401C4A ",msvc,1
"cmp edi, esi  | * | loc_401C59:  ",msvc,1
jb short loc_401C4A  | * | pop edi ,msvc,1
loc_401C59:   | * | pop esi ,msvc,1
pop edi  | * | retn ,msvc,2
pop esi  | * | sub_401C36 endp ,msvc,1
retn  | * | sub_401C5C proc near  ,msvc,1
"sub_401C36 endp  | * | mov edi, edi ",msvc,1
sub_401C5C proc near   | * | push esi ,msvc,1
"mov edi, edi  | * | mov eax, offset unk_40323C ",msvc,1
"push esi  | * | mov esi, offset unk_40323C ",msvc,1
"mov eax, offset unk_40323C  | * | push edi ",msvc,1
"mov esi, offset unk_40323C  | * | mov edi, eax ",msvc,1
"mov edi, eax  | * | jnb short loc_401C7F ",msvc,1
"cmp eax, esi  | * | loc_401C70:  ",msvc,1
"jnb short loc_401C7F  | * | mov eax, [edi] ",msvc,1
"loc_401C70:   | * | test eax, eax ",msvc,1
"mov eax, [edi]  | * | jz short loc_401C78 ",msvc,1
jz short loc_401C78  | * | loc_401C78:  ,msvc,1
"loc_401C78:   | * | cmp edi, esi ",msvc,1
"add edi, 4  | * | jb short loc_401C70 ",msvc,1
"cmp edi, esi  | * | loc_401C7F:  ",msvc,1
jb short loc_401C70  | * | pop edi ,msvc,1
loc_401C7F:   | * | pop esi ,msvc,1
pop esi  | * | sub_401C5C endp ,msvc,1
sub_401C5C endp  | * | align 10h ,msvc,1
align 10h  | * | align 10h ,msvc,2
align 10h  | * | sub_401E96 proc near  ,msvc,1
"align 10h  | * | xor eax, eax ",msvc,1
sub_401E96 proc near   | * | retn ,msvc,1
"xor eax, eax  | * | sub_401E96 endp ",msvc,1
sub_401E96 endp  | * | loc_401F70:  ,msvc,1
"align 10h  | * | mov eax, [ebp+arg_0] ",msvc,1
loc_401F70:   | * | jmp loc_401330 ,msvc,1
"mov eax, [ebp+arg_0]  | * | SEH_4012C0:  ",msvc,1
"jmp loc_401330  | * | mov edx, [esp-4+arg_4] ",msvc,3
"SEH_4012C0:   | * | lea eax, [edx+0Ch] ",msvc,1
"mov edx, [esp-4+arg_4]  | * | mov ecx, [edx-8] ",msvc,1
"lea eax, [edx+0Ch]  | * | xor ecx, eax ",msvc,3
"mov ecx, [edx-8]  | * | call @__security_check_cookie@4  ",msvc,1
"xor ecx, eax  | * | mov eax, offset stru_4032A4 ",msvc,1
call @__security_check_cookie@4   | * | jmp __CxxFrameHandler3 ,msvc,3
"mov eax, offset stru_4032A4  | * | align 10h ",msvc,1
jmp __CxxFrameHandler3  | * | loc_401FA0:  ,msvc,1
"align 10h  | * | lea eax, [ebp+var_24] ",msvc,1
loc_401FA0:   | * | jmp loc_401330 ,msvc,1
"lea eax, [ebp+var_24]  | * | loc_401FA8:  ",msvc,1
"jmp loc_401330  | * | lea eax, [ebp+var_24] ",msvc,1
loc_401FA8:   | * | push eax ,msvc,1
"lea eax, [ebp+var_24]  | * | call sub_4012C0 ",msvc,1
push eax  | * | retn ,msvc,2
call sub_4012C0  | * | loc_401FB2:  ,msvc,1
"retn  | * | lea eax, [ebp+var_24] ",msvc,1
loc_401FB2:   | * | jmp loc_401330 ,msvc,1
"lea eax, [ebp+var_24]  | * | SEH_401580:  ",msvc,1
"SEH_401580:   | * | lea eax, [edx+0Ch] ",msvc,1
"mov edx, [esp-4+arg_4]  | * | mov ecx, [edx-28h] ",msvc,1
"mov ecx, [edx-28h]  | * | call @__security_check_cookie@4  ",msvc,1
"xor ecx, eax  | * | mov eax, offset stru_403314 ",msvc,1
"mov eax, offset stru_403314  | * | align 10h ",msvc,1
jmp __CxxFrameHandler3  | * | loc_401FE0:  ,msvc,1
"align 10h  | * | lea eax, [ebp+var_20] ",msvc,1
loc_401FE0:   | * | jmp loc_401330 ,msvc,1
"lea eax, [ebp+var_20]  | * | loc_401FE8:  ",msvc,1
"jmp loc_401330  | * | lea eax, [ebp+var_20] ",msvc,1
loc_401FE8:   | * | push eax ,msvc,1
"lea eax, [ebp+var_20]  | * | call sub_4012C0 ",msvc,1
call sub_4012C0  | * | loc_401FF2:  ,msvc,1
"retn  | * | lea eax, [ebp+var_20] ",msvc,1
loc_401FF2:   | * | jmp loc_401330 ,msvc,1
"lea eax, [ebp+var_20]  | * | SEH_401350:  ",msvc,1
"SEH_401350:   | * | lea eax, [edx+0Ch] ",msvc,1
"mov edx, [esp-4+arg_4]  | * | mov ecx, [edx-24h] ",msvc,1
"mov ecx, [edx-24h]  | * | call @__security_check_cookie@4  ",msvc,1
"xor ecx, eax  | * | mov eax, offset stru_403384 ",msvc,1
"mov eax, offset stru_403384  | * | align 200h ",msvc,1
jmp __CxxFrameHandler3  | * | dd 380h dup(?) ,msvc,1
align 200h  | * | _text ends ,msvc,1
